Wavelength (nm),Sum,Ca I (1.7e-02),Ca II (8.9e-01),Ca III (9.1e-02)
501.36,6.122e+6,8.147e-7,6.122e+6,1.615e-8
501.41,7.780e+6,2.427e-6,7.780e+6,1.326e-8
501.46,9.714e+6,7.091e-6,9.714e+6,1.067e-8
501.51,1.191e+7,2.031e-5,1.191e+7,8.417e-9
501.56,1.431e+7,5.705e-5,1.431e+7,6.509e-9
501.61,1.687e+7,1.571e-4,1.687e+7,4.934e-9
501.66,1.950e+7,4.243e-4,1.950e+7,3.666e-9
501.71,2.209e+7,1.123e-3,2.209e+7,2.671e-9
501.76,2.454e+7,2.917e-3,2.454e+7,1.907e-9
501.81,2.672e+7,7.425e-3,2.672e+7,1.335e-9
501.86,2.853e+7,1.853e-2,2.853e+7,9.159e-10
501.91,2.986e+7,4.536e-2,2.986e+7,6.160e-10
501.96,3.064e+7,1.089e-1,3.064e+7,4.062e-10
502.01,3.083e+7,2.561e-1,3.083e+7,2.625e-10
502.06,3.040e+7,5.909e-1,3.040e+7,1.663e-10
502.11,2.939e+7,1.337e+0,2.939e+7,1.033e-10
502.16,2.786e+7,2.965e+0,2.786e+7,6.290e-11
502.21,2.589e+7,6.449e+0,2.589e+7,3.754e-11
502.26,2.358e+7,1.375e+1,2.358e+7,2.196e-11
502.31,2.106e+7,2.876e+1,2.106e+7,1.259e-11
502.36,1.844e+7,5.897e+1,1.844e+7,7.080e-12
502.41,1.583e+7,1.185e+2,1.583e+7,3.902e-12
502.46,1.332e+7,2.337e+2,1.332e+7,2.108e-12
502.51,1.099e+7,4.517e+2,1.099e+7,1.116e-12
502.56,8.886e+6,8.560e+2,8.885e+6,5.798e-13
502.61,7.046e+6,1.591e+3,7.044e+6,2.958e-13
502.66,5.478e+6,2.898e+3,5.475e+6,1.493e-13
502.71,4.177e+6,5.178e+3,4.172e+6,7.673e-14
502.76,3.126e+6,9.071e+3,3.117e+6,4.487e-14
502.81,2.298e+6,1.558e+4,2.282e+6,3.822e-14
502.86,1.665e+6,2.624e+4,1.639e+6,5.323e-14
502.91,1.197e+6,4.333e+4,1.153e+6,9.668e-14
502.96,8.660e+5,7.017e+4,7.959e+5,1.881e-13
503.01,6.498e+5,1.114e+5,5.384e+5,3.668e-13
503.06,5.305e+5,1.734e+5,3.570e+5,7.051e-13
503.11,4.968e+5,2.647e+5,2.321e+5,1.331e-12
503.16,5.442e+5,3.962e+5,1.480e+5,2.468e-12
503.21,6.739e+5,5.814e+5,9.245e+4,4.489e-12
503.26,8.933e+5,8.367e+5,5.663e+4,8.014e-12
503.31,1.214e+6,1.180e+6,3.401e+4,1.404e-11
503.36,1.653e+6,1.633e+6,2.002e+4,2.416e-11
503.41,2.227e+6,2.215e+6,1.156e+4,4.080e-11
503.46,2.953e+6,2.947e+6,6.540e+3,6.767e-11
503.51,3.846e+6,3.843e+6,3.628e+3,1.102e-10
503.56,4.916e+6,4.914e+6,1.973e+3,1.763e-10
503.61,6.162e+6,6.161e+6,1.052e+3,2.771e-10
503.66,7.576e+6,7.575e+6,5.497e+2,4.280e-10
503.71,9.132e+6,9.131e+6,2.817e+2,6.495e-10
503.76,1.079e+7,1.079e+7,1.415e+2,9.688e-10
503.81,1.251e+7,1.251e+7,6.968e+1,1.421e-9
503.86,1.422e+7,1.422e+7,3.364e+1,2.049e-9
503.91,1.584e+7,1.584e+7,1.592e+1,2.906e-9
503.96,1.731e+7,1.731e+7,7.389e+0,4.053e-9
504.01,1.854e+7,1.854e+7,3.361e+0,5.563e-9
504.06,1.947e+7,1.947e+7,1.499e+0,7.513e-9
504.11,2.006e+7,2.006e+7,6.553e-1,9.985e-9
504.16,2.026e+7,2.026e+7,2.809e-1,1.306e-8
504.21,2.006e+7,2.006e+7,1.180e-1,1.682e-8
504.26,1.947e+7,1.947e+7,4.861e-2,2.131e-8
504.31,1.854e+7,1.854e+7,1.963e-2,2.659e-8
504.36,1.731e+7,1.731e+7,7.772e-3,3.267e-8
504.41,1.584e+7,1.584e+7,3.017e-3,3.950e-8
504.46,1.422e+7,1.422e+7,1.148e-3,4.701e-8
504.51,1.251e+7,1.251e+7,4.282e-4,5.507e-8
504.56,1.079e+7,1.079e+7,1.566e-4,6.349e-8
504.61,9.131e+6,9.131e+6,5.614e-5,7.202e-8
504.66,7.575e+6,7.575e+6,1.973e-5,8.039e-8
504.71,6.161e+6,6.161e+6,6.798e-6,8.827e-8
504.76,4.914e+6,4.914e+6,2.296e-6,9.533e-8
504.81,3.843e+6,3.843e+6,7.605e-7,1.012e-7
504.86,2.947e+6,2.947e+6,2.469e-7,1.057e-7
504.91,2.215e+6,2.215e+6,7.858e-8,1.085e-7
504.96,1.633e+6,1.633e+6,2.452e-8,1.094e-7
505.01,1.180e+6,1.180e+6,7.500e-9,1.085e-7
505.06,8.367e+5,8.367e+5,,1.056e-7
505.11,5.814e+5,5.814e+5,,1.011e-7
505.16,3.962e+5,3.962e+5,,9.496e-8
505.21,2.647e+5,2.647e+5,,8.764e-8
505.26,1.734e+5,1.734e+5,,7.944e-8
505.31,1.114e+5,1.114e+5,,7.072e-8
505.36,7.017e+4,7.017e+4,,6.186e-8
505.41,4.333e+4,4.333e+4,,5.318e-8
505.46,2.624e+4,2.624e+4,,4.498e-8
505.51,1.558e+4,1.558e+4,,3.748e-8
505.56,9.071e+3,9.071e+3,,3.086e-8
505.61,5.178e+3,5.178e+3,,2.521e-8
505.66,2.898e+3,2.898e+3,,2.057e-8
505.71,1.591e+3,1.591e+3,,1.693e-8
505.76,8.560e+2,8.560e+2,,1.424e-8
505.81,4.517e+2,4.517e+2,,1.242e-8
505.86,2.337e+2,2.337e+2,,1.135e-8
505.91,1.185e+2,1.185e+2,,1.092e-8
505.96,5.897e+1,5.897e+1,,1.099e-8
506.01,2.876e+1,2.876e+1,,1.145e-8
506.06,1.375e+1,1.375e+1,,1.217e-8
506.11,6.449e+0,6.449e+0,,1.302e-8
506.16,2.965e+0,2.965e+0,,1.390e-8
506.21,1.337e+0,1.337e+0,,1.471e-8
506.26,5.909e-1,5.909e-1,,1.536e-8
506.31,2.561e-1,2.561e-1,,1.579e-8
506.36,1.089e-1,1.089e-1,,1.595e-8
506.41,4.536e-2,4.536e-2,,1.583e-8
506.46,1.853e-2,1.853e-2,,1.542e-8
506.51,7.425e-3,7.425e-3,,1.473e-8
506.56,2.917e-3,2.917e-3,,1.381e-8
506.61,1.124e-3,1.123e-3,,1.269e-8
506.66,4.243e-4,4.243e-4,,1.145e-8
506.71,1.571e-4,1.571e-4,,1.012e-8
506.76,5.706e-5,5.705e-5,,8.779e-9
506.81,2.032e-5,2.031e-5,,7.467e-9
506.86,7.098e-6,7.091e-6,,6.228e-9
506.91,2.432e-6,2.427e-6,,5.095e-9
506.96,8.188e-7,8.147e-7,,4.087e-9
507.01,2.713e-7,2.681e-7,,3.216e-9
507.06,8.899e-8,8.651e-8,,2.481e-9
507.11,2.925e-8,2.737e-8,,1.877e-9
507.16,9.885e-9,8.492e-9,,1.393e-9
507.21,3.597e-9,2.583e-9,,1.014e-9
507.26,7.234e-10,,,7.234e-10
507.31,5.063e-10,,,5.063e-10
507.36,3.475e-10,,,3.475e-10
507.41,2.339e-10,,,2.339e-10
507.46,1.544e-10,,,1.544e-10
507.51,9.996e-11,,,9.996e-11
507.56,6.346e-11,,,6.346e-11
507.61,3.951e-11,,,3.951e-11
507.66,2.413e-11,,,2.413e-11
507.71,1.445e-11,,,1.445e-11
507.76,8.483e-12,,,8.483e-12
507.81,4.885e-12,,,4.885e-12
507.86,2.759e-12,,,2.759e-12
507.91,1.528e-12,,,1.528e-12
507.96,8.300e-13,,,8.300e-13
508.01,4.421e-13,,,4.421e-13
508.06,2.310e-13,,,2.310e-13
508.11,1.183e-13,,,1.183e-13
508.16,5.945e-14,,,5.945e-14
508.21,2.929e-14,,,2.929e-14
508.26,1.415e-14,,,1.415e-14
508.31,6.706e-15,,,6.706e-15
508.36,3.116e-15,,,3.116e-15
508.41,1.420e-15,,,1.420e-15
508.46,6.348e-16,,,6.348e-16
508.51,2.782e-16,,,2.782e-16
508.56,1.196e-16,,,1.196e-16
508.61,5.042e-17,,,5.042e-17
508.66,2.087e-17,,,2.087e-17
508.71,8.530e-18,,,8.530e-18
508.76,3.575e-18,,,3.575e-18
508.81,1.875e-18,,,1.875e-18
508.86,1.952e-18,,,1.952e-18
508.91,3.844e-18,,,3.844e-18
508.96,9.103e-18,,,9.103e-18
509.01,2.193e-17,,,2.193e-17
509.06,5.210e-17,,,5.210e-17
509.11,1.215e-16,,,1.215e-16
509.16,2.782e-16,,,2.782e-16
509.21,6.248e-16,,,6.248e-16
509.26,1.376e-15,,,1.376e-15
509.31,2.975e-15,,,2.975e-15
509.36,6.309e-15,,,6.309e-15
509.42,1.516e-14,,,1.516e-14
509.47,3.082e-14,,,3.082e-14
509.52,6.148e-14,,,6.148e-14
509.57,1.203e-13,,,1.203e-13
509.62,2.310e-13,,,2.310e-13
509.67,4.350e-13,,,4.350e-13
509.72,8.037e-13,,,8.037e-13
509.77,1.457e-12,,,1.457e-12
509.82,2.591e-12,,,2.591e-12
509.87,4.520e-12,,,4.520e-12
509.92,7.737e-12,,,7.737e-12
509.97,1.299e-11,,,1.299e-11
510.02,2.140e-11,,,2.140e-11
510.07,3.459e-11,,,3.459e-11
510.12,5.484e-11,,,5.484e-11
510.17,8.531e-11,,,8.531e-11
510.22,1.302e-10,,,1.302e-10
510.27,1.949e-10,,,1.949e-10
510.32,2.863e-10,,,2.863e-10
510.37,4.125e-10,,,4.125e-10
510.42,5.831e-10,,,5.831e-10
510.47,8.087e-10,,,8.087e-10
510.52,1.100e-9,,,1.100e-9
510.57,1.469e-9,,,1.469e-9
510.62,1.923e-9,,,1.923e-9
510.67,2.471e-9,,,2.471e-9
510.72,3.115e-9,,,3.115e-9
510.77,3.851e-9,,,3.851e-9
510.82,4.672e-9,,,4.672e-9
510.87,5.560e-9,,,5.560e-9
510.92,6.492e-9,,,6.492e-9
510.97,7.436e-9,,,7.436e-9
511.02,8.356e-9,,,8.356e-9
511.07,9.212e-9,,,9.212e-9
511.12,9.964e-9,,,9.964e-9
511.17,1.057e-8,,,1.057e-8
511.22,1.101e-8,,,1.101e-8
511.27,1.124e-8,,,1.124e-8
511.32,1.126e-8,,,1.126e-8
511.37,1.107e-8,,,1.107e-8
511.42,1.067e-8,,,1.067e-8
511.47,1.010e-8,,,1.010e-8
511.52,9.372e-9,,,9.372e-9
511.57,8.534e-9,,,8.534e-9
511.62,7.623e-9,,,7.623e-9
511.67,6.681e-9,,,6.681e-9
511.72,5.744e-9,,,5.744e-9
511.77,4.845e-9,,,4.845e-9
511.82,4.009e-9,,,4.009e-9
511.87,3.255e-9,,,3.255e-9
511.92,2.592e-9,,,2.592e-9
511.97,2.026e-9,,,2.026e-9
512.02,1.553e-9,,,1.553e-9
512.07,1.168e-9,,,1.168e-9
512.12,8.623e-10,,,8.623e-10
512.17,6.252e-10,,,6.252e-10
512.22,4.459e-10,,,4.459e-10
512.27,3.140e-10,,,3.140e-10
512.32,2.205e-10,,,2.205e-10
512.37,1.580e-10,,,1.580e-10
512.42,1.209e-10,,,1.209e-10
512.47,1.062e-10,,,1.062e-10
512.52,1.129e-10,,,1.129e-10
512.57,1.427e-10,,,1.427e-10
512.62,2.003e-10,,,2.003e-10
512.67,2.933e-10,,,2.933e-10
512.72,4.328e-10,,,4.328e-10
512.77,6.336e-10,,,6.336e-10
512.82,9.142e-10,,,9.142e-10
512.87,1.296e-9,,,1.296e-9
512.92,1.805e-9,,,1.805e-9
512.97,2.467e-9,,,2.467e-9
513.02,3.309e-9,,,3.309e-9
513.07,4.355e-9,,,4.355e-9
513.12,5.624e-9,,,5.624e-9
513.17,7.126e-9,,,7.126e-9
513.22,8.860e-9,,,8.860e-9
513.27,1.081e-8,,,1.081e-8
513.32,1.294e-8,,,1.294e-8
513.37,1.520e-8,,,1.520e-8
513.42,1.752e-8,,,1.752e-8
513.47,1.982e-8,,,1.982e-8
513.52,2.199e-8,,,2.199e-8
513.57,2.395e-8,,,2.395e-8
513.62,2.559e-8,,,2.559e-8
513.67,2.683e-8,,,2.683e-8
513.72,2.761e-8,,,2.761e-8
513.77,2.787e-8,,,2.787e-8
513.82,2.761e-8,,,2.761e-8
513.87,2.683e-8,,,2.683e-8
513.92,2.559e-8,,,2.559e-8
513.97,2.395e-8,,,2.395e-8
514.02,2.199e-8,,,2.199e-8
514.07,1.982e-8,,,1.982e-8
514.12,1.752e-8,,,1.752e-8
514.17,1.520e-8,,,1.520e-8
514.22,1.294e-8,,,1.294e-8
514.27,1.081e-8,,,1.081e-8
514.32,8.860e-9,,,8.860e-9
514.37,7.126e-9,,,7.126e-9
514.42,5.624e-9,,,5.624e-9
514.47,4.355e-9,,,4.355e-9
514.52,3.309e-9,,,3.309e-9
514.57,2.467e-9,,,2.467e-9
514.62,1.805e-9,,,1.805e-9
514.67,1.296e-9,,,1.296e-9
514.72,9.126e-10,,,9.126e-10
514.77,6.307e-10,,,6.307e-10
514.82,4.278e-10,,,4.278e-10
514.87,2.847e-10,,,2.847e-10
514.92,1.859e-10,,,1.859e-10
514.97,1.191e-10,,,1.191e-10
515.02,7.488e-11,,,7.488e-11
515.07,4.620e-11,,,4.620e-11
515.12,2.796e-11,,,2.796e-11
515.17,1.661e-11,,,1.661e-11
515.22,9.681e-12,,,9.681e-12
515.27,5.537e-12,,,5.537e-12
515.32,3.107e-12,,,3.107e-12
515.37,1.711e-12,,,1.711e-12
515.42,9.244e-13,,,9.244e-13
515.47,4.901e-13,,,4.901e-13
515.52,2.549e-13,,,2.549e-13
515.57,1.301e-13,,,1.301e-13
515.62,6.518e-14,,,6.518e-14
515.67,3.204e-14,,,3.204e-14
515.72,1.545e-14,,,1.545e-14
515.77,8.294e-9,8.294e-9,,7.311e-15
515.82,2.608e-8,2.608e-8,,3.395e-15
515.87,8.052e-8,8.052e-8,,1.547e-15
515.92,2.440e-7,2.440e-7,,6.915e-16
515.97,7.258e-7,7.258e-7,,3.034e-16
516.02,2.119e-6,2.119e-6,,1.306e-16
516.07,6.074e-6,6.074e-6,,5.515e-17
516.12,1.709e-5,1.709e-5,,2.286e-17
516.17,4.719e-5,4.719e-5,,9.296e-18
516.22,1.279e-4,1.279e-4,,3.709e-18
516.27,3.404e-4,3.404e-4,,1.452e-18
516.32,8.892e-4,8.892e-4,,5.580e-19
516.37,2.280e-3,2.280e-3,,2.104e-19
516.42,5.738e-3,5.738e-3,,7.782e-20
516.47,1.417e-2,1.417e-2,,2.825e-20
516.52,3.437e-2,3.437e-2,,1.006e-20
516.57,8.182e-2,8.182e-2,,3.516e-21
516.62,1.912e-1,1.912e-1,,1.206e-21
516.67,4.385e-1,4.385e-1,,4.058e-22
516.72,9.872e-1,9.872e-1,,1.340e-22
516.77,2.182e+0,2.182e+0,,4.341e-23
516.82,4.733e+0,4.733e+0,,1.380e-23
516.87,1.008e+1,1.008e+1,,4.304e-24
516.92,2.106e+1,2.106e+1,,
516.97,4.322e+1,4.322e+1,,
517.02,8.704e+1,8.704e+1,,3.865e-24
517.07,1.721e+2,1.721e+2,,1.213e-23
517.12,3.339e+2,3.339e+2,,3.739e-23
517.17,6.360e+2,6.360e+2,,1.131e-22
517.22,1.189e+3,1.189e+3,,3.360e-22
517.27,2.183e+3,2.183e+3,,9.796e-22
517.32,3.933e+3,3.933e+3,,2.804e-21
517.37,6.955e+3,6.955e+3,,7.878e-21
517.42,1.207e+4,1.207e+4,,2.173e-20
517.47,2.057e+4,2.057e+4,,5.884e-20
517.52,3.441e+4,3.441e+4,,1.564e-19
517.57,5.650e+4,5.650e+4,,4.082e-19
517.62,9.106e+4,9.106e+4,,1.046e-18
517.67,1.441e+5,1.441e+5,,2.630e-18
517.72,2.237e+5,2.237e+5,,6.493e-18
517.77,3.410e+5,3.410e+5,,1.574e-17
517.82,5.102e+5,5.102e+5,,3.744e-17
517.87,7.494e+5,7.494e+5,,8.745e-17
517.92,1.080e+6,1.080e+6,,2.005e-16
517.97,1.529e+6,1.529e+6,,4.513e-16
518.02,2.124e+6,2.124e+6,,9.973e-16
518.07,2.896e+6,2.896e+6,,2.163e-15
518.12,3.877e+6,3.877e+6,,4.607e-15
518.17,5.094e+6,5.094e+6,,9.631e-15
518.22,6.569e+6,6.569e+6,,1.976e-14
518.27,8.317e+6,8.317e+6,,3.982e-14
518.32,1.034e+7,1.034e+7,,7.875e-14
518.37,1.261e+7,1.261e+7,,1.529e-13
518.42,1.510e+7,1.510e+7,,2.914e-13
518.47,1.774e+7,1.774e+7,,5.453e-13
518.52,2.047e+7,2.047e+7,,1.002e-12
518.57,2.318e+7,2.318e+7,,1.806e-12
518.62,2.577e+7,2.577e+7,,3.197e-12
518.67,2.812e+7,2.812e+7,,5.556e-12
518.72,3.012e+7,3.012e+7,,9.478e-12
518.77,3.167e+7,3.167e+7,,1.587e-11
518.82,3.269e+7,3.269e+7,,2.610e-11
518.87,3.311e+7,3.311e+7,,4.212e-11
518.92,3.293e+7,3.293e+7,,6.673e-11
518.97,3.214e+7,3.214e+7,,1.038e-10
519.02,3.080e+7,3.080e+7,,1.585e-10
519.07,2.897e+7,2.897e+7,,2.375e-10
519.12,2.675e+7,2.675e+7,,3.495e-10
519.17,2.424e+7,2.424e+7,,5.049e-10
519.22,2.156e+7,2.156e+7,,7.160e-10
519.27,1.883e+7,1.883e+7,,9.967e-10
519.32,1.614e+7,1.614e+7,,1.362e-9
519.37,1.358e+7,1.358e+7,,1.827e-9
519.42,1.121e+7,1.121e+7,,2.407e-9
519.47,9.092e+6,9.092e+6,,3.112e-9
519.52,7.235e+6,7.235e+6,,3.950e-9
519.57,5.652e+6,5.652e+6,,4.921e-9
519.62,4.334e+6,4.334e+6,,6.019e-9
519.67,3.262e+6,3.262e+6,,7.228e-9
519.72,2.410e+6,2.410e+6,,8.520e-9
519.77,1.748e+6,1.748e+6,,9.859e-9
519.82,1.244e+6,1.244e+6,,1.120e-8
519.87,8.694e+5,8.694e+5,,1.249e-8
519.92,5.964e+5,5.964e+5,,1.367e-8
519.97,4.015e+5,4.015e+5,,1.470e-8
520.02,2.654e+5,2.654e+5,,1.551e-8
520.07,1.722e+5,1.722e+5,,1.606e-8
520.12,1.096e+5,1.096e+5,,1.633e-8
520.17,6.853e+4,6.853e+4,,1.630e-8
520.22,4.205e+4,4.205e+4,,1.597e-8
520.27,2.533e+4,2.533e+4,,1.536e-8
520.32,1.498e+4,1.498e+4,,1.451e-8
520.37,8.691e+3,8.691e+3,,1.345e-8
520.42,4.951e+3,4.951e+3,,1.224e-8
520.47,2.769e+3,2.769e+3,,1.093e-8
520.52,1.520e+3,1.520e+3,,9.590e-9
520.57,8.188e+2,8.188e+2,,8.257e-9
520.62,4.331e+2,4.331e+2,,6.978e-9
520.67,2.248e+2,2.248e+2,,5.790e-9
520.72,1.146e+2,1.146e+2,,4.716e-9
520.77,5.731e+1,5.731e+1,,3.771e-9
520.82,2.814e+1,2.814e+1,,2.960e-9
520.87,1.356e+1,1.356e+1,,2.281e-9
520.92,6.417e+0,6.417e+0,,1.726e-9
520.97,2.980e+0,2.980e+0,,1.282e-9
521.02,1.359e+0,1.359e+0,,9.343e-10
521.07,6.080e-1,6.080e-1,,6.687e-10
521.12,2.671e-1,2.671e-1,,4.698e-10
521.17,1.151e-1,1.151e-1,,3.240e-10
521.22,4.873e-2,4.873e-2,,2.194e-10
521.27,2.025e-2,2.025e-2,,1.459e-10
521.32,8.257e-3,8.257e-3,,9.531e-11
521.37,3.305e-3,3.305e-3,,6.126e-11
521.42,1.299e-3,1.299e-3,,3.893e-11
521.47,5.009e-4,5.009e-4,,2.479e-11
521.52,1.897e-4,1.897e-4,,1.643e-11
521.57,7.048e-5,7.048e-5,,1.234e-11
521.62,2.571e-5,2.571e-5,,1.178e-11
521.67,9.208e-6,9.208e-6,,1.476e-11
521.72,3.237e-6,3.237e-6,,2.209e-11
521.77,1.117e-6,1.117e-6,,3.549e-11
521.82,3.783e-7,3.782e-7,,5.788e-11
521.87,1.258e-7,1.257e-7,,9.373e-11
521.92,4.119e-8,4.104e-8,,1.496e-10
521.97,1.338e-8,1.315e-8,,2.348e-10
522.02,4.495e-9,4.133e-9,,3.619e-10
522.07,5.478e-10,,,5.478e-10
522.12,8.143e-10,,,8.143e-10
522.17,1.189e-9,,,1.189e-9
522.22,1.703e-9,,,1.703e-9
522.27,2.397e-9,,,2.397e-9
522.32,3.312e-9,,,3.312e-9
522.37,4.493e-9,,,4.493e-9
522.42,5.986e-9,,,5.986e-9
522.47,7.829e-9,,,7.829e-9
522.52,1.006e-8,,,1.006e-8
522.57,1.268e-8,,,1.268e-8
522.62,1.570e-8,,,1.570e-8
522.67,1.909e-8,,,1.909e-8
522.72,2.279e-8,,,2.279e-8
522.77,2.672e-8,,,2.672e-8
522.82,3.076e-8,,,3.076e-8
522.87,3.476e-8,,,3.476e-8
522.92,3.857e-8,,,3.857e-8
522.97,4.203e-8,,,4.203e-8
523.02,4.805e-8,3.077e-9,,4.497e-8
523.07,6.089e-8,1.364e-8,,4.725e-8
523.12,9.040e-8,4.166e-8,,4.874e-8
523.17,1.743e-7,1.249e-7,,4.937e-8
523.22,4.170e-7,3.679e-7,,4.911e-8
523.27,1.115e-6,1.067e-6,,4.798e-8
523.32,3.079e-6,3.033e-6,,4.603e-8
523.37,8.513e-6,8.470e-6,,4.339e-8
523.42,2.326e-5,2.322e-5,,4.019e-8
523.47,6.257e-5,6.253e-5,,3.660e-8
523.52,1.654e-4,1.654e-4,,3.281e-8
523.57,4.297e-4,4.297e-4,,2.902e-8
523.62,1.096e-3,1.096e-3,,2.539e-8
523.67,2.748e-3,2.748e-3,,2.209e-8
523.72,6.765e-3,6.765e-3,,1.928e-8
523.77,1.636e-2,1.636e-2,,1.710e-8
523.82,3.885e-2,3.885e-2,,1.564e-8
523.87,9.065e-2,9.065e-2,,1.502e-8
523.92,2.077e-1,2.077e-1,,1.531e-8
523.97,4.676e-1,4.676e-1,,1.657e-8
524.02,1.034e+0,1.034e+0,,1.884e-8
524.07,2.246e+0,2.246e+0,,2.216e-8
524.12,4.791e+0,4.791e+0,,2.651e-8
524.17,1.004e+1,1.004e+1,,3.185e-8
524.22,2.067e+1,2.067e+1,,3.810e-8
524.27,4.180e+1,4.180e+1,,4.511e-8
524.32,8.305e+1,8.305e+1,,5.269e-8
524.37,1.621e+2,1.621e+2,,6.060e-8
524.42,3.108e+2,3.108e+2,,6.856e-8
524.47,5.854e+2,5.854e+2,,7.622e-8
524.52,1.083e+3,1.083e+3,,8.326e-8
524.57,1.970e+3,1.970e+3,,8.934e-8
524.62,3.519e+3,3.519e+3,,9.415e-8
524.67,6.176e+3,6.176e+3,,9.744e-8
524.72,1.065e+4,1.065e+4,,9.904e-8
524.77,1.805e+4,1.805e+4,,9.886e-8
524.82,3.006e+4,3.006e+4,,9.690e-8
524.87,4.920e+4,4.920e+4,,9.328e-8
524.92,7.914e+4,7.914e+4,,8.817e-8
524.97,1.251e+5,1.251e+5,,8.184e-8
525.02,1.944e+5,1.944e+5,,7.460e-8
525.07,2.970e+5,2.970e+5,,6.678e-8
525.12,4.459e+5,4.459e+5,,5.870e-8
525.17,6.584e+5,6.584e+5,,5.067e-8
525.22,9.558e+5,9.558e+5,,4.296e-8
525.27,1.365e+6,1.365e+6,,3.576e-8
525.32,1.916e+6,1.916e+6,,2.923e-8
525.37,2.646e+6,2.646e+6,,2.347e-8
525.42,3.596e+6,3.596e+6,,1.850e-8
525.47,4.808e+6,4.808e+6,,1.432e-8
525.52,6.326e+6,6.326e+6,,1.089e-8
525.57,8.193e+6,8.193e+6,,8.136e-9
525.62,1.045e+7,1.045e+7,,5.975e-9
525.67,1.312e+7,1.312e+7,,4.321e-9
525.72,1.622e+7,1.622e+7,,3.087e-9
525.77,1.977e+7,1.977e+7,,2.199e-9
525.82,2.375e+7,2.375e+7,,1.591e-9
525.87,2.812e+7,2.812e+7,,1.215e-9
525.92,3.284e+7,3.284e+7,,1.039e-9
525.97,3.783e+7,3.783e+7,,1.047e-9
526.02,4.303e+7,4.303e+7,,1.245e-9
526.07,4.832e+7,4.832e+7,,1.656e-9
526.12,5.363e+7,5.363e+7,,2.324e-9
526.17,5.884e+7,5.884e+7,,3.312e-9
526.22,6.386e+7,6.386e+7,,4.705e-9
526.27,6.862e+7,6.862e+7,,6.605e-9
526.32,7.305e+7,7.305e+7,,9.131e-9
526.37,7.709e+7,7.709e+7,,1.241e-8
526.42,8.071e+7,8.071e+7,,1.657e-8
526.47,8.388e+7,8.388e+7,,2.174e-8
526.52,8.660e+7,8.660e+7,,2.802e-8
526.57,8.884e+7,8.884e+7,,3.547e-8
526.62,9.061e+7,9.061e+7,,4.409e-8
526.67,9.187e+7,9.187e+7,,5.384e-8
526.72,9.259e+7,9.259e+7,,6.456e-8
526.77,9.275e+7,9.275e+7,,7.605e-8
526.82,9.228e+7,9.228e+7,,8.798e-8
526.87,9.115e+7,9.115e+7,,9.996e-8
526.92,8.931e+7,8.931e+7,,1.116e-7
526.97,8.673e+7,8.673e+7,,1.223e-7
527.02,8.340e+7,8.340e+7,,1.316e-7
527.07,7.935e+7,7.935e+7,,1.392e-7
527.12,7.463e+7,7.463e+7,,1.445e-7
527.17,6.933e+7,6.933e+7,,1.474e-7
527.22,6.356e+7,6.356e+7,,1.477e-7
527.27,5.748e+7,5.748e+7,,1.453e-7
527.32,5.123e+7,5.123e+7,,1.404e-7
527.37,4.499e+7,4.499e+7,,1.333e-7
527.42,3.891e+7,3.891e+7,,1.243e-7
527.47,3.312e+7,3.312e+7,,1.138e-7
527.52,2.774e+7,2.774e+7,1.115e-9,1.023e-7
527.57,2.286e+7,2.286e+7,3.442e-9,9.038e-8
527.62,1.852e+7,1.852e+7,1.044e-8,7.841e-8
527.67,1.476e+7,1.476e+7,3.110e-8,6.681e-8
527.72,1.156e+7,1.156e+7,9.103e-8,5.591e-8
527.77,8.899e+6,8.899e+6,2.617e-7,4.595e-8
527.82,6.733e+6,6.733e+6,7.394e-7,3.710e-8
527.87,5.007e+6,5.007e+6,2.052e-6,2.942e-8
527.92,3.658e+6,3.658e+6,5.594e-6,2.291e-8
527.97,2.626e+6,2.626e+6,1.498e-5,1.752e-8
528.02,1.852e+6,1.852e+6,3.943e-5,1.316e-8
528.07,1.283e+6,1.283e+6,1.019e-4,9.712e-9
528.12,8.736e+5,8.736e+5,2.588e-4,7.039e-9
528.17,5.842e+5,5.842e+5,6.457e-4,5.010e-9
528.22,3.837e+5,3.837e+5,1.582e-3,3.504e-9
528.27,2.476e+5,2.476e+5,3.810e-3,2.407e-9
528.32,1.569e+5,1.569e+5,9.013e-3,1.626e-9
528.37,9.769e+4,9.769e+4,2.094e-2,1.082e-9
528.42,5.974e+4,5.974e+4,4.781e-2,7.113e-10
528.47,3.588e+4,3.588e+4,1.072e-1,4.668e-10
528.52,2.117e+4,2.117e+4,2.363e-1,3.125e-10
528.57,1.227e+4,1.226e+4,5.114e-1,2.235e-10
528.62,6.981e+3,6.980e+3,1.087e+0,1.830e-10
528.67,3.904e+3,3.902e+3,2.272e+0,1.816e-10
528.72,2.147e+3,2.142e+3,4.662e+0,2.153e-10
528.77,1.165e+3,1.155e+3,9.399e+0,2.853e-10
528.82,6.305e+2,6.119e+2,1.862e+1,3.970e-10
528.87,3.545e+2,3.183e+2,3.622e+1,5.596e-10
528.92,2.319e+2,1.626e+2,6.924e+1,7.866e-10
528.97,2.116e+2,8.161e+1,1.300e+2,1.096e-9
529.02,2.801e+2,4.022e+1,2.399e+2,1.508e-9
529.07,4.543e+2,1.947e+1,4.348e+2,2.048e-9
