Wavelength (nm),Sum,Ca I (1.4e-01),Ca II (8.6e-01),Ca III (4.4e-04)
413.93,4.008e-19,,,4.008e-19
413.98,3.319e-19,,,3.319e-19
414.03,2.671e-19,,,2.671e-19
414.08,2.092e-19,,,2.092e-19
414.13,1.600e-19,,,1.600e-19
414.18,1.203e-19,,,1.203e-19
414.23,9.089e-20,,,9.089e-20
414.28,7.217e-20,,,7.217e-20
414.33,6.523e-20,,,6.523e-20
414.38,7.229e-20,,,7.229e-20
414.43,9.735e-20,,,9.735e-20
414.48,1.469e-19,,,1.469e-19
414.53,2.305e-19,,,2.305e-19
414.58,3.614e-19,,,3.614e-19
414.63,5.563e-19,,,5.563e-19
414.68,8.351e-19,,,8.351e-19
414.73,1.220e-18,,,1.220e-18
414.78,1.731e-18,,,1.731e-18
414.83,2.388e-18,,,2.388e-18
414.88,3.200e-18,,,3.200e-18
414.93,4.166e-18,,,4.166e-18
414.98,5.268e-18,,,5.268e-18
415.03,6.472e-18,,,6.472e-18
415.08,7.723e-18,,,7.723e-18
415.13,8.954e-18,,,8.954e-18
415.18,1.008e-17,,,1.008e-17
415.23,1.103e-17,,,1.103e-17
415.28,1.172e-17,,,1.172e-17
415.33,1.210e-17,,,1.210e-17
415.38,1.214e-17,,,1.214e-17
415.43,1.183e-17,,,1.183e-17
415.48,1.120e-17,,,1.120e-17
415.53,1.030e-17,,,1.030e-17
415.58,9.202e-18,,,9.202e-18
415.63,7.993e-18,,,7.993e-18
415.68,6.751e-18,,,6.751e-18
415.73,5.548e-18,,,5.548e-18
415.78,4.444e-18,,,4.444e-18
415.83,3.479e-18,,,3.479e-18
415.88,2.673e-18,,,2.673e-18
415.93,2.034e-18,,,2.034e-18
415.98,1.552e-18,,,1.552e-18
416.03,1.210e-18,,,1.210e-18
416.08,9.853e-19,,,9.853e-19
416.13,8.527e-19,,,8.527e-19
416.18,7.875e-19,,,7.875e-19
416.23,7.670e-19,,,7.670e-19
416.28,7.714e-19,,,7.714e-19
416.33,7.851e-19,,,7.851e-19
416.38,7.959e-19,,,7.959e-19
416.43,7.963e-19,,,7.963e-19
416.48,7.824e-19,,,7.824e-19
416.53,7.544e-19,,,7.544e-19
416.58,7.156e-19,,,7.156e-19
416.63,6.730e-19,,,6.730e-19
416.68,6.361e-19,,,6.361e-19
416.73,6.168e-19,,,6.168e-19
416.78,6.290e-19,,,6.290e-19
416.84,7.070e-19,,,7.070e-19
416.89,8.440e-19,,,8.440e-19
416.94,1.064e-18,,,1.064e-18
416.99,1.380e-18,,,1.380e-18
417.04,1.803e-18,,,1.803e-18
417.09,2.338e-18,,,2.338e-18
417.14,2.980e-18,,,2.980e-18
417.19,3.714e-18,,,3.714e-18
417.24,4.513e-18,,,4.513e-18
417.29,5.341e-18,,,5.341e-18
417.34,6.151e-18,,,6.151e-18
417.39,6.895e-18,,,6.895e-18
417.44,7.525e-18,,,7.525e-18
417.49,8.004e-18,,,8.004e-18
417.54,8.312e-18,,,8.312e-18
417.59,8.450e-18,,,8.450e-18
417.64,8.444e-18,,,8.444e-18
417.69,8.345e-18,,,8.345e-18
417.74,8.226e-18,,,8.226e-18
417.79,8.172e-18,,,8.172e-18
417.84,8.274e-18,,,8.274e-18
417.89,8.612e-18,,,8.612e-18
417.94,9.250e-18,,,9.250e-18
417.99,1.022e-17,,,1.022e-17
418.04,1.151e-17,,,1.151e-17
418.09,1.307e-17,,,1.307e-17
418.14,1.481e-17,,,1.481e-17
418.19,1.660e-17,,,1.660e-17
418.24,1.830e-17,,,1.830e-17
418.29,1.975e-17,,,1.975e-17
418.34,2.082e-17,,,2.082e-17
418.39,2.138e-17,,,2.138e-17
418.44,2.138e-17,,,2.138e-17
418.49,2.080e-17,,,2.080e-17
418.54,1.968e-17,,,1.968e-17
418.59,1.811e-17,,,1.811e-17
418.64,1.619e-17,,,1.619e-17
418.69,1.407e-17,,,1.407e-17
418.74,1.189e-17,,,1.189e-17
418.79,9.763e-18,,,9.763e-18
418.84,7.790e-18,,,7.790e-18
418.89,6.042e-18,,,6.042e-18
418.94,4.554e-18,,,4.554e-18
418.99,3.336e-18,,,3.336e-18
419.04,2.374e-18,,,2.374e-18
419.09,1.643e-18,,,1.643e-18
419.14,1.105e-18,,,1.105e-18
419.19,7.218e-19,,,7.218e-19
419.24,4.585e-19,,,4.585e-19
419.29,2.833e-19,,,2.833e-19
419.34,1.706e-19,,,1.706e-19
419.39,1.008e-19,,,1.008e-19
419.44,6.001e-20,,,6.001e-20
419.49,3.885e-20,,,3.885e-20
419.54,3.216e-20,,,3.216e-20
419.59,3.838e-20,,,3.838e-20
419.64,5.950e-20,,,5.950e-20
419.69,1.015e-19,,,1.015e-19
419.74,1.753e-19,,,1.753e-19
419.79,2.977e-19,,,2.977e-19
419.84,4.934e-19,,,4.934e-19
419.89,7.963e-19,,,7.963e-19
419.94,1.250e-18,,,1.250e-18
419.99,1.910e-18,,,1.910e-18
420.04,2.836e-18,,,2.836e-18
420.09,4.098e-18,,,4.098e-18
420.14,4.399e-6,4.399e-6,,5.757e-18
420.19,1.788e-5,1.788e-5,,7.865e-18
420.24,7.065e-5,7.065e-5,,1.045e-17
420.29,2.715e-4,2.715e-4,,1.351e-17
420.34,1.015e-3,1.015e-3,,1.697e-17
420.39,3.686e-3,3.686e-3,,2.075e-17
420.44,1.303e-2,1.303e-2,,2.467e-17
420.49,4.475e-2,4.475e-2,,2.854e-17
420.54,1.495e-1,1.495e-1,,3.212e-17
420.59,4.857e-1,4.857e-1,,3.520e-17
420.64,1.534e+0,1.534e+0,,3.756e-17
420.69,4.714e+0,4.714e+0,,3.907e-17
420.74,1.408e+1,1.408e+1,,3.963e-17
420.79,4.090e+1,4.090e+1,,3.925e-17
420.84,1.155e+2,1.155e+2,,3.802e-17
420.89,3.173e+2,3.173e+2,,3.609e-17
420.94,8.473e+2,8.473e+2,,3.365e-17
420.99,2.201e+3,2.201e+3,,3.091e-17
421.04,5.557e+3,5.557e+3,,2.806e-17
421.09,1.365e+4,1.365e+4,,2.528e-17
421.14,3.259e+4,3.259e+4,,2.266e-17
421.19,7.566e+4,7.566e+4,,2.026e-17
421.24,1.708e+5,1.708e+5,,1.810e-17
421.29,3.751e+5,3.751e+5,,1.616e-17
421.34,8.008e+5,8.008e+5,,1.439e-17
421.39,1.663e+6,1.663e+6,,1.276e-17
421.44,3.356e+6,3.356e+6,,1.121e-17
421.49,6.589e+6,6.589e+6,,9.742e-18
421.54,1.258e+7,1.258e+7,,8.338e-18
421.59,2.334e+7,2.334e+7,,7.010e-18
421.64,4.214e+7,4.214e+7,,5.774e-18
421.69,7.395e+7,7.395e+7,,4.652e-18
421.74,1.262e+8,1.262e+8,,3.660e-18
421.79,2.095e+8,2.095e+8,,2.810e-18
421.84,3.380e+8,3.380e+8,,2.104e-18
421.89,5.305e+8,5.305e+8,,1.536e-18
421.94,8.095e+8,8.095e+8,,1.097e-18
421.99,1.201e+9,1.201e+9,,7.693e-19
422.04,1.733e+9,1.733e+9,,5.362e-19
422.09,2.431e+9,2.431e+9,,3.805e-19
422.14,3.317e+9,3.317e+9,,2.870e-19
422.19,4.401e+9,4.401e+9,,2.428e-19
422.24,5.678e+9,5.678e+9,,2.382e-19
422.29,7.122e+9,7.122e+9,,2.656e-19
422.34,8.688e+9,8.688e+9,,3.195e-19
422.39,1.031e+10,1.031e+10,,3.957e-19
422.44,1.189e+10,1.189e+10,,4.903e-19
422.49,1.333e+10,1.333e+10,,5.994e-19
422.54,1.454e+10,1.454e+10,,7.191e-19
422.59,1.542e+10,1.542e+10,,8.449e-19
422.64,1.590e+10,1.590e+10,,9.727e-19
422.69,1.595e+10,1.595e+10,,1.099e-18
422.74,1.555e+10,1.555e+10,,1.220e-18
422.79,1.474e+10,1.474e+10,,1.336e-18
422.84,1.360e+10,1.360e+10,,1.445e-18
422.89,1.219e+10,1.219e+10,,1.549e-18
422.94,1.063e+10,1.063e+10,,1.649e-18
422.99,9.010e+9,9.010e+9,,1.747e-18
423.04,7.428e+9,7.428e+9,,1.844e-18
423.09,5.954e+9,5.954e+9,,1.938e-18
423.14,4.641e+9,4.641e+9,,2.026e-18
423.19,3.518e+9,3.518e+9,,2.102e-18
423.24,2.593e+9,2.593e+9,,2.163e-18
423.29,1.859e+9,1.859e+9,,2.200e-18
423.34,1.295e+9,1.295e+9,,2.212e-18
423.39,8.779e+8,8.779e+8,,2.195e-18
423.44,5.785e+8,5.785e+8,,2.152e-18
423.49,3.707e+8,3.707e+8,,2.089e-18
423.54,2.310e+8,2.310e+8,,2.011e-18
423.59,1.400e+8,1.400e+8,,1.931e-18
423.64,8.248e+7,8.248e+7,,1.856e-18
423.69,4.726e+7,4.726e+7,,1.795e-18
423.74,2.633e+7,2.633e+7,,1.753e-18
423.79,1.426e+7,1.426e+7,,1.732e-18
423.84,7.515e+6,7.515e+6,,1.727e-18
423.89,3.850e+6,3.850e+6,,1.732e-18
423.94,1.918e+6,1.918e+6,,1.738e-18
423.99,9.289e+5,9.289e+5,,1.735e-18
424.04,4.375e+5,4.375e+5,,1.714e-18
424.09,2.004e+5,2.004e+5,,1.668e-18
424.14,8.925e+4,8.925e+4,,1.594e-18
424.19,3.865e+4,3.865e+4,,1.490e-18
424.24,1.628e+4,1.628e+4,,1.361e-18
424.29,6.666e+3,6.666e+3,,1.213e-18
424.34,2.654e+3,2.654e+3,,1.054e-18
424.39,1.028e+3,1.028e+3,,8.918e-19
424.44,3.870e+2,3.870e+2,,7.346e-19
424.49,1.417e+2,1.417e+2,,5.889e-19
424.54,5.045e+1,5.045e+1,,4.595e-19
424.59,1.747e+1,1.747e+1,,3.488e-19
424.64,5.880e+0,5.880e+0,,2.577e-19
424.69,1.925e+0,1.925e+0,,1.855e-19
424.74,6.127e-1,6.127e-1,,1.302e-19
424.79,1.897e-1,1.897e-1,,8.957e-20
424.84,5.709e-2,5.709e-2,,6.094e-20
424.89,1.671e-2,1.671e-2,,4.189e-20
424.94,4.756e-3,4.756e-3,,3.029e-20
424.99,1.316e-3,1.316e-3,,2.445e-20
425.04,3.542e-4,3.542e-4,,2.307e-20
425.09,9.269e-5,9.269e-5,,2.523e-20
425.14,2.359e-5,2.359e-5,,3.027e-20
425.19,5.836e-6,5.836e-6,,3.771e-20
425.24,4.711e-20,,,4.711e-20
425.29,5.803e-20,,,5.803e-20
425.34,6.991e-20,,,6.991e-20
425.39,8.214e-20,,,8.214e-20
425.44,9.397e-20,,,9.397e-20
425.49,1.046e-19,,,1.046e-19
425.54,1.133e-19,,,1.133e-19
425.59,1.194e-19,,,1.194e-19
425.64,1.224e-19,,,1.224e-19
425.69,1.221e-19,,,1.221e-19
425.74,1.126e-7,1.126e-7,,1.184e-19
425.79,4.483e-7,4.483e-7,,1.118e-19
425.84,1.737e-6,1.737e-6,,1.026e-19
425.89,6.552e-6,6.552e-6,,9.170e-20
425.94,2.405e-5,2.405e-5,,7.976e-20
425.99,8.587e-5,8.587e-5,,6.760e-20
426.04,2.984e-4,2.984e-4,,5.596e-20
426.09,1.009e-3,1.009e-3,,4.550e-20
426.14,3.321e-3,3.321e-3,,3.681e-20
426.19,1.063e-2,1.063e-2,,3.043e-20
426.24,3.314e-2,3.314e-2,,2.699e-20
426.29,1.005e-1,1.005e-1,,2.733e-20
426.34,2.965e-1,2.965e-1,,3.264e-20
426.39,8.514e-1,8.514e-1,,4.469e-20
426.44,2.379e+0,2.379e+0,,6.601e-20
426.49,6.469e+0,6.469e+0,,1.001e-19
426.54,1.712e+1,1.712e+1,,1.517e-19
426.59,4.408e+1,4.408e+1,,2.265e-19
426.64,1.104e+2,1.104e+2,,3.315e-19
426.69,2.693e+2,2.693e+2,,4.747e-19
426.74,6.389e+2,6.389e+2,,6.642e-19
426.79,1.475e+3,1.475e+3,,9.083e-19
426.84,3.315e+3,3.315e+3,,1.214e-18
426.89,7.247e+3,7.247e+3,,1.585e-18
426.94,1.542e+4,1.542e+4,,2.025e-18
426.99,3.192e+4,3.192e+4,,2.531e-18
427.04,6.432e+4,6.432e+4,,3.097e-18
427.09,1.261e+5,1.261e+5,,3.714e-18
427.14,2.406e+5,2.406e+5,,4.369e-18
427.19,4.467e+5,4.467e+5,,5.047e-18
427.24,8.070e+5,8.070e+5,,5.733e-18
427.29,1.419e+6,1.419e+6,,6.412e-18
427.34,2.427e+6,2.427e+6,,7.070e-18
427.39,4.041e+6,4.041e+6,,7.693e-18
427.44,6.547e+6,6.547e+6,,8.271e-18
427.49,1.032e+7,1.032e+7,,8.791e-18
427.54,1.584e+7,1.584e+7,,9.240e-18
427.59,2.365e+7,2.365e+7,,9.602e-18
427.64,3.436e+7,3.436e+7,,9.860e-18
427.69,4.859e+7,4.859e+7,,9.997e-18
427.74,6.688e+7,6.688e+7,,9.998e-18
427.79,8.960e+7,8.960e+7,,9.850e-18
427.84,1.168e+8,1.168e+8,,9.550e-18
427.89,1.483e+8,1.483e+8,,9.105e-18
427.94,1.834e+8,1.834e+8,,8.529e-18
427.99,2.208e+8,2.208e+8,,7.848e-18
428.04,2.590e+8,2.590e+8,,7.097e-18
428.09,2.962e+8,2.962e+8,,6.309e-18
428.14,3.304e+8,3.304e+8,,5.524e-18
428.19,3.600e+8,3.600e+8,,4.771e-18
428.24,3.834e+8,3.834e+8,,4.078e-18
428.29,3.999e+8,3.999e+8,,3.462e-18
428.34,4.095e+8,4.095e+8,,2.931e-18
428.39,4.129e+8,4.129e+8,,2.487e-18
428.44,4.112e+8,4.112e+8,,2.125e-18
428.49,4.061e+8,4.061e+8,,1.835e-18
428.54,3.994e+8,3.994e+8,,1.608e-18
428.59,3.925e+8,3.925e+8,,1.433e-18
428.64,3.865e+8,3.865e+8,,1.300e-18
428.69,3.817e+8,3.817e+8,,1.199e-18
428.74,3.779e+8,3.779e+8,,1.122e-18
428.79,3.742e+8,3.742e+8,,1.063e-18
428.84,3.693e+8,3.693e+8,,1.017e-18
428.89,3.620e+8,3.620e+8,,9.764e-19
428.94,3.511e+8,3.511e+8,,9.391e-19
428.99,3.361e+8,3.361e+8,,9.026e-19
429.04,3.169e+8,3.169e+8,,8.673e-19
429.09,2.941e+8,2.941e+8,,8.372e-19
429.14,2.692e+8,2.692e+8,,8.212e-19
429.19,2.438e+8,2.438e+8,,8.348e-19
429.24,2.203e+8,2.203e+8,,9.022e-19
429.29,2.009e+8,2.009e+8,,1.059e-18
429.34,1.879e+8,1.879e+8,,1.354e-18
429.39,1.834e+8,1.834e+8,,1.855e-18
429.44,1.893e+8,1.893e+8,,2.645e-18
429.49,2.071e+8,2.071e+8,,3.830e-18
429.54,2.380e+8,2.380e+8,,5.532e-18
429.59,2.828e+8,2.828e+8,,7.885e-18
429.64,3.416e+8,3.416e+8,,1.102e-17
429.69,4.145e+8,4.145e+8,,1.507e-17
429.74,5.004e+8,5.004e+8,,2.009e-17
429.79,5.977e+8,5.977e+8,,2.613e-17
429.84,7.040e+8,7.040e+8,,3.313e-17
429.89,8.159e+8,8.159e+8,,4.091e-17
429.94,9.289e+8,9.289e+8,,4.923e-17
429.99,1.038e+9,1.038e+9,,5.769e-17
430.04,1.138e+9,1.138e+9,,6.586e-17
430.09,1.223e+9,1.223e+9,,7.323e-17
430.14,1.289e+9,1.289e+9,,7.930e-17
430.19,1.332e+9,1.332e+9,,8.364e-17
430.24,1.349e+9,1.349e+9,,8.591e-17
430.29,1.340e+9,1.340e+9,,8.594e-17
430.34,1.307e+9,1.307e+9,,8.371e-17
430.39,1.253e+9,1.253e+9,,7.941e-17
430.44,1.183e+9,1.183e+9,,7.335e-17
430.49,1.100e+9,1.100e+9,,6.597e-17
430.54,1.011e+9,1.011e+9,,5.778e-17
430.59,9.195e+8,9.195e+8,,4.928e-17
430.64,8.289e+8,8.289e+8,,4.092e-17
430.69,7.419e+8,7.419e+8,,3.308e-17
430.74,6.597e+8,6.597e+8,,2.604e-17
430.79,5.829e+8,5.829e+8,,1.996e-17
430.84,5.116e+8,5.116e+8,,1.489e-17
430.89,4.456e+8,4.456e+8,,1.082e-17
430.94,3.850e+8,3.850e+8,,7.653e-18
430.99,3.297e+8,3.297e+8,,5.270e-18
431.04,2.802e+8,2.802e+8,,3.533e-18
431.09,2.371e+8,2.371e+8,,2.306e-18
431.14,2.014e+8,2.014e+8,,1.465e-18
431.19,1.737e+8,1.737e+8,,9.063e-19
431.24,1.548e+8,1.548e+8,,5.458e-19
431.29,1.452e+8,1.452e+8,,3.199e-19
431.34,1.449e+8,1.449e+8,,1.826e-19
431.39,1.538e+8,1.538e+8,,1.014e-19
431.44,1.709e+8,1.709e+8,,5.486e-20
431.49,1.951e+8,1.951e+8,,2.890e-20
431.54,2.244e+8,2.244e+8,,1.484e-20
431.59,2.568e+8,2.568e+8,,7.464e-21
431.64,2.897e+8,2.897e+8,,3.749e-21
431.69,3.205e+8,3.205e+8,,2.015e-21
431.74,3.465e+8,3.465e+8,,1.389e-21
431.79,3.655e+8,3.655e+8,,1.477e-21
431.84,3.759e+8,3.759e+8,,2.187e-21
431.89,3.766e+8,3.766e+8,,3.640e-21
431.94,3.674e+8,3.674e+8,,6.145e-21
431.99,3.491e+8,3.491e+8,,1.021e-20
432.04,3.229e+8,3.229e+8,,1.656e-20
432.09,2.908e+8,2.908e+8,,2.617e-20
432.14,2.550e+8,2.550e+8,,4.031e-20
432.19,2.177e+8,2.177e+8,,6.049e-20
432.24,1.809e+8,1.809e+8,,8.845e-20
432.29,1.464e+8,1.464e+8,,1.261e-19
432.34,1.153e+8,1.153e+8,,1.751e-19
432.39,8.845e+7,8.845e+7,,2.373e-19
432.44,6.603e+7,6.603e+7,,3.136e-19
432.49,4.800e+7,4.800e+7,,4.046e-19
432.54,3.396e+7,3.396e+7,,5.097e-19
432.59,2.340e+7,2.340e+7,,6.274e-19
432.64,1.569e+7,1.569e+7,,7.553e-19
432.69,1.025e+7,1.025e+7,,8.901e-19
432.74,6.514e+6,6.514e+6,,1.028e-18
432.79,4.031e+6,4.031e+6,,1.164e-18
432.84,2.429e+6,2.429e+6,,1.295e-18
432.89,1.425e+6,1.425e+6,,1.417e-18
432.94,8.135e+5,8.135e+5,,1.526e-18
432.99,4.522e+5,4.522e+5,,1.620e-18
433.04,2.448e+5,2.448e+5,,1.696e-18
433.09,1.290e+5,1.290e+5,,1.754e-18
433.14,6.616e+4,6.616e+4,,1.789e-18
433.19,3.304e+4,3.304e+4,,1.803e-18
433.24,1.606e+4,1.606e+4,,1.792e-18
433.29,7.603e+3,7.603e+3,,1.756e-18
433.34,3.504e+3,3.504e+3,,1.696e-18
433.39,1.572e+3,1.572e+3,,1.613e-18
433.44,6.865e+2,6.865e+2,,1.508e-18
433.49,2.919e+2,2.919e+2,,1.386e-18
433.54,1.209e+2,1.209e+2,,1.252e-18
433.59,4.896e+1,4.896e+1,,1.111e-18
433.64,1.982e+1,1.982e+1,,9.703e-19
433.69,9.178e+0,9.178e+0,,8.349e-19
433.74,7.558e+0,7.558e+0,,7.099e-19
433.79,1.314e+1,1.314e+1,,5.989e-19
433.84,3.006e+1,3.006e+1,,5.040e-19
433.89,7.084e+1,7.084e+1,,4.260e-19
433.94,1.640e+2,1.640e+2,,3.644e-19
433.99,3.703e+2,3.703e+2,,3.177e-19
434.04,8.144e+2,8.144e+2,,2.838e-19
434.09,1.745e+3,1.745e+3,,2.602e-19
434.14,3.640e+3,3.640e+3,,2.445e-19
434.19,7.398e+3,7.398e+3,,2.343e-19
434.24,1.464e+4,1.464e+4,,2.274e-19
434.29,2.823e+4,2.823e+4,,2.222e-19
434.34,5.301e+4,5.301e+4,,2.172e-19
434.39,9.695e+4,9.695e+4,,2.113e-19
434.44,1.727e+5,1.727e+5,,2.037e-19
434.49,2.996e+5,2.996e+5,,1.941e-19
434.54,5.063e+5,5.063e+5,,1.825e-19
434.59,8.332e+5,8.332e+5,,1.692e-19
434.64,1.336e+6,1.336e+6,,1.550e-19
434.69,2.085e+6,2.085e+6,,1.411e-19
434.74,3.171e+6,3.171e+6,,1.293e-19
434.79,4.697e+6,4.697e+6,,1.218e-19
434.84,6.776e+6,6.776e+6,,1.218e-19
434.89,9.520e+6,9.520e+6,,1.335e-19
434.94,1.303e+7,1.303e+7,,1.622e-19
434.99,1.737e+7,1.737e+7,,2.150e-19
435.04,2.254e+7,2.254e+7,,3.003e-19
435.09,2.850e+7,2.850e+7,,4.286e-19
435.14,3.510e+7,3.510e+7,,6.115e-19
435.19,4.211e+7,4.211e+7,,8.610e-19
435.24,4.919e+7,4.919e+7,,1.189e-18
435.29,5.598e+7,5.598e+7,,1.604e-18
435.34,6.204e+7,6.204e+7,,2.111e-18
435.39,6.697e+7,6.697e+7,,2.709e-18
435.44,7.041e+7,7.041e+7,,3.387e-18
435.49,7.210e+7,7.210e+7,,4.126e-18
435.54,7.191e+7,7.191e+7,,4.895e-18
435.59,6.985e+7,6.985e+7,,5.658e-18
435.64,6.609e+7,6.609e+7,,6.369e-18
435.69,6.090e+7,6.090e+7,,6.984e-18
435.74,5.466e+7,5.466e+7,,7.459e-18
435.79,4.779e+7,4.779e+7,,7.759e-18
435.84,4.069e+7,4.069e+7,,7.862e-18
435.89,3.374e+7,3.374e+7,,7.759e-18
435.94,2.726e+7,2.726e+7,,7.459e-18
435.99,2.144e+7,2.144e+7,,6.984e-18
436.04,1.643e+7,1.643e+7,,6.369e-18
436.09,1.226e+7,1.226e+7,,5.658e-18
436.14,8.913e+6,8.913e+6,,4.895e-18
436.19,6.310e+6,6.310e+6,,4.125e-18
436.24,4.351e+6,4.351e+6,,3.386e-18
436.29,2.922e+6,2.922e+6,,2.707e-18
436.34,1.912e+6,1.912e+6,,2.108e-18
436.39,1.218e+6,1.218e+6,,1.599e-18
436.44,7.558e+5,7.558e+5,,1.182e-18
436.49,4.568e+5,4.568e+5,,8.503e-19
436.54,2.689e+5,2.689e+5,,5.960e-19
436.59,1.542e+5,1.542e+5,,4.069e-19
436.64,8.610e+4,8.610e+4,,2.706e-19
436.69,4.683e+4,4.683e+4,,1.753e-19
436.74,2.481e+4,2.481e+4,,1.106e-19
436.79,1.280e+4,1.280e+4,,6.794e-20
436.84,6.434e+3,6.434e+3,,4.066e-20
436.89,3.149e+3,3.149e+3,,2.371e-20
436.94,1.501e+3,1.501e+3,,1.346e-20
436.99,6.971e+2,6.971e+2,,7.445e-21
437.04,3.153e+2,3.153e+2,,4.011e-21
437.09,1.389e+2,1.389e+2,,2.105e-21
437.14,5.958e+1,5.958e+1,,1.076e-21
437.19,2.490e+1,2.490e+1,,5.354e-22
437.24,1.013e+1,1.013e+1,,2.596e-22
437.29,4.017e+0,4.017e+0,,1.226e-22
437.34,1.551e+0,1.551e+0,,5.640e-23
437.39,5.833e-1,5.833e-1,,2.527e-23
437.44,2.136e-1,2.136e-1,,1.103e-23
437.49,7.621e-2,7.621e-2,,4.688e-24
437.54,2.648e-2,2.648e-2,,1.941e-24
437.59,8.961e-3,8.961e-3,,7.829e-25
437.64,2.954e-3,2.954e-3,,3.075e-25
437.69,9.482e-4,9.482e-4,,1.178e-25
437.74,2.965e-4,2.965e-4,,4.424e-26
437.79,9.030e-5,9.030e-5,,1.714e-26
437.84,2.678e-5,2.678e-5,,9.329e-27
437.89,7.738e-6,7.738e-6,,1.286e-26
437.94,2.177e-6,2.177e-6,,3.208e-26
437.99,5.968e-7,5.968e-7,,8.830e-26
438.04,1.593e-7,1.593e-7,,2.407e-25
438.09,4.142e-8,4.142e-8,,6.405e-25
438.14,1.049e-8,1.049e-8,,1.661e-24
438.19,4.200e-24,,,4.200e-24
438.24,1.034e-23,,,1.034e-23
438.29,2.483e-23,,,2.483e-23
438.34,5.809e-23,,,5.809e-23
438.39,1.324e-22,,,1.324e-22
438.44,2.942e-22,,,2.942e-22
438.49,6.369e-22,,,6.369e-22
438.54,1.344e-21,,,1.344e-21
438.59,2.762e-21,,,2.762e-21
438.64,5.534e-21,,,5.534e-21
438.69,1.080e-20,,,1.080e-20
438.74,2.056e-20,,,2.056e-20
438.79,3.811e-20,,,3.811e-20
438.84,6.886e-20,,,6.886e-20
438.89,1.212e-19,,,1.212e-19
438.94,2.080e-19,,,2.080e-19
438.99,3.478e-19,,,3.478e-19
439.04,5.668e-19,,,5.668e-19
439.09,9.000e-19,,,9.000e-19
439.14,1.393e-18,,,1.393e-18
439.19,2.100e-18,,,2.100e-18
439.24,3.086e-18,,,3.086e-18
439.29,4.420e-18,,,4.420e-18
439.34,6.169e-18,,,6.169e-18
439.39,8.392e-18,,,8.392e-18
439.44,1.112e-17,,,1.112e-17
439.49,1.437e-17,,,1.437e-17
439.54,1.810e-17,,,1.810e-17
439.59,2.222e-17,,,2.222e-17
439.64,2.660e-17,,,2.660e-17
439.69,3.104e-17,,,3.104e-17
439.74,3.533e-17,,,3.533e-17
439.79,3.923e-17,,,3.923e-17
439.84,4.253e-17,,,4.253e-17
439.89,7.337e-8,7.337e-8,,4.502e-17
439.94,2.803e-7,2.803e-7,,4.660e-17
439.99,1.044e-6,1.044e-6,,4.721e-17
440.04,3.790e-6,3.790e-6,,4.689e-17
440.09,1.341e-5,1.341e-5,,4.575e-17
440.14,4.626e-5,4.626e-5,,4.397e-17
440.19,1.555e-4,1.555e-4,,4.177e-17
440.24,5.098e-4,5.098e-4,,3.937e-17
440.29,1.629e-3,1.629e-3,,3.694e-17
440.34,5.074e-3,5.074e-3,,3.466e-17
440.39,1.540e-2,1.540e-2,,3.259e-17
440.44,4.559e-2,4.559e-2,,3.076e-17
440.49,1.315e-1,1.315e-1,,2.914e-17
440.54,3.699e-1,3.699e-1,,2.765e-17
440.59,1.014e+0,1.014e+0,,2.620e-17
440.64,2.710e+0,2.710e+0,,2.470e-17
440.69,7.058e+0,7.058e+0,,2.308e-17
440.74,1.792e+1,1.792e+1,,2.129e-17
440.79,4.436e+1,4.436e+1,,1.933e-17
440.84,1.070e+2,1.070e+2,,1.723e-17
440.89,2.517e+2,2.517e+2,,1.505e-17
440.94,5.772e+2,5.772e+2,,1.287e-17
440.99,1.290e+3,1.290e+3,,1.075e-17
441.04,2.810e+3,2.810e+3,,8.772e-18
441.09,5.968e+3,5.968e+3,,6.986e-18
441.14,1.235e+4,1.235e+4,,5.427e-18
441.19,2.493e+4,2.493e+4,,4.113e-18
441.24,4.904e+4,4.904e+4,,3.039e-18
441.29,9.404e+4,9.404e+4,,2.189e-18
441.34,1.758e+5,1.758e+5,,1.537e-18
441.39,3.203e+5,3.203e+5,,1.052e-18
441.44,5.689e+5,5.689e+5,,7.022e-19
441.49,9.849e+5,9.849e+5,,4.566e-19
441.54,1.662e+6,1.662e+6,,2.895e-19
441.59,2.735e+6,2.735e+6,,1.789e-19
441.64,4.385e+6,4.385e+6,,1.080e-19
441.69,6.856e+6,6.856e+6,,6.390e-20
441.74,1.045e+7,1.045e+7,,3.765e-20
441.79,1.552e+7,1.552e+7,,2.320e-20
441.84,2.247e+7,2.247e+7,,1.693e-20
441.89,3.172e+7,3.172e+7,,1.722e-20
441.94,4.365e+7,4.365e+7,,2.421e-20
441.99,5.854e+7,5.854e+7,,3.991e-20
442.04,7.654e+7,7.654e+7,,6.850e-20
442.09,9.757e+7,9.757e+7,,1.169e-19
442.14,1.212e+8,1.212e+8,,1.956e-19
442.19,1.469e+8,1.469e+8,,3.196e-19
442.24,1.735e+8,1.735e+8,,5.092e-19
442.29,1.998e+8,1.998e+8,,7.910e-19
442.34,2.244e+8,2.244e+8,,1.198e-18
442.39,2.459e+8,2.459e+8,,1.768e-18
442.44,2.630e+8,2.630e+8,,2.545e-18
442.49,2.747e+8,2.747e+8,,3.571e-18
442.54,2.808e+8,2.808e+8,,4.885e-18
442.59,2.813e+8,2.813e+8,,6.513e-18
442.64,2.772e+8,2.772e+8,,8.466e-18
