Wavelength (nm),Sum,Ca I (2.6e-03),Ca II (3.6e-01),Ca III (6.4e-01)
409.28,1.441e+7,5.561e+6,8.845e+6,
409.33,1.736e+7,6.098e+6,1.126e+7,
409.38,2.049e+7,6.579e+6,1.391e+7,
409.43,2.367e+7,6.990e+6,1.668e+7,
409.48,2.674e+7,7.323e+6,1.942e+7,
409.53,2.951e+7,7.569e+6,2.194e+7,
409.58,3.179e+7,7.723e+6,2.406e+7,
409.63,3.340e+7,7.781e+6,2.562e+7,
409.68,3.421e+7,7.739e+6,2.647e+7,
409.73,3.415e+7,7.596e+6,2.655e+7,
409.78,3.321e+7,7.351e+6,2.586e+7,
409.83,3.145e+7,7.011e+6,2.444e+7,
409.88,2.903e+7,6.589e+6,2.244e+7,
409.93,2.612e+7,6.107e+6,2.002e+7,
409.98,2.296e+7,5.597e+6,1.737e+7,
410.03,1.979e+7,5.101e+6,1.469e+7,
410.08,1.684e+7,4.671e+6,1.217e+7,
410.13,1.433e+7,4.362e+6,9.972e+6,
410.18,1.246e+7,4.236e+6,8.225e+6,
410.23,1.139e+7,4.351e+6,7.035e+6,
410.28,1.124e+7,4.760e+6,6.484e+6,
410.33,1.214e+7,5.500e+6,6.636e+6,
410.38,1.413e+7,6.589e+6,7.541e+6,
410.43,1.725e+7,8.018e+6,9.232e+6,
410.48,2.147e+7,9.744e+6,1.172e+7,
410.53,2.667e+7,1.169e+7,1.498e+7,
410.58,3.269e+7,1.376e+7,1.894e+7,
410.63,3.925e+7,1.580e+7,2.345e+7,
410.68,4.598e+7,1.767e+7,2.831e+7,
410.73,5.247e+7,1.921e+7,3.326e+7,
410.78,5.827e+7,2.030e+7,3.797e+7,
410.83,6.293e+7,2.083e+7,4.209e+7,
410.88,6.608e+7,2.076e+7,4.532e+7,
410.93,6.747e+7,2.010e+7,4.737e+7,
410.98,6.696e+7,1.888e+7,4.808e+7,
411.03,6.459e+7,1.722e+7,4.737e+7,
411.08,6.057e+7,1.525e+7,4.531e+7,
411.13,5.519e+7,1.311e+7,4.208e+7,2.333e-18
411.18,4.888e+7,1.095e+7,3.794e+7,9.855e-18
411.23,4.208e+7,8.870e+6,3.321e+7,4.097e-17
411.28,3.520e+7,6.978e+6,2.822e+7,1.633e-16
411.33,2.861e+7,5.329e+6,2.328e+7,6.325e-16
411.38,2.259e+7,3.951e+6,1.864e+7,2.378e-15
411.43,1.734e+7,2.844e+6,1.450e+7,8.687e-15
411.48,1.293e+7,1.987e+6,1.094e+7,3.082e-14
411.53,9.367e+6,1.348e+6,8.019e+6,1.062e-13
411.58,6.593e+6,8.879e+5,5.705e+6,3.553e-13
411.63,4.508e+6,5.677e+5,3.941e+6,1.155e-12
411.68,2.995e+6,3.524e+5,2.643e+6,3.644e-12
411.73,1.933e+6,2.123e+5,1.720e+6,1.117e-11
411.78,1.211e+6,1.242e+5,1.087e+6,3.327e-11
411.83,7.377e+5,7.055e+4,6.671e+5,9.620e-11
411.88,4.363e+5,3.890e+4,3.974e+5,2.702e-10
411.93,2.506e+5,2.082e+4,2.298e+5,7.371e-10
411.98,1.399e+5,1.082e+4,1.290e+5,1.953e-9
412.03,7.579e+4,5.458e+3,7.033e+4,5.026e-9
412.08,3.989e+4,2.673e+3,3.722e+4,1.256e-8
412.13,2.039e+4,1.271e+3,1.912e+4,3.049e-8
412.18,1.012e+4,5.866e+2,9.536e+3,7.190e-8
412.23,4.880e+3,2.629e+2,4.617e+3,1.646e-7
412.28,2.285e+3,1.144e+2,2.170e+3,3.662e-7
412.33,1.039e+3,4.830e+1,9.905e+2,7.911e-7
412.38,4.587e+2,1.980e+1,4.389e+2,1.660e-6
412.43,1.966e+2,7.882e+0,1.888e+2,3.383e-6
412.48,8.187e+1,3.046e+0,7.883e+1,6.696e-6
412.53,3.310e+1,1.143e+0,3.196e+1,1.287e-5
412.58,1.299e+1,4.161e-1,1.258e+1,2.404e-5
412.63,4.953e+0,1.471e-1,4.806e+0,4.360e-5
412.68,1.833e+0,5.050e-2,1.783e+0,7.681e-5
412.73,6.590e-1,1.683e-2,6.420e-1,1.314e-4
412.78,2.301e-1,5.444e-3,2.245e-1,2.184e-4
412.83,7.825e-2,1.710e-3,7.619e-2,3.526e-4
412.88,2.618e-2,5.213e-4,2.511e-2,5.529e-4
412.93,9.029e-3,1.543e-4,8.032e-3,8.421e-4
412.98,3.785e-3,4.434e-5,2.495e-3,1.246e-3
413.03,2.555e-3,1.237e-5,7.522e-4,1.790e-3
413.08,2.722e-3,3.350e-6,2.202e-4,2.498e-3
413.13,3.451e-3,8.807e-7,6.258e-5,3.387e-3
413.18,4.478e-3,2.248e-7,1.727e-5,4.460e-3
413.23,5.710e-3,5.570e-8,4.625e-6,5.705e-3
413.28,7.090e-3,1.340e-8,1.203e-6,7.089e-3
413.33,8.555e-3,3.129e-9,3.036e-7,8.555e-3
413.38,1.003e-2,,7.442e-8,1.003e-2
413.43,1.142e-2,,1.771e-8,1.142e-2
413.48,1.263e-2,,,1.263e-2
413.53,1.358e-2,,,1.358e-2
413.58,1.417e-2,,,1.417e-2
413.63,1.437e-2,,,1.437e-2
413.68,1.415e-2,,,1.415e-2
413.73,1.354e-2,,,1.354e-2
413.78,1.258e-2,,,1.258e-2
413.83,1.136e-2,,,1.136e-2
413.88,9.966e-3,,,9.966e-3
413.93,8.492e-3,,,8.492e-3
413.98,7.029e-3,,,7.029e-3
414.03,5.653e-3,,,5.653e-3
414.08,4.418e-3,,,4.418e-3
414.13,3.356e-3,,,3.356e-3
414.18,2.482e-3,,,2.482e-3
414.23,1.791e-3,,,1.791e-3
414.28,1.273e-3,,,1.273e-3
414.33,9.086e-4,,,9.086e-4
414.38,6.831e-4,,,6.831e-4
414.43,5.861e-4,,,5.861e-4
414.48,6.172e-4,,,6.172e-4
414.53,7.883e-4,,,7.883e-4
414.58,1.125e-3,,,1.125e-3
414.63,1.669e-3,,,1.669e-3
414.68,2.470e-3,,,2.470e-3
414.73,3.588e-3,,,3.588e-3
414.78,5.083e-3,,,5.083e-3
414.83,7.007e-3,,,7.007e-3
414.88,9.387e-3,,,9.387e-3
414.93,1.222e-2,,,1.222e-2
414.98,1.545e-2,,,1.545e-2
415.03,1.898e-2,,,1.898e-2
415.08,2.265e-2,,,2.265e-2
415.13,2.626e-2,,,2.626e-2
415.18,2.957e-2,,,2.957e-2
415.23,3.235e-2,,,3.235e-2
415.28,3.439e-2,,,3.439e-2
415.33,3.551e-2,,,3.551e-2
415.38,3.563e-2,,,3.563e-2
415.43,3.473e-2,,,3.473e-2
415.48,3.291e-2,,,3.291e-2
415.53,3.033e-2,,,3.033e-2
415.58,2.721e-2,,,2.721e-2
415.63,2.379e-2,,,2.379e-2
415.68,2.035e-2,,,2.035e-2
415.73,1.711e-2,,,1.711e-2
415.78,1.427e-2,,,1.427e-2
415.83,1.197e-2,,,1.197e-2
415.88,1.031e-2,,,1.031e-2
415.93,9.305e-3,,,9.305e-3
415.98,8.944e-3,,,8.944e-3
416.03,9.161e-3,,,9.161e-3
416.08,9.857e-3,,,9.857e-3
416.13,1.090e-2,,,1.090e-2
416.18,1.216e-2,,,1.216e-2
416.23,1.346e-2,,,1.346e-2
416.28,1.467e-2,,,1.467e-2
416.33,1.563e-2,,,1.563e-2
416.38,1.625e-2,,,1.625e-2
416.43,1.646e-2,,,1.646e-2
416.48,1.622e-2,,,1.622e-2
416.53,1.555e-2,,,1.555e-2
416.58,1.451e-2,,,1.451e-2
416.63,1.321e-2,,,1.321e-2
416.68,1.175e-2,,,1.175e-2
416.73,1.026e-2,,,1.026e-2
416.78,8.895e-3,,,8.895e-3
416.84,7.568e-3,,,7.568e-3
416.89,6.849e-3,,,6.849e-3
416.94,6.568e-3,,,6.568e-3
416.99,6.780e-3,,,6.780e-3
417.04,7.513e-3,,,7.513e-3
417.09,8.763e-3,,,8.763e-3
417.14,1.049e-2,,,1.049e-2
417.19,1.263e-2,,,1.263e-2
417.24,1.506e-2,,,1.506e-2
417.29,1.764e-2,,,1.764e-2
417.34,2.020e-2,,,2.020e-2
417.39,2.258e-2,,,2.258e-2
417.44,2.459e-2,,,2.459e-2
417.49,2.612e-2,,,2.612e-2
417.54,2.709e-2,,,2.709e-2
417.59,2.749e-2,,,2.749e-2
417.64,2.739e-2,,,2.739e-2
417.69,2.696e-2,,,2.696e-2
417.74,2.642e-2,,,2.642e-2
417.79,2.604e-2,,,2.604e-2
417.84,2.611e-2,,,2.611e-2
417.89,2.687e-2,,,2.687e-2
417.94,2.853e-2,,,2.853e-2
417.99,3.119e-2,,,3.119e-2
418.04,3.483e-2,,,3.483e-2
418.09,3.931e-2,,,3.931e-2
418.14,4.435e-2,,,4.435e-2
418.19,4.958e-2,,,4.958e-2
418.24,5.456e-2,,,5.456e-2
418.29,5.882e-2,,,5.882e-2
418.34,6.194e-2,,,6.194e-2
418.39,6.360e-2,,,6.360e-2
418.44,6.358e-2,,,6.358e-2
418.49,6.185e-2,,,6.185e-2
418.54,5.851e-2,,,5.851e-2
418.59,5.382e-2,,,5.382e-2
418.64,4.813e-2,,,4.813e-2
418.69,4.183e-2,,,4.183e-2
418.74,3.534e-2,,,3.534e-2
418.79,2.902e-2,,,2.902e-2
418.84,2.315e-2,,,2.315e-2
418.89,1.796e-2,,,1.796e-2
418.94,1.353e-2,,,1.353e-2
418.99,9.914e-3,,,9.914e-3
419.04,7.057e-3,,,7.057e-3
419.09,4.883e-3,,,4.883e-3
419.14,3.283e-3,,,3.283e-3
419.19,2.146e-3,,,2.146e-3
419.24,1.363e-3,,,1.363e-3
419.29,8.430e-4,,,8.430e-4
419.34,5.091e-4,,,5.091e-4
419.39,3.037e-4,,,3.037e-4
419.44,1.857e-4,,,1.857e-4
419.49,1.285e-4,,,1.285e-4
419.54,1.180e-4,,,1.180e-4
419.59,1.517e-4,,,1.517e-4
419.64,2.385e-4,,,2.385e-4
419.69,4.000e-4,,,4.000e-4
419.74,6.737e-4,,,6.737e-4
419.79,1.116e-3,,,1.116e-3
419.84,1.808e-3,,,1.808e-3
419.89,2.859e-3,,,2.859e-3
419.94,4.408e-3,,,4.408e-3
419.99,6.624e-3,,,6.624e-3
420.04,9.700e-3,,,9.700e-3
420.09,1.384e-2,,,1.384e-2
420.14,1.923e-2,4.830e-8,,1.923e-2
420.19,2.602e-2,1.963e-7,,2.602e-2
420.24,3.429e-2,7.758e-7,,3.429e-2
420.29,4.399e-2,2.981e-6,,4.399e-2
420.34,5.494e-2,1.114e-5,,5.493e-2
420.39,6.682e-2,4.048e-5,,6.678e-2
420.44,7.918e-2,1.430e-4,,7.903e-2
420.49,9.155e-2,4.914e-4,,9.106e-2
420.54,1.038e-1,1.642e-3,,1.022e-1
420.59,1.170e-1,5.333e-3,,1.116e-1
420.64,1.357e-1,1.685e-2,,1.189e-1
420.69,1.751e-1,5.175e-2,,1.234e-1
420.74,2.796e-1,1.546e-1,,1.250e-1
420.79,5.727e-1,4.491e-1,,1.236e-1
420.84,1.388e+0,1.268e+0,,1.197e-1
420.89,3.597e+0,3.484e+0,,1.135e-1
420.94,9.410e+0,9.304e+0,,1.058e-1
420.99,2.426e+1,2.416e+1,,9.716e-2
421.04,6.111e+1,6.102e+1,,8.818e-2
421.09,1.499e+2,1.498e+2,,7.937e-2
421.14,3.579e+2,3.578e+2,,7.106e-2
421.19,8.309e+2,8.308e+2,,6.344e-2
421.24,1.876e+3,1.876e+3,,5.656e-2
421.29,4.119e+3,4.119e+3,,5.035e-2
421.34,8.793e+3,8.793e+3,,4.470e-2
421.39,1.825e+4,1.825e+4,,3.948e-2
421.44,3.685e+4,3.685e+4,,3.457e-2
421.49,7.234e+4,7.234e+4,,2.993e-2
421.54,1.381e+5,1.381e+5,,2.552e-2
421.59,2.563e+5,2.563e+5,,2.138e-2
421.64,4.626e+5,4.626e+5,,1.756e-2
421.69,8.120e+5,8.120e+5,,1.412e-2
421.74,1.386e+6,1.386e+6,,1.109e-2
421.79,2.300e+6,2.300e+6,,8.523e-3
421.84,3.712e+6,3.712e+6,,6.418e-3
421.89,5.824e+6,5.824e+6,,4.765e-3
421.94,8.888e+6,8.888e+6,,3.541e-3
421.99,1.319e+7,1.319e+7,,2.711e-3
422.04,1.903e+7,1.903e+7,,2.246e-3
422.09,2.670e+7,2.670e+7,,2.120e-3
422.14,3.642e+7,3.642e+7,,2.318e-3
422.19,4.832e+7,4.832e+7,,2.838e-3
422.24,6.234e+7,6.234e+7,,3.683e-3
422.29,7.820e+7,7.820e+7,,4.862e-3
422.34,9.539e+7,9.539e+7,,6.376e-3
422.39,1.132e+8,1.132e+8,,8.219e-3
422.44,1.305e+8,1.305e+8,,1.036e-2
422.49,1.464e+8,1.464e+8,,1.277e-2
422.54,1.596e+8,1.596e+8,,1.536e-2
422.59,1.693e+8,1.693e+8,,1.808e-2
422.64,1.746e+8,1.746e+8,,2.082e-2
422.69,1.751e+8,1.751e+8,,2.352e-2
422.74,1.707e+8,1.707e+8,,2.611e-2
422.79,1.619e+8,1.619e+8,,2.857e-2
422.84,1.493e+8,1.493e+8,,3.089e-2
422.89,1.338e+8,1.338e+8,,3.309e-2
422.94,1.167e+8,1.167e+8,,3.522e-2
422.99,9.893e+7,9.893e+7,,3.729e-2
423.04,8.155e+7,8.155e+7,,3.933e-2
423.09,6.538e+7,6.538e+7,,4.130e-2
423.14,5.096e+7,5.096e+7,,4.315e-2
423.19,3.863e+7,3.863e+7,,4.476e-2
423.24,2.847e+7,2.847e+7,,4.602e-2
423.29,2.041e+7,2.041e+7,,4.681e-2
423.34,1.422e+7,1.422e+7,,4.704e-2
423.39,9.639e+6,9.639e+6,,4.668e-2
423.44,6.352e+6,6.352e+6,,4.576e-2
423.49,4.071e+6,4.071e+6,,4.439e-2
423.54,2.537e+6,2.537e+6,,4.275e-2
423.59,1.537e+6,1.537e+6,,4.103e-2
423.64,9.057e+5,9.057e+5,,3.944e-2
423.69,5.189e+5,5.189e+5,,3.815e-2
423.74,2.891e+5,2.891e+5,,3.726e-2
423.79,1.566e+5,1.566e+5,,3.680e-2
423.84,8.251e+4,8.251e+4,,3.669e-2
423.89,4.227e+4,4.227e+4,,3.680e-2
423.94,2.106e+4,2.106e+4,,3.693e-2
423.99,1.020e+4,1.020e+4,,3.687e-2
424.04,4.804e+3,4.804e+3,,3.642e-2
424.09,2.200e+3,2.200e+3,,3.545e-2
424.14,9.800e+2,9.800e+2,,3.386e-2
424.19,4.244e+2,4.244e+2,,3.166e-2
424.24,1.788e+2,1.787e+2,,2.893e-2
424.29,7.322e+1,7.319e+1,,2.578e-2
424.34,2.917e+1,2.915e+1,,2.239e-2
424.39,1.130e+1,1.129e+1,,1.895e-2
424.44,4.265e+0,4.249e+0,,1.561e-2
424.49,1.568e+0,1.556e+0,,1.251e-2
424.54,5.637e-1,5.539e-1,,9.763e-3
424.59,1.992e-1,1.918e-1,,7.412e-3
424.64,7.004e-2,6.456e-2,,5.476e-3
424.69,2.508e-2,2.113e-2,,3.941e-3
424.74,9.495e-3,6.728e-3,,2.767e-3
424.79,3.986e-3,2.083e-3,,1.903e-3
424.84,1.921e-3,6.268e-4,,1.295e-3
424.89,1.073e-3,1.835e-4,,8.896e-4
424.94,6.952e-4,5.222e-5,,6.430e-4
424.99,5.330e-4,1.445e-5,,5.185e-4
425.04,4.927e-4,3.889e-6,,4.888e-4
425.09,5.352e-4,1.018e-6,,5.341e-4
425.14,6.409e-4,2.590e-7,,6.407e-4
425.19,7.980e-4,6.408e-8,,7.979e-4
425.24,9.967e-4,,,9.967e-4
425.29,1.227e-3,,,1.227e-3
425.34,1.479e-3,,,1.479e-3
425.39,1.738e-3,,,1.738e-3
425.44,1.988e-3,,,1.988e-3
425.49,2.213e-3,,,2.213e-3
425.54,2.397e-3,,,2.397e-3
425.59,2.526e-3,,,2.526e-3
425.64,2.589e-3,,,2.589e-3
425.69,2.582e-3,,,2.582e-3
425.74,2.505e-3,4.178e-9,,2.505e-3
425.79,2.364e-3,1.664e-8,,2.364e-3
425.84,2.171e-3,6.449e-8,,2.171e-3
425.89,1.940e-3,2.432e-7,,1.940e-3
425.94,1.688e-3,8.925e-7,,1.687e-3
425.99,1.433e-3,3.187e-6,,1.430e-3
426.04,1.194e-3,1.108e-5,,1.183e-3
426.09,9.980e-4,3.746e-5,,9.606e-4
426.14,8.967e-4,1.233e-4,,7.734e-4
426.19,1.026e-3,3.947e-4,,6.315e-4
426.24,1.774e-3,1.230e-3,,5.445e-4
426.29,4.253e-3,3.730e-3,,5.232e-4
426.34,1.159e-2,1.101e-2,,5.821e-4
426.39,3.234e-2,3.160e-2,,7.403e-4
426.44,8.933e-2,8.831e-2,,1.024e-3
426.49,2.416e-1,2.401e-1,,1.465e-3
426.54,6.375e-1,6.354e-1,,2.102e-3
426.59,1.639e+0,1.636e+0,,2.978e-3
426.64,4.103e+0,4.099e+0,,4.136e-3
426.69,1.000e+1,9.995e+0,,5.613e-3
426.74,2.372e+1,2.371e+1,,7.437e-3
426.79,5.477e+1,5.476e+1,,9.616e-3
426.84,1.230e+2,1.230e+2,,1.213e-2
426.89,2.690e+2,2.690e+2,,1.495e-2
426.94,5.723e+2,5.723e+2,,1.799e-2
426.99,1.185e+3,1.185e+3,,2.117e-2
427.04,2.387e+3,2.387e+3,,2.437e-2
427.09,4.681e+3,4.681e+3,,2.747e-2
427.14,8.930e+3,8.930e+3,,3.039e-2
427.19,1.658e+4,1.658e+4,,3.303e-2
427.24,2.995e+4,2.995e+4,,3.536e-2
427.29,5.266e+4,5.266e+4,,3.737e-2
427.34,9.009e+4,9.009e+4,,3.909e-2
427.39,1.500e+5,1.500e+5,,4.060e-2
427.44,2.430e+5,2.430e+5,,4.196e-2
427.49,3.831e+5,3.831e+5,,4.326e-2
427.54,5.878e+5,5.878e+5,,4.455e-2
427.59,8.777e+5,8.777e+5,,4.586e-2
427.64,1.275e+6,1.275e+6,,4.716e-2
427.69,1.804e+6,1.804e+6,,4.840e-2
427.74,2.482e+6,2.482e+6,,4.948e-2
427.79,3.326e+6,3.326e+6,,5.031e-2
427.84,4.337e+6,4.337e+6,,5.080e-2
427.89,5.505e+6,5.505e+6,,5.089e-2
427.94,6.806e+6,6.806e+6,,5.055e-2
427.99,8.194e+6,8.194e+6,,4.979e-2
428.04,9.612e+6,9.612e+6,,4.869e-2
428.09,1.099e+7,1.099e+7,,4.732e-2
428.14,1.226e+7,1.226e+7,,4.578e-2
428.19,1.336e+7,1.336e+7,,4.413e-2
428.24,1.422e+7,1.422e+7,,4.246e-2
428.29,1.484e+7,1.484e+7,,4.078e-2
428.34,1.519e+7,1.519e+7,,3.912e-2
428.39,1.531e+7,1.531e+7,,3.747e-2
428.44,1.524e+7,1.524e+7,,3.582e-2
428.49,1.505e+7,1.505e+7,,3.415e-2
428.54,1.479e+7,1.479e+7,,3.248e-2
428.59,1.453e+7,1.453e+7,,3.083e-2
428.64,1.429e+7,1.429e+7,,2.922e-2
428.69,1.411e+7,1.411e+7,,2.768e-2
428.74,1.396e+7,1.396e+7,,2.624e-2
428.79,1.382e+7,1.382e+7,,2.490e-2
428.84,1.363e+7,1.363e+7,,2.364e-2
428.89,1.336e+7,1.336e+7,,2.244e-2
428.94,1.295e+7,1.295e+7,,2.125e-2
428.99,1.239e+7,1.239e+7,,2.003e-2
429.04,1.168e+7,1.168e+7,,1.875e-2
429.09,1.084e+7,1.084e+7,,1.740e-2
429.14,9.923e+6,9.923e+6,,1.600e-2
429.19,8.988e+6,8.988e+6,,1.464e-2
429.24,8.120e+6,8.120e+6,,1.343e-2
429.29,7.405e+6,7.405e+6,,1.252e-2
429.34,6.927e+6,6.927e+6,,1.214e-2
429.39,6.764e+6,6.764e+6,,1.256e-2
429.44,6.985e+6,6.985e+6,,1.408e-2
429.49,7.647e+6,7.647e+6,,1.708e-2
429.54,8.792e+6,8.792e+6,,2.197e-2
429.59,1.045e+7,1.045e+7,,2.915e-2
429.64,1.263e+7,1.263e+7,,3.904e-2
429.69,1.533e+7,1.533e+7,,5.198e-2
429.74,1.851e+7,1.851e+7,,6.817e-2
429.79,2.212e+7,2.212e+7,,8.763e-2
429.84,2.607e+7,2.607e+7,,1.101e-1
429.89,3.022e+7,3.022e+7,,1.350e-1
429.94,3.441e+7,3.441e+7,,1.614e-1
429.99,3.847e+7,3.847e+7,,1.882e-1
430.04,4.218e+7,4.218e+7,,2.138e-1
430.09,4.534e+7,4.534e+7,,2.367e-1
430.14,4.778e+7,4.778e+7,,2.553e-1
430.19,4.936e+7,4.936e+7,,2.683e-1
430.24,4.999e+7,4.999e+7,,2.746e-1
430.29,4.967e+7,4.967e+7,,2.738e-1
430.34,4.844e+7,4.844e+7,,2.660e-1
430.39,4.643e+7,4.643e+7,,2.516e-1
430.44,4.380e+7,4.380e+7,,2.319e-1
430.49,4.074e+7,4.074e+7,,2.081e-1
430.54,3.741e+7,3.741e+7,,1.819e-1
430.59,3.401e+7,3.401e+7,,1.548e-1
430.64,3.064e+7,3.064e+7,,1.283e-1
430.69,2.740e+7,2.740e+7,,1.036e-1
430.74,2.434e+7,2.434e+7,,8.143e-2
430.79,2.150e+7,2.150e+7,,6.233e-2
430.84,1.885e+7,1.885e+7,,4.646e-2
430.89,1.641e+7,1.641e+7,,3.371e-2
430.94,1.417e+7,1.417e+7,,2.382e-2
430.99,1.213e+7,1.213e+7,,1.639e-2
431.04,1.030e+7,1.030e+7,,1.098e-2
431.09,8.718e+6,8.718e+6,,7.160e-3
431.14,7.402e+6,7.402e+6,,4.546e-3
431.19,6.385e+6,6.385e+6,,2.811e-3
431.24,5.692e+6,5.692e+6,,1.692e-3
431.29,5.340e+6,5.340e+6,,9.911e-4
431.34,5.334e+6,5.334e+6,,5.654e-4
431.39,5.662e+6,5.662e+6,,3.140e-4
431.44,6.295e+6,6.295e+6,,1.699e-4
431.49,7.186e+6,7.186e+6,,8.972e-5
431.54,8.269e+6,8.269e+6,,4.661e-5
431.59,9.463e+6,9.463e+6,,2.458e-5
431.64,1.068e+7,1.068e+7,,1.460e-5
431.69,1.181e+7,1.181e+7,,1.212e-5
431.74,1.277e+7,1.277e+7,,1.552e-5
431.79,1.347e+7,1.347e+7,,2.536e-5
431.84,1.385e+7,1.385e+7,,4.429e-5
431.89,1.388e+7,1.388e+7,,7.720e-5
431.94,1.354e+7,1.354e+7,,1.318e-4
431.99,1.286e+7,1.286e+7,,2.196e-4
432.04,1.190e+7,1.190e+7,,3.564e-4
432.09,1.072e+7,1.072e+7,,5.635e-4
432.14,9.399e+6,9.399e+6,,8.680e-4
432.19,8.024e+6,8.024e+6,,1.302e-3
432.24,6.668e+6,6.668e+6,,1.905e-3
432.29,5.396e+6,5.396e+6,,2.714e-3
432.34,4.250e+6,4.250e+6,,3.771e-3
432.39,3.260e+6,3.260e+6,,5.110e-3
432.44,2.434e+6,2.434e+6,,6.754e-3
432.49,1.769e+6,1.769e+6,,8.712e-3
432.54,1.252e+6,1.252e+6,,1.098e-2
432.59,8.623e+5,8.623e+5,,1.351e-2
432.64,5.784e+5,5.784e+5,,1.626e-2
432.69,3.776e+5,3.776e+5,,1.917e-2
432.74,2.401e+5,2.401e+5,,2.213e-2
432.79,1.486e+5,1.486e+5,,2.507e-2
432.84,8.951e+4,8.951e+4,,2.789e-2
432.89,5.250e+4,5.250e+4,,3.051e-2
432.94,2.998e+4,2.998e+4,,3.286e-2
432.99,1.667e+4,1.667e+4,,3.488e-2
433.04,9.021e+3,9.021e+3,,3.653e-2
433.09,4.753e+3,4.753e+3,,3.776e-2
433.14,2.438e+3,2.438e+3,,3.853e-2
433.19,1.218e+3,1.218e+3,,3.882e-2
433.24,5.920e+2,5.920e+2,,3.859e-2
433.29,2.803e+2,2.802e+2,,3.782e-2
433.34,1.292e+2,1.291e+2,,3.653e-2
433.39,5.796e+1,5.793e+1,,3.472e-2
433.44,2.533e+1,2.530e+1,,3.247e-2
433.49,1.079e+1,1.076e+1,,2.984e-2
433.54,4.486e+0,4.459e+0,,2.695e-2
433.59,1.835e+0,1.811e+0,,2.392e-2
433.64,7.690e-1,7.481e-1,,2.089e-2
433.69,4.033e-1,3.853e-1,,1.797e-2
433.74,4.150e-1,3.998e-1,,1.528e-2
433.79,8.013e-1,7.884e-1,,1.289e-2
433.84,1.862e+0,1.851e+0,,1.084e-2
433.89,4.390e+0,4.381e+0,,9.160e-3
433.94,1.016e+1,1.015e+1,,7.832e-3
433.99,2.292e+1,2.291e+1,,6.825e-3
434.04,5.041e+1,5.040e+1,,6.094e-3
434.09,1.080e+2,1.080e+2,,5.585e-3
434.14,2.253e+2,2.253e+2,,5.245e-3
434.19,4.578e+2,4.578e+2,,5.024e-3
434.24,9.062e+2,9.062e+2,,4.876e-3
434.29,1.747e+3,1.747e+3,,4.763e-3
434.34,3.280e+3,3.280e+3,,4.654e-3
434.39,5.999e+3,5.999e+3,,4.526e-3
434.44,1.069e+4,1.069e+4,,4.361e-3
434.49,1.854e+4,1.854e+4,,4.151e-3
434.54,3.133e+4,3.133e+4,,3.893e-3
434.59,5.156e+4,5.156e+4,,3.590e-3
434.64,8.266e+4,8.266e+4,,3.253e-3
434.69,1.290e+5,1.290e+5,,2.896e-3
434.74,1.962e+5,1.962e+5,,2.537e-3
434.79,2.907e+5,2.907e+5,,2.200e-3
434.84,4.193e+5,4.193e+5,,1.907e-3
434.89,5.891e+5,5.891e+5,,1.685e-3
434.94,8.062e+5,8.062e+5,,1.563e-3
434.99,1.075e+6,1.075e+6,,1.574e-3
435.04,1.395e+6,1.395e+6,,1.754e-3
435.09,1.764e+6,1.764e+6,,2.144e-3
435.14,2.172e+6,2.172e+6,,2.789e-3
435.19,2.606e+6,2.606e+6,,3.736e-3
435.24,3.044e+6,3.044e+6,,5.028e-3
435.29,3.464e+6,3.464e+6,,6.697e-3
435.34,3.839e+6,3.839e+6,,8.759e-3
435.39,4.144e+6,4.144e+6,,1.120e-2
435.44,4.357e+6,4.357e+6,,1.399e-2
435.49,4.462e+6,4.462e+6,,1.702e-2
435.54,4.450e+6,4.450e+6,,2.019e-2
435.59,4.323e+6,4.323e+6,,2.333e-2
435.64,4.090e+6,4.090e+6,,2.626e-2
435.69,3.769e+6,3.769e+6,,2.880e-2
435.74,3.383e+6,3.383e+6,,3.075e-2
435.79,2.957e+6,2.957e+6,,3.199e-2
435.84,2.518e+6,2.518e+6,,3.242e-2
435.89,2.088e+6,2.088e+6,,3.199e-2
435.94,1.687e+6,1.687e+6,,3.075e-2
435.99,1.327e+6,1.327e+6,,2.879e-2
436.04,1.017e+6,1.017e+6,,2.626e-2
436.09,7.588e+5,7.588e+5,,2.333e-2
436.14,5.516e+5,5.516e+5,,2.018e-2
436.19,3.905e+5,3.905e+5,,1.701e-2
436.24,2.693e+5,2.693e+5,,1.396e-2
436.29,1.808e+5,1.808e+5,,1.116e-2
436.34,1.183e+5,1.183e+5,,8.693e-3
436.39,7.537e+4,7.537e+4,,6.594e-3
436.44,4.677e+4,4.677e+4,,4.872e-3
436.49,2.827e+4,2.827e+4,,3.506e-3
436.54,1.664e+4,1.664e+4,,2.457e-3
436.59,9.541e+3,9.541e+3,,1.678e-3
436.64,5.328e+3,5.328e+3,,1.116e-3
436.69,2.898e+3,2.898e+3,,7.226e-4
436.74,1.535e+3,1.535e+3,,4.559e-4
436.79,7.922e+2,7.922e+2,,2.801e-4
436.84,3.981e+2,3.981e+2,,1.677e-4
436.89,1.949e+2,1.949e+2,,9.774e-5
436.94,9.291e+1,9.291e+1,,5.550e-5
436.99,4.314e+1,4.314e+1,,3.070e-5
437.04,1.951e+1,1.951e+1,,1.654e-5
437.09,8.594e+0,8.594e+0,,8.677e-6
437.14,3.687e+0,3.687e+0,,4.435e-6
437.19,1.541e+0,1.541e+0,,2.208e-6
