Wavelength (nm),Sum,Mg I (3.8e-02),Mg II (9.5e-01),Mg III (8.2e-03)
309.55,5.384e+8,5.384e+8,1.086e+4,
309.6,5.444e+8,5.443e+8,2.759e+4,
309.65,5.389e+8,5.388e+8,6.655e+4,
309.7,5.184e+8,5.183e+8,1.524e+5,
309.75,4.817e+8,4.814e+8,3.314e+5,
309.8,4.302e+8,4.295e+8,6.842e+5,
309.85,3.681e+8,3.668e+8,1.341e+6,
309.9,3.015e+8,2.990e+8,2.496e+6,
309.95,2.367e+8,2.322e+8,4.411e+6,
310,1.791e+8,1.717e+8,7.402e+6,
310.05,1.324e+8,1.206e+8,1.179e+7,
310.1,9.841e+7,8.058e+7,1.784e+7,
310.15,7.673e+7,5.112e+7,2.562e+7,
310.2,6.573e+7,3.080e+7,3.493e+7,
310.25,6.285e+7,1.762e+7,4.523e+7,
310.3,6.517e+7,9.570e+6,5.560e+7,
310.35,6.983e+7,4.934e+6,6.489e+7,
310.4,7.433e+7,2.415e+6,7.192e+7,
310.45,7.680e+7,1.122e+6,7.568e+7,
310.5,7.610e+7,4.949e+5,7.561e+7,
310.55,7.193e+7,2.072e+5,7.172e+7,
310.6,6.468e+7,8.235e+4,6.460e+7,
310.65,5.527e+7,3.106e+4,5.524e+7,
310.7,4.487e+7,1.112e+4,4.486e+7,
310.75,3.458e+7,3.780e+3,3.458e+7,
310.8,2.531e+7,1.220e+3,2.531e+7,
310.85,1.759e+7,3.735e+2,1.759e+7,
310.9,1.161e+7,1.086e+2,1.161e+7,
310.95,7.274e+6,2.995e+1,7.274e+6,
311,4.327e+6,7.844e+0,4.327e+6,
311.05,2.444e+6,1.950e+0,2.444e+6,
311.1,1.311e+6,4.601e-1,1.311e+6,
311.15,6.676e+5,1.030e-1,6.676e+5,
311.2,3.228e+5,2.191e-2,3.228e+5,
311.25,1.482e+5,4.421e-3,1.482e+5,
311.3,6.458e+4,8.467e-4,6.458e+4,
311.35,2.673e+4,1.540e-4,2.673e+4,
311.4,1.050e+4,2.657e-5,1.050e+4,
311.45,3.918e+3,4.352e-6,3.918e+3,
311.5,1.388e+3,6.767e-7,1.388e+3,
311.55,4.668e+2,9.988e-8,4.668e+2,
311.6,1.491e+2,,1.491e+2,
311.65,4.521e+1,,4.521e+1,
311.7,1.301e+1,,1.301e+1,
311.75,3.558e+0,,3.558e+0,
311.8,9.233e-1,,9.233e-1,
311.85,2.275e-1,,2.275e-1,
311.9,5.324e-2,,5.324e-2,
311.95,1.183e-2,,1.183e-2,
312,2.495e-3,,2.495e-3,
312.05,4.997e-4,,4.997e-4,
312.1,9.501e-5,,9.501e-5,
312.15,1.716e-5,,1.716e-5,
312.2,2.941e-6,,2.941e-6,
312.25,4.787e-7,,4.787e-7,
312.3,7.398e-8,,7.398e-8,
312.35,1.086e-8,,1.086e-8,
331.21,9.012e-9,9.012e-9,,
331.26,5.338e-8,5.338e-8,,
331.31,3.022e-7,3.022e-7,,
331.36,1.636e-6,1.636e-6,,
331.41,8.463e-6,8.463e-6,,
331.46,4.186e-5,4.186e-5,,
331.51,1.979e-4,1.979e-4,,
331.56,8.947e-4,8.947e-4,,
331.61,3.866e-3,3.866e-3,,
331.66,1.597e-2,1.597e-2,,
331.71,6.307e-2,6.307e-2,,
331.76,2.381e-1,2.381e-1,,
331.81,8.594e-1,8.594e-1,,
331.86,2.965e+0,2.965e+0,,
331.91,9.778e+0,9.778e+0,,
331.96,3.083e+1,3.083e+1,,
332.01,9.292e+1,9.292e+1,,
332.06,2.677e+2,2.677e+2,,
332.11,7.375e+2,7.375e+2,,
332.16,1.942e+3,1.942e+3,,
332.21,4.889e+3,4.889e+3,,
332.26,1.176e+4,1.176e+4,,
332.31,2.706e+4,2.706e+4,,
332.36,5.952e+4,5.952e+4,,
332.41,1.251e+5,1.251e+5,,
332.46,2.516e+5,2.516e+5,,
332.51,4.834e+5,4.834e+5,,
332.56,8.882e+5,8.882e+5,,
332.61,1.560e+6,1.560e+6,,
332.66,2.621e+6,2.621e+6,,
332.71,4.212e+6,4.212e+6,,
332.76,6.474e+6,6.474e+6,,
332.81,9.522e+6,9.522e+6,,
332.86,1.341e+7,1.341e+7,,
332.91,1.809e+7,1.809e+7,,
332.96,2.342e+7,2.342e+7,,
333.01,2.913e+7,2.913e+7,,
333.06,3.490e+7,3.490e+7,,
333.11,4.039e+7,4.039e+7,,
333.16,4.538e+7,4.538e+7,,
333.21,4.977e+7,4.977e+7,,
333.26,5.362e+7,5.362e+7,,
333.31,5.712e+7,5.712e+7,,
333.36,6.050e+7,6.050e+7,,
333.41,6.391e+7,6.391e+7,,
333.46,6.729e+7,6.729e+7,,
333.51,7.037e+7,7.037e+7,,
333.56,7.266e+7,7.266e+7,,
333.61,7.359e+7,7.359e+7,,
333.66,7.264e+7,7.264e+7,,
333.71,6.951e+7,6.951e+7,,
333.76,6.423e+7,6.423e+7,,
333.81,5.712e+7,5.712e+7,,
333.86,4.880e+7,4.880e+7,,
333.91,3.998e+7,3.998e+7,,
333.96,3.138e+7,3.138e+7,,
334.01,2.358e+7,2.358e+7,,
334.06,1.696e+7,1.696e+7,,
334.11,1.167e+7,1.167e+7,,
334.16,7.680e+6,7.680e+6,,
334.21,4.833e+6,4.833e+6,,
334.26,2.908e+6,2.908e+6,,
334.31,1.674e+6,1.674e+6,,
334.36,9.209e+5,9.209e+5,,
334.41,4.844e+5,4.844e+5,,
334.46,2.437e+5,2.437e+5,,
334.51,1.172e+5,1.172e+5,,
334.56,5.388e+4,5.388e+4,,
334.61,2.369e+4,2.369e+4,,
334.66,9.956e+3,9.956e+3,,
334.71,4.001e+3,4.001e+3,,
334.76,1.537e+3,1.537e+3,,
334.81,5.646e+2,5.646e+2,,
334.86,1.983e+2,1.983e+2,,
334.91,6.658e+1,6.658e+1,,
334.96,2.137e+1,2.137e+1,,
335.01,6.560e+0,6.560e+0,,
335.06,1.925e+0,1.925e+0,,
335.11,5.401e-1,5.401e-1,,
335.16,1.449e-1,1.449e-1,,
335.21,3.716e-2,3.716e-2,,
335.26,9.111e-3,9.111e-3,,
335.31,2.136e-3,2.136e-3,,
335.36,4.787e-4,4.787e-4,,
335.41,1.026e-4,1.026e-4,,
335.46,2.102e-5,2.102e-5,,
335.51,4.117e-6,4.117e-6,,
335.56,7.711e-7,7.711e-7,,
335.61,1.381e-7,1.381e-7,,
335.66,2.364e-8,2.364e-8,,
351.76,3.042e-10,,3.042e-10,
351.81,1.621e-9,,1.621e-9,
351.86,8.297e-9,,8.297e-9,
351.91,4.081e-8,,4.081e-8,
351.96,1.929e-7,,1.929e-7,
352.01,8.759e-7,,8.759e-7,
352.06,3.822e-6,,3.822e-6,
352.11,1.603e-5,,1.603e-5,
352.16,6.456e-5,,6.456e-5,
352.21,2.499e-4,,2.499e-4,
352.26,9.295e-4,,9.295e-4,
352.31,3.322e-3,,3.322e-3,
352.36,1.141e-2,,1.141e-2,
352.41,3.764e-2,,3.764e-2,
352.46,1.193e-1,,1.193e-1,
352.51,3.635e-1,,3.635e-1,
352.56,1.064e+0,,1.064e+0,
352.61,2.993e+0,,2.993e+0,
352.66,8.087e+0,,8.087e+0,
352.71,2.100e+1,,2.100e+1,
352.76,5.240e+1,,5.240e+1,
352.81,1.256e+2,,1.256e+2,
352.86,2.894e+2,,2.894e+2,
352.91,6.404e+2,,6.404e+2,
352.96,1.362e+3,,1.362e+3,
353.01,2.783e+3,,2.783e+3,
353.06,5.465e+3,,5.465e+3,
353.11,1.031e+4,,1.031e+4,
353.16,1.869e+4,,1.869e+4,
353.21,3.256e+4,,3.256e+4,
353.26,5.450e+4,,5.450e+4,
353.31,8.764e+4,,8.764e+4,
353.36,1.354e+5,,1.354e+5,
353.41,2.011e+5,,2.011e+5,
353.46,2.869e+5,,2.869e+5,
353.51,3.933e+5,,3.933e+5,
353.56,5.180e+5,,5.180e+5,
353.61,6.556e+5,,6.556e+5,
353.66,7.973e+5,,7.973e+5,
353.71,9.316e+5,,9.316e+5,
353.76,1.046e+6,,1.046e+6,
353.81,1.128e+6,,1.128e+6,
353.86,1.170e+6,,1.170e+6,
353.91,1.165e+6,,1.165e+6,
353.96,1.115e+6,,1.115e+6,
354.01,1.025e+6,,1.025e+6,
354.06,9.059e+5,,9.059e+5,
354.11,7.691e+5,,7.691e+5,
354.16,6.274e+5,,6.274e+5,
354.21,4.918e+5,,4.918e+5,
354.26,3.704e+5,,3.704e+5,
354.31,2.681e+5,,2.681e+5,
354.36,1.864e+5,,1.864e+5,
354.41,1.245e+5,,1.245e+5,
354.46,7.995e+4,,7.995e+4,
354.51,4.932e+4,,4.932e+4,
354.56,2.923e+4,,2.923e+4,
354.61,1.665e+4,,1.665e+4,
354.66,9.111e+3,,9.111e+3,
354.71,4.791e+3,,4.791e+3,
354.76,2.420e+3,,2.420e+3,
354.81,1.175e+3,,1.175e+3,
354.86,5.481e+2,,5.481e+2,
354.91,2.457e+2,,2.457e+2,
354.96,1.058e+2,,1.058e+2,
355.01,4.378e+1,,4.378e+1,
355.07,1.441e+1,,1.441e+1,
355.12,5.460e+0,,5.460e+0,
355.17,1.988e+0,,1.988e+0,
355.22,6.957e-1,,6.957e-1,
355.27,2.339e-1,,2.339e-1,
355.32,7.557e-2,,7.557e-2,
355.37,2.346e-2,,2.346e-2,
355.42,6.997e-3,,6.997e-3,
355.47,2.005e-3,,2.005e-3,
355.52,5.522e-4,,5.522e-4,
355.57,1.461e-4,,1.461e-4,
355.62,3.715e-5,,3.715e-5,
355.67,9.076e-6,,9.076e-6,
355.72,2.130e-6,,2.130e-6,
355.77,4.805e-7,,4.805e-7,
355.82,1.041e-7,,1.041e-7,
355.87,2.168e-8,,2.168e-8,
355.92,4.339e-9,,4.339e-9,
355.97,8.341e-10,,8.341e-10,
356.02,1.541e-10,,1.541e-10,
360.57,1.288e-10,1.288e-10,,
360.62,6.674e-10,6.674e-10,,
360.67,3.329e-9,3.329e-9,,
360.72,1.599e-8,1.599e-8,,
360.77,7.393e-8,7.393e-8,,
360.82,3.291e-7,3.291e-7,,
360.87,1.410e-6,1.410e-6,,
360.92,5.818e-6,5.818e-6,,
360.97,2.311e-5,2.311e-5,,
361.02,8.836e-5,8.836e-5,,
361.07,3.253e-4,3.253e-4,,
361.12,1.153e-3,1.153e-3,,
361.17,3.933e-3,3.933e-3,,
361.22,1.292e-2,1.292e-2,,
361.27,4.085e-2,4.085e-2,,
361.32,1.243e-1,1.243e-1,,
361.37,3.644e-1,3.644e-1,,
361.42,1.028e+0,1.028e+0,,
361.47,2.793e+0,2.793e+0,,
361.52,7.304e+0,7.304e+0,,
361.57,1.839e+1,1.839e+1,,
361.62,4.456e+1,4.456e+1,,
361.67,1.040e+2,1.040e+2,,
361.72,2.336e+2,2.336e+2,,
361.77,5.051e+2,5.051e+2,,
361.82,1.052e+3,1.052e+3,,
361.87,2.108e+3,2.108e+3,,
361.92,4.067e+3,4.067e+3,,
361.97,7.556e+3,7.556e+3,,
362.02,1.351e+4,1.351e+4,,
362.07,2.326e+4,2.326e+4,,
362.12,3.856e+4,3.856e+4,,
362.17,6.153e+4,6.153e+4,,
362.22,9.453e+4,9.453e+4,,
362.27,1.398e+5,1.398e+5,,
362.32,1.991e+5,1.991e+5,,
362.37,2.729e+5,2.729e+5,,
362.42,3.601e+5,3.601e+5,,
362.47,4.575e+5,4.575e+5,,
362.52,5.595e+5,5.595e+5,,
362.57,6.588e+5,6.588e+5,,
362.62,7.469e+5,7.469e+5,,
362.67,8.151e+5,8.151e+5,,
362.72,8.563e+5,8.563e+5,,
362.77,8.661e+5,8.661e+5,,
362.82,8.434e+5,8.434e+5,,
362.87,7.907e+5,7.907e+5,,
362.92,7.136e+5,7.136e+5,,
362.97,6.200e+5,6.200e+5,,
363.02,5.186e+5,5.186e+5,,
363.07,4.176e+5,4.176e+5,,
363.12,3.238e+5,3.238e+5,,
363.17,2.416e+5,2.416e+5,,
363.22,1.736e+5,1.736e+5,,
363.27,1.201e+5,1.201e+5,,
363.32,7.998e+4,7.998e+4,,
363.37,5.128e+4,5.128e+4,,
363.42,3.165e+4,3.165e+4,,
363.47,1.881e+4,1.881e+4,,
363.52,1.076e+4,1.076e+4,,
363.57,5.925e+3,5.925e+3,,
363.62,3.141e+3,3.141e+3,,
363.67,1.603e+3,1.603e+3,,
363.72,7.879e+2,7.879e+2,,
363.77,3.727e+2,3.727e+2,,
363.82,1.698e+2,1.698e+2,,
363.87,7.443e+1,7.443e+1,,
363.92,3.142e+1,3.142e+1,,
363.97,1.277e+1,1.277e+1,,
364.02,4.995e+0,4.995e+0,,
364.07,1.881e+0,1.881e+0,,
364.12,6.822e-1,6.822e-1,,
364.17,2.381e-1,2.381e-1,,
364.22,8.003e-2,8.003e-2,,
364.27,2.589e-2,2.589e-2,,
364.32,8.065e-3,8.065e-3,,
364.37,2.418e-3,2.418e-3,,
364.42,6.981e-4,6.981e-4,,
364.47,1.940e-4,1.940e-4,,
364.52,5.191e-5,5.191e-5,,
364.57,1.337e-5,1.337e-5,,
364.62,3.316e-6,3.316e-6,,
364.67,7.916e-7,7.916e-7,,
364.72,1.819e-7,1.819e-7,,
364.77,4.026e-8,4.026e-8,,
364.82,8.575e-9,8.575e-9,,
364.87,1.759e-9,1.759e-9,,
364.92,3.472e-10,3.472e-10,,
380.62,4.955e-8,4.955e-8,,
380.67,2.370e-7,2.370e-7,,
380.72,1.095e-6,1.095e-6,,
380.77,4.894e-6,4.894e-6,,
380.82,2.113e-5,2.113e-5,,
380.87,8.819e-5,8.819e-5,,
380.92,3.559e-4,3.559e-4,,
380.97,1.388e-3,1.388e-3,,
381.02,5.228e-3,5.228e-3,,
381.07,1.904e-2,1.904e-2,,
381.12,6.702e-2,6.702e-2,,
381.17,2.280e-1,2.280e-1,,
381.22,7.497e-1,7.497e-1,,
381.27,2.383e+0,2.383e+0,,
381.32,7.320e+0,7.320e+0,,
381.37,2.173e+1,2.173e+1,,
381.42,6.238e+1,6.238e+1,,
381.47,1.731e+2,1.731e+2,,
381.52,4.641e+2,4.641e+2,,
381.57,1.203e+3,1.203e+3,,
381.62,3.016e+3,3.016e+3,,
381.67,7.309e+3,7.309e+3,,
381.72,1.713e+4,1.713e+4,,
381.77,3.880e+4,3.880e+4,,
381.82,8.502e+4,8.502e+4,,
381.87,1.802e+5,1.802e+5,,
381.92,3.694e+5,3.694e+5,,
381.97,7.327e+5,7.327e+5,,
382.02,1.406e+6,1.406e+6,,
382.07,2.614e+6,2.614e+6,,
382.12,4.703e+6,4.703e+6,,
382.17,8.197e+6,8.197e+6,,
382.22,1.385e+7,1.385e+7,,
382.27,2.268e+7,2.268e+7,,
382.32,3.603e+7,3.603e+7,,
382.37,5.555e+7,5.555e+7,,
382.42,8.321e+7,8.321e+7,,
382.47,1.212e+8,1.212e+8,,
382.52,1.716e+8,1.716e+8,,
382.57,2.365e+8,2.365e+8,,
382.62,3.177e+8,3.177e+8,,
382.67,4.159e+8,4.159e+8,,
382.72,5.311e+8,5.311e+8,,
382.77,6.618e+8,6.618e+8,,
382.82,8.052e+8,8.052e+8,,
382.87,9.567e+8,9.567e+8,,
382.92,1.110e+9,1.110e+9,,
382.97,1.259e+9,1.259e+9,,
383.02,1.395e+9,1.395e+9,,
383.07,1.512e+9,1.512e+9,,
383.12,1.605e+9,1.605e+9,,
383.17,1.672e+9,1.672e+9,,
383.22,1.714e+9,1.714e+9,,
383.27,1.736e+9,1.736e+9,,
383.32,1.747e+9,1.747e+9,,
383.37,1.757e+9,1.757e+9,,
383.42,1.777e+9,1.777e+9,,
383.47,1.816e+9,1.816e+9,,
383.52,1.876e+9,1.876e+9,,
383.57,1.956e+9,1.956e+9,,
383.62,2.048e+9,2.048e+9,,
383.67,2.139e+9,2.139e+9,,
383.72,2.211e+9,2.211e+9,,
383.77,2.250e+9,2.250e+9,,
383.82,2.241e+9,2.241e+9,,
383.87,2.177e+9,2.177e+9,,
383.92,2.057e+9,2.057e+9,,
383.97,1.887e+9,1.887e+9,,
384.02,1.677e+9,1.677e+9,,
384.07,1.444e+9,1.444e+9,,
384.12,1.204e+9,1.204e+9,,
384.17,9.702e+8,9.702e+8,,
384.22,7.565e+8,7.565e+8,,
384.27,5.704e+8,5.704e+8,,
384.32,4.158e+8,4.158e+8,,
384.37,2.930e+8,2.930e+8,,
384.42,1.996e+8,1.996e+8,,
384.47,1.315e+8,1.315e+8,,
384.52,8.372e+7,8.372e+7,,
384.57,5.153e+7,5.153e+7,,
384.62,3.066e+7,3.066e+7,,
384.67,1.763e+7,1.763e+7,,
384.72,9.800e+6,9.800e+6,,
384.77,5.266e+6,5.266e+6,,
384.82,2.735e+6,2.735e+6,,
384.87,1.373e+6,1.373e+6,,
384.92,6.666e+5,6.666e+5,,
384.97,3.127e+5,3.127e+5,,
385.02,1.418e+5,1.418e+5,,
385.07,6.217e+4,6.217e+4,,
385.12,2.634e+4,2.634e+4,,
385.17,1.079e+4,1.079e+4,,
385.22,4.272e+3,4.272e+3,,
385.27,1.635e+3,1.635e+3,,
385.32,6.049e+2,6.049e+2,,
385.37,2.163e+2,2.163e+2,,
385.42,7.477e+1,7.477e+1,,
385.47,2.498e+1,2.498e+1,,
385.52,8.069e+0,8.069e+0,,
385.57,2.519e+0,2.519e+0,,
385.62,7.603e-1,7.603e-1,,
385.67,2.218e-1,2.218e-1,,
385.72,6.254e-2,6.254e-2,,
385.77,1.705e-2,1.705e-2,,
385.82,4.491e-3,4.491e-3,,
385.87,1.144e-3,1.144e-3,,
385.93,2.119e-4,2.119e-4,,
385.98,5.008e-5,5.008e-5,,
386.03,1.144e-5,1.144e-5,,
386.08,2.527e-6,2.527e-6,,
386.13,5.395e-7,5.395e-7,,
386.68,1.437e-9,1.437e-9,,
386.73,6.635e-9,6.635e-9,,
386.78,2.964e-8,2.964e-8,,
386.83,1.299e-7,1.299e-7,,
386.88,5.439e-7,5.439e-7,,
386.93,2.204e-6,2.204e-6,,
386.98,8.646e-6,8.646e-6,,
387.03,3.281e-5,3.281e-5,,
387.08,1.205e-4,1.205e-4,,
387.13,4.284e-4,4.284e-4,,
387.18,1.474e-3,1.474e-3,,
387.23,4.907e-3,4.907e-3,,
387.28,1.581e-2,1.581e-2,,
387.33,4.933e-2,4.933e-2,,
387.38,1.489e-1,1.489e-1,,
387.43,4.354e-1,4.354e-1,,
387.48,1.232e+0,1.232e+0,,
387.53,3.375e+0,3.375e+0,,
387.58,8.953e+0,8.953e+0,,
387.63,2.300e+1,2.300e+1,,
387.68,5.720e+1,5.720e+1,,
387.73,1.378e+2,1.378e+2,,
387.78,3.215e+2,3.215e+2,,
387.83,7.268e+2,7.268e+2,,
387.88,1.592e+3,1.592e+3,,
387.93,3.378e+3,3.378e+3,,
387.98,6.946e+3,6.946e+3,,
388.03,1.384e+4,1.384e+4,,
388.08,2.675e+4,2.675e+4,,
388.13,5.012e+4,5.012e+4,,
388.18,9.106e+4,9.106e+4,,
388.23,1.605e+5,1.605e+5,,
388.28,2.744e+5,2.744e+5,,
388.33,4.554e+5,4.554e+5,,
388.38,7.335e+5,7.335e+5,,
388.43,1.147e+6,1.147e+6,,
388.48,1.743e+6,1.743e+6,,
388.53,2.573e+6,2.573e+6,,
388.58,3.691e+6,3.691e+6,,
388.63,5.151e+6,5.151e+6,,
388.68,6.994e+6,6.994e+6,,
388.73,9.245e+6,9.245e+6,,
388.78,1.191e+7,1.191e+7,,
388.83,1.496e+7,1.496e+7,,
388.88,1.834e+7,1.834e+7,,
388.93,2.197e+7,2.197e+7,,
388.98,2.575e+7,2.575e+7,,
389.03,2.956e+7,2.956e+7,,
389.08,3.330e+7,3.330e+7,,
389.13,3.685e+7,3.685e+7,,
389.18,4.011e+7,4.011e+7,,
389.23,4.298e+7,4.298e+7,,
389.28,4.538e+7,4.538e+7,,
389.33,4.721e+7,4.721e+7,,
389.38,4.841e+7,4.841e+7,,
389.43,4.888e+7,4.888e+7,,
389.48,4.857e+7,4.857e+7,,
389.53,4.744e+7,4.744e+7,,
389.58,4.549e+7,4.549e+7,,
389.63,4.277e+7,4.277e+7,,
389.68,3.940e+7,3.940e+7,,
389.73,3.550e+7,3.550e+7,,
389.78,3.128e+7,3.128e+7,,
389.83,2.693e+7,2.693e+7,,
389.88,2.264e+7,2.264e+7,,
389.93,1.858e+7,1.858e+7,,
389.98,1.488e+7,1.488e+7,,
390.03,1.162e+7,1.162e+7,,
390.08,8.860e+6,8.860e+6,,
390.13,6.588e+6,6.588e+6,,
390.18,4.777e+6,4.777e+6,,
390.23,3.379e+6,3.379e+6,,
390.28,2.330e+6,2.330e+6,,
390.33,1.566e+6,1.566e+6,,
390.38,1.026e+6,1.026e+6,,
390.43,6.543e+5,6.543e+5,,
390.48,4.065e+5,4.065e+5,,
390.53,2.458e+5,2.458e+5,,
390.58,1.446e+5,1.446e+5,,
390.63,8.269e+4,8.269e+4,,
390.68,4.597e+4,4.597e+4,,
390.73,2.483e+4,2.483e+4,,
390.78,1.302e+4,1.302e+4,,
390.83,6.629e+3,6.629e+3,,
390.88,3.275e+3,3.275e+3,,
390.93,1.569e+3,1.569e+3,,
390.98,7.291e+2,7.291e+2,,
391.03,3.284e+2,3.284e+2,,
391.08,1.434e+2,1.434e+2,,
391.13,6.065e+1,6.065e+1,,
391.18,2.485e+1,2.485e+1,,
391.23,9.865e+0,9.865e+0,,
391.28,3.793e+0,3.793e+0,,
391.33,1.412e+0,1.412e+0,,
391.38,5.089e-1,5.089e-1,,
391.43,1.776e-1,1.776e-1,,
391.48,5.999e-2,5.999e-2,,
391.53,1.962e-2,1.962e-2,,
391.58,6.210e-3,6.210e-3,,
391.63,1.903e-3,1.903e-3,,
391.68,5.649e-4,5.649e-4,,
391.73,1.649e-4,1.649e-4,,
391.78,5.656e-5,5.656e-5,,
391.83,5.511e-5,5.511e-5,,
391.88,1.578e-4,1.578e-4,,
391.93,5.393e-4,5.393e-4,,
391.98,1.816e-3,1.816e-3,,
392.03,5.926e-3,5.926e-3,,
392.08,1.873e-2,1.873e-2,,
392.13,5.733e-2,5.733e-2,,
392.18,1.699e-1,1.699e-1,,
392.23,4.874e-1,4.874e-1,,
392.28,1.354e+0,1.354e+0,,
392.33,3.643e+0,3.643e+0,,
392.38,9.490e+0,9.490e+0,,
392.43,2.394e+1,2.394e+1,,
392.48,5.846e+1,5.846e+1,,
392.53,1.382e+2,1.382e+2,,
392.58,3.165e+2,3.165e+2,,
392.63,7.018e+2,7.018e+2,,
392.68,1.507e+3,1.507e+3,,
392.73,3.132e+3,3.132e+3,,
392.78,6.304e+3,6.304e+3,,
392.83,1.229e+4,1.229e+4,,
392.88,2.318e+4,2.318e+4,,
392.93,4.236e+4,4.236e+4,,
392.98,7.495e+4,7.495e+4,,
393.03,1.284e+5,1.284e+5,,
393.08,2.130e+5,2.130e+5,,
393.13,3.421e+5,3.421e+5,,
393.18,5.320e+5,5.320e+5,,
393.23,8.012e+5,8.012e+5,,
393.28,1.168e+6,1.168e+6,,
393.33,1.649e+6,1.649e+6,,
393.38,2.255e+6,2.255e+6,,
393.43,2.985e+6,2.985e+6,,
393.48,3.826e+6,3.826e+6,,
393.53,4.748e+6,4.748e+6,,
393.58,5.706e+6,5.706e+6,,
393.63,6.639e+6,6.639e+6,,
393.68,7.480e+6,7.480e+6,,
393.73,8.160e+6,8.160e+6,,
393.78,8.620e+6,8.620e+6,,
393.83,8.816e+6,8.816e+6,,
393.88,8.732e+6,8.732e+6,,
393.93,8.373e+6,8.373e+6,,
393.98,7.775e+6,7.775e+6,,
394.03,6.990e+6,6.990e+6,,
394.08,6.086e+6,6.086e+6,,
394.13,5.130e+6,5.130e+6,,
394.18,4.187e+6,4.187e+6,,
394.23,3.309e+6,3.309e+6,,
394.28,2.532e+6,2.532e+6,,
394.33,1.876e+6,1.876e+6,,
394.38,1.346e+6,1.346e+6,,
394.43,9.352e+5,9.352e+5,,
394.48,6.291e+5,6.291e+5,,
394.53,4.098e+5,4.098e+5,,
394.58,2.584e+5,2.584e+5,,
394.63,1.578e+5,1.578e+5,,
394.68,9.332e+4,9.332e+4,,
394.73,5.343e+4,5.343e+4,,
394.78,2.962e+4,2.962e+4,,
394.83,1.590e+4,1.590e+4,,
394.88,8.264e+3,8.264e+3,,
394.93,4.159e+3,4.159e+3,,
394.98,2.027e+3,2.027e+3,,
395.03,9.564e+2,9.564e+2,,
395.08,4.369e+2,4.369e+2,,
395.13,1.933e+2,1.933e+2,,
395.18,8.280e+1,8.280e+1,,
395.23,3.434e+1,3.434e+1,,
395.28,1.379e+1,1.379e+1,,
395.33,5.364e+0,5.364e+0,,
395.38,2.020e+0,2.020e+0,,
395.43,7.364e-1,7.364e-1,,
395.48,2.600e-1,2.600e-1,,
395.53,8.887e-2,8.887e-2,,
395.58,2.941e-2,2.941e-2,,
395.63,9.427e-3,9.427e-3,,
395.68,2.925e-3,2.925e-3,,
395.73,8.790e-4,8.790e-4,,
395.78,2.558e-4,2.558e-4,,
395.83,7.205e-5,7.205e-5,,
395.88,1.965e-5,1.965e-5,,
395.93,5.191e-6,5.191e-6,,
395.98,1.328e-6,1.328e-6,,
396.03,3.288e-7,3.288e-7,,
396.08,7.884e-8,7.884e-8,,
396.13,1.830e-8,1.830e-8,,
396.18,4.115e-9,4.115e-9,,
396.23,8.958e-10,8.958e-10,,
396.28,2.179e-9,2.179e-9,,
396.33,9.709e-9,9.709e-9,,
396.38,4.192e-8,4.192e-8,,
396.43,1.754e-7,1.754e-7,,
396.48,7.113e-7,7.113e-7,,
396.53,2.795e-6,2.795e-6,,
396.58,1.064e-5,1.064e-5,,
396.63,3.926e-5,3.926e-5,,
396.68,1.404e-4,1.404e-4,,
396.73,4.863e-4,4.863e-4,,
396.78,1.633e-3,1.633e-3,,
396.83,5.312e-3,5.312e-3,,
396.88,1.675e-2,1.675e-2,,
396.93,5.116e-2,5.116e-2,,
396.98,1.514e-1,1.514e-1,,
397.03,4.344e-1,4.344e-1,,
397.08,1.208e+0,1.208e+0,,
397.13,3.253e+0,3.253e+0,,
397.18,8.491e+0,8.491e+0,,
397.23,2.148e+1,2.148e+1,,
397.28,5.265e+1,5.265e+1,,
397.33,1.250e+2,1.250e+2,,
397.38,2.878e+2,2.878e+2,,
397.43,6.420e+2,6.420e+2,,
397.48,1.387e+3,1.387e+3,,
397.53,2.906e+3,2.906e+3,,
397.58,5.898e+3,5.898e+3,,
397.63,1.160e+4,1.160e+4,,
397.68,2.210e+4,2.210e+4,,
397.73,4.082e+4,4.082e+4,,
397.78,7.305e+4,7.305e+4,,
397.83,1.267e+5,1.267e+5,,
397.88,2.129e+5,2.129e+5,,
397.93,3.467e+5,3.467e+5,,
397.98,5.470e+5,5.470e+5,,
398.03,8.365e+5,8.365e+5,,
398.08,1.239e+6,1.239e+6,,
398.13,1.780e+6,1.780e+6,,
398.18,2.476e+6,2.476e+6,,
398.23,3.339e+6,3.339e+6,,
398.28,4.362e+6,4.362e+6,,
398.33,5.523e+6,5.523e+6,,
398.38,6.776e+6,6.776e+6,,
398.43,8.056e+6,8.056e+6,,
398.48,9.281e+6,9.281e+6,,
398.53,1.036e+7,1.036e+7,,
398.58,1.121e+7,1.121e+7,,
398.63,1.175e+7,1.175e+7,,
398.68,1.194e+7,1.194e+7,,
398.73,1.175e+7,1.175e+7,,
398.78,1.121e+7,1.121e+7,,
398.83,1.036e+7,1.036e+7,,
398.88,9.281e+6,9.281e+6,,
398.93,8.056e+6,8.056e+6,,
398.98,6.776e+6,6.776e+6,,
399.03,5.523e+6,5.523e+6,,
399.08,4.362e+6,4.362e+6,,
399.13,3.339e+6,3.339e+6,,
399.18,2.476e+6,2.476e+6,,
399.23,1.780e+6,1.780e+6,,
399.28,1.239e+6,1.239e+6,,
