Wavelength (nm),Sum,Mg I (4.9e-01),Mg II (5.1e-01),Mg III (4.2e-06)
524.17,2.120e-5,,2.120e-5,
524.22,4.744e-5,,4.744e-5,
524.27,1.042e-4,,1.042e-4,
524.32,2.250e-4,,2.250e-4,
524.37,4.769e-4,,4.769e-4,
524.42,9.927e-4,,9.927e-4,
524.47,2.030e-3,,2.030e-3,
524.52,4.076e-3,,4.076e-3,
524.57,8.038e-3,,8.038e-3,
524.62,1.557e-2,,1.557e-2,
524.67,2.961e-2,,2.961e-2,
524.72,5.533e-2,,5.533e-2,
524.77,1.015e-1,,1.015e-1,
524.82,1.829e-1,,1.829e-1,
524.87,3.238e-1,,3.238e-1,
524.92,5.629e-1,,5.629e-1,
524.97,9.609e-1,,9.609e-1,
525.02,1.611e+0,,1.611e+0,
525.07,2.653e+0,,2.653e+0,
525.12,4.291e+0,,4.291e+0,
525.17,6.816e+0,,6.816e+0,
525.22,1.063e+1,,1.063e+1,
525.27,1.629e+1,,1.629e+1,
525.32,2.452e+1,,2.452e+1,
525.37,3.623e+1,,3.623e+1,
525.42,5.259e+1,,5.259e+1,
525.47,7.497e+1,,7.497e+1,
525.52,1.050e+2,,1.050e+2,
525.57,1.443e+2,,1.443e+2,
525.62,1.949e+2,,1.949e+2,
525.67,2.585e+2,,2.585e+2,
525.72,3.368e+2,,3.368e+2,
525.77,4.309e+2,,4.309e+2,
525.82,5.414e+2,,5.414e+2,
525.87,6.681e+2,,6.681e+2,
525.92,8.098e+2,,8.098e+2,
525.97,9.639e+2,,9.639e+2,
526.02,1.127e+3,,1.127e+3,
526.07,1.294e+3,,1.294e+3,
526.12,1.459e+3,,1.459e+3,
526.17,1.616e+3,,1.616e+3,
526.22,1.758e+3,,1.758e+3,
526.27,1.878e+3,,1.878e+3,
526.32,1.970e+3,,1.970e+3,
526.37,2.030e+3,,2.030e+3,
526.42,2.055e+3,,2.055e+3,
526.47,2.043e+3,,2.043e+3,
526.52,1.994e+3,,1.994e+3,
526.57,1.912e+3,,1.912e+3,
526.62,1.800e+3,,1.800e+3,
526.67,1.665e+3,,1.665e+3,
526.72,1.512e+3,,1.512e+3,
526.77,1.349e+3,,1.349e+3,
526.82,1.182e+3,,1.182e+3,
526.87,1.017e+3,,1.017e+3,
526.92,8.594e+2,,8.594e+2,
526.97,7.133e+2,,7.133e+2,
527.02,5.815e+2,,5.815e+2,
527.07,4.655e+2,,4.655e+2,
527.12,3.660e+2,,3.660e+2,
527.17,2.827e+2,,2.827e+2,
527.22,2.144e+2,,2.144e+2,
527.27,1.597e+2,,1.597e+2,
527.32,1.168e+2,,1.168e+2,
527.37,8.395e+1,,8.395e+1,
527.42,5.924e+1,,5.924e+1,
527.47,4.106e+1,,4.106e+1,
527.52,2.795e+1,,2.795e+1,
527.57,1.868e+1,,1.868e+1,
527.62,1.227e+1,,1.227e+1,
527.67,7.910e+0,,7.910e+0,
527.72,5.010e+0,,5.010e+0,
527.77,3.116e+0,,3.116e+0,
527.82,1.904e+0,,1.904e+0,
527.87,1.142e+0,,1.142e+0,
527.92,6.730e-1,,6.730e-1,
527.97,3.895e-1,,3.895e-1,
528.02,2.214e-1,,2.214e-1,
528.07,1.236e-1,,1.236e-1,
528.12,6.776e-2,,6.776e-2,
528.17,3.648e-2,,3.648e-2,
528.22,1.929e-2,,1.929e-2,
528.27,1.002e-2,,1.002e-2,
528.32,5.112e-3,,5.112e-3,
528.37,2.561e-3,,2.561e-3,
528.42,1.260e-3,,1.260e-3,
528.47,6.090e-4,,6.090e-4,
528.52,2.890e-4,,2.890e-4,
528.57,1.347e-4,,1.347e-4,
528.62,6.168e-5,,6.168e-5,
528.67,2.773e-5,,2.773e-5,
528.72,1.225e-5,,1.225e-5,
528.77,5.312e-6,,5.312e-6,
528.82,2.263e-6,,2.263e-6,
528.87,9.465e-7,,9.465e-7,
528.92,3.889e-7,,3.889e-7,
528.97,1.569e-7,,1.569e-7,
529.02,6.220e-8,,6.220e-8,
529.07,2.421e-8,,2.421e-8,
529.12,9.255e-9,,9.255e-9,
529.17,3.475e-9,,3.475e-9,
529.22,1.281e-9,,1.281e-9,
529.27,4.640e-10,,4.640e-10,
529.32,1.650e-10,,1.650e-10,
529.37,5.766e-11,,5.766e-11,
529.42,1.978e-11,,1.978e-11,
529.47,6.665e-12,,6.665e-12,
529.52,2.206e-12,,2.206e-12,
529.57,7.170e-13,,7.170e-13,
529.62,1.207e-13,,1.207e-13,
549.53,1.128e-8,1.128e-8,,
549.58,3.305e-8,3.305e-8,,
549.63,9.526e-8,9.526e-8,,
549.68,2.701e-7,2.701e-7,,
549.73,7.533e-7,7.533e-7,,
549.78,2.067e-6,2.067e-6,,
549.83,5.579e-6,5.579e-6,,
549.88,1.482e-5,1.482e-5,,
549.93,3.871e-5,3.871e-5,,
549.98,9.948e-5,9.948e-5,,
550.03,2.515e-4,2.515e-4,,
550.08,6.257e-4,6.257e-4,,
550.13,1.531e-3,1.531e-3,,
550.18,3.686e-3,3.686e-3,,
550.23,8.728e-3,8.728e-3,,
550.28,2.034e-2,2.034e-2,,
550.33,4.661e-2,4.661e-2,,
550.38,1.051e-1,1.051e-1,,
550.43,2.331e-1,2.331e-1,,
550.48,5.087e-1,5.087e-1,,
550.53,1.092e+0,1.092e+0,,
550.58,2.307e+0,2.307e+0,,
550.63,4.792e+0,4.792e+0,,
550.68,9.796e+0,9.796e+0,,
550.73,1.970e+1,1.970e+1,,
550.78,3.897e+1,3.897e+1,,
550.83,7.583e+1,7.583e+1,,
550.88,1.452e+2,1.452e+2,,
550.93,2.734e+2,2.734e+2,,
550.98,5.067e+2,5.067e+2,,
551.03,9.236e+2,9.236e+2,,
551.08,1.656e+3,1.656e+3,,
551.13,2.922e+3,2.922e+3,,
551.18,5.071e+3,5.071e+3,,
551.23,8.658e+3,8.658e+3,,
551.28,1.454e+4,1.454e+4,,
551.33,2.403e+4,2.403e+4,,
551.38,3.906e+4,3.906e+4,,
551.43,6.247e+4,6.247e+4,,
551.48,9.829e+4,9.829e+4,,
551.53,1.521e+5,1.521e+5,,
551.58,2.316e+5,2.316e+5,,
551.63,3.470e+5,3.470e+5,,
551.68,5.113e+5,5.113e+5,,
551.73,7.412e+5,7.412e+5,,
551.78,1.057e+6,1.057e+6,,
551.83,1.483e+6,1.483e+6,,
551.88,2.047e+6,2.047e+6,,
551.93,2.780e+6,2.780e+6,,
551.98,3.713e+6,3.713e+6,,
552.03,4.880e+6,4.880e+6,,
552.08,6.309e+6,6.309e+6,,
552.13,8.024e+6,8.024e+6,,
552.18,1.004e+7,1.004e+7,,
552.23,1.236e+7,1.236e+7,,
552.28,1.497e+7,1.497e+7,,
552.33,1.783e+7,1.783e+7,,
552.38,2.089e+7,2.089e+7,,
552.43,2.409e+7,2.409e+7,,
552.48,2.732e+7,2.732e+7,,
552.53,3.049e+7,3.049e+7,,
552.58,3.347e+7,3.347e+7,,
552.63,3.614e+7,3.614e+7,,
552.68,3.840e+7,3.840e+7,,
552.73,4.013e+7,4.013e+7,,
552.78,4.127e+7,4.127e+7,,
552.83,4.174e+7,4.174e+7,,
552.88,4.154e+7,4.154e+7,,
552.93,4.066e+7,4.066e+7,,
552.98,3.916e+7,3.916e+7,,
553.03,3.710e+7,3.710e+7,,
553.08,3.458e+7,3.458e+7,,
553.13,3.171e+7,3.171e+7,,
553.18,2.861e+7,2.861e+7,,
553.23,2.539e+7,2.539e+7,,
553.28,2.216e+7,2.216e+7,,
553.33,1.903e+7,1.903e+7,,
553.38,1.608e+7,1.608e+7,,
553.43,1.337e+7,1.337e+7,,
553.48,1.093e+7,1.093e+7,,
553.53,8.794e+6,8.794e+6,,
553.58,6.960e+6,6.960e+6,,
553.63,5.419e+6,5.419e+6,,
553.68,4.150e+6,4.150e+6,,
553.73,3.127e+6,3.127e+6,,
553.78,2.318e+6,2.318e+6,,
553.83,1.691e+6,1.691e+6,,
553.88,1.213e+6,1.213e+6,,
553.93,8.560e+5,8.560e+5,,
553.98,5.943e+5,5.943e+5,,
554.03,4.060e+5,4.060e+5,,
554.08,2.728e+5,2.728e+5,,
554.13,1.803e+5,1.803e+5,,
554.18,1.173e+5,1.173e+5,,
554.23,7.503e+4,7.503e+4,,
554.28,4.723e+4,4.723e+4,,
554.33,2.924e+4,2.924e+4,,
554.38,1.781e+4,1.781e+4,,
554.43,1.067e+4,1.067e+4,,
554.48,6.293e+3,6.293e+3,,
554.53,3.650e+3,3.650e+3,,
554.58,2.083e+3,2.083e+3,,
554.63,1.169e+3,1.169e+3,,
554.68,6.455e+2,6.455e+2,,
554.73,3.506e+2,3.506e+2,,
554.78,1.874e+2,1.874e+2,,
554.83,9.852e+1,9.852e+1,,
554.88,5.096e+1,5.096e+1,,
554.93,2.593e+1,2.593e+1,,
554.98,1.298e+1,1.298e+1,,
555.03,6.391e+0,6.391e+0,,
555.08,3.096e+0,3.096e+0,,
555.13,1.476e+0,1.476e+0,,
555.18,6.919e-1,6.919e-1,,
555.23,3.191e-1,3.191e-1,,
555.28,1.448e-1,1.448e-1,,
555.33,6.465e-2,6.465e-2,,
555.38,2.839e-2,2.839e-2,,
555.43,1.227e-2,1.227e-2,,
555.48,5.213e-3,5.213e-3,,
555.53,2.180e-3,2.180e-3,,
555.58,8.967e-4,8.967e-4,,
555.63,3.629e-4,3.629e-4,,
555.68,1.445e-4,1.445e-4,,
555.73,5.658e-5,5.658e-5,,
555.78,2.180e-5,2.180e-5,,
555.83,8.262e-6,8.262e-6,,
555.88,3.081e-6,3.081e-6,,
555.93,1.130e-6,1.130e-6,,
555.98,4.079e-7,4.079e-7,,
556.03,1.448e-7,1.448e-7,,
556.08,5.058e-8,5.058e-8,,
556.13,1.738e-8,1.738e-8,,
556.18,5.874e-9,5.874e-9,,
