Wavelength (nm),Sum,Mg I (7.9e-03),Mg II (7.2e-01),Mg III (2.7e-01)
445.24,3.677e+1,,3.677e+1,
445.29,1.619e+1,,1.619e+1,
445.34,6.949e+0,,6.949e+0,
445.39,2.909e+0,,2.909e+0,
445.44,1.187e+0,,1.187e+0,
445.49,4.727e-1,,4.727e-1,
445.54,1.835e-1,,1.835e-1,
445.59,6.949e-2,,6.949e-2,
445.64,2.583e-2,,2.583e-2,
445.69,9.916e-3,,9.916e-3,
445.74,5.539e-3,,5.539e-3,
445.79,8.540e-3,,8.540e-3,
445.84,2.375e-2,,2.375e-2,
445.89,7.187e-2,,7.187e-2,
445.94,2.148e-1,,2.148e-1,
445.99,6.269e-1,,6.269e-1,
446.04,1.785e+0,,1.785e+0,
446.09,4.958e+0,,4.958e+0,
446.14,1.343e+1,,1.343e+1,
446.19,3.550e+1,,3.550e+1,
446.24,9.151e+1,,9.151e+1,
446.29,2.301e+2,,2.301e+2,
446.34,5.644e+2,,5.644e+2,
446.39,1.350e+3,,1.350e+3,
446.44,3.151e+3,,3.151e+3,
446.49,7.173e+3,,7.173e+3,
446.54,1.593e+4,,1.593e+4,
446.59,3.449e+4,,3.449e+4,
446.64,7.287e+4,,7.287e+4,
446.69,1.502e+5,,1.502e+5,
446.74,3.018e+5,,3.018e+5,
446.79,5.918e+5,,5.918e+5,
446.84,1.132e+6,,1.132e+6,
446.89,2.112e+6,,2.112e+6,
446.94,3.842e+6,,3.842e+6,
446.99,6.820e+6,,6.820e+6,
447.04,1.181e+7,,1.181e+7,
447.09,1.994e+7,,1.994e+7,
447.14,3.285e+7,,3.285e+7,
447.19,5.278e+7,,5.278e+7,
447.24,8.273e+7,,8.273e+7,
447.29,1.265e+8,,1.265e+8,
447.34,1.886e+8,,1.886e+8,
447.39,2.744e+8,,2.744e+8,
447.44,3.893e+8,,3.893e+8,
447.49,5.389e+8,,5.389e+8,
447.54,7.275e+8,,7.275e+8,
447.59,9.580e+8,,9.580e+8,
447.64,1.231e+9,,1.231e+9,
447.7,1.608e+9,,1.608e+9,
447.75,1.956e+9,,1.956e+9,
447.8,2.320e+9,,2.320e+9,
447.85,2.684e+9,,2.684e+9,
447.9,3.030e+9,,3.030e+9,
447.95,3.336e+9,,3.336e+9,
448,3.582e+9,,3.582e+9,
448.05,3.752e+9,,3.752e+9,
448.1,3.834e+9,,3.834e+9,
448.15,3.821e+9,,3.821e+9,
448.2,3.715e+9,,3.715e+9,
448.25,3.523e+9,,3.523e+9,
448.3,3.258e+9,,3.258e+9,
448.35,2.940e+9,,2.940e+9,
448.4,2.587e+9,,2.587e+9,
448.45,2.221e+9,,2.221e+9,
448.5,1.860e+9,,1.860e+9,
448.55,1.519e+9,,1.519e+9,
448.6,1.210e+9,,1.210e+9,
448.65,9.407e+8,,9.407e+8,
448.7,7.131e+8,,7.131e+8,
448.75,5.273e+8,,5.273e+8,
448.8,3.804e+8,,3.804e+8,
448.85,2.676e+8,,2.676e+8,
448.9,1.837e+8,,1.837e+8,
448.95,1.229e+8,,1.229e+8,
449,8.028e+7,,8.028e+7,
449.05,5.113e+7,,5.113e+7,
449.1,3.177e+7,,3.177e+7,
449.15,1.925e+7,,1.925e+7,
449.2,1.138e+7,,1.138e+7,
449.25,6.562e+6,,6.562e+6,
449.3,3.690e+6,,3.690e+6,
449.35,2.025e+6,,2.025e+6,
449.4,1.083e+6,,1.083e+6,
449.45,5.656e+5,,5.656e+5,
449.5,2.880e+5,,2.880e+5,
449.55,1.430e+5,,1.430e+5,
449.6,6.929e+4,,6.929e+4,
449.65,3.274e+4,,3.274e+4,
449.7,1.509e+4,,1.509e+4,
449.75,6.786e+3,,6.786e+3,
449.8,2.976e+3,,2.976e+3,
449.85,1.273e+3,,1.273e+3,
449.9,5.313e+2,,5.313e+2,
449.95,2.163e+2,,2.163e+2,
450,8.587e+1,,8.587e+1,
450.05,3.326e+1,,3.326e+1,
450.1,1.256e+1,,1.256e+1,
450.15,4.630e+0,,4.630e+0,
450.2,1.664e+0,,1.664e+0,
450.25,5.834e-1,,5.834e-1,
450.3,1.995e-1,,1.995e-1,
450.35,6.656e-2,,6.656e-2,
450.4,2.166e-2,,2.166e-2,
450.45,6.875e-3,,6.875e-3,
450.5,2.128e-3,,2.128e-3,
450.55,6.428e-4,,6.428e-4,
450.6,1.894e-4,,1.894e-4,
450.65,5.441e-5,,5.441e-5,
450.7,1.525e-5,,1.525e-5,
450.75,4.169e-6,,4.169e-6,
450.8,1.112e-6,,1.112e-6,
450.85,1.536e-7,,1.536e-7,
467.45,1.885e-9,1.885e-9,,
467.5,6.761e-9,6.761e-9,,
467.55,2.371e-8,2.371e-8,,
467.6,8.128e-8,8.128e-8,,
467.65,2.724e-7,2.724e-7,,
467.7,8.925e-7,8.925e-7,,
467.75,2.859e-6,2.859e-6,,
467.8,8.954e-6,8.954e-6,,
467.85,2.742e-5,2.742e-5,,
467.9,8.206e-5,8.206e-5,,
467.95,2.402e-4,2.402e-4,,
468,6.871e-4,6.871e-4,,
468.05,1.922e-3,1.922e-3,,
468.1,5.255e-3,5.255e-3,,
468.15,1.405e-2,1.405e-2,,
468.2,3.672e-2,3.672e-2,,
468.25,9.383e-2,9.383e-2,,
468.3,2.344e-1,2.344e-1,,
468.35,5.725e-1,5.725e-1,,
468.4,1.367e+0,1.367e+0,,
468.45,3.191e+0,3.191e+0,,
468.5,7.282e+0,7.282e+0,,
468.55,1.625e+1,1.625e+1,,
468.6,3.544e+1,3.544e+1,,
468.65,7.557e+1,7.557e+1,,
468.7,1.576e+2,1.576e+2,,
468.75,3.211e+2,3.211e+2,,
468.8,6.399e+2,6.399e+2,,
468.85,1.247e+3,1.247e+3,,
468.9,2.374e+3,2.374e+3,,
468.95,4.421e+3,4.421e+3,,
469,8.048e+3,8.048e+3,,
469.05,1.432e+4,1.432e+4,,
469.1,2.492e+4,2.492e+4,,
469.15,4.239e+4,4.239e+4,,
469.2,7.050e+4,7.050e+4,,
469.25,1.146e+5,1.146e+5,,
469.3,1.822e+5,1.822e+5,,
469.35,2.831e+5,2.831e+5,,
469.4,4.301e+5,4.301e+5,,
469.45,6.388e+5,6.388e+5,,
469.5,9.277e+5,9.277e+5,,
469.55,1.317e+6,1.317e+6,,
469.6,1.828e+6,1.828e+6,,
469.65,2.480e+6,2.480e+6,,
469.7,3.290e+6,3.290e+6,,
469.75,4.267e+6,4.267e+6,,
469.8,5.410e+6,5.410e+6,,
469.85,6.705e+6,6.705e+6,,
469.9,8.126e+6,8.126e+6,,
469.95,9.627e+6,9.627e+6,,
470,1.115e+7,1.115e+7,,
470.05,1.263e+7,1.263e+7,,
470.1,1.398e+7,1.398e+7,,
470.15,1.513e+7,1.513e+7,,
470.2,1.601e+7,1.601e+7,,
470.25,1.656e+7,1.656e+7,,
470.3,1.675e+7,1.675e+7,,
470.35,1.656e+7,1.656e+7,,
470.4,1.601e+7,1.601e+7,,
470.45,1.513e+7,1.513e+7,,
470.5,1.398e+7,1.398e+7,,
470.55,1.263e+7,1.263e+7,,
470.6,1.115e+7,1.115e+7,,
470.65,9.627e+6,9.627e+6,,
470.7,8.126e+6,8.126e+6,,
470.75,6.705e+6,6.705e+6,,
470.8,5.410e+6,5.410e+6,,
470.85,4.267e+6,4.267e+6,,
470.9,3.290e+6,3.290e+6,,
470.95,2.480e+6,2.480e+6,,
471,1.828e+6,1.828e+6,,
471.05,1.317e+6,1.317e+6,,
471.1,9.277e+5,9.277e+5,2.265e-9,
471.15,6.388e+5,6.388e+5,8.015e-9,
471.2,4.301e+5,4.301e+5,2.773e-8,
471.25,2.831e+5,2.831e+5,9.385e-8,
471.3,1.822e+5,1.822e+5,3.106e-7,
471.35,1.146e+5,1.146e+5,1.005e-6,
471.4,7.050e+4,7.050e+4,3.182e-6,
471.45,4.239e+4,4.239e+4,9.853e-6,
471.5,2.492e+4,2.492e+4,2.983e-5,
471.55,1.432e+4,1.432e+4,8.833e-5,
471.6,8.048e+3,8.048e+3,2.558e-4,
471.65,4.421e+3,4.421e+3,7.245e-4,
471.7,2.374e+3,2.374e+3,2.007e-3,
471.75,1.247e+3,1.247e+3,5.436e-3,
471.8,6.399e+2,6.399e+2,1.440e-2,
471.85,3.212e+2,3.211e+2,3.731e-2,
471.9,1.576e+2,1.576e+2,9.455e-2,
471.95,7.580e+1,7.557e+1,2.343e-1,
472,3.601e+1,3.544e+1,5.679e-1,
472.05,1.759e+1,1.625e+1,1.346e+0,
472.1,1.040e+1,7.282e+0,3.120e+0,
472.15,1.027e+1,3.191e+0,7.074e+0,
472.2,1.705e+1,1.367e+0,1.569e+1,
472.25,3.459e+1,5.725e-1,3.401e+1,
472.3,7.237e+1,2.344e-1,7.213e+1,
472.35,1.497e+2,9.383e-2,1.496e+2,
472.4,3.035e+2,3.672e-2,3.035e+2,
472.45,6.020e+2,1.405e-2,6.020e+2,
472.5,1.168e+3,5.255e-3,1.168e+3,
472.55,2.216e+3,1.922e-3,2.216e+3,
472.6,4.112e+3,6.871e-4,4.112e+3,
472.65,7.463e+3,2.402e-4,7.463e+3,
472.7,1.325e+4,8.206e-5,1.325e+4,
472.75,2.299e+4,2.742e-5,2.299e+4,
472.8,3.903e+4,8.954e-6,3.903e+4,
472.85,6.481e+4,2.859e-6,6.481e+4,
472.9,1.052e+5,8.925e-7,1.052e+5,
472.95,1.671e+5,2.724e-7,1.671e+5,
473,2.595e+5,8.128e-8,2.595e+5,
473.05,3.942e+5,2.371e-8,3.942e+5,
473.1,5.855e+5,6.761e-9,5.855e+5,
473.15,8.506e+5,1.885e-9,8.506e+5,
473.2,1.208e+6,,1.208e+6,
473.25,1.679e+6,,1.679e+6,
473.3,2.282e+6,,2.282e+6,
473.35,3.033e+6,,3.033e+6,
473.4,3.942e+6,,3.942e+6,
473.45,5.011e+6,,5.011e+6,
473.5,6.229e+6,,6.229e+6,
473.55,7.574e+6,,7.574e+6,
473.6,9.006e+6,,9.006e+6,
473.65,1.047e+7,,1.047e+7,
473.7,1.191e+7,,1.191e+7,
473.75,1.325e+7,,1.325e+7,
473.8,1.441e+7,,1.441e+7,
473.85,1.533e+7,,1.533e+7,
473.9,1.595e+7,,1.595e+7,
473.95,1.623e+7,,1.623e+7,
474,1.615e+7,,1.615e+7,
474.05,1.572e+7,,1.572e+7,
474.1,1.497e+7,,1.497e+7,
474.15,1.393e+7,,1.393e+7,
474.2,1.268e+7,,1.268e+7,
474.25,1.129e+7,,1.129e+7,
474.3,9.834e+6,,9.834e+6,
474.35,8.375e+6,,8.375e+6,
474.4,6.975e+6,,6.975e+6,
474.45,5.682e+6,,5.682e+6,
474.5,4.526e+6,,4.526e+6,
474.55,3.526e+6,,3.526e+6,
474.6,2.687e+6,,2.687e+6,
474.65,2.002e+6,,2.002e+6,
474.7,1.459e+6,,1.459e+6,
474.75,1.040e+6,,1.040e+6,
474.8,7.249e+5,,7.249e+5,
474.85,4.942e+5,,4.942e+5,
474.9,3.295e+5,,3.295e+5,
474.95,2.148e+5,,2.148e+5,
475,1.370e+5,,1.370e+5,
475.05,8.544e+4,,8.544e+4,
475.1,5.212e+4,,5.212e+4,
475.15,3.109e+4,,3.109e+4,
475.2,1.814e+4,,1.814e+4,
475.25,1.035e+4,,1.035e+4,
475.3,5.774e+3,,5.774e+3,
475.35,3.151e+3,,3.151e+3,
475.4,1.682e+3,,1.682e+3,
475.45,8.777e+2,,8.777e+2,
475.5,4.480e+2,,4.480e+2,
475.55,2.237e+2,,2.237e+2,
475.6,1.092e+2,,1.092e+2,
475.65,5.215e+1,,5.215e+1,
475.7,2.435e+1,,2.435e+1,
475.75,1.112e+1,,1.112e+1,
475.8,4.968e+0,,4.968e+0,
475.85,2.170e+0,,2.170e+0,
475.9,9.272e-1,,9.272e-1,
475.95,3.874e-1,,3.874e-1,
476,1.583e-1,,1.583e-1,
476.05,6.326e-2,,6.326e-2,
476.1,2.473e-2,,2.473e-2,
476.15,9.451e-3,,9.451e-3,
476.2,3.533e-3,,3.533e-3,
476.25,1.292e-3,,1.292e-3,
476.3,4.618e-4,,4.618e-4,
476.35,1.615e-4,,1.615e-4,
476.4,5.523e-5,,5.523e-5,
476.45,1.847e-5,,1.847e-5,
476.5,6.043e-6,,6.043e-6,
476.55,1.933e-6,,1.933e-6,
476.6,6.048e-7,,6.048e-7,
476.65,1.851e-7,,1.851e-7,
476.7,5.538e-8,,5.538e-8,
476.75,1.621e-8,,1.621e-8,
476.8,4.639e-9,,4.639e-9,
513.62,3.367e-9,3.367e-9,,
513.67,1.069e-8,1.069e-8,,
513.72,3.332e-8,3.332e-8,,
513.77,1.019e-7,1.019e-7,,
513.82,3.059e-7,3.059e-7,,
513.87,9.012e-7,9.012e-7,,
513.92,2.606e-6,2.606e-6,,
513.97,7.395e-6,7.395e-6,,
514.02,2.060e-5,2.060e-5,,
514.07,5.630e-5,5.630e-5,,
514.12,1.510e-4,1.510e-4,,
514.17,3.977e-4,3.977e-4,,
514.22,1.028e-3,1.028e-3,,
514.27,2.606e-3,2.606e-3,,
514.32,6.488e-3,6.488e-3,,
514.37,1.585e-2,1.585e-2,,
514.42,3.800e-2,3.800e-2,,
514.47,8.943e-2,8.943e-2,,
514.52,2.065e-1,2.065e-1,,
514.57,4.682e-1,4.682e-1,,
514.62,1.042e+0,1.042e+0,,
514.67,2.274e+0,2.274e+0,,
514.72,4.874e+0,4.874e+0,,
514.77,1.025e+1,1.025e+1,,
514.82,2.116e+1,2.116e+1,,
514.87,4.287e+1,4.287e+1,,
514.92,8.525e+1,8.525e+1,,
514.97,1.664e+2,1.664e+2,,
515.02,3.187e+2,3.187e+2,,
515.07,5.991e+2,5.991e+2,,
515.12,1.106e+3,1.106e+3,,
515.17,2.002e+3,2.002e+3,,
515.22,3.559e+3,3.559e+3,,
515.27,6.210e+3,6.210e+3,,
515.32,1.064e+4,1.064e+4,,
515.37,1.788e+4,1.788e+4,,
515.42,2.951e+4,2.951e+4,,
515.47,4.780e+4,4.780e+4,,
515.52,7.601e+4,7.601e+4,,
515.57,1.187e+5,1.187e+5,,
515.62,1.819e+5,1.819e+5,,
515.67,2.738e+5,2.738e+5,,
515.72,4.047e+5,4.047e+5,,
515.77,5.874e+5,5.874e+5,,
515.82,8.375e+5,8.375e+5,,
515.87,1.173e+6,1.173e+6,,
515.92,1.615e+6,1.615e+6,,
515.97,2.184e+6,2.184e+6,,
516.02,2.905e+6,2.905e+6,,
516.07,3.800e+6,3.800e+6,,
516.12,4.891e+6,4.891e+6,,
516.17,6.196e+6,6.196e+6,,
516.22,7.730e+6,7.730e+6,,
516.27,9.505e+6,9.505e+6,,
516.32,1.152e+7,1.152e+7,,
516.37,1.379e+7,1.379e+7,,
516.42,1.630e+7,1.630e+7,,
516.47,1.903e+7,1.903e+7,,
516.52,2.199e+7,2.199e+7,,
516.57,2.515e+7,2.515e+7,,
516.62,2.849e+7,2.849e+7,,
516.67,3.198e+7,3.198e+7,,
516.72,3.559e+7,3.559e+7,,
516.77,3.927e+7,3.927e+7,,
516.82,4.297e+7,4.297e+7,,
516.87,4.660e+7,4.660e+7,,
516.92,5.008e+7,5.008e+7,,
516.97,5.329e+7,5.329e+7,,
517.02,5.613e+7,5.613e+7,,
517.07,5.848e+7,5.848e+7,,
517.12,6.023e+7,6.023e+7,,
517.17,6.129e+7,6.129e+7,,
517.22,6.162e+7,6.162e+7,,
517.27,6.119e+7,6.119e+7,,
517.32,6.005e+7,6.005e+7,,
517.37,5.829e+7,5.829e+7,,
517.42,5.606e+7,5.606e+7,,
517.47,5.355e+7,5.355e+7,,
517.52,5.100e+7,5.100e+7,,
517.57,4.866e+7,4.866e+7,,
517.62,4.678e+7,4.678e+7,,
517.67,4.560e+7,4.560e+7,,
517.72,4.531e+7,4.531e+7,,
517.77,4.606e+7,4.606e+7,,
517.82,4.791e+7,4.791e+7,,
517.87,5.085e+7,5.085e+7,,
517.92,5.480e+7,5.480e+7,,
517.97,5.956e+7,5.956e+7,,
518.02,6.488e+7,6.488e+7,,
518.07,7.045e+7,7.045e+7,,
518.12,7.592e+7,7.592e+7,,
518.17,8.092e+7,8.092e+7,,
518.22,8.511e+7,8.511e+7,,
518.27,8.818e+7,8.818e+7,,
518.32,8.990e+7,8.990e+7,,
518.37,9.011e+7,9.011e+7,,
518.42,8.875e+7,8.875e+7,,
518.47,8.586e+7,8.586e+7,,
518.52,8.157e+7,8.157e+7,,
518.57,7.610e+7,7.610e+7,,
518.62,6.969e+7,6.969e+7,,
518.67,6.266e+7,6.266e+7,,
518.72,5.531e+7,5.531e+7,,
518.77,4.792e+7,4.792e+7,,
518.82,4.075e+7,4.075e+7,,
518.87,3.402e+7,3.402e+7,,
518.92,2.788e+7,2.788e+7,,
518.97,2.242e+7,2.242e+7,,
519.02,1.770e+7,1.770e+7,,
519.07,1.372e+7,1.372e+7,,
519.12,1.044e+7,1.044e+7,,
519.17,7.792e+6,7.792e+6,,
519.22,5.711e+6,5.711e+6,,
519.27,4.108e+6,4.108e+6,,
519.32,2.901e+6,2.901e+6,,
519.37,2.011e+6,2.011e+6,,
519.42,1.368e+6,1.368e+6,,
519.47,9.134e+5,9.134e+5,,
519.52,5.987e+5,5.987e+5,,
519.57,3.852e+5,3.852e+5,,
519.62,2.433e+5,2.433e+5,,
519.67,1.508e+5,1.508e+5,,
519.72,9.175e+4,9.175e+4,,
519.77,5.479e+4,5.479e+4,,
519.82,3.212e+4,3.212e+4,,
519.87,1.848e+4,1.848e+4,,
519.92,1.044e+4,1.044e+4,,
519.97,5.788e+3,5.788e+3,,
520.02,3.149e+3,3.149e+3,,
520.07,1.682e+3,1.682e+3,,
520.12,8.820e+2,8.820e+2,,
520.17,4.539e+2,4.539e+2,,
520.22,2.293e+2,2.293e+2,,
520.27,1.137e+2,1.137e+2,,
520.32,5.533e+1,5.533e+1,,
520.37,2.643e+1,2.643e+1,,
520.42,1.239e+1,1.239e+1,,
520.47,5.704e+0,5.704e+0,,
520.52,2.577e+0,2.577e+0,,
520.57,1.143e+0,1.143e+0,,
520.62,4.974e-1,4.974e-1,,
520.67,2.125e-1,2.125e-1,,
520.72,8.912e-2,8.912e-2,,
520.77,3.668e-2,3.668e-2,,
520.82,1.482e-2,1.482e-2,,
520.87,5.879e-3,5.879e-3,,
520.92,2.288e-3,2.288e-3,,
520.97,8.744e-4,8.744e-4,,
521.02,3.280e-4,3.280e-4,,
521.07,1.207e-4,1.207e-4,,
521.12,4.363e-5,4.363e-5,,
521.17,1.548e-5,1.548e-5,,
521.22,5.388e-6,5.388e-6,,
521.27,1.841e-6,1.841e-6,,
521.32,6.177e-7,6.177e-7,,
521.37,2.034e-7,2.034e-7,,
521.42,6.573e-8,6.573e-8,,
521.47,2.085e-8,2.085e-8,,
523.27,6.055e-9,,6.055e-9,
523.32,1.874e-8,,1.874e-8,
523.37,5.698e-8,,5.698e-8,
523.42,1.701e-7,,1.701e-7,
523.47,4.988e-7,,4.988e-7,
523.52,1.437e-6,,1.437e-6,
523.57,4.063e-6,,4.063e-6,
523.62,1.129e-5,,1.129e-5,
523.67,3.080e-5,,3.080e-5,
523.72,8.252e-5,,8.252e-5,
523.77,2.172e-4,,2.172e-4,
523.82,5.613e-4,,5.613e-4,
523.87,1.425e-3,,1.425e-3,
523.92,3.552e-3,,3.552e-3,
523.97,8.697e-3,,8.697e-3,
524.02,2.091e-2,,2.091e-2,
524.07,4.939e-2,,4.939e-2,
524.12,1.146e-1,,1.146e-1,
524.17,2.610e-1,,2.610e-1,
524.22,5.840e-1,,5.840e-1,
524.27,1.283e+0,,1.283e+0,
524.32,2.769e+0,,2.769e+0,
524.37,5.870e+0,,5.870e+0,
524.42,1.222e+1,,1.222e+1,
524.47,2.498e+1,,2.498e+1,
524.52,5.017e+1,,5.017e+1,
524.57,9.894e+1,,9.894e+1,
524.62,1.916e+2,,1.916e+2,
524.67,3.645e+2,,3.645e+2,
524.72,6.810e+2,,6.810e+2,
524.77,1.250e+3,,1.250e+3,
524.82,2.252e+3,,2.252e+3,
524.87,3.986e+3,,3.986e+3,
524.92,6.928e+3,,6.928e+3,
524.97,1.183e+4,,1.183e+4,
525.02,1.983e+4,,1.983e+4,
525.07,3.266e+4,,3.266e+4,
525.12,5.282e+4,,5.282e+4,
525.17,8.390e+4,,8.390e+4,
525.22,1.309e+5,,1.309e+5,
525.27,2.005e+5,,2.005e+5,
525.32,3.018e+5,,3.018e+5,
525.37,4.460e+5,,4.460e+5,
525.42,6.473e+5,,6.473e+5,
525.47,9.228e+5,,9.228e+5,
525.52,1.292e+6,,1.292e+6,
525.57,1.777e+6,,1.777e+6,
525.62,2.399e+6,,2.399e+6,
525.67,3.182e+6,,3.182e+6,
525.72,4.146e+6,,4.146e+6,
525.77,5.304e+6,,5.304e+6,
525.82,6.664e+6,,6.664e+6,
525.87,8.224e+6,,8.224e+6,
525.92,9.968e+6,,9.968e+6,
525.97,1.187e+7,,1.187e+7,
526.02,1.387e+7,,1.387e+7,
526.07,1.593e+7,,1.593e+7,
526.12,1.796e+7,,1.796e+7,
526.17,1.989e+7,,1.989e+7,
526.22,2.164e+7,,2.164e+7,
526.27,2.312e+7,,2.312e+7,
526.32,2.425e+7,,2.425e+7,
526.37,2.499e+7,,2.499e+7,
526.42,2.530e+7,,2.530e+7,
526.47,2.514e+7,,2.514e+7,
526.52,2.454e+7,,2.454e+7,
526.57,2.353e+7,,2.353e+7,
526.62,2.216e+7,,2.216e+7,
526.67,2.049e+7,,2.049e+7,
526.72,1.861e+7,,1.861e+7,
526.77,1.661e+7,,1.661e+7,
526.82,1.455e+7,,1.455e+7,
526.87,1.252e+7,,1.252e+7,
526.92,1.058e+7,,1.058e+7,
526.97,8.781e+6,,8.781e+6,
527.02,7.158e+6,,7.158e+6,
527.07,5.730e+6,,5.730e+6,
527.12,4.506e+6,,4.506e+6,
527.17,3.480e+6,,3.480e+6,
527.22,2.639e+6,,2.639e+6,
527.27,1.966e+6,,1.966e+6,
527.32,1.438e+6,,1.438e+6,
527.37,1.033e+6,,1.033e+6,
527.42,7.292e+5,,7.292e+5,
527.47,5.054e+5,,5.054e+5,
527.52,3.440e+5,,3.440e+5,
527.57,2.300e+5,,2.300e+5,
527.62,1.510e+5,,1.510e+5,
527.67,9.737e+4,,9.737e+4,
527.72,6.167e+4,,6.167e+4,
527.77,3.836e+4,,3.836e+4,
527.82,2.343e+4,,2.343e+4,
527.87,1.406e+4,,1.406e+4,
527.92,8.284e+3,,8.284e+3,
527.97,4.794e+3,,4.794e+3,
528.02,2.725e+3,,2.725e+3,
528.07,1.521e+3,,1.521e+3,
528.12,8.340e+2,,8.340e+2,
528.17,4.491e+2,,4.491e+2,
528.22,2.375e+2,,2.375e+2,
528.27,1.234e+2,,1.234e+2,
528.32,6.292e+1,,6.292e+1,
528.37,3.152e+1,,3.152e+1,
528.42,1.551e+1,,1.551e+1,
528.47,7.496e+0,,7.496e+0,
528.52,3.558e+0,,3.558e+0,
528.57,1.658e+0,,1.658e+0,
528.62,7.592e-1,,7.592e-1,
528.67,3.414e-1,,3.414e-1,
528.72,1.508e-1,,1.508e-1,
528.77,6.538e-2,,6.538e-2,
528.82,2.785e-2,,2.785e-2,
528.87,1.165e-2,,1.165e-2,
528.92,4.787e-3,,4.787e-3,
528.97,1.932e-3,,1.932e-3,
529.02,7.656e-4,,7.656e-4,
529.07,2.980e-4,,2.980e-4,
529.12,1.139e-4,,1.139e-4,
529.17,4.277e-5,,4.277e-5,
529.22,1.577e-5,,1.577e-5,
529.27,5.712e-6,,5.712e-6,
529.32,2.032e-6,,2.032e-6,
529.37,7.097e-7,,7.097e-7,
529.42,2.435e-7,,2.435e-7,
529.47,8.205e-8,,8.205e-8,
529.52,2.715e-8,,2.715e-8,
529.57,8.825e-9,,8.825e-9,
529.62,1.486e-9,,1.486e-9,
549.53,2.814e-9,2.814e-9,,
549.58,8.244e-9,8.244e-9,,
549.63,2.376e-8,2.376e-8,,
549.68,6.736e-8,6.736e-8,,
549.73,1.879e-7,1.879e-7,,
549.78,5.155e-7,5.155e-7,,
549.83,1.392e-6,1.392e-6,,
549.88,3.695e-6,3.695e-6,,
549.93,9.654e-6,9.654e-6,,
549.98,2.481e-5,2.481e-5,,
550.03,6.273e-5,6.273e-5,,
550.08,1.560e-4,1.560e-4,,
550.13,3.818e-4,3.818e-4,,
550.18,9.192e-4,9.192e-4,,
550.23,2.177e-3,2.177e-3,,
550.28,5.072e-3,5.072e-3,,
550.33,1.162e-2,1.162e-2,,
550.38,2.621e-2,2.621e-2,,
550.43,5.814e-2,5.814e-2,,
550.48,1.269e-1,1.269e-1,,
550.53,2.724e-1,2.724e-1,,
550.58,5.753e-1,5.753e-1,,
550.63,1.195e+0,1.195e+0,,
550.68,2.443e+0,2.443e+0,,
550.73,4.913e+0,4.913e+0,,
550.78,9.718e+0,9.718e+0,,
550.83,1.891e+1,1.891e+1,,
550.88,3.621e+1,3.621e+1,,
550.93,6.820e+1,6.820e+1,,
550.98,1.264e+2,1.264e+2,,
551.03,2.303e+2,2.303e+2,,
551.08,4.131e+2,4.131e+2,,
551.13,7.287e+2,7.287e+2,,
551.18,1.265e+3,1.265e+3,,
551.23,2.159e+3,2.159e+3,,
551.28,3.627e+3,3.627e+3,,
551.33,5.993e+3,5.993e+3,,
551.38,9.743e+3,9.743e+3,,
551.43,1.558e+4,1.558e+4,,
551.48,2.451e+4,2.451e+4,,
551.53,3.794e+4,3.794e+4,,
551.58,5.777e+4,5.777e+4,,
551.63,8.653e+4,8.653e+4,,
551.68,1.275e+5,1.275e+5,,
551.73,1.849e+5,1.849e+5,,
551.78,2.636e+5,2.636e+5,,
551.83,3.699e+5,3.699e+5,,
551.88,5.106e+5,5.106e+5,,
551.93,6.933e+5,6.933e+5,,
551.98,9.261e+5,9.261e+5,,
552.03,1.217e+6,1.217e+6,,
552.08,1.573e+6,1.573e+6,,
552.13,2.001e+6,2.001e+6,,
552.18,2.504e+6,2.504e+6,,
552.23,3.082e+6,3.082e+6,,
552.28,3.733e+6,3.733e+6,,
552.33,4.447e+6,4.447e+6,,
552.38,5.211e+6,5.211e+6,,
552.43,6.008e+6,6.008e+6,,
552.48,6.815e+6,6.815e+6,,
552.53,7.604e+6,7.604e+6,,
552.58,8.348e+6,8.348e+6,,
552.63,9.015e+6,9.015e+6,,
552.68,9.577e+6,9.577e+6,,
552.73,1.001e+7,1.001e+7,,
552.78,1.029e+7,1.029e+7,,
552.83,1.041e+7,1.041e+7,,
552.88,1.036e+7,1.036e+7,,
552.93,1.014e+7,1.014e+7,,
552.98,9.767e+6,9.767e+6,,
553.03,9.254e+6,9.254e+6,,
553.08,8.625e+6,8.625e+6,,
553.13,7.909e+6,7.909e+6,,
553.18,7.134e+6,7.134e+6,,
553.23,6.331e+6,6.331e+6,,
553.28,5.527e+6,5.527e+6,,
553.33,4.747e+6,4.747e+6,,
553.38,4.011e+6,4.011e+6,,
553.43,3.334e+6,3.334e+6,,
553.48,2.726e+6,2.726e+6,,
553.53,2.193e+6,2.193e+6,,
553.58,1.736e+6,1.736e+6,,
553.63,1.351e+6,1.351e+6,,
553.68,1.035e+6,1.035e+6,,
553.73,7.800e+5,7.800e+5,,
553.78,5.782e+5,5.782e+5,,
553.83,4.216e+5,4.216e+5,,
553.88,3.025e+5,3.025e+5,,
553.93,2.135e+5,2.135e+5,,
553.98,1.482e+5,1.482e+5,,
554.03,1.012e+5,1.012e+5,,
554.08,6.804e+4,6.804e+4,,
554.13,4.498e+4,4.498e+4,,
554.18,2.925e+4,2.925e+4,,
554.23,1.871e+4,1.871e+4,,
554.28,1.178e+4,1.178e+4,,
554.33,7.293e+3,7.293e+3,,
554.38,4.443e+3,4.443e+3,,
554.43,2.662e+3,2.662e+3,,
