file,channels,unique_channels,min_wavelength_nm,max_wavelength_nm,status
plibs_z903_8916h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_8917h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_8918h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_8919h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_8920h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_8922h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_8d11.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_8d19.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_8d5.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_907a.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_9105h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_9107h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_9108h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_9112a.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_9117h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_9118h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_9121h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_9125h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_9126h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_9133h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_9136h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_9142h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_9144h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_9148h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_9149h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_9150h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_9151h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_9156h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_9301h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_9302h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_9310h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_9311h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_9313h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_9314h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_9322h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_9325h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_9327h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_9328h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_9333h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_9334h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_9338h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_9339h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_9340h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_9346h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_9349h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_9350h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_9352h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_9356h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_9357h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_9358h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_9360h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_9362h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_9368h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_9372h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_9378h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_9384h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_9394h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_9396h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_9399h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_940am.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_a1101001.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_a1101002.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_a1101103.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_a1101303.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_a112140.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_agv1a.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_agv1b.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_agv1mb.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_agv1mc.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_agv1md.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_agv2.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_ainoniflow.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_akm3.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_alr02.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_ao12.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_ao6.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_ao8.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_ao9.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_b131627.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_ba17s.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_ba19.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_ba21.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_ba22.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_barite.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_baveno.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_bcr1.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_ben.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_bhvo1.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_bhvo1ma.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_bhvo1mb.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_bir1.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_bir1a.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_bir1ma.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_bir1mb.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_bir1md.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_bk2.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_boone901.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_bos15f.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_bos16a.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_bos17.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_bos19.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_bos202.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_bos22b.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_bos24a.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_bos27a.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_bos29a1.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_bos29a2.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_bos6f.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_bpd2.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_bpf1.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_buck901.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_buck902.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_bwqc1.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_bwqf1.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c10ma001.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c10ma002.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c10ma003.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c10ma004.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c10ma005.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c10ma006.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c10ma008.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c10ma009a.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c10ma009b.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c10ma009c.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c10ma013.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c10ma020.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c10ma031.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c10ma032.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c10ma033.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c10ma034.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c10ma035.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c10ma036.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c11ma039.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c11ma040.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c11ma041.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c11ma042.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c11ma044a.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c11ma044b.csv,23401,23401,180.0,959.999999999792,readable
