Wavelength (nm),Sum,Fe I (6.3e-01),Fe II (3.7e-01),Fe III (5.1e-07)
558.5,8.669e+6,8.669e+6,2.618e+2,
558.6,8.449e+6,8.449e+6,2.611e+2,
558.7,8.177e+6,8.177e+6,2.576e+2,
558.8,7.851e+6,7.850e+6,2.511e+2,
558.9,7.469e+6,7.469e+6,2.419e+2,
559,7.038e+6,7.038e+6,2.302e+2,
559.1,6.566e+6,6.566e+6,2.163e+2,
559.2,6.066e+6,6.066e+6,2.005e+2,
559.3,5.555e+6,5.555e+6,1.835e+2,3.178e-27
559.4,5.051e+6,5.051e+6,1.656e+2,9.109e-27
559.5,4.574e+6,4.574e+6,1.473e+2,2.570e-26
559.6,4.145e+6,4.145e+6,1.293e+2,7.141e-26
559.7,3.784e+6,3.783e+6,1.118e+2,1.953e-25
559.8,3.508e+6,3.507e+6,9.523e+1,5.260e-25
559.9,3.333e+6,3.333e+6,7.994e+1,1.394e-24
560,3.272e+6,3.272e+6,6.611e+1,3.640e-24
560.1,3.334e+6,3.334e+6,5.384e+1,9.353e-24
560.2,3.524e+6,3.524e+6,4.319e+1,2.366e-23
560.3,3.842e+6,3.842e+6,3.412e+1,5.894e-23
560.4,4.283e+6,4.283e+6,2.653e+1,1.445e-22
560.5,4.836e+6,4.836e+6,2.032e+1,3.489e-22
560.6,5.487e+6,5.487e+6,1.532e+1,8.293e-22
560.7,6.215e+6,6.215e+6,1.137e+1,1.941e-21
560.8,6.994e+6,6.994e+6,8.311e+0,4.471e-21
560.9,7.794e+6,7.794e+6,5.983e+0,1.014e-20
561,8.582e+6,8.582e+6,4.245e+0,2.265e-20
561.1,9.326e+6,9.326e+6,2.974e+0,4.979e-20
561.2,9.991e+6,9.991e+6,2.067e+0,1.078e-19
561.3,1.055e+7,1.055e+7,1.441e+0,2.297e-19
561.4,1.097e+7,1.097e+7,1.033e+0,4.819e-19
561.5,1.123e+7,1.123e+7,7.979e-1,9.953e-19
561.6,1.132e+7,1.132e+7,7.087e-1,2.024e-18
561.7,1.124e+7,1.124e+7,7.555e-1,4.052e-18
561.8,1.099e+7,1.099e+7,9.450e-1,7.988e-18
561.9,1.058e+7,1.058e+7,1.301e+0,1.550e-17
562,1.003e+7,1.003e+7,1.868e+0,2.962e-17
562.1,9.369e+6,9.369e+6,2.707e+0,5.571e-17
562.2,8.622e+6,8.622e+6,3.905e+0,1.032e-16
562.3,7.820e+6,7.820e+6,5.572e+0,1.881e-16
562.4,6.993e+6,6.993e+6,7.843e+0,3.376e-16
562.5,6.170e+6,6.170e+6,1.088e+1,5.967e-16
562.6,5.374e+6,5.374e+6,1.486e+1,1.038e-15
562.7,4.625e+6,4.625e+6,2.000e+1,1.779e-15
562.8,3.937e+6,3.937e+6,2.651e+1,2.999e-15
562.9,3.320e+6,3.320e+6,3.460e+1,4.980e-15
563,2.778e+6,2.778e+6,4.448e+1,8.142e-15
563.1,2.310e+6,2.310e+6,5.632e+1,1.310e-14
563.2,1.914e+6,1.914e+6,7.022e+1,2.076e-14
563.3,1.583e+6,1.583e+6,8.624e+1,3.239e-14
563.4,1.310e+6,1.310e+6,1.043e+2,4.976e-14
563.5,1.087e+6,1.087e+6,1.243e+2,7.525e-14
563.6,9.052e+5,9.051e+5,1.459e+2,1.120e-13
563.7,7.573e+5,7.571e+5,1.686e+2,1.642e-13
563.8,6.362e+5,6.361e+5,1.920e+2,2.371e-13
563.9,5.364e+5,5.362e+5,2.153e+2,3.369e-13
564,4.531e+5,4.529e+5,2.379e+2,4.714e-13
564.1,3.827e+5,3.825e+5,2.590e+2,6.496e-13
564.2,3.226e+5,3.223e+5,2.777e+2,8.812e-13
564.3,2.706e+5,2.703e+5,2.933e+2,1.177e-12
564.4,2.256e+5,2.253e+5,3.052e+2,1.549e-12
564.5,1.865e+5,1.862e+5,3.129e+2,2.006e-12
564.6,1.527e+5,1.524e+5,3.161e+2,2.559e-12
564.7,1.236e+5,1.233e+5,3.146e+2,3.215e-12
564.8,9.886e+4,9.856e+4,3.084e+2,3.979e-12
564.9,7.807e+4,7.777e+4,2.980e+2,4.850e-12
565,6.082e+4,6.054e+4,2.836e+2,5.824e-12
565.1,4.674e+4,4.647e+4,2.660e+2,6.890e-12
565.2,3.542e+4,3.517e+4,2.458e+2,8.032e-12
565.3,2.648e+4,2.625e+4,2.239e+2,9.228e-12
565.4,1.955e+4,1.935e+4,2.009e+2,1.045e-11
565.5,1.429e+4,1.411e+4,1.776e+2,1.167e-11
565.6,1.041e+4,1.026e+4,1.547e+2,1.285e-11
565.7,7.657e+3,7.524e+3,1.328e+2,1.396e-11
565.8,5.833e+3,5.720e+3,1.124e+2,1.496e-11
565.9,4.801e+3,4.707e+3,9.370e+1,1.584e-11
566,4.480e+3,4.403e+3,7.697e+1,1.656e-11
566.1,4.853e+3,4.790e+3,6.231e+1,1.710e-11
566.2,5.960e+3,5.911e+3,4.971e+1,1.747e-11
566.3,7.909e+3,7.870e+3,3.907e+1,1.766e-11
566.4,1.087e+4,1.084e+4,3.027e+1,1.767e-11
566.5,1.507e+4,1.505e+4,2.310e+1,1.752e-11
566.6,2.082e+4,2.081e+4,1.738e+1,1.722e-11
566.7,2.847e+4,2.846e+4,1.288e+1,1.679e-11
566.8,3.842e+4,3.841e+4,9.407e+0,1.626e-11
566.9,5.110e+4,5.109e+4,6.770e+0,1.564e-11
567,6.695e+4,6.694e+4,4.801e+0,1.496e-11
567.1,8.639e+4,8.639e+4,3.355e+0,1.424e-11
567.2,1.098e+5,1.098e+5,2.310e+0,1.349e-11
567.3,1.374e+5,1.374e+5,1.567e+0,1.274e-11
567.4,1.692e+5,1.692e+5,1.047e+0,1.200e-11
567.5,2.053e+5,2.053e+5,6.896e-1,1.128e-11
567.6,2.453e+5,2.453e+5,4.474e-1,1.061e-11
567.7,2.885e+5,2.885e+5,2.860e-1,9.991e-12
567.8,3.342e+5,3.342e+5,1.801e-1,9.444e-12
567.9,3.811e+5,3.811e+5,1.117e-1,8.981e-12
568,4.280e+5,4.280e+5,6.831e-2,8.610e-12
568.1,4.732e+5,4.732e+5,4.114e-2,8.338e-12
568.2,5.152e+5,5.152e+5,2.442e-2,8.167e-12
568.3,5.524e+5,5.524e+5,1.429e-2,8.095e-12
568.4,5.831e+5,5.831e+5,8.284e-3,8.116e-12
568.5,6.061e+5,6.061e+5,4.804e-3,8.217e-12
568.6,6.203e+5,6.203e+5,2.885e-3,8.383e-12
568.7,6.251e+5,6.251e+5,1.962e-3,8.597e-12
568.8,6.203e+5,6.203e+5,1.747e-3,8.839e-12
568.9,6.061e+5,6.061e+5,2.163e-3,9.090e-12
569,5.831e+5,5.831e+5,3.316e-3,9.335e-12
569.1,5.524e+5,5.524e+5,5.518e-3,9.563e-12
569.2,5.152e+5,5.152e+5,9.346e-3,9.767e-12
569.3,4.732e+5,4.732e+5,1.575e-2,9.950e-12
569.4,4.280e+5,4.280e+5,2.621e-2,1.012e-11
569.5,3.811e+5,3.811e+5,4.300e-2,1.030e-11
569.6,3.342e+5,3.342e+5,6.951e-2,1.050e-11
569.7,2.885e+5,2.885e+5,1.107e-1,1.076e-11
569.8,2.453e+5,2.453e+5,1.735e-1,1.111e-11
569.9,2.053e+5,2.053e+5,2.679e-1,1.158e-11
570,1.692e+5,1.692e+5,4.075e-1,1.220e-11
570.1,1.374e+5,1.374e+5,6.104e-1,1.300e-11
570.2,1.098e+5,1.098e+5,9.004e-1,1.401e-11
570.3,8.638e+4,8.638e+4,1.308e+0,1.524e-11
570.4,6.693e+4,6.693e+4,1.872e+0,1.668e-11
570.5,5.106e+4,5.106e+4,2.638e+0,1.834e-11
570.6,3.836e+4,3.836e+4,3.661e+0,2.020e-11
570.7,2.838e+4,2.837e+4,5.005e+0,2.223e-11
570.8,2.067e+4,2.067e+4,6.738e+0,2.440e-11
570.9,1.483e+4,1.482e+4,8.933e+0,2.667e-11
571,1.048e+4,1.047e+4,1.167e+1,2.901e-11
571.1,7.292e+3,7.277e+3,1.500e+1,3.136e-11
571.2,5.002e+3,4.983e+3,1.900e+1,3.370e-11
571.3,3.383e+3,3.359e+3,2.370e+1,3.600e-11
571.4,2.259e+3,2.230e+3,2.912e+1,3.821e-11
571.5,1.493e+3,1.457e+3,3.523e+1,4.034e-11
571.6,9.800e+2,9.381e+2,4.199e+1,4.236e-11
571.7,6.438e+2,5.946e+2,4.928e+1,4.428e-11
571.8,4.281e+2,3.712e+2,5.696e+1,4.612e-11
571.9,2.932e+2,2.283e+2,6.484e+1,4.789e-11
572,2.114e+2,1.387e+2,7.269e+1,4.961e-11
572.1,1.640e+2,8.375e+1,8.027e+1,5.131e-11
572.2,1.385e+2,5.118e+1,8.729e+1,5.301e-11
572.3,1.268e+2,3.335e+1,9.349e+1,5.476e-11
572.4,1.244e+2,2.583e+1,9.861e+1,5.656e-11
572.5,1.292e+2,2.671e+1,1.024e+2,5.843e-11
572.6,1.411e+2,3.628e+1,1.048e+2,6.038e-11
572.7,1.627e+2,5.704e+1,1.056e+2,6.242e-11
572.8,1.990e+2,9.423e+1,1.048e+2,6.452e-11
572.9,2.592e+2,1.568e+2,1.024e+2,6.669e-11
573,3.573e+2,2.587e+2,9.861e+1,6.889e-11
573.1,5.151e+2,4.216e+2,9.349e+1,7.111e-11
573.2,7.645e+2,6.772e+2,8.729e+1,7.333e-11
573.3,1.152e+3,1.072e+3,8.027e+1,7.552e-11
573.4,1.744e+3,1.671e+3,7.269e+1,7.767e-11
573.5,2.631e+3,2.566e+3,6.484e+1,7.976e-11
573.6,3.939e+3,3.882e+3,5.696e+1,8.180e-11
573.7,5.835e+3,5.786e+3,4.928e+1,8.378e-11
573.8,8.535e+3,8.493e+3,4.199e+1,8.570e-11
573.9,1.232e+4,1.228e+4,3.523e+1,8.758e-11
574,1.752e+4,1.749e+4,2.912e+1,8.942e-11
574.1,2.457e+4,2.455e+4,2.371e+1,9.122e-11
574.2,3.395e+4,3.393e+4,1.901e+1,9.299e-11
574.3,4.621e+4,4.620e+4,1.501e+1,9.471e-11
574.4,6.197e+4,6.196e+4,1.169e+1,9.637e-11
574.5,8.187e+4,8.186e+4,8.971e+0,9.793e-11
574.6,1.065e+5,1.065e+5,6.802e+0,9.935e-11
574.7,1.366e+5,1.366e+5,5.111e+0,1.006e-10
574.8,1.725e+5,1.725e+5,3.836e+0,1.016e-10
574.9,2.145e+5,2.145e+5,2.921e+0,1.022e-10
575,2.629e+5,2.629e+5,2.323e+0,1.025e-10
575.1,3.173e+5,3.173e+5,2.016e+0,1.022e-10
575.2,3.773e+5,3.773e+5,1.997e+0,1.014e-10
575.3,4.419e+5,4.419e+5,2.283e+0,9.998e-11
575.4,5.099e+5,5.099e+5,2.923e+0,9.789e-11
575.5,5.795e+5,5.795e+5,3.997e+0,9.511e-11
575.6,6.487e+5,6.487e+5,5.623e+0,9.165e-11
575.7,7.154e+5,7.154e+5,7.960e+0,8.754e-11
575.8,7.772e+5,7.772e+5,1.122e+1,8.284e-11
575.9,8.317e+5,8.317e+5,1.564e+1,7.765e-11
576,8.767e+5,8.767e+5,2.155e+1,7.208e-11
576.1,9.103e+5,9.103e+5,2.930e+1,6.625e-11
576.2,9.311e+5,9.311e+5,3.928e+1,6.030e-11
576.3,9.382e+5,9.381e+5,5.192e+1,5.436e-11
576.4,9.311e+5,9.311e+5,6.767e+1,4.857e-11
576.5,9.104e+5,9.103e+5,8.696e+1,4.303e-11
576.6,8.768e+5,8.767e+5,1.102e+2,3.784e-11
576.7,8.318e+5,8.317e+5,1.376e+2,3.306e-11
576.8,7.774e+5,7.772e+5,1.695e+2,2.874e-11
576.9,7.156e+5,7.154e+5,2.058e+2,2.489e-11
577,6.490e+5,6.487e+5,2.464e+2,2.152e-11
577.1,5.798e+5,5.795e+5,2.908e+2,1.860e-11
577.2,5.102e+5,5.099e+5,3.385e+2,1.610e-11
577.3,4.423e+5,4.419e+5,3.884e+2,1.398e-11
577.4,3.777e+5,3.773e+5,4.395e+2,1.218e-11
577.5,3.178e+5,3.173e+5,4.904e+2,1.067e-11
577.6,2.634e+5,2.629e+5,5.395e+2,9.388e-12
577.7,2.151e+5,2.145e+5,5.853e+2,8.309e-12
577.8,1.731e+5,1.725e+5,6.261e+2,7.399e-12
577.9,1.372e+5,1.366e+5,6.603e+2,6.636e-12
578,1.072e+5,1.065e+5,6.867e+2,6.002e-12
578.1,8.256e+4,8.186e+4,7.042e+2,5.488e-12
578.2,6.267e+4,6.196e+4,7.120e+2,5.090e-12
578.3,4.691e+4,4.620e+4,7.099e+2,4.806e-12
578.4,3.463e+4,3.393e+4,6.979e+2,4.637e-12
578.5,2.522e+4,2.455e+4,6.764e+2,4.586e-12
578.6,1.814e+4,1.749e+4,6.465e+2,4.654e-12
578.7,1.289e+4,1.228e+4,6.092e+2,4.844e-12
578.8,9.059e+3,8.493e+3,5.660e+2,5.157e-12
578.9,6.304e+3,5.786e+3,5.185e+2,5.591e-12
579,4.351e+3,3.882e+3,4.683e+2,6.147e-12
579.1,2.983e+3,2.566e+3,4.170e+2,6.824e-12
579.2,2.037e+3,1.671e+3,3.661e+2,7.624e-12
579.3,1.389e+3,1.072e+3,3.169e+2,8.553e-12
579.4,9.475e+2,6.771e+2,2.704e+2,9.624e-12
579.5,6.489e+2,4.214e+2,2.275e+2,1.086e-11
579.6,4.470e+2,2.583e+2,1.887e+2,1.232e-11
579.7,3.103e+2,1.560e+2,1.543e+2,1.405e-11
579.8,2.172e+2,9.281e+1,1.243e+2,1.619e-11
579.9,1.532e+2,5.439e+1,9.880e+1,1.891e-11
580,1.088e+2,3.139e+1,7.738e+1,2.247e-11
580.1,7.759e+1,1.785e+1,5.974e+1,2.728e-11
580.2,5.547e+1,9.999e+0,4.547e+1,3.392e-11
580.3,3.962e+1,5.517e+0,3.411e+1,4.323e-11
580.4,2.822e+1,2.998e+0,2.522e+1,5.641e-11
580.5,1.999e+1,1.605e+0,1.838e+1,7.512e-11
580.6,1.405e+1,8.466e-1,1.320e+1,1.017e-10
580.7,9.789e+0,4.398e-1,9.349e+0,1.391e-10
580.8,6.749e+0,2.251e-1,6.524e+0,1.916e-10
580.9,4.601e+0,1.135e-1,4.487e+0,2.643e-10
581,3.098e+0,5.634e-2,3.042e+0,3.639e-10
581.1,2.060e+0,2.756e-2,2.032e+0,4.986e-10
581.2,1.351e+0,1.328e-2,1.338e+0,6.782e-10
581.3,8.749e-1,6.302e-3,8.686e-1,9.141e-10
581.4,5.588e-1,2.947e-3,5.559e-1,1.219e-9
581.5,3.525e-1,1.357e-3,3.511e-1,1.608e-9
581.6,2.201e-1,6.157e-4,2.195e-1,2.094e-9
581.7,1.371e-1,2.751e-4,1.368e-1,2.693e-9
581.8,8.691e-2,1.211e-4,8.679e-2,3.416e-9
581.9,5.878e-2,5.252e-5,5.873e-2,4.276e-9
582,4.625e-2,2.244e-5,4.623e-2,5.278e-9
582.1,4.598e-2,9.441e-6,4.597e-2,6.423e-9
582.2,5.714e-2,3.913e-6,5.714e-2,7.706e-9
582.3,8.111e-2,1.598e-6,8.111e-2,9.114e-9
582.4,1.214e-1,6.426e-7,1.214e-1,1.063e-8
582.5,1.839e-1,2.546e-7,1.839e-1,1.221e-8
582.6,2.771e-1,9.936e-8,2.771e-1,1.383e-8
582.7,4.131e-1,3.820e-8,4.131e-1,1.543e-8
582.8,6.077e-1,1.446e-8,6.077e-1,1.697e-8
582.9,8.814e-1,5.396e-9,8.814e-1,1.840e-8
583,1.260e+0,1.983e-9,1.260e+0,1.965e-8
583.1,1.775e+0,7.177e-10,1.775e+0,2.069e-8
583.2,2.465e+0,2.559e-10,2.465e+0,2.146e-8
583.3,3.373e+0,8.988e-11,3.373e+0,2.194e-8
583.4,4.549e+0,,4.549e+0,2.210e-8
583.5,6.046e+0,,6.046e+0,2.194e-8
583.6,7.920e+0,,7.920e+0,2.147e-8
583.7,1.022e+1,,1.022e+1,2.070e-8
583.8,1.301e+1,,1.301e+1,1.967e-8
583.9,1.631e+1,,1.631e+1,1.842e-8
584,2.015e+1,,2.015e+1,1.700e-8
584.1,2.453e+1,,2.453e+1,1.546e-8
584.2,2.944e+1,,2.944e+1,1.387e-8
584.3,3.482e+1,,3.482e+1,1.226e-8
584.4,4.058e+1,,4.058e+1,1.068e-8
584.5,4.662e+1,,4.662e+1,9.179e-9
584.6,5.277e+1,,5.277e+1,7.779e-9
584.7,5.888e+1,,5.888e+1,6.504e-9
584.8,6.474e+1,,6.474e+1,5.367e-9
584.9,7.016e+1,,7.016e+1,4.374e-9
585,7.493e+1,,7.493e+1,3.522e-9
585.1,7.887e+1,,7.887e+1,2.806e-9
585.2,8.183e+1,,8.183e+1,2.214e-9
585.3,8.369e+1,,8.369e+1,1.733e-9
585.4,8.437e+1,,8.437e+1,1.349e-9
585.5,8.388e+1,,8.388e+1,1.048e-9
585.6,8.224e+1,,8.224e+1,8.146e-10
585.7,7.956e+1,,7.956e+1,6.368e-10
585.8,7.599e+1,,7.599e+1,5.035e-10
585.9,7.175e+1,,7.175e+1,4.051e-10
586,6.706e+1,,6.706e+1,3.343e-10
586.1,6.219e+1,,6.219e+1,2.852e-10
586.2,5.742e+1,,5.742e+1,2.538e-10
586.3,5.306e+1,,5.306e+1,2.375e-10
586.4,4.937e+1,,4.937e+1,2.354e-10
586.5,4.663e+1,,4.663e+1,2.477e-10
586.6,4.510e+1,,4.510e+1,2.764e-10
586.7,4.499e+1,,4.499e+1,3.243e-10
586.8,4.649e+1,,4.649e+1,3.959e-10
586.9,4.976e+1,,4.976e+1,4.969e-10
587,5.487e+1,,5.487e+1,6.344e-10
587.1,6.188e+1,,6.188e+1,8.167e-10
587.2,7.076e+1,,7.076e+1,1.053e-9
587.3,8.142e+1,,8.142e+1,1.354e-9
587.4,9.369e+1,,9.369e+1,1.729e-9
587.5,1.073e+2,,1.073e+2,2.190e-9
587.6,1.221e+2,,1.221e+2,2.745e-9
587.7,1.375e+2,,1.375e+2,3.401e-9
587.8,1.533e+2,,1.533e+2,4.163e-9
587.9,1.689e+2,,1.689e+2,5.031e-9
588,1.840e+2,,1.840e+2,6.000e-9
588.1,1.982e+2,,1.982e+2,7.060e-9
588.2,2.111e+2,,2.111e+2,8.193e-9
588.3,2.225e+2,,2.225e+2,9.378e-9
588.4,2.323e+2,,2.323e+2,1.059e-8
588.5,2.404e+2,,2.404e+2,1.178e-8
588.6,2.470e+2,,2.470e+2,1.293e-8
588.7,2.523e+2,,2.523e+2,1.399e-8
588.8,2.565e+2,,2.565e+2,1.492e-8
588.9,2.602e+2,,2.602e+2,1.569e-8
589,2.636e+2,,2.636e+2,1.626e-8
589.1,2.671e+2,,2.671e+2,1.662e-8
589.2,2.711e+2,,2.711e+2,1.675e-8
589.3,2.757e+2,,2.757e+2,1.663e-8
589.4,2.811e+2,,2.811e+2,1.629e-8
589.5,2.871e+2,,2.871e+2,1.573e-8
589.6,2.935e+2,,2.935e+2,1.498e-8
589.7,3.000e+2,,3.000e+2,1.407e-8
589.8,3.062e+2,,3.062e+2,1.304e-8
589.9,3.113e+2,,3.113e+2,1.193e-8
590,3.150e+2,,3.150e+2,1.078e-8
590.1,3.166e+2,,3.166e+2,9.638e-9
590.2,3.157e+2,,3.157e+2,8.532e-9
590.3,3.119e+2,,3.119e+2,7.498e-9
590.4,3.050e+2,,3.050e+2,6.563e-9
590.5,2.950e+2,,2.950e+2,5.750e-9
590.6,2.820e+2,,2.820e+2,5.072e-9
590.7,2.663e+2,,2.663e+2,4.541e-9
590.8,2.483e+2,,2.483e+2,4.159e-9
590.9,2.284e+2,,2.284e+2,3.927e-9
591,2.074e+2,,2.074e+2,3.842e-9
591.1,1.858e+2,,1.858e+2,3.897e-9
591.2,1.641e+2,,1.641e+2,4.085e-9
591.3,1.430e+2,,1.430e+2,4.395e-9
591.4,1.228e+2,,1.228e+2,4.817e-9
591.5,1.041e+2,,1.041e+2,5.339e-9
591.6,8.690e+1,,8.690e+1,5.947e-9
591.7,7.156e+1,,7.156e+1,6.627e-9
591.8,5.810e+1,,5.810e+1,7.365e-9
591.9,4.651e+1,,4.651e+1,8.142e-9
592,3.670e+1,,3.670e+1,8.939e-9
592.1,2.857e+1,,2.857e+1,9.738e-9
592.2,2.194e+1,,2.194e+1,1.051e-8
592.3,1.663e+1,,1.663e+1,1.125e-8
592.4,1.248e+1,,1.248e+1,1.191e-8
592.5,9.304e+0,,9.304e+0,1.249e-8
592.6,6.950e+0,,6.950e+0,1.296e-8
592.7,5.288e+0,,5.288e+0,1.329e-8
592.8,4.219e+0,,4.219e+0,1.349e-8
592.9,3.673e+0,,3.673e+0,1.354e-8
593,3.616e+0,,3.616e+0,1.344e-8
593.1,4.051e+0,,4.051e+0,1.318e-8
593.2,5.020e+0,,5.020e+0,1.279e-8
593.3,6.603e+0,,6.603e+0,1.227e-8
593.4,8.927e+0,,8.927e+0,1.165e-8
593.5,1.216e+1,,1.216e+1,1.096e-8
593.6,1.651e+1,,1.651e+1,1.022e-8
593.7,2.225e+1,,2.225e+1,9.452e-9
593.8,2.967e+1,,2.967e+1,8.698e-9
593.9,3.912e+1,,3.912e+1,7.979e-9
594,5.097e+1,,5.097e+1,7.319e-9
594.1,6.562e+1,,6.562e+1,6.735e-9
594.2,8.346e+1,,8.346e+1,6.241e-9
594.3,1.049e+2,,1.049e+2,5.844e-9
594.4,1.302e+2,,1.302e+2,5.544e-9
594.5,1.598e+2,,1.598e+2,5.338e-9
594.6,1.937e+2,,1.937e+2,5.216e-9
594.7,2.319e+2,,2.319e+2,5.164e-9
594.8,2.745e+2,,2.745e+2,5.166e-9
594.9,3.210e+2,,3.210e+2,5.204e-9
595,3.708e+2,,3.708e+2,5.260e-9
595.1,4.234e+2,,4.234e+2,5.315e-9
595.2,4.776e+2,,4.776e+2,5.355e-9
595.3,5.324e+2,,5.324e+2,5.365e-9
595.4,5.863e+2,,5.863e+2,5.337e-9
595.5,6.380e+2,,6.380e+2,5.266e-9
595.6,6.859e+2,,6.859e+2,5.149e-9
595.7,7.286e+2,,7.286e+2,4.989e-9
595.8,7.645e+2,,7.645e+2,4.793e-9
595.9,7.926e+2,,7.926e+2,4.570e-9
596,8.116e+2,,8.116e+2,4.332e-9
596.1,8.210e+2,,8.210e+2,4.091e-9
596.2,8.203e+2,,8.203e+2,3.860e-9
596.3,8.096e+2,,8.096e+2,3.653e-9
596.4,7.892e+2,,7.892e+2,3.481e-9
596.5,7.597e+2,,7.597e+2,3.353e-9
596.6,7.223e+2,,7.223e+2,3.275e-9
596.7,6.782e+2,,6.782e+2,3.253e-9
596.8,6.288e+2,,6.288e+2,3.285e-9
596.9,5.757e+2,,5.757e+2,3.370e-9
597,5.204e+2,,5.204e+2,3.501e-9
597.1,4.646e+2,,4.646e+2,3.671e-9
597.2,4.094e+2,,4.094e+2,3.869e-9
597.3,3.563e+2,,3.563e+2,4.083e-9
597.4,3.061e+2,,3.061e+2,4.301e-9
597.5,2.596e+2,,2.596e+2,4.513e-9
597.6,2.174e+2,,2.174e+2,4.708e-9
597.7,1.797e+2,,1.797e+2,4.876e-9
597.8,1.467e+2,,1.467e+2,5.014e-9
597.9,1.181e+2,,1.181e+2,5.119e-9
598,9.395e+1,,9.395e+1,5.190e-9
598.1,7.375e+1,,7.375e+1,5.233e-9
598.2,5.715e+1,,5.715e+1,5.255e-9
598.3,4.371e+1,,4.371e+1,5.265e-9
598.4,3.300e+1,,3.300e+1,5.274e-9
598.5,2.460e+1,,2.460e+1,5.293e-9
598.6,1.809e+1,,1.809e+1,5.335e-9
598.7,1.314e+1,,1.314e+1,5.408e-9
598.8,9.414e+0,,9.414e+0,5.520e-9
598.9,6.659e+0,,6.659e+0,5.674e-9
599,4.648e+0,,4.648e+0,5.871e-9
599.1,3.203e+0,,3.203e+0,6.107e-9
599.2,2.178e+0,,2.178e+0,6.374e-9
599.3,1.462e+0,,1.462e+0,6.660e-9
599.4,9.683e-1,,9.683e-1,6.949e-9
599.5,6.330e-1,,6.330e-1,7.226e-9
599.6,4.084e-1,,4.084e-1,7.473e-9
599.7,2.600e-1,,2.600e-1,7.673e-9
599.8,1.634e-1,,1.634e-1,7.811e-9
599.9,1.013e-1,,1.013e-1,7.872e-9
600,6.199e-2,,6.199e-2,7.849e-9
600.1,3.743e-2,,3.743e-2,7.737e-9
