Wavelength (nm),Sum,Fe I (5.9e-03),Fe II (8.8e-01),Fe III (1.2e-01)
295.5,3.257e+8,1.399e+7,3.117e+8,
295.6,2.715e+8,1.390e+7,2.576e+8,
295.7,2.199e+8,1.382e+7,2.060e+8,
295.8,1.731e+8,1.386e+7,1.593e+8,
295.9,1.333e+8,1.411e+7,1.192e+8,
296,1.020e+8,1.467e+7,8.728e+7,
296.1,7.987e+7,1.564e+7,6.423e+7,
296.2,6.707e+7,1.703e+7,5.004e+7,
296.3,6.281e+7,1.881e+7,4.400e+7,
296.4,6.569e+7,2.083e+7,4.486e+7,
296.5,7.384e+7,2.290e+7,5.093e+7,
296.6,8.502e+7,2.480e+7,6.023e+7,
296.7,9.690e+7,2.631e+7,7.059e+7,
296.8,1.072e+8,2.727e+7,7.997e+7,
296.9,1.143e+8,2.760e+7,8.671e+7,
297,1.172e+8,2.729e+7,8.995e+7,2.777e-13
297.1,1.164e+8,2.638e+7,9.000e+7,9.084e-12
297.2,1.135e+8,2.496e+7,8.855e+7,6.469e-11
297.3,1.120e+8,2.316e+7,8.881e+7,4.359e-10
297.4,1.165e+8,2.116e+7,9.535e+7,2.779e-9
297.5,1.330e+8,1.915e+7,1.139e+8,1.677e-8
297.6,1.680e+8,1.737e+7,1.507e+8,9.573e-8
297.7,2.274e+8,1.599e+7,2.114e+8,5.171e-7
297.8,3.155e+8,1.515e+7,3.003e+8,2.643e-6
297.9,4.328e+8,1.486e+7,4.180e+8,1.279e-5
298,5.751e+8,1.504e+7,5.600e+8,5.852e-5
298.1,7.318e+8,1.550e+7,7.163e+8,2.535e-4
298.2,8.870e+8,1.600e+7,8.710e+8,1.039e-3
298.3,1.021e+9,1.634e+7,1.005e+9,4.028e-3
298.4,1.116e+9,1.639e+7,1.100e+9,1.478e-2
298.5,1.156e+9,1.616e+7,1.140e+9,5.133e-2
298.6,1.135e+9,1.573e+7,1.119e+9,1.687e-1
298.7,1.057e+9,1.528e+7,1.041e+9,5.247e-1
298.8,9.326e+8,1.501e+7,9.176e+8,1.544e+0
298.9,7.813e+8,1.504e+7,7.662e+8,4.302e+0
299,6.225e+8,1.546e+7,6.071e+8,1.134e+1
299.1,4.741e+8,1.623e+7,4.579e+8,2.832e+1
299.2,3.489e+8,1.725e+7,3.317e+8,6.692e+1
299.3,2.541e+8,1.839e+7,2.357e+8,1.498e+2
299.4,1.918e+8,1.952e+7,1.723e+8,3.176e+2
299.5,1.604e+8,2.056e+7,1.398e+8,6.381e+2
299.6,1.560e+8,2.142e+7,1.346e+8,1.216e+3
299.7,1.734e+8,2.206e+7,1.514e+8,2.199e+3
299.8,2.066e+8,2.244e+7,1.841e+8,3.776e+3
299.9,2.486e+8,2.250e+7,2.261e+8,6.170e+3
300,2.921e+8,2.222e+7,2.699e+8,9.604e+3
300.1,3.296e+8,2.159e+7,3.080e+8,1.428e+4
300.2,3.546e+8,2.067e+7,3.339e+8,2.032e+4
300.3,3.625e+8,1.958e+7,3.429e+8,2.778e+4
300.4,3.519e+8,1.845e+7,3.334e+8,3.660e+4
300.5,3.243e+8,1.743e+7,3.068e+8,4.661e+4
300.6,2.837e+8,1.658e+7,2.671e+8,5.756e+4
300.7,2.360e+8,1.595e+7,2.199e+8,6.904e+4
300.8,1.870e+8,1.554e+7,1.714e+8,8.050e+4
300.9,1.418e+8,1.535e+7,1.263e+8,9.117e+4
301,1.037e+8,1.550e+7,8.808e+7,1.001e+5
301.1,7.439e+7,1.618e+7,5.811e+7,1.062e+5
301.2,5.409e+7,1.771e+7,3.627e+7,1.086e+5
301.3,4.199e+7,2.047e+7,2.141e+7,1.066e+5
301.4,3.681e+7,2.475e+7,1.196e+7,1.002e+5
301.5,3.709e+7,3.068e+7,6.322e+6,8.997e+4
301.6,4.132e+7,3.808e+7,3.161e+6,7.694e+4
301.7,4.798e+7,4.643e+7,1.495e+6,6.258e+4
301.8,5.559e+7,5.488e+7,6.699e+5,4.836e+4
301.9,6.273e+7,6.241e+7,2.858e+5,3.546e+4
302,6.818e+7,6.803e+7,1.202e+5,2.466e+4
302.1,7.107e+7,7.099e+7,5.961e+4,1.625e+4
302.2,7.102e+7,7.095e+7,5.396e+4,1.015e+4
302.3,6.811e+7,6.802e+7,8.984e+4,6.003e+3
302.4,6.289e+7,6.271e+7,1.776e+5,3.362e+3
302.5,5.615e+7,5.580e+7,3.469e+5,1.783e+3
302.6,4.879e+7,4.814e+7,6.463e+5,8.951e+2
302.7,4.163e+7,4.049e+7,1.142e+6,4.253e+2
302.8,3.533e+7,3.341e+7,1.911e+6,1.913e+2
302.9,3.031e+7,2.728e+7,3.030e+6,8.146e+1
303,2.680e+7,2.225e+7,4.550e+6,3.283e+1
303.1,2.480e+7,1.833e+7,6.474e+6,1.252e+1
303.2,2.415e+7,1.542e+7,8.727e+6,4.519e+0
303.3,2.451e+7,1.337e+7,1.115e+7,1.544e+0
303.4,2.546e+7,1.197e+7,1.350e+7,4.993e-1
303.5,2.651e+7,1.101e+7,1.550e+7,1.528e-1
303.6,2.721e+7,1.029e+7,1.691e+7,4.425e-2
303.7,2.725e+7,9.685e+6,1.757e+7,1.213e-2
303.8,2.656e+7,9.105e+6,1.745e+7,3.147e-3
303.9,2.527e+7,8.558e+6,1.672e+7,7.727e-4
304,2.376e+7,8.111e+6,1.565e+7,1.795e-4
304.1,2.248e+7,7.865e+6,1.461e+7,3.949e-5
304.2,2.189e+7,7.911e+6,1.398e+7,8.219e-6
304.3,2.231e+7,8.291e+6,1.402e+7,1.619e-6
304.4,2.382e+7,8.972e+6,1.485e+7,3.018e-7
304.5,2.628e+7,9.854e+6,1.643e+7,5.326e-8
304.6,2.936e+7,1.079e+7,1.856e+7,8.893e-9
304.7,3.261e+7,1.164e+7,2.097e+7,1.405e-9
304.8,3.568e+7,1.231e+7,2.337e+7,2.102e-10
304.9,3.832e+7,1.277e+7,2.554e+7,2.976e-11
305,4.053e+7,1.309e+7,2.743e+7,3.987e-12
305.1,4.254e+7,1.340e+7,2.914e+7,
305.2,4.473e+7,1.381e+7,3.092e+7,
305.3,4.755e+7,1.442e+7,3.313e+7,
305.4,5.137e+7,1.522e+7,3.615e+7,
305.5,5.641e+7,1.611e+7,4.031e+7,
305.6,6.263e+7,1.693e+7,4.570e+7,
305.7,6.966e+7,1.750e+7,5.216e+7,
305.8,7.686e+7,1.767e+7,5.919e+7,
305.9,8.339e+7,1.739e+7,6.601e+7,
306,8.834e+7,1.669e+7,7.166e+7,
306.1,9.092e+7,1.569e+7,7.524e+7,
306.2,9.070e+7,1.456e+7,7.614e+7,
306.3,8.770e+7,1.344e+7,7.426e+7,
306.4,8.250e+7,1.242e+7,7.008e+7,
306.5,7.616e+7,1.155e+7,6.462e+7,
306.6,7.005e+7,1.078e+7,5.927e+7,
306.7,6.565e+7,1.007e+7,5.558e+7,
306.8,6.434e+7,9.371e+6,5.497e+7,
306.9,6.718e+7,8.671e+6,5.851e+7,
307,7.478e+7,7.991e+6,6.679e+7,
307.1,8.710e+7,7.376e+6,7.972e+7,
307.2,1.034e+8,6.867e+6,9.655e+7,
307.3,1.223e+8,6.482e+6,1.158e+8,
307.4,1.415e+8,6.211e+6,1.353e+8,
307.5,1.587e+8,6.016e+6,1.526e+8,
307.6,1.712e+8,5.850e+6,1.654e+8,
307.7,1.772e+8,5.673e+6,1.715e+8,
307.8,1.755e+8,5.460e+6,1.700e+8,
307.9,1.661e+8,5.208e+6,1.608e+8,
308,1.501e+8,4.929e+6,1.451e+8,
308.1,1.295e+8,4.639e+6,1.248e+8,
308.2,1.066e+8,4.350e+6,1.023e+8,
308.3,8.394e+7,4.069e+6,7.987e+7,
308.4,6.319e+7,3.796e+6,5.939e+7,
308.5,4.559e+7,3.535e+6,4.206e+7,
308.6,3.165e+7,3.295e+6,2.836e+7,
308.7,2.130e+7,3.093e+6,1.820e+7,
308.8,1.408e+7,2.955e+6,1.112e+7,
308.9,9.376e+6,2.910e+6,6.466e+6,
309,6.565e+6,2.988e+6,3.578e+6,
309.1,5.101e+6,3.218e+6,1.883e+6,
309.2,4.567e+6,3.624e+6,9.430e+5,
309.3,4.668e+6,4.219e+6,4.491e+5,
309.4,5.201e+6,4.998e+6,2.034e+5,
309.5,6.012e+6,5.924e+6,8.760e+4,
309.6,6.965e+6,6.929e+6,3.586e+4,
309.7,7.921e+6,7.907e+6,1.395e+4,
309.8,8.737e+6,8.731e+6,5.161e+3,
309.9,9.279e+6,9.277e+6,1.814e+3,
310,9.446e+6,9.445e+6,6.056e+2,
310.1,9.190e+6,9.190e+6,1.921e+2,
310.2,8.529e+6,8.529e+6,5.787e+1,
310.3,7.542e+6,7.541e+6,1.656e+1,
310.4,6.348e+6,6.348e+6,4.501e+0,
310.5,5.085e+6,5.085e+6,1.161e+0,
310.6,3.877e+6,3.877e+6,2.846e-1,
310.7,2.816e+6,2.816e+6,6.620e-2,
310.8,1.956e+6,1.956e+6,1.462e-2,
310.9,1.310e+6,1.310e+6,3.065e-3,
311,8.662e+5,8.662e+5,6.098e-4,
311.1,5.923e+5,5.923e+5,1.152e-4,
311.2,4.524e+5,4.524e+5,2.065e-5,
311.3,4.113e+5,4.113e+5,3.512e-6,
311.4,4.387e+5,4.387e+5,5.675e-7,
311.5,5.100e+5,5.100e+5,9.000e-8,
311.6,6.055e+5,6.055e+5,5.629e-8,
311.7,7.105e+5,7.105e+5,2.771e-7,
311.8,8.143e+5,8.143e+5,1.664e-6,
311.9,9.103e+5,9.103e+5,9.525e-6,
312,9.959e+5,9.959e+5,5.197e-5,
312.1,1.071e+6,1.071e+6,2.702e-4,
312.2,1.138e+6,1.138e+6,1.339e-3,
312.3,1.200e+6,1.200e+6,6.325e-3,
312.4,1.257e+6,1.257e+6,2.847e-2,
312.5,1.313e+6,1.313e+6,1.221e-1,
312.6,1.366e+6,1.366e+6,4.987e-1,
312.7,1.416e+6,1.416e+6,1.941e+0,
312.8,1.463e+6,1.463e+6,7.196e+0,
312.9,1.503e+6,1.503e+6,2.541e+1,
313,1.532e+6,1.532e+6,8.547e+1,
313.1,1.548e+6,1.547e+6,2.738e+2,
313.2,1.547e+6,1.547e+6,8.350e+2,
313.3,1.535e+6,1.532e+6,2.425e+3,
313.4,1.519e+6,1.512e+6,6.706e+3,
313.5,1.520e+6,1.503e+6,1.765e+4,
313.6,1.567e+6,1.523e+6,4.423e+4,
313.7,1.697e+6,1.592e+6,1.055e+5,
313.8,1.962e+6,1.722e+6,2.396e+5,
313.9,2.431e+6,1.913e+6,5.176e+5,
314,3.215e+6,2.150e+6,1.064e+6,
314.1,4.486e+6,2.403e+6,2.083e+6,
314.2,6.515e+6,2.636e+6,3.879e+6,
314.3,9.687e+6,2.814e+6,6.873e+6,
314.4,1.450e+7,2.915e+6,1.159e+7,
314.5,2.153e+7,2.937e+6,1.859e+7,
314.6,3.127e+7,2.902e+6,2.837e+7,
314.7,4.404e+7,2.852e+6,4.119e+7,
314.8,5.974e+7,2.839e+6,5.690e+7,
314.9,7.768e+7,2.913e+6,7.477e+7,
315,9.658e+7,3.112e+6,9.347e+7,
315.1,1.146e+8,3.448e+6,1.112e+8,
315.2,1.297e+8,3.908e+6,1.258e+8,
315.3,1.400e+8,4.450e+6,1.355e+8,
315.4,1.440e+8,5.016e+6,1.390e+8,
315.5,1.414e+8,5.537e+6,1.359e+8,
315.6,1.329e+8,5.949e+6,1.270e+8,
315.7,1.200e+8,6.202e+6,1.138e+8,
315.8,1.050e+8,6.268e+6,9.873e+7,
315.9,9.027e+7,6.145e+6,8.413e+7,
316,7.797e+7,5.853e+6,7.212e+7,
316.1,6.959e+7,5.430e+6,6.417e+7,
316.2,6.581e+7,4.925e+6,6.089e+7,
316.3,6.642e+7,4.391e+6,6.203e+7,
316.4,7.049e+7,3.875e+6,6.661e+7,
316.5,7.661e+7,3.420e+6,7.319e+7,
316.6,8.324e+7,3.057e+6,8.018e+7,
316.7,8.903e+7,2.811e+6,8.622e+7,
316.8,9.317e+7,2.695e+6,9.047e+7,
316.9,9.547e+7,2.715e+6,9.276e+7,
317,9.645e+7,2.873e+6,9.357e+7,
317.1,9.703e+7,3.162e+6,9.387e+7,
317.2,9.829e+7,3.571e+6,9.472e+7,
317.3,1.010e+8,4.082e+6,9.693e+7,
317.4,1.054e+8,4.665e+6,1.007e+8,
317.5,1.110e+8,5.284e+6,1.057e+8,
317.6,1.166e+8,5.890e+6,1.107e+8,
317.7,1.207e+8,6.429e+6,1.143e+8,
317.8,1.220e+8,6.849e+6,1.152e+8,
317.9,1.194e+8,7.107e+6,1.123e+8,
318,1.126e+8,7.179e+6,1.055e+8,
318.1,1.020e+8,7.071e+6,9.496e+7,
318.2,8.864e+7,6.817e+6,8.182e+7,
318.3,7.387e+7,6.480e+6,6.739e+7,
318.4,5.915e+7,6.144e+6,5.300e+7,
318.5,4.569e+7,5.897e+6,3.979e+7,
318.6,3.433e+7,5.818e+6,2.851e+7,
318.7,2.546e+7,5.965e+6,1.949e+7,
318.8,1.908e+7,6.363e+6,1.272e+7,
318.9,1.492e+7,7.003e+6,7.916e+6,
319,1.254e+7,7.839e+6,4.701e+6,
319.1,1.146e+7,8.800e+6,2.664e+6,
319.2,1.123e+7,9.790e+6,1.440e+6,
319.3,1.145e+7,1.071e+7,7.428e+5,
319.4,1.182e+7,1.146e+7,3.655e+5,
319.5,1.213e+7,1.196e+7,1.716e+5,
319.6,1.223e+7,1.216e+7,7.686e+4,
319.7,1.209e+7,1.205e+7,3.283e+4,
319.8,1.169e+7,1.167e+7,1.338e+4,
319.9,1.109e+7,1.109e+7,5.200e+3,
320,1.041e+7,1.040e+7,1.929e+3,
320.1,9.741e+6,9.741e+6,6.873e+2,
320.2,9.224e+6,9.224e+6,2.513e+2,
320.3,8.973e+6,8.972e+6,1.476e+2,
320.4,9.085e+6,9.084e+6,2.619e+2,
320.5,9.631e+6,9.630e+6,7.457e+2,
320.6,1.064e+7,1.064e+7,2.178e+3,
320.7,1.211e+7,1.211e+7,6.107e+3,
320.8,1.398e+7,1.396e+7,1.633e+4,
320.9,1.614e+7,1.610e+7,4.164e+4,
321,1.848e+7,1.838e+7,1.012e+5,
321.1,2.085e+7,2.061e+7,2.343e+5,
321.2,2.318e+7,2.266e+7,5.173e+5,
321.3,2.549e+7,2.440e+7,1.088e+6,
321.4,2.797e+7,2.579e+7,2.183e+6,
321.5,3.100e+7,2.682e+7,4.172e+6,
321.6,3.520e+7,2.760e+7,7.602e+6,
321.7,4.142e+7,2.822e+7,1.320e+7,
321.8,5.065e+7,2.880e+7,2.185e+7,
321.9,6.389e+7,2.942e+7,3.447e+7,
322,8.195e+7,3.011e+7,5.184e+7,
322.1,1.051e+8,3.083e+7,7.429e+7,
322.2,1.330e+8,3.149e+7,1.015e+8,
322.3,1.641e+8,3.196e+7,1.321e+8,
322.4,1.961e+8,3.212e+7,1.640e+8,
322.5,2.258e+8,3.184e+7,1.940e+8,
322.6,2.498e+8,3.106e+7,2.187e+8,
322.7,2.648e+8,2.976e+7,2.351e+8,
322.8,2.688e+8,2.799e+7,2.408e+8,
322.9,2.609e+8,2.585e+7,2.351e+8,
323,2.422e+8,2.346e+7,2.187e+8,
323.1,2.150e+8,2.097e+7,1.940e+8,
323.2,1.825e+8,1.850e+7,1.640e+8,
323.3,1.483e+8,1.617e+7,1.321e+8,
323.4,1.156e+8,1.406e+7,1.015e+8,
323.5,8.652e+7,1.222e+7,7.429e+7,
323.6,6.251e+7,1.068e+7,5.184e+7,
323.7,4.390e+7,9.429e+6,3.447e+7,
323.8,3.031e+7,8.454e+6,2.185e+7,
323.9,2.093e+7,7.719e+6,1.321e+7,
324,1.480e+7,7.180e+6,7.620e+6,
324.1,1.100e+7,6.786e+6,4.215e+6,
324.2,8.768e+6,6.489e+6,2.280e+6,
324.3,7.543e+6,6.244e+6,1.300e+6,
324.4,6.976e+6,6.021e+6,9.557e+5,
324.5,6.905e+6,5.803e+6,1.102e+6,
324.6,7.327e+6,5.588e+6,1.740e+6,
324.7,8.376e+6,5.383e+6,2.993e+6,
324.8,1.029e+7,5.200e+6,5.088e+6,
324.9,1.337e+7,5.046e+6,8.320e+6,
325,1.792e+7,4.918e+6,1.301e+7,
325.1,2.420e+7,4.802e+6,1.940e+7,
325.2,3.229e+7,4.675e+6,2.762e+7,
325.3,4.201e+7,4.509e+6,3.750e+7,
325.4,5.287e+7,4.283e+6,4.859e+7,
325.5,6.404e+7,3.991e+6,6.005e+7,
325.6,7.445e+7,3.642e+6,7.081e+7,
325.7,8.292e+7,3.266e+6,7.966e+7,
325.8,8.839e+7,2.901e+6,8.548e+7,
325.9,9.011e+7,2.590e+6,8.752e+7,
326,8.785e+7,2.370e+6,8.548e+7,
326.1,8.192e+7,2.263e+6,7.966e+7,
326.2,7.309e+7,2.274e+6,7.081e+7,
326.3,6.244e+7,2.390e+6,6.005e+7,
326.4,5.117e+7,2.583e+6,4.859e+7,
326.5,4.032e+7,2.818e+6,3.750e+7,
326.6,3.067e+7,3.057e+6,2.762e+7,
326.7,2.267e+7,3.267e+6,1.940e+7,
326.8,1.642e+7,3.421e+6,1.300e+7,
326.9,1.182e+7,3.506e+6,8.314e+6,
327,8.592e+6,3.521e+6,5.071e+6,
327.1,6.431e+6,3.480e+6,2.951e+6,
327.2,5.046e+6,3.407e+6,1.638e+6,
327.3,4.203e+6,3.335e+6,8.677e+5,
327.4,3.737e+6,3.298e+6,4.385e+5,
327.5,3.539e+6,3.327e+6,2.114e+5,
327.6,3.543e+6,3.446e+6,9.720e+4,
327.7,3.707e+6,3.665e+6,4.264e+4,
327.8,4.002e+6,3.984e+6,1.785e+4,
327.9,4.399e+6,4.392e+6,7.127e+3,
328,4.875e+6,4.872e+6,2.715e+3,
328.1,5.400e+6,5.399e+6,9.866e+2,
328.2,5.948e+6,5.948e+6,3.421e+2,
328.3,6.490e+6,6.489e+6,1.131e+2,
328.4,6.992e+6,6.992e+6,3.570e+1,
328.5,7.422e+6,7.422e+6,1.075e+1,
328.6,7.746e+6,7.746e+6,3.087e+0,
328.7,7.937e+6,7.937e+6,8.457e-1,
328.8,7.971e+6,7.971e+6,2.211e-1,
328.9,7.837e+6,7.837e+6,5.513e-2,
329,7.538e+6,7.538e+6,1.311e-2,
329.1,7.092e+6,7.092e+6,2.976e-3,
329.2,6.533e+6,6.533e+6,6.445e-4,
329.3,5.909e+6,5.909e+6,1.331e-4,
329.4,5.284e+6,5.284e+6,2.623e-5,
329.5,4.730e+6,4.730e+6,4.932e-6,
329.6,4.325e+6,4.325e+6,8.846e-7,
329.7,4.141e+6,4.141e+6,1.514e-7,
329.8,4.235e+6,4.235e+6,2.471e-8,
329.9,4.637e+6,4.637e+6,1.810e-9,
330,5.336e+6,5.336e+6,,
330.1,6.280e+6,6.280e+6,,
330.2,7.371e+6,7.371e+6,,
330.3,8.479e+6,8.479e+6,,
330.4,9.464e+6,9.464e+6,,
330.5,1.019e+7,1.019e+7,,
330.6,1.057e+7,1.057e+7,,
330.7,1.056e+7,1.056e+7,,
330.8,1.018e+7,1.018e+7,,
330.9,9.503e+6,9.503e+6,,
331,8.626e+6,8.626e+6,,
331.1,7.664e+6,7.664e+6,,
331.2,6.716e+6,6.716e+6,,
331.3,5.851e+6,5.851e+6,,
331.4,5.108e+6,5.108e+6,,
331.5,4.495e+6,4.495e+6,,
331.6,4.003e+6,4.003e+6,,
331.7,3.615e+6,3.615e+6,,
331.8,3.312e+6,3.312e+6,,
331.9,3.080e+6,3.080e+6,,
332,2.907e+6,2.907e+6,,
332.1,2.783e+6,2.783e+6,,
332.2,2.696e+6,2.696e+6,,
332.3,2.632e+6,2.632e+6,,
332.4,2.577e+6,2.577e+6,,
332.5,2.513e+6,2.513e+6,,
332.6,2.429e+6,2.429e+6,,
332.7,2.313e+6,2.313e+6,,
332.8,2.162e+6,2.162e+6,,
332.9,1.976e+6,1.976e+6,,
333,1.759e+6,1.759e+6,,
333.1,1.522e+6,1.522e+6,,
333.2,1.276e+6,1.276e+6,,
333.3,1.035e+6,1.035e+6,,
333.4,8.102e+5,8.102e+5,,
333.5,6.113e+5,6.113e+5,,
333.6,4.440e+5,4.440e+5,,
333.7,3.104e+5,3.104e+5,,
333.8,2.092e+5,2.092e+5,,
333.9,1.371e+5,1.371e+5,,
334,8.971e+4,8.971e+4,,
334.1,6.301e+4,6.301e+4,,
334.2,5.395e+4,5.395e+4,,
334.3,6.114e+4,6.114e+4,,
334.4,8.489e+4,8.489e+4,,
334.5,1.269e+5,1.269e+5,,
334.6,1.896e+5,1.896e+5,,
334.7,2.747e+5,2.747e+5,,
334.8,3.825e+5,3.825e+5,,
334.9,5.103e+5,5.103e+5,,
335,6.516e+5,6.516e+5,,
335.1,7.961e+5,7.961e+5,,
335.2,9.310e+5,9.310e+5,,
335.3,1.043e+6,1.043e+6,,
335.4,1.119e+6,1.119e+6,,
335.5,1.154e+6,1.154e+6,,
335.6,1.147e+6,1.147e+6,,
335.7,1.107e+6,1.107e+6,,
335.8,1.051e+6,1.051e+6,,
335.9,1.002e+6,1.002e+6,,
336,9.870e+5,9.870e+5,,
336.1,1.032e+6,1.032e+6,,
336.2,1.159e+6,1.159e+6,,
336.3,1.382e+6,1.382e+6,,
336.4,1.700e+6,1.700e+6,,
336.5,2.101e+6,2.101e+6,,
336.6,2.554e+6,2.554e+6,,
336.7,3.018e+6,3.018e+6,,
336.8,3.445e+6,3.445e+6,,
336.9,3.785e+6,3.785e+6,,
337,4.001e+6,4.001e+6,,
337.1,4.069e+6,4.069e+6,,
337.2,3.988e+6,3.988e+6,,
337.3,3.774e+6,3.774e+6,,
337.4,3.463e+6,3.463e+6,,
337.5,3.094e+6,3.094e+6,,
337.6,2.708e+6,2.708e+6,,
337.7,2.339e+6,2.339e+6,,
337.8,2.006e+6,2.006e+6,,
337.9,1.721e+6,1.721e+6,,
338,1.484e+6,1.484e+6,,
338.1,1.291e+6,1.291e+6,,
338.2,1.141e+6,1.141e+6,,
338.3,1.031e+6,1.031e+6,,
338.4,9.669e+5,9.669e+5,,
338.5,9.525e+5,9.525e+5,,
338.6,9.940e+5,9.940e+5,,
338.7,1.095e+6,1.095e+6,,
338.8,1.255e+6,1.255e+6,,
338.9,1.470e+6,1.470e+6,,
339,1.732e+6,1.732e+6,,
339.1,2.033e+6,2.033e+6,,
339.2,2.367e+6,2.367e+6,,
339.3,2.732e+6,2.732e+6,,
339.4,3.134e+6,3.134e+6,,
339.5,3.584e+6,3.584e+6,,
339.6,4.098e+6,4.098e+6,,
339.7,4.693e+6,4.693e+6,,
339.8,5.382e+6,5.382e+6,,
339.9,6.172e+6,6.172e+6,,
340,7.054e+6,7.054e+6,,
340.1,8.005e+6,8.005e+6,,
340.2,8.982e+6,8.982e+6,,
340.3,9.928e+6,9.928e+6,,
340.4,1.078e+7,1.078e+7,,
340.5,1.146e+7,1.146e+7,,
340.6,1.191e+7,1.191e+7,,
340.7,1.210e+7,1.210e+7,,
340.8,1.202e+7,1.202e+7,,
340.9,1.169e+7,1.169e+7,,
341,1.115e+7,1.115e+7,,
341.1,1.048e+7,1.048e+7,,
341.2,9.741e+6,9.741e+6,,
341.3,9.025e+6,9.025e+6,,
341.4,8.394e+6,8.394e+6,,
341.5,7.905e+6,7.905e+6,,
341.6,7.596e+6,7.596e+6,,
341.7,7.492e+6,7.492e+6,,
341.8,7.601e+6,7.601e+6,,
341.9,7.913e+6,7.913e+6,,
342,8.401e+6,8.401e+6,,
342.1,9.015e+6,9.015e+6,,
342.2,9.686e+6,9.686e+6,,
342.3,1.033e+7,1.033e+7,,
342.4,1.085e+7,1.085e+7,,
342.5,1.117e+7,1.117e+7,,
342.6,1.122e+7,1.122e+7,,
342.7,1.098e+7,1.098e+7,,
342.8,1.046e+7,1.046e+7,,
342.9,9.755e+6,9.755e+6,,
343,8.960e+6,8.960e+6,,
343.1,8.215e+6,8.215e+6,,
343.2,7.659e+6,7.659e+6,,
343.3,7.411e+6,7.411e+6,,
343.4,7.546e+6,7.546e+6,,
343.5,8.085e+6,8.085e+6,,
343.6,8.982e+6,8.982e+6,,
343.7,1.013e+7,1.013e+7,,
343.8,1.139e+7,1.139e+7,,
343.9,1.259e+7,1.259e+7,,
344,1.355e+7,1.355e+7,,
344.1,1.414e+7,1.414e+7,,
344.2,1.427e+7,1.427e+7,,
344.3,1.393e+7,1.393e+7,,
344.4,1.316e+7,1.316e+7,,
344.5,1.204e+7,1.204e+7,,
344.6,1.069e+7,1.069e+7,,
344.7,9.243e+6,9.243e+6,,
344.8,7.804e+6,7.804e+6,,
344.9,6.462e+6,6.462e+6,,
345,5.274e+6,5.274e+6,,
345.1,4.266e+6,4.266e+6,,
345.2,3.442e+6,3.442e+6,,
345.3,2.791e+6,2.791e+6,,
345.4,2.297e+6,2.297e+6,,
345.5,1.943e+6,1.943e+6,,
345.6,1.713e+6,1.713e+6,,
345.7,1.593e+6,1.593e+6,,
345.8,1.574e+6,1.574e+6,,
345.9,1.642e+6,1.642e+6,,
346,1.786e+6,1.786e+6,,
346.1,1.989e+6,1.989e+6,,
346.2,2.234e+6,2.234e+6,,
346.3,2.503e+6,2.503e+6,,
346.4,2.780e+6,2.780e+6,,
346.5,3.053e+6,3.053e+6,,
346.6,3.318e+6,3.318e+6,,
346.7,3.576e+6,3.576e+6,,
346.8,3.832e+6,3.832e+6,,
346.9,4.093e+6,4.093e+6,,
347,4.357e+6,4.357e+6,,
347.1,4.617e+6,4.617e+6,,
347.2,4.854e+6,4.854e+6,,
347.3,5.039e+6,5.039e+6,,
347.4,5.141e+6,5.141e+6,,
347.5,5.131e+6,5.131e+6,,
347.6,4.992e+6,4.992e+6,,
347.7,4.727e+6,4.727e+6,,
347.8,4.356e+6,4.356e+6,,
347.9,3.917e+6,3.917e+6,,
348,3.463e+6,3.463e+6,,
348.1,3.047e+6,3.047e+6,,
348.2,2.720e+6,2.720e+6,,
348.3,2.518e+6,2.518e+6,,
348.4,2.463e+6,2.463e+6,,
348.5,2.555e+6,2.555e+6,,
348.6,2.776e+6,2.776e+6,,
348.7,3.091e+6,3.091e+6,,
348.8,3.458e+6,3.458e+6,,
348.9,3.829e+6,3.829e+6,,
349,4.160e+6,4.160e+6,,
349.1,4.412e+6,4.412e+6,,
349.2,4.562e+6,4.562e+6,,
349.3,4.596e+6,4.596e+6,,
349.4,4.514e+6,4.514e+6,,
349.5,4.328e+6,4.328e+6,,
349.6,4.053e+6,4.053e+6,,
349.7,3.713e+6,3.713e+6,,
349.8,3.331e+6,3.331e+6,,
349.9,2.932e+6,2.932e+6,,
350,2.540e+6,2.540e+6,,
350.1,2.176e+6,2.176e+6,,
350.2,1.859e+6,1.859e+6,,
350.3,1.601e+6,1.601e+6,,
350.4,1.412e+6,1.412e+6,,
350.5,1.294e+6,1.294e+6,,
350.6,1.245e+6,1.245e+6,,
350.7,1.258e+6,1.258e+6,,
350.8,1.325e+6,1.325e+6,,
350.9,1.436e+6,1.436e+6,,
351,1.583e+6,1.583e+6,,
351.1,1.761e+6,1.761e+6,,
351.2,1.969e+6,1.969e+6,,
351.3,2.213e+6,2.213e+6,,
351.4,2.506e+6,2.506e+6,,
351.5,2.866e+6,2.866e+6,,
351.6,3.315e+6,3.315e+6,,
351.7,3.878e+6,3.878e+6,,
351.8,4.573e+6,4.573e+6,,
351.9,5.412e+6,5.412e+6,,
352,6.393e+6,6.393e+6,,
352.1,7.497e+6,7.497e+6,,
352.2,8.688e+6,8.688e+6,,
352.3,9.918e+6,9.918e+6,,
352.4,1.113e+7,1.113e+7,,
352.5,1.227e+7,1.227e+7,,
352.6,1.329e+7,1.329e+7,,
352.7,1.416e+7,1.416e+7,,
352.8,1.488e+7,1.488e+7,,
352.9,1.548e+7,1.548e+7,,
