Wavelength (nm),Sum,Fe I (4.4e-02),Fe II (9.5e-01),Fe III (2.2e-03)
295.5,1.792e+8,5.788e+7,1.213e+8,
295.6,1.588e+8,5.672e+7,1.021e+8,
295.7,1.387e+8,5.577e+7,8.297e+7,
295.8,1.204e+8,5.558e+7,6.484e+7,
295.9,1.055e+8,5.681e+7,4.870e+7,
296,9.537e+7,6.008e+7,3.529e+7,
296.1,9.087e+7,6.584e+7,2.503e+7,
296.2,9.216e+7,7.419e+7,1.796e+7,
296.3,9.858e+7,8.475e+7,1.383e+7,
296.4,1.088e+8,9.669e+7,1.214e+7,
296.5,1.211e+8,1.088e+8,1.231e+7,
296.6,1.335e+8,1.199e+8,1.368e+7,
296.7,1.443e+8,1.286e+8,1.562e+7,
296.8,1.519e+8,1.343e+8,1.755e+7,
296.9,1.555e+8,1.365e+8,1.906e+7,
297,1.551e+8,1.351e+8,1.993e+7,3.246e-17
297.1,1.508e+8,1.305e+8,2.029e+7,1.062e-15
297.2,1.438e+8,1.232e+8,2.066e+7,7.561e-15
297.3,1.358e+8,1.138e+8,2.199e+7,5.095e-14
297.4,1.291e+8,1.033e+8,2.572e+7,3.249e-13
297.5,1.265e+8,9.278e+7,3.370e+7,1.960e-12
297.6,1.313e+8,8.328e+7,4.804e+7,1.119e-11
297.7,1.466e+8,7.583e+7,7.081e+7,6.047e-11
297.8,1.746e+8,7.109e+7,1.036e+8,3.091e-10
297.9,2.158e+8,6.920e+7,1.466e+8,1.495e-9
298,2.684e+8,6.972e+7,1.987e+8,6.846e-9
298.1,3.278e+8,7.174e+7,2.560e+8,2.966e-8
298.2,3.871e+8,7.410e+7,3.130e+8,1.216e-7
298.3,4.385e+8,7.572e+7,3.627e+8,4.720e-7
298.4,4.740e+8,7.595e+7,3.981e+8,1.734e-6
298.5,4.883e+8,7.466e+7,4.137e+8,6.028e-6
298.6,4.793e+8,7.235e+7,4.069e+8,1.985e-5
298.7,4.488e+8,6.988e+7,3.790e+8,6.187e-5
298.8,4.024e+8,6.824e+7,3.341e+8,1.827e-4
298.9,3.472e+8,6.821e+7,2.790e+8,5.115e-4
299,2.911e+8,7.015e+7,2.210e+8,1.357e-3
299.1,2.405e+8,7.394e+7,1.665e+8,3.418e-3
299.2,1.995e+8,7.908e+7,1.205e+8,8.177e-3
299.3,1.703e+8,8.484e+7,8.548e+7,1.861e-2
299.4,1.529e+8,9.055e+7,6.239e+7,4.034e-2
299.5,1.463e+8,9.567e+7,5.064e+7,8.350e-2
299.6,1.487e+8,9.986e+7,4.880e+7,1.655e-1
299.7,1.579e+8,1.029e+8,5.498e+7,3.149e-1
299.8,1.716e+8,1.046e+8,6.698e+7,5.775e-1
299.9,1.871e+8,1.048e+8,8.231e+7,1.024e+0
300,2.017e+8,1.034e+8,9.828e+7,1.759e+0
300.1,2.126e+8,1.004e+8,1.122e+8,2.935e+0
300.2,2.176e+8,9.594e+7,1.216e+8,4.760e+0
300.3,2.155e+8,9.058e+7,1.249e+8,7.500e+0
300.4,2.064e+8,8.491e+7,1.215e+8,1.145e+1
300.5,1.913e+8,7.950e+7,1.118e+8,1.691e+1
300.6,1.721e+8,7.479e+7,9.729e+7,2.405e+1
300.7,1.511e+8,7.100e+7,8.012e+7,3.284e+1
300.8,1.307e+8,6.827e+7,6.243e+7,4.295e+1
300.9,1.129e+8,6.688e+7,4.602e+7,5.362e+1
301,9.954e+7,6.745e+7,3.209e+7,6.380e+1
301.1,9.231e+7,7.114e+7,2.117e+7,7.221e+1
301.2,9.278e+7,7.957e+7,1.321e+7,7.764e+1
301.3,1.023e+8,9.450e+7,7.802e+6,7.922e+1
301.4,1.217e+8,1.173e+8,4.358e+6,7.666e+1
301.5,1.508e+8,1.485e+8,2.303e+6,7.031e+1
301.6,1.881e+8,1.870e+8,1.151e+6,6.109e+1
301.7,2.304e+8,2.298e+8,5.447e+5,5.028e+1
301.8,2.729e+8,2.727e+8,2.439e+5,3.919e+1
301.9,3.103e+8,3.102e+8,1.036e+5,2.892e+1
302,3.374e+8,3.374e+8,4.232e+4,2.020e+1
302.1,3.504e+8,3.504e+8,1.809e+4,1.336e+1
302.2,3.477e+8,3.477e+8,1.126e+4,8.362e+0
302.3,3.300e+8,3.300e+8,1.429e+4,4.954e+0
302.4,3.002e+8,3.002e+8,2.637e+4,2.778e+0
302.5,2.627e+8,2.627e+8,5.091e+4,1.474e+0
302.6,2.220e+8,2.219e+8,9.467e+4,7.406e-1
302.7,1.823e+8,1.821e+8,1.672e+5,3.521e-1
302.8,1.465e+8,1.462e+8,2.798e+5,1.584e-1
302.9,1.165e+8,1.161e+8,4.436e+5,6.747e-2
303,9.302e+7,9.235e+7,6.662e+5,2.719e-2
303.1,7.585e+7,7.490e+7,9.479e+5,1.037e-2
303.2,6.424e+7,6.296e+7,1.278e+6,3.745e-3
303.3,5.706e+7,5.543e+7,1.632e+6,1.280e-3
303.4,5.303e+7,5.106e+7,1.976e+6,4.138e-4
303.5,5.088e+7,4.861e+7,2.270e+6,1.266e-4
303.6,4.949e+7,4.701e+7,2.476e+6,3.668e-5
303.7,4.807e+7,4.550e+7,2.572e+6,1.005e-5
303.8,4.629e+7,4.374e+7,2.554e+6,2.608e-6
303.9,4.424e+7,4.180e+7,2.446e+6,6.404e-7
304,4.238e+7,4.009e+7,2.288e+6,1.488e-7
304.1,4.134e+7,3.920e+7,2.135e+6,3.273e-8
304.2,4.168e+7,3.964e+7,2.040e+6,6.812e-9
304.3,4.370e+7,4.165e+7,2.043e+6,1.342e-9
304.4,4.726e+7,4.510e+7,2.162e+6,2.502e-10
304.5,5.186e+7,4.947e+7,2.391e+6,4.414e-11
304.6,5.671e+7,5.401e+7,2.702e+6,7.371e-12
304.7,6.105e+7,5.799e+7,3.058e+6,1.165e-12
304.8,6.431e+7,6.089e+7,3.420e+6,1.742e-13
304.9,6.639e+7,6.262e+7,3.764e+6,2.466e-14
305,6.759e+7,6.350e+7,4.093e+6,3.304e-15
305.1,6.860e+7,6.416e+7,4.435e+6,
305.2,7.016e+7,6.531e+7,4.850e+6,
305.3,7.286e+7,6.744e+7,5.412e+6,
305.4,7.683e+7,7.063e+7,6.202e+6,
305.5,8.175e+7,7.447e+7,7.277e+6,
305.6,8.684e+7,7.818e+7,8.654e+6,
305.7,9.114e+7,8.085e+7,1.028e+7,
305.8,9.375e+7,8.170e+7,1.205e+7,
305.9,9.409e+7,8.034e+7,1.375e+7,
306,9.202e+7,7.686e+7,1.516e+7,
306.1,8.785e+7,7.177e+7,1.609e+7,
306.2,8.218e+7,6.582e+7,1.637e+7,
306.3,7.573e+7,5.976e+7,1.598e+7,
306.4,6.915e+7,5.414e+7,1.501e+7,
306.5,6.293e+7,4.923e+7,1.370e+7,
306.6,5.734e+7,4.501e+7,1.234e+7,
306.7,5.258e+7,4.131e+7,1.126e+7,
306.8,4.875e+7,3.795e+7,1.079e+7,
306.9,4.600e+7,3.485e+7,1.116e+7,
307,4.450e+7,3.201e+7,1.248e+7,
307.1,4.433e+7,2.957e+7,1.476e+7,
307.2,4.544e+7,2.761e+7,1.783e+7,
307.3,4.756e+7,2.617e+7,2.139e+7,
307.4,5.018e+7,2.516e+7,2.502e+7,
307.5,5.266e+7,2.442e+7,2.824e+7,
307.6,5.432e+7,2.376e+7,3.057e+7,
307.7,5.464e+7,2.300e+7,3.164e+7,
307.8,5.333e+7,2.208e+7,3.125e+7,
307.9,5.044e+7,2.101e+7,2.943e+7,
308,4.625e+7,1.983e+7,2.641e+7,
308.1,4.122e+7,1.864e+7,2.258e+7,
308.2,3.587e+7,1.749e+7,1.838e+7,
308.3,3.063e+7,1.638e+7,1.425e+7,
308.4,2.585e+7,1.533e+7,1.051e+7,
308.5,2.172e+7,1.433e+7,7.385e+6,
308.6,1.835e+7,1.342e+7,4.938e+6,
308.7,1.578e+7,1.264e+7,3.143e+6,
308.8,1.401e+7,1.210e+7,1.904e+6,
308.9,1.302e+7,1.193e+7,1.098e+6,
309,1.284e+7,1.224e+7,6.024e+5,
309.1,1.347e+7,1.316e+7,3.145e+5,
309.2,1.495e+7,1.479e+7,1.562e+5,
309.3,1.728e+7,1.721e+7,7.383e+4,
309.4,2.041e+7,2.038e+7,3.319e+4,
309.5,2.420e+7,2.418e+7,1.419e+4,
309.6,2.833e+7,2.833e+7,5.770e+3,
309.7,3.239e+7,3.239e+7,2.231e+3,
309.8,3.585e+7,3.585e+7,8.201e+2,
309.9,3.817e+7,3.817e+7,2.865e+2,
310,3.895e+7,3.895e+7,9.516e+1,
310.1,3.797e+7,3.797e+7,3.003e+1,
310.2,3.531e+7,3.531e+7,9.008e+0,
310.3,3.127e+7,3.127e+7,2.567e+0,
310.4,2.636e+7,2.636e+7,6.947e-1,
310.5,2.114e+7,2.114e+7,1.786e-1,
310.6,1.613e+7,1.613e+7,4.362e-2,
310.7,1.172e+7,1.172e+7,1.012e-2,
310.8,8.127e+6,8.127e+6,2.228e-3,
310.9,5.414e+6,5.414e+6,4.658e-4,
311,3.523e+6,3.523e+6,9.247e-5,
311.1,2.326e+6,2.326e+6,1.743e-5,
311.2,1.668e+6,1.668e+6,3.118e-6,
311.3,1.402e+6,1.402e+6,5.295e-7,
311.4,1.405e+6,1.405e+6,8.538e-8,
311.5,1.577e+6,1.577e+6,1.332e-8,
311.6,1.844e+6,1.844e+6,9.356e-9,
311.7,2.151e+6,2.151e+6,4.850e-8,
311.8,2.460e+6,2.460e+6,2.975e-7,
311.9,2.747e+6,2.747e+6,1.738e-6,
312,3.003e+6,3.003e+6,9.671e-6,
312.1,3.225e+6,3.225e+6,5.125e-5,
312.2,3.419e+6,3.419e+6,2.585e-4,
312.3,3.588e+6,3.588e+6,1.242e-3,
312.4,3.737e+6,3.737e+6,5.680e-3,
312.5,3.867e+6,3.867e+6,2.473e-2,
312.6,3.976e+6,3.976e+6,1.025e-1,
312.7,4.064e+6,4.064e+6,4.042e-1,
312.8,4.128e+6,4.128e+6,1.518e+0,
312.9,4.166e+6,4.166e+6,5.423e+0,
313,4.174e+6,4.174e+6,1.844e+1,
313.1,4.148e+6,4.148e+6,5.966e+1,
313.2,4.087e+6,4.086e+6,1.837e+2,
313.3,4.000e+6,3.999e+6,5.382e+2,
313.4,3.911e+6,3.910e+6,1.500e+3,
313.5,3.861e+6,3.857e+6,3.978e+3,
313.6,3.898e+6,3.888e+6,1.004e+4,
313.7,4.075e+6,4.051e+6,2.409e+4,
313.8,4.430e+6,4.375e+6,5.502e+4,
313.9,4.977e+6,4.857e+6,1.195e+5,
314,5.706e+6,5.459e+6,2.470e+5,
314.1,6.590e+6,6.105e+6,4.854e+5,
314.2,7.611e+6,6.703e+6,9.076e+5,
314.3,8.782e+6,7.168e+6,1.614e+6,
314.4,1.018e+7,7.446e+6,2.731e+6,
314.5,1.193e+7,7.536e+6,4.394e+6,
314.6,1.422e+7,7.498e+6,6.725e+6,
314.7,1.723e+7,7.441e+6,9.789e+6,
314.8,2.105e+7,7.501e+6,1.355e+7,
314.9,2.566e+7,7.811e+6,1.785e+7,
315,3.082e+7,8.467e+6,2.236e+7,
315.1,3.614e+7,9.501e+6,2.664e+7,
315.2,4.107e+7,1.088e+7,3.019e+7,
315.3,4.504e+7,1.248e+7,3.256e+7,
315.4,4.760e+7,1.415e+7,3.344e+7,
315.5,4.845e+7,1.571e+7,3.274e+7,
315.6,4.758e+7,1.696e+7,3.062e+7,
315.7,4.525e+7,1.778e+7,2.748e+7,
315.8,4.192e+7,1.806e+7,2.386e+7,
315.9,3.815e+7,1.781e+7,2.035e+7,
316,3.451e+7,1.706e+7,1.745e+7,
316.1,3.144e+7,1.591e+7,1.553e+7,
316.2,2.924e+7,1.450e+7,1.474e+7,
316.3,2.799e+7,1.297e+7,1.502e+7,
316.4,2.759e+7,1.147e+7,1.612e+7,
316.5,2.783e+7,1.013e+7,1.771e+7,
316.6,2.843e+7,9.043e+6,1.939e+7,
316.7,2.913e+7,8.295e+6,2.083e+7,
316.8,2.977e+7,7.936e+6,2.183e+7,
316.9,3.033e+7,7.995e+6,2.234e+7,
317,3.095e+7,8.480e+6,2.247e+7,
317.1,3.182e+7,9.379e+6,2.244e+7,
317.2,3.317e+7,1.066e+7,2.252e+7,
317.3,3.515e+7,1.226e+7,2.289e+7,
317.4,3.771e+7,1.409e+7,2.362e+7,
317.5,4.065e+7,1.603e+7,2.461e+7,
317.6,4.355e+7,1.794e+7,2.561e+7,
317.7,4.594e+7,1.964e+7,2.630e+7,
317.8,4.734e+7,2.097e+7,2.637e+7,
317.9,4.740e+7,2.179e+7,2.560e+7,
318,4.597e+7,2.204e+7,2.393e+7,
318.1,4.318e+7,2.172e+7,2.146e+7,
318.2,3.936e+7,2.095e+7,1.841e+7,
318.3,3.501e+7,1.991e+7,1.510e+7,
318.4,3.069e+7,1.886e+7,1.183e+7,
318.5,2.692e+7,1.807e+7,8.842e+6,
318.6,2.410e+7,1.779e+7,6.307e+6,
318.7,2.249e+7,1.819e+7,4.293e+6,
318.8,2.215e+7,1.936e+7,2.787e+6,
318.9,2.300e+7,2.127e+7,1.727e+6,
319,2.482e+7,2.380e+7,1.021e+6,
319.1,2.729e+7,2.671e+7,5.757e+5,
319.2,3.004e+7,2.973e+7,3.098e+5,
319.3,3.270e+7,3.254e+7,1.590e+5,
319.4,3.493e+7,3.485e+7,7.789e+4,
319.5,3.644e+7,3.641e+7,3.640e+4,
319.6,3.708e+7,3.706e+7,1.623e+4,
319.7,3.679e+7,3.678e+7,6.901e+3,
319.8,3.566e+7,3.566e+7,2.800e+3,
319.9,3.391e+7,3.391e+7,1.084e+3,
320,3.185e+7,3.185e+7,4.008e+2,
320.1,2.984e+7,2.984e+7,1.433e+2,
320.2,2.829e+7,2.829e+7,5.607e+1,
320.3,2.754e+7,2.754e+7,4.495e+1,
320.4,2.792e+7,2.792e+7,1.012e+2,
320.5,2.963e+7,2.963e+7,2.996e+2,
320.6,3.277e+7,3.277e+7,8.785e+2,
320.7,3.732e+7,3.732e+7,2.464e+3,
320.8,4.309e+7,4.308e+7,6.591e+3,
320.9,4.973e+7,4.971e+7,1.680e+4,
321,5.679e+7,5.675e+7,4.083e+4,
321.1,6.378e+7,6.369e+7,9.457e+4,
321.2,7.025e+7,7.004e+7,2.088e+5,
321.3,7.589e+7,7.545e+7,4.393e+5,
321.4,8.064e+7,7.976e+7,8.809e+5,
321.5,8.470e+7,8.302e+7,1.684e+6,
321.6,8.854e+7,8.547e+7,3.068e+6,
321.7,9.280e+7,8.747e+7,5.328e+6,
321.8,9.817e+7,8.935e+7,8.819e+6,
321.9,1.053e+8,9.137e+7,1.391e+7,
322,1.145e+8,9.358e+7,2.092e+7,
322.1,1.259e+8,9.588e+7,2.998e+7,
322.2,1.389e+8,9.795e+7,4.096e+7,
322.3,1.527e+8,9.940e+7,5.333e+7,
322.4,1.660e+8,9.981e+7,6.619e+7,
322.5,1.771e+8,9.882e+7,7.830e+7,
322.6,1.845e+8,9.621e+7,8.828e+7,
322.7,1.868e+8,9.194e+7,9.487e+7,
322.8,1.833e+8,8.618e+7,9.717e+7,
322.9,1.741e+8,7.924e+7,9.487e+7,
323,1.598e+8,7.156e+7,8.828e+7,
323.1,1.419e+8,6.360e+7,7.830e+7,
323.2,1.220e+8,5.579e+7,6.619e+7,
323.3,1.018e+8,4.851e+7,5.333e+7,
323.4,8.297e+7,4.201e+7,4.096e+7,
323.5,6.642e+7,3.643e+7,2.998e+7,
323.6,5.275e+7,3.183e+7,2.092e+7,
323.7,4.209e+7,2.818e+7,1.391e+7,
323.8,3.421e+7,2.539e+7,8.819e+6,
323.9,2.867e+7,2.334e+7,5.330e+6,
324,2.493e+7,2.186e+7,3.072e+6,
324.1,2.248e+7,2.078e+7,1.694e+6,
324.2,2.086e+7,1.995e+7,9.046e+5,
324.3,1.973e+7,1.924e+7,4.907e+5,
324.4,1.885e+7,1.854e+7,3.155e+5,
324.5,1.811e+7,1.780e+7,3.059e+5,
324.6,1.746e+7,1.702e+7,4.398e+5,
324.7,1.695e+7,1.622e+7,7.354e+5,
324.8,1.669e+7,1.545e+7,1.241e+6,
324.9,1.676e+7,1.473e+7,2.027e+6,
325,1.726e+7,1.410e+7,3.167e+6,
325.1,1.824e+7,1.351e+7,4.724e+6,
325.2,1.966e+7,1.293e+7,6.725e+6,
325.3,2.143e+7,1.229e+7,9.132e+6,
325.4,2.338e+7,1.155e+7,1.183e+7,
325.5,2.532e+7,1.069e+7,1.462e+7,
325.6,2.698e+7,9.743e+6,1.724e+7,
325.7,2.817e+7,8.774e+6,1.940e+7,
325.8,2.871e+7,7.891e+6,2.081e+7,
325.9,2.851e+7,7.202e+6,2.131e+7,
326,2.761e+7,6.798e+6,2.081e+7,
326.1,2.613e+7,6.732e+6,1.940e+7,
326.2,2.425e+7,7.008e+6,1.724e+7,
326.3,2.220e+7,7.577e+6,1.462e+7,
326.4,2.018e+7,8.352e+6,1.183e+7,
326.5,1.835e+7,9.222e+6,9.132e+6,
326.6,1.679e+7,1.007e+7,6.724e+6,
326.7,1.551e+7,1.079e+7,4.724e+6,
326.8,1.446e+7,1.129e+7,3.166e+6,
326.9,1.356e+7,1.154e+7,2.024e+6,
327,1.276e+7,1.152e+7,1.235e+6,
327.1,1.201e+7,1.129e+7,7.186e+5,
327.2,1.131e+7,1.091e+7,3.989e+5,
327.3,1.071e+7,1.050e+7,2.113e+5,
327.4,1.026e+7,1.015e+7,1.068e+5,
327.5,1.005e+7,1.000e+7,5.146e+4,
327.6,1.015e+7,1.012e+7,2.367e+4,
327.7,1.059e+7,1.058e+7,1.038e+4,
327.8,1.141e+7,1.140e+7,4.346e+3,
327.9,1.257e+7,1.257e+7,1.735e+3,
328,1.403e+7,1.403e+7,6.610e+2,
328.1,1.573e+7,1.573e+7,2.402e+2,
328.2,1.757e+7,1.757e+7,8.329e+1,
328.3,1.944e+7,1.944e+7,2.755e+1,
328.4,2.120e+7,2.120e+7,8.693e+0,
328.5,2.272e+7,2.272e+7,2.617e+0,
328.6,2.387e+7,2.387e+7,7.516e-1,
328.7,2.454e+7,2.454e+7,2.059e-1,
328.8,2.464e+7,2.464e+7,5.383e-2,
328.9,2.416e+7,2.416e+7,1.342e-2,
329,2.313e+7,2.313e+7,3.193e-3,
329.1,2.163e+7,2.163e+7,7.247e-4,
329.2,1.978e+7,1.978e+7,1.569e-4,
329.3,1.777e+7,1.777e+7,3.241e-5,
329.4,1.580e+7,1.580e+7,6.387e-6,
329.5,1.410e+7,1.410e+7,1.201e-6,
329.6,1.289e+7,1.289e+7,2.154e-7,
329.7,1.240e+7,1.240e+7,3.685e-8,
329.8,1.277e+7,1.277e+7,6.016e-9,
329.9,1.409e+7,1.409e+7,4.402e-10,
330,1.631e+7,1.631e+7,,
330.1,1.927e+7,1.927e+7,,
330.2,2.266e+7,2.266e+7,,
330.3,2.608e+7,2.608e+7,,
330.4,2.908e+7,2.908e+7,,
330.5,3.127e+7,3.127e+7,,
330.6,3.236e+7,3.236e+7,,
330.7,3.222e+7,3.222e+7,,
330.8,3.092e+7,3.092e+7,,
330.9,2.868e+7,2.868e+7,,
331,2.582e+7,2.582e+7,,
331.1,2.270e+7,2.270e+7,,
331.2,1.963e+7,1.963e+7,,
331.3,1.685e+7,1.685e+7,,
331.4,1.448e+7,1.448e+7,,
331.5,1.255e+7,1.255e+7,,
331.6,1.104e+7,1.104e+7,,
331.7,9.891e+6,9.891e+6,,
331.8,9.029e+6,9.029e+6,,
331.9,8.401e+6,8.401e+6,,
332,7.957e+6,7.957e+6,,
332.1,7.654e+6,7.654e+6,,
332.2,7.449e+6,7.449e+6,,
332.3,7.296e+6,7.296e+6,,
332.4,7.149e+6,7.149e+6,,
332.5,6.968e+6,6.968e+6,,
332.6,6.716e+6,6.716e+6,,
332.7,6.373e+6,6.373e+6,,
332.8,5.930e+6,5.930e+6,,
332.9,5.392e+6,5.392e+6,,
333,4.777e+6,4.777e+6,,
333.1,4.114e+6,4.114e+6,,
333.2,3.435e+6,3.435e+6,,
333.3,2.775e+6,2.775e+6,,
333.4,2.166e+6,2.166e+6,,
333.5,1.630e+6,1.630e+6,,
333.6,1.181e+6,1.181e+6,,
333.7,8.239e+5,8.239e+5,,
333.8,5.544e+5,5.544e+5,,
333.9,3.627e+5,3.627e+5,,
334,2.371e+5,2.371e+5,,
334.1,1.663e+5,1.663e+5,,
334.2,1.422e+5,1.422e+5,,
334.3,1.609e+5,1.609e+5,,
334.4,2.234e+5,2.234e+5,,
334.5,3.339e+5,3.339e+5,,
334.6,4.986e+5,4.986e+5,,
334.7,7.226e+5,7.226e+5,,
334.8,1.006e+6,1.006e+6,,
334.9,1.342e+6,1.342e+6,,
335,1.714e+6,1.714e+6,,
335.1,2.095e+6,2.095e+6,,
335.2,2.450e+6,2.450e+6,,
335.3,2.744e+6,2.744e+6,,
335.4,2.947e+6,2.947e+6,,
335.5,3.042e+6,3.042e+6,,
335.6,3.031e+6,3.031e+6,,
335.7,2.939e+6,2.939e+6,,
335.8,2.813e+6,2.813e+6,,
335.9,2.718e+6,2.718e+6,,
336,2.729e+6,2.729e+6,,
336.1,2.922e+6,2.922e+6,,
336.2,3.358e+6,3.358e+6,,
336.3,4.075e+6,4.075e+6,,
336.4,5.074e+6,5.074e+6,,
336.5,6.312e+6,6.312e+6,,
336.6,7.703e+6,7.703e+6,,
336.7,9.122e+6,9.122e+6,,
336.8,1.042e+7,1.042e+7,,
336.9,1.146e+7,1.146e+7,,
337,1.212e+7,1.212e+7,,
337.1,1.232e+7,1.232e+7,,
337.2,1.208e+7,1.208e+7,,
337.3,1.143e+7,1.143e+7,,
337.4,1.048e+7,1.048e+7,,
337.5,9.362e+6,9.362e+6,,
337.6,8.192e+6,8.192e+6,,
337.7,7.070e+6,7.070e+6,,
337.8,6.063e+6,6.063e+6,,
337.9,5.201e+6,5.201e+6,,
338,4.488e+6,4.488e+6,,
338.1,3.917e+6,3.917e+6,,
338.2,3.480e+6,3.480e+6,,
338.3,3.179e+6,3.179e+6,,
338.4,3.025e+6,3.025e+6,,
338.5,3.038e+6,3.038e+6,,
338.6,3.234e+6,3.234e+6,,
338.7,3.625e+6,3.625e+6,,
338.8,4.208e+6,4.208e+6,,
338.9,4.964e+6,4.964e+6,,
339,5.866e+6,5.866e+6,,
339.1,6.883e+6,6.883e+6,,
339.2,7.991e+6,7.991e+6,,
339.3,9.183e+6,9.183e+6,,
339.4,1.047e+7,1.047e+7,,
339.5,1.190e+7,1.190e+7,,
339.6,1.352e+7,1.352e+7,,
339.7,1.539e+7,1.539e+7,,
339.8,1.757e+7,1.757e+7,,
339.9,2.009e+7,2.009e+7,,
340,2.293e+7,2.293e+7,,
340.1,2.603e+7,2.603e+7,,
340.2,2.924e+7,2.924e+7,,
340.3,3.237e+7,3.237e+7,,
340.4,3.521e+7,3.521e+7,,
340.5,3.751e+7,3.751e+7,,
340.6,3.908e+7,3.908e+7,,
340.7,3.978e+7,3.978e+7,,
340.8,3.957e+7,3.957e+7,,
340.9,3.853e+7,3.853e+7,,
341,3.681e+7,3.681e+7,,
341.1,3.464e+7,3.464e+7,,
341.2,3.228e+7,3.228e+7,,
341.3,2.999e+7,2.999e+7,,
341.4,2.798e+7,2.798e+7,,
341.5,2.643e+7,2.643e+7,,
341.6,2.548e+7,2.548e+7,,
341.7,2.519e+7,2.519e+7,,
341.8,2.560e+7,2.560e+7,,
341.9,2.667e+7,2.667e+7,,
342,2.831e+7,2.831e+7,,
342.1,3.036e+7,3.036e+7,,
342.2,3.261e+7,3.261e+7,,
342.3,3.477e+7,3.477e+7,,
342.4,3.655e+7,3.655e+7,,
342.5,3.767e+7,3.767e+7,,
342.6,3.795e+7,3.795e+7,,
342.7,3.735e+7,3.735e+7,,
342.8,3.598e+7,3.598e+7,,
342.9,3.415e+7,3.415e+7,,
343,3.231e+7,3.231e+7,,
343.1,3.102e+7,3.102e+7,,
343.2,3.081e+7,3.081e+7,,
343.3,3.216e+7,3.216e+7,,
343.4,3.534e+7,3.534e+7,,
343.5,4.034e+7,4.034e+7,,
343.6,4.688e+7,4.688e+7,,
343.7,5.438e+7,5.438e+7,,
343.8,6.202e+7,6.202e+7,,
343.9,6.891e+7,6.891e+7,,
344,7.416e+7,7.416e+7,,
344.1,7.710e+7,7.710e+7,,
344.2,7.732e+7,7.732e+7,,
344.3,7.480e+7,7.480e+7,,
344.4,6.982e+7,6.982e+7,,
344.5,6.297e+7,6.297e+7,,
344.6,5.495e+7,5.495e+7,,
344.7,4.651e+7,4.651e+7,,
344.8,3.830e+7,3.830e+7,,
344.9,3.080e+7,3.080e+7,,
345,2.431e+7,2.431e+7,,
345.1,1.895e+7,1.895e+7,,
345.2,1.471e+7,1.471e+7,,
345.3,1.149e+7,1.149e+7,,
345.4,9.156e+6,9.156e+6,,
345.5,7.591e+6,7.591e+6,,
345.6,6.685e+6,6.685e+6,,
345.7,6.352e+6,6.352e+6,,
345.8,6.525e+6,6.525e+6,,
345.9,7.139e+6,7.139e+6,,
346,8.125e+6,8.125e+6,,
346.1,9.401e+6,9.401e+6,,
346.2,1.087e+7,1.087e+7,,
346.3,1.244e+7,1.244e+7,,
346.4,1.401e+7,1.401e+7,,
346.5,1.553e+7,1.553e+7,,
346.6,1.696e+7,1.696e+7,,
346.7,1.832e+7,1.832e+7,,
346.8,1.964e+7,1.964e+7,,
346.9,2.097e+7,2.097e+7,,
347,2.231e+7,2.231e+7,,
347.1,2.363e+7,2.363e+7,,
347.2,2.483e+7,2.483e+7,,
347.3,2.577e+7,2.577e+7,,
347.4,2.629e+7,2.629e+7,,
347.5,2.623e+7,2.623e+7,,
347.6,2.552e+7,2.552e+7,,
347.7,2.415e+7,2.415e+7,,
347.8,2.224e+7,2.224e+7,,
347.9,1.998e+7,1.998e+7,,
348,1.763e+7,1.763e+7,,
348.1,1.548e+7,1.548e+7,,
348.2,1.378e+7,1.378e+7,,
348.3,1.273e+7,1.273e+7,,
348.4,1.241e+7,1.241e+7,,
348.5,1.284e+7,1.284e+7,,
348.6,1.391e+7,1.391e+7,,
348.7,1.545e+7,1.545e+7,,
348.8,1.724e+7,1.724e+7,,
348.9,1.902e+7,1.902e+7,,
349,2.057e+7,2.057e+7,,
349.1,2.171e+7,2.171e+7,,
349.2,2.231e+7,2.231e+7,,
349.3,2.232e+7,2.232e+7,,
349.4,2.177e+7,2.177e+7,,
349.5,2.071e+7,2.071e+7,,
349.6,1.924e+7,1.924e+7,,
349.7,1.749e+7,1.749e+7,,
349.8,1.557e+7,1.557e+7,,
349.9,1.360e+7,1.360e+7,,
350,1.167e+7,1.167e+7,,
350.1,9.890e+6,9.890e+6,,
350.2,8.326e+6,8.326e+6,,
350.3,7.041e+6,7.041e+6,,
350.4,6.077e+6,6.077e+6,,
350.5,5.453e+6,5.453e+6,,
350.6,5.165e+6,5.165e+6,,
350.7,5.192e+6,5.192e+6,,
350.8,5.497e+6,5.497e+6,,
350.9,6.036e+6,6.036e+6,,
351,6.764e+6,6.764e+6,,
351.1,7.643e+6,7.643e+6,,
351.2,8.650e+6,8.650e+6,,
351.3,9.785e+6,9.785e+6,,
351.4,1.107e+7,1.107e+7,,
351.5,1.255e+7,1.255e+7,,
351.6,1.429e+7,1.429e+7,,
351.7,1.636e+7,1.636e+7,,
351.8,1.881e+7,1.881e+7,,
351.9,2.166e+7,2.166e+7,,
352,2.489e+7,2.489e+7,,
352.1,2.842e+7,2.842e+7,,
352.2,3.214e+7,3.214e+7,,
352.3,3.586e+7,3.586e+7,,
352.4,3.940e+7,3.940e+7,,
352.5,4.260e+7,4.260e+7,,
352.6,4.532e+7,4.532e+7,,
352.7,4.749e+7,4.749e+7,,
352.8,4.914e+7,4.914e+7,,
352.9,5.038e+7,5.038e+7,,
