Wavelength (nm),Sum,Cu I (8.1e-01),Cu II (1.9e-01)
234.58,1.838e-4,,1.838e-4
234.63,3.024e-5,,3.024e-5
234.68,4.540e-6,,4.540e-6
234.73,6.218e-7,,6.218e-7
234.78,7.771e-8,,7.771e-8
234.83,8.862e-9,,8.862e-9
234.88,9.221e-10,,9.221e-10
234.93,8.754e-11,,8.754e-11
234.98,7.584e-12,,7.584e-12
235.03,5.995e-13,,5.995e-13
235.58,1.203e-8,,1.203e-8
235.63,1.416e-7,,1.416e-7
235.68,1.526e-6,,1.526e-6
235.73,1.504e-5,,1.504e-5
235.78,1.356e-4,,1.356e-4
235.83,1.118e-3,,1.118e-3
235.88,8.435e-3,,8.435e-3
235.93,5.822e-2,,5.822e-2
235.98,3.676e-1,,3.676e-1
236.03,2.124e+0,,2.124e+0
236.08,1.122e+1,,1.122e+1
236.13,5.425e+1,,5.425e+1
236.18,2.399e+2,,2.399e+2
236.23,9.707e+2,,9.707e+2
236.28,3.593e+3,,3.593e+3
236.33,1.217e+4,,1.217e+4
236.38,3.768e+4,,3.768e+4
236.43,1.068e+5,,1.068e+5
236.48,2.768e+5,,2.768e+5
236.53,6.565e+5,,6.565e+5
236.58,1.424e+6,,1.424e+6
236.63,2.827e+6,,2.827e+6
236.68,5.133e+6,,5.133e+6
236.73,8.526e+6,,8.526e+6
236.78,1.296e+7,,1.296e+7
236.83,1.801e+7,,1.801e+7
236.88,2.290e+7,,2.290e+7
236.93,2.665e+7,,2.665e+7
236.98,2.836e+7,,2.836e+7
237.03,2.761e+7,,2.761e+7
237.08,2.459e+7,,2.459e+7
237.13,2.004e+7,,2.004e+7
237.18,1.494e+7,,1.494e+7
237.23,1.019e+7,,1.019e+7
237.28,6.357e+6,,6.357e+6
237.33,3.629e+6,,3.629e+6
237.38,1.897e+6,,1.897e+6
237.43,9.088e+5,,9.088e+5
237.48,4.010e+5,,4.010e+5
237.53,1.652e+5,,1.652e+5
237.58,6.599e+4,,6.599e+4
237.63,2.791e+4,,2.791e+4
237.68,1.413e+4,,1.413e+4
237.73,8.846e+3,,8.846e+3
237.78,6.186e+3,,6.186e+3
237.83,4.326e+3,,4.326e+3
237.88,2.859e+3,,2.859e+3
237.93,1.748e+3,,1.748e+3
237.98,9.813e+2,,9.813e+2
238.03,5.049e+2,,5.049e+2
238.08,2.378e+2,,2.378e+2
238.13,1.025e+2,,1.025e+2
238.18,4.047e+1,,4.047e+1
238.23,1.462e+1,,1.462e+1
238.28,4.833e+0,,4.833e+0
238.33,1.462e+0,,1.462e+0
238.38,4.050e-1,,4.050e-1
238.43,1.027e-1,,1.027e-1
238.48,2.382e-2,,2.382e-2
238.53,5.058e-3,,5.058e-3
238.58,9.829e-4,,9.829e-4
238.63,1.748e-4,,1.748e-4
238.68,2.847e-5,,2.847e-5
238.73,4.242e-6,,4.242e-6
238.78,5.785e-7,,5.785e-7
238.83,7.222e-8,,7.222e-8
238.88,8.258e-9,,8.258e-9
238.93,9.543e-10,,9.543e-10
238.98,1.072e-9,,1.072e-9
239.03,9.820e-9,,9.820e-9
239.08,8.922e-8,,8.922e-8
239.13,7.439e-7,,7.439e-7
239.18,5.688e-6,,5.688e-6
239.23,3.989e-5,,3.989e-5
239.28,2.565e-4,,2.565e-4
239.33,1.513e-3,,1.513e-3
239.38,8.183e-3,,8.183e-3
239.43,4.059e-2,,4.059e-2
239.48,1.846e-1,,1.846e-1
239.53,7.702e-1,,7.702e-1
239.58,2.947e+0,,2.947e+0
239.63,1.034e+1,,1.034e+1
239.68,3.327e+1,,3.327e+1
239.73,9.816e+1,,9.816e+1
239.78,2.656e+2,,2.656e+2
239.83,6.592e+2,,6.592e+2
239.88,1.500e+3,,1.500e+3
239.93,3.131e+3,,3.131e+3
239.98,5.993e+3,,5.993e+3
240.03,1.052e+4,,1.052e+4
240.08,1.694e+4,,1.694e+4
240.13,2.500e+4,,2.500e+4
240.18,3.385e+4,,3.385e+4
240.23,4.203e+4,,4.203e+4
240.28,4.786e+4,,4.786e+4
240.33,4.997e+4,,4.997e+4
240.38,4.786e+4,,4.786e+4
240.43,4.203e+4,,4.203e+4
240.48,3.385e+4,,3.385e+4
240.53,2.500e+4,,2.500e+4
240.58,1.694e+4,,1.694e+4
240.63,1.052e+4,,1.052e+4
240.68,5.993e+3,,5.993e+3
240.73,3.131e+3,,3.131e+3
240.78,1.500e+3,,1.500e+3
240.83,6.592e+2,,6.592e+2
240.88,2.656e+2,,2.656e+2
240.93,9.816e+1,,9.816e+1
240.98,3.327e+1,,3.327e+1
241.03,1.034e+1,,1.034e+1
241.08,2.947e+0,,2.947e+0
241.13,7.702e-1,,7.702e-1
241.18,1.846e-1,,1.846e-1
241.23,4.059e-2,,4.059e-2
241.28,8.184e-3,,8.184e-3
241.33,1.518e-3,,1.518e-3
241.38,2.909e-4,,2.909e-4
241.43,2.396e-4,,2.396e-4
241.48,1.073e-3,,1.073e-3
241.53,5.238e-3,,5.238e-3
241.58,2.361e-2,,2.361e-2
241.63,9.771e-2,,9.771e-2
241.68,3.715e-1,,3.715e-1
241.73,1.297e+0,,1.297e+0
241.78,4.160e+0,,4.160e+0
241.83,1.226e+1,,1.226e+1
241.88,3.316e+1,,3.316e+1
241.93,8.238e+1,,8.238e+1
241.98,1.880e+2,,1.880e+2
242.03,3.941e+2,,3.941e+2
242.08,7.587e+2,,7.587e+2
242.13,1.341e+3,,1.341e+3
242.18,2.178e+3,,2.178e+3
242.23,3.249e+3,,3.249e+3
242.28,4.451e+3,,4.451e+3
242.33,5.600e+3,,5.600e+3
242.38,6.472e+3,,6.472e+3
242.43,6.869e+3,,6.869e+3
242.48,6.696e+3,,6.696e+3
242.53,5.995e+3,,5.995e+3
242.58,4.930e+3,,4.930e+3
242.63,3.723e+3,,3.723e+3
242.68,2.583e+3,,2.583e+3
242.73,1.645e+3,,1.645e+3
242.78,9.627e+2,,9.627e+2
242.83,5.174e+2,,5.174e+2
242.88,2.554e+2,,2.554e+2
242.93,1.158e+2,,1.158e+2
242.98,4.821e+1,,4.821e+1
243.03,1.844e+1,,1.844e+1
243.08,6.475e+0,,6.475e+0
243.13,2.089e+0,,2.089e+0
243.18,6.189e-1,,6.189e-1
243.23,1.684e-1,,1.684e-1
243.28,4.209e-2,,4.209e-2
243.33,9.663e-3,,9.663e-3
243.38,2.037e-3,,2.037e-3
243.43,3.945e-4,,3.945e-4
243.48,7.016e-5,,7.016e-5
243.53,1.146e-5,,1.146e-5
243.58,1.719e-6,,1.719e-6
243.63,2.369e-7,,2.369e-7
243.68,2.998e-8,,2.998e-8
243.73,3.485e-9,,3.485e-9
243.78,3.721e-10,,3.721e-10
243.83,3.648e-11,,3.648e-11
243.88,3.285e-12,,3.285e-12
245.83,1.884e-12,,1.884e-12
245.88,2.100e-11,,2.100e-11
245.93,2.157e-10,,2.157e-10
245.98,2.042e-9,,2.042e-9
246.03,1.781e-8,,1.781e-8
246.08,1.432e-7,,1.432e-7
246.13,1.060e-6,,1.060e-6
246.18,7.238e-6,,7.238e-6
246.23,4.553e-5,,4.553e-5
246.28,2.639e-4,,2.639e-4
246.33,1.410e-3,,1.410e-3
246.38,6.940e-3,,6.940e-3
246.43,3.148e-2,,3.148e-2
246.48,1.316e-1,,1.316e-1
246.53,5.069e-1,,5.069e-1
246.58,1.800e+0,,1.800e+0
246.63,5.887e+0,,5.887e+0
246.68,1.774e+1,,1.774e+1
246.73,4.929e+1,,4.929e+1
246.78,1.262e+2,,1.262e+2
246.83,2.976e+2,,2.976e+2
246.88,6.470e+2,,6.470e+2
246.93,1.296e+3,,1.296e+3
246.98,2.393e+3,,2.393e+3
247.03,4.070e+3,,4.070e+3
247.08,6.380e+3,,6.380e+3
247.13,9.217e+3,,9.217e+3
247.18,1.227e+4,,1.227e+4
247.23,1.505e+4,,1.505e+4
247.28,1.701e+4,,1.701e+4
247.33,1.772e+4,,1.772e+4
247.38,1.701e+4,,1.701e+4
247.43,1.505e+4,,1.505e+4
247.48,1.227e+4,,1.227e+4
247.53,9.217e+3,,9.217e+3
247.58,6.380e+3,,6.380e+3
247.63,4.070e+3,,4.070e+3
247.68,2.393e+3,,2.393e+3
247.73,1.296e+3,9.901e-8,1.296e+3
247.78,6.476e+2,1.031e-6,6.476e+2
247.83,2.997e+2,9.899e-6,2.997e+2
247.88,1.329e+2,8.771e-5,1.329e+2
247.93,6.923e+1,7.171e-4,6.923e+1
247.98,7.258e+1,5.410e-3,7.258e+1
248.03,1.450e+2,3.765e-2,1.449e+2
248.08,3.272e+2,2.418e-1,3.270e+2
248.13,7.034e+2,1.433e+0,7.020e+2
248.18,1.403e+3,7.831e+0,1.396e+3
248.23,2.600e+3,3.950e+1,2.560e+3
248.28,4.516e+3,1.838e+2,4.332e+3
248.33,7.550e+3,7.892e+2,6.760e+3
248.38,1.286e+4,3.127e+3,9.730e+3
248.43,2.434e+4,1.143e+4,1.292e+4
248.48,5.435e+4,3.854e+4,1.581e+4
248.53,1.378e+5,1.199e+5,1.785e+4
248.58,3.629e+5,3.443e+5,1.859e+4
248.63,9.298e+5,9.119e+5,1.785e+4
248.68,2.245e+6,2.229e+6,1.581e+4
248.73,5.038e+6,5.026e+6,1.292e+4
248.78,1.047e+7,1.046e+7,9.730e+3
248.83,2.008e+7,2.007e+7,6.760e+3
248.88,3.555e+7,3.555e+7,4.332e+3
248.93,5.809e+7,5.808e+7,2.560e+3
248.98,8.757e+7,8.757e+7,1.395e+3
249.03,1.218e+8,1.218e+8,7.014e+2
249.08,1.564e+8,1.564e+8,3.252e+2
249.13,1.852e+8,1.852e+8,1.390e+2
249.18,2.023e+8,2.023e+8,5.483e+1
249.23,2.039e+8,2.039e+8,1.994e+1
249.28,1.897e+8,1.897e+8,6.689e+0
249.33,1.628e+8,1.628e+8,2.069e+0
249.38,1.289e+8,1.289e+8,5.903e-1
249.43,9.415e+7,9.415e+7,1.553e-1
249.48,6.346e+7,6.346e+7,3.773e-2
249.53,3.947e+7,3.947e+7,8.688e-3
249.58,2.265e+7,2.265e+7,3.136e-3
249.63,1.199e+7,1.199e+7,7.464e-3
249.68,5.856e+6,5.856e+6,3.374e-2
249.73,2.639e+6,2.639e+6,1.469e-1
249.78,1.097e+6,1.097e+6,5.914e-1
249.83,4.210e+5,4.210e+5,2.199e+0
249.88,1.490e+5,1.490e+5,7.553e+0
249.93,4.870e+4,4.868e+4,2.395e+1
249.98,1.474e+4,1.467e+4,7.016e+1
250.03,4.268e+3,4.078e+3,1.898e+2
250.08,1.520e+3,1.046e+3,4.740e+2
250.13,1.341e+3,2.476e+2,1.093e+3
250.18,2.383e+3,5.407e+1,2.329e+3
250.23,4.592e+3,1.089e+1,4.581e+3
250.28,8.325e+3,2.025e+0,8.323e+3
250.33,1.396e+4,3.473e-1,1.396e+4
250.38,2.163e+4,5.497e-2,2.163e+4
250.43,3.095e+4,8.026e-3,3.095e+4
250.48,4.089e+4,1.081e-3,4.089e+4
250.53,4.990e+4,1.344e-4,4.990e+4
250.58,5.623e+4,1.541e-5,5.623e+4
250.63,5.851e+4,1.631e-6,5.851e+4
250.68,5.623e+4,1.592e-7,5.623e+4
250.73,4.990e+4,1.434e-8,4.990e+4
250.78,4.089e+4,,4.089e+4
250.83,3.095e+4,,3.095e+4
250.88,2.163e+4,,2.163e+4
250.93,1.396e+4,,1.396e+4
250.98,8.323e+3,,8.323e+3
251.03,4.581e+3,,4.581e+3
251.08,2.329e+3,,2.329e+3
251.13,1.093e+3,,1.093e+3
251.18,4.740e+2,,4.740e+2
251.23,1.898e+2,,1.898e+2
251.28,7.016e+1,,7.016e+1
251.33,2.395e+1,,2.395e+1
251.38,7.553e+0,,7.553e+0
251.43,2.199e+0,,2.199e+0
251.48,5.914e-1,,5.914e-1
251.53,1.469e-1,,1.469e-1
251.58,3.381e-2,,3.381e-2
251.63,7.831e-3,,7.831e-3
251.68,4.765e-3,,4.765e-3
251.73,1.530e-2,,1.530e-2
251.78,6.214e-2,,6.214e-2
251.83,2.371e-1,,2.371e-1
251.88,8.368e-1,,8.368e-1
251.93,2.732e+0,,2.732e+0
251.98,8.249e+0,,8.249e+0
252.03,2.304e+1,,2.304e+1
252.08,5.952e+1,,5.952e+1
252.13,1.423e+2,,1.423e+2
252.18,3.150e+2,,3.150e+2
252.23,6.460e+2,,6.460e+2
252.28,1.228e+3,,1.228e+3
252.33,2.168e+3,,2.168e+3
252.38,3.561e+3,,3.561e+3
252.43,5.456e+3,,5.456e+3
252.48,7.830e+3,,7.830e+3
252.53,1.058e+4,,1.058e+4
252.58,1.355e+4,,1.355e+4
252.63,1.656e+4,,1.656e+4
252.68,1.945e+4,,1.945e+4
252.73,2.204e+4,,2.204e+4
252.78,2.414e+4,,2.414e+4
252.83,2.550e+4,,2.550e+4
252.88,2.583e+4,,2.583e+4
252.93,2.493e+4,,2.493e+4
252.98,2.275e+4,,2.275e+4
253.03,1.952e+4,,1.952e+4
253.08,1.568e+4,,1.568e+4
253.13,1.173e+4,,1.173e+4
253.18,8.166e+3,,8.166e+3
253.23,5.276e+3,,5.276e+3
253.28,3.159e+3,,3.159e+3
253.33,1.753e+3,,1.753e+3
253.38,9.002e+2,,9.002e+2
253.43,4.279e+2,,4.279e+2
253.48,1.882e+2,,1.882e+2
253.53,7.662e+1,,7.662e+1
253.58,2.911e+1,,2.911e+1
253.63,1.119e+1,,1.119e+1
253.68,7.392e+0,,7.392e+0
253.73,1.474e+1,,1.474e+1
253.78,4.249e+1,,4.249e+1
253.83,1.198e+2,,1.198e+2
253.88,3.143e+2,,3.143e+2
253.93,7.637e+2,,7.637e+2
253.98,1.718e+3,,1.718e+3
254.03,3.577e+3,,3.577e+3
254.08,6.895e+3,,6.895e+3
254.13,1.230e+4,,1.230e+4
254.18,2.032e+4,,2.032e+4
254.23,3.108e+4,,3.108e+4
254.28,4.398e+4,,4.398e+4
254.33,5.763e+4,,5.763e+4
254.38,6.990e+4,,6.990e+4
254.43,7.848e+4,,7.848e+4
254.48,8.157e+4,,8.157e+4
254.53,7.848e+4,,7.848e+4
254.58,6.990e+4,,6.990e+4
254.63,5.763e+4,,5.763e+4
254.68,4.398e+4,,4.398e+4
254.73,3.108e+4,,3.108e+4
254.78,2.032e+4,,2.032e+4
254.83,1.230e+4,,1.230e+4
254.88,6.895e+3,,6.895e+3
254.93,3.577e+3,,3.577e+3
254.98,1.718e+3,,1.718e+3
255.03,7.637e+2,,7.637e+2
255.08,3.143e+2,,3.143e+2
255.13,1.197e+2,,1.197e+2
255.18,4.222e+1,,4.222e+1
255.23,1.378e+1,,1.378e+1
255.28,4.165e+0,,4.165e+0
255.33,1.165e+0,,1.165e+0
255.38,3.017e-1,,3.017e-1
255.43,7.231e-2,,7.231e-2
255.48,1.605e-2,,1.605e-2
255.53,3.296e-3,,3.296e-3
255.58,6.267e-4,,6.267e-4
255.63,1.103e-4,,1.103e-4
255.68,1.797e-5,,1.797e-5
255.73,2.711e-6,,2.711e-6
255.78,3.785e-7,,3.785e-7
255.83,4.893e-8,,4.893e-8
255.88,5.854e-9,,5.854e-9
255.93,6.483e-10,,6.483e-10
255.98,6.647e-11,,6.647e-11
256.03,6.309e-12,,6.309e-12
257.48,8.083e-13,,8.083e-13
257.53,8.080e-12,,8.080e-12
257.58,7.497e-11,,7.497e-11
257.63,6.457e-10,,6.457e-10
257.68,5.162e-9,,5.162e-9
257.73,3.830e-8,,3.830e-8
257.78,2.638e-7,,2.638e-7
257.83,1.687e-6,,1.687e-6
257.88,1.001e-5,,1.001e-5
257.93,5.513e-5,,5.513e-5
257.98,2.818e-4,,2.818e-4
258.03,1.337e-3,,1.337e-3
258.08,5.891e-3,,5.891e-3
258.13,2.408e-2,,2.408e-2
258.18,9.140e-2,,9.140e-2
258.23,3.220e-1,,3.220e-1
258.28,1.053e+0,,1.053e+0
258.33,3.195e+0,,3.195e+0
258.38,8.999e+0,,8.999e+0
258.43,2.353e+1,,2.353e+1
258.48,5.710e+1,,5.710e+1
258.53,1.286e+2,,1.286e+2
258.58,2.690e+2,,2.690e+2
258.63,5.220e+2,,5.220e+2
258.68,9.404e+2,,9.404e+2
258.73,1.572e+3,,1.572e+3
258.78,2.441e+3,,2.441e+3
258.83,3.516e+3,,3.516e+3
258.88,4.701e+3,,4.701e+3
258.93,5.835e+3,,5.835e+3
258.98,6.723e+3,,6.723e+3
259.03,7.189e+3,,7.189e+3
259.08,7.137e+3,,7.137e+3
259.13,6.577e+3,,6.577e+3
259.18,5.630e+3,,5.630e+3
259.23,4.486e+3,,4.486e+3
259.28,3.348e+3,,3.348e+3
259.33,2.392e+3,,2.392e+3
259.38,1.746e+3,,1.746e+3
259.43,1.504e+3,,1.504e+3
259.48,1.748e+3,,1.748e+3
259.53,2.571e+3,,2.571e+3
259.58,4.083e+3,,4.083e+3
259.63,6.375e+3,,6.375e+3
259.68,9.470e+3,,9.470e+3
259.73,1.326e+4,,1.326e+4
259.78,1.746e+4,,1.746e+4
259.83,2.162e+4,,2.162e+4
259.88,2.516e+4,,2.516e+4
259.93,2.754e+4,,2.754e+4
259.98,2.832e+4,,2.832e+4
260.03,2.735e+4,,2.735e+4
260.08,2.478e+4,,2.478e+4
260.13,2.105e+4,,2.105e+4
260.18,1.675e+4,,1.675e+4
260.23,1.247e+4,,1.247e+4
260.28,8.671e+3,1.520e-7,8.671e+3
260.33,5.631e+3,1.426e-6,5.631e+3
260.38,3.412e+3,1.244e-5,3.412e+3
260.43,1.927e+3,1.009e-4,1.927e+3
260.48,1.014e+3,7.609e-4,1.014e+3
260.53,4.968e+2,5.333e-3,4.968e+2
260.58,2.266e+2,3.475e-2,2.265e+2
260.63,9.630e+1,2.105e-1,9.609e+1
260.68,3.909e+1,1.186e+0,3.791e+1
260.73,2.011e+1,6.208e+0,1.390e+1
260.78,3.496e+1,3.022e+1,4.741e+0
260.83,1.383e+2,1.368e+2,1.502e+0
260.88,5.757e+2,5.753e+2,4.424e-1
260.93,2.250e+3,2.250e+3,1.210e-1
260.98,8.181e+3,8.181e+3,3.077e-2
261.03,2.765e+4,2.765e+4,7.267e-3
261.08,8.690e+4,8.690e+4,1.594e-3
261.13,2.539e+5,2.539e+5,3.249e-4
261.18,6.895e+5,6.895e+5,6.149e-5
261.23,1.741e+6,1.741e+6,1.081e-5
261.28,4.087e+6,4.087e+6,1.766e-6
261.33,8.918e+6,8.918e+6,2.678e-7
261.38,1.809e+7,1.809e+7,3.772e-8
261.43,3.412e+7,3.412e+7,4.936e-9
261.48,5.983e+7,5.983e+7,5.994e-10
261.53,9.753e+7,9.753e+7,6.765e-11
261.58,1.478e+8,1.478e+8,7.092e-12
261.63,2.082e+8,2.082e+8,
261.68,2.727e+8,2.727e+8,
261.73,3.321e+8,3.321e+8,
261.78,3.759e+8,3.759e+8,
261.83,3.956e+8,3.956e+8,
261.88,3.871e+8,3.871e+8,
261.93,3.520e+8,3.520e+8,
261.98,2.977e+8,2.977e+8,
262.03,2.340e+8,2.340e+8,
262.08,1.710e+8,1.710e+8,
262.13,1.162e+8,1.162e+8,
262.18,7.339e+7,7.339e+7,
262.23,4.309e+7,4.309e+7,
262.28,2.352e+7,2.352e+7,
262.33,1.194e+7,1.194e+7,
262.38,5.633e+6,5.633e+6,
262.44,2.077e+6,2.077e+6,
262.49,8.347e+5,8.347e+5,
262.54,3.118e+5,3.118e+5,
262.59,1.083e+5,1.083e+5,
262.64,3.497e+4,3.497e+4,
262.69,1.050e+4,1.050e+4,
262.74,2.930e+3,2.930e+3,
262.79,7.601e+2,7.601e+2,
262.84,1.833e+2,1.833e+2,
262.89,4.111e+1,4.111e+1,
262.94,8.570e+0,8.570e+0,
262.99,1.661e+0,1.661e+0,
263.04,2.992e-1,2.992e-1,
263.09,5.012e-2,5.012e-2,
263.14,7.804e-3,7.804e-3,
263.19,1.130e-3,1.130e-3,
263.24,1.520e-4,1.520e-4,
263.29,1.902e-5,1.902e-5,
263.34,2.213e-6,2.213e-6,
263.39,2.393e-7,2.393e-7,
267.29,1.570e-12,,1.570e-12
267.34,1.464e-11,,1.464e-11
267.39,1.275e-10,,1.275e-10
267.44,1.035e-9,,1.035e-9
267.49,7.850e-9,,7.850e-9
267.54,5.553e-8,,5.553e-8
267.59,3.666e-7,,3.666e-7
267.64,2.259e-6,,2.259e-6
267.69,1.299e-5,,1.299e-5
267.74,6.968e-5,,6.968e-5
267.79,3.489e-4,,3.489e-4
267.84,1.630e-3,,1.630e-3
267.89,7.108e-3,,7.108e-3
267.94,2.892e-2,,2.892e-2
267.99,1.098e-1,,1.098e-1
268.04,3.892e-1,,3.892e-1
268.09,1.287e+0,,1.287e+0
268.14,3.972e+0,,3.972e+0
268.19,1.144e+1,,1.144e+1
268.24,3.074e+1,,3.074e+1
268.29,7.709e+1,,7.709e+1
268.34,1.804e+2,,1.804e+2
268.39,3.941e+2,,3.941e+2
268.44,8.033e+2,,8.033e+2
268.49,1.528e+3,,1.528e+3
268.54,2.712e+3,,2.712e+3
268.59,4.492e+3,,4.492e+3
268.64,6.944e+3,,6.944e+3
268.69,1.002e+4,,1.002e+4
268.74,1.349e+4,,1.349e+4
268.79,1.694e+4,,1.694e+4
268.84,1.986e+4,,1.986e+4
268.89,2.173e+4,,2.173e+4
268.94,2.218e+4,,2.218e+4
268.99,2.114e+4,,2.114e+4
269.04,1.879e+4,,1.879e+4
269.09,1.559e+4,,1.559e+4
269.14,1.207e+4,,1.207e+4
269.19,8.724e+3,,8.724e+3
269.24,5.883e+3,,5.883e+3
269.29,3.704e+3,,3.704e+3
269.34,2.180e+3,,2.180e+3
269.39,1.209e+3,,1.209e+3
269.44,6.553e+2,,6.553e+2
269.49,4.010e+2,,4.010e+2
269.54,3.762e+2,,3.762e+2
269.59,5.699e+2,,5.699e+2
269.64,1.030e+3,,1.030e+3
269.69,1.854e+3,,1.854e+3
269.74,3.167e+3,,3.167e+3
269.79,5.081e+3,,5.081e+3
269.84,7.652e+3,,7.652e+3
269.89,1.083e+4,,1.083e+4
269.94,1.442e+4,,1.442e+4
269.99,1.811e+4,,1.811e+4
270.04,2.150e+4,,2.150e+4
270.09,2.419e+4,,2.419e+4
270.14,2.586e+4,,2.586e+4
270.19,2.632e+4,,2.632e+4
270.24,2.557e+4,,2.557e+4
270.29,2.373e+4,,2.373e+4
270.34,2.102e+4,,2.102e+4
270.39,1.777e+4,,1.777e+4
270.44,1.431e+4,,1.431e+4
270.49,1.095e+4,,1.095e+4
270.54,7.943e+3,,7.943e+3
270.59,5.452e+3,,5.452e+3
270.64,3.542e+3,,3.542e+3
270.69,2.201e+3,,2.201e+3
270.74,1.366e+3,,1.366e+3
270.79,9.704e+2,,9.704e+2
270.84,9.792e+2,,9.792e+2
270.89,1.410e+3,,1.410e+3
270.94,2.334e+3,,2.334e+3
270.99,3.849e+3,,3.849e+3
271.04,6.034e+3,,6.034e+3
271.09,8.876e+3,,8.876e+3
271.14,1.221e+4,,1.221e+4
271.19,1.571e+4,,1.571e+4
271.24,1.890e+4,,1.890e+4
271.29,2.128e+4,,2.128e+4
271.34,2.245e+4,,2.245e+4
271.39,2.227e+4,,2.227e+4
271.44,2.091e+4,,2.091e+4
271.49,1.879e+4,,1.879e+4
271.54,1.651e+4,,1.651e+4
271.59,1.461e+4,,1.461e+4
271.64,1.346e+4,,1.346e+4
271.69,1.314e+4,,1.314e+4
271.74,1.346e+4,,1.346e+4
271.79,1.404e+4,,1.404e+4
271.84,1.444e+4,,1.444e+4
271.89,1.429e+4,,1.429e+4
271.94,1.342e+4,,1.342e+4
271.99,1.187e+4,,1.187e+4
272.04,9.852e+3,,9.852e+3
272.09,7.657e+3,,7.657e+3
272.14,5.567e+3,,5.567e+3
272.19,3.784e+3,,3.784e+3
272.24,2.405e+3,,2.405e+3
272.29,1.428e+3,,1.428e+3
272.34,7.929e+2,,7.929e+2
272.39,4.114e+2,,4.114e+2
272.44,1.995e+2,,1.995e+2
272.49,9.040e+1,,9.040e+1
272.54,3.829e+1,,3.829e+1
272.59,1.516e+1,,1.516e+1
272.64,5.608e+0,,5.608e+0
272.69,1.939e+0,,1.939e+0
272.74,6.266e-1,,6.266e-1
272.79,1.892e-1,,1.892e-1
272.84,5.341e-2,,5.341e-2
272.89,1.409e-2,,1.409e-2
272.94,3.474e-3,,3.474e-3
272.99,8.005e-4,,8.005e-4
273.04,1.724e-4,,1.724e-4
273.09,3.469e-5,,3.469e-5
273.14,6.526e-6,,6.526e-6
273.19,1.147e-6,,1.147e-6
273.24,1.885e-7,,1.885e-7
273.29,2.894e-8,,2.894e-8
273.34,4.154e-9,,4.154e-9
273.39,5.571e-10,,5.571e-10
273.44,6.983e-11,,6.983e-11
273.49,8.181e-12,,8.181e-12
274.99,3.939e-8,3.939e-8,
275.04,3.293e-7,3.293e-7,
275.09,2.578e-6,2.578e-6,
275.14,1.891e-5,1.891e-5,
275.19,1.300e-4,1.300e-4,
275.24,8.366e-4,8.366e-4,
275.29,5.044e-3,5.044e-3,2.497e-12
275.34,2.849e-2,2.849e-2,2.159e-11
275.39,1.508e-1,1.508e-1,1.750e-10
275.44,7.472e-1,7.472e-1,1.329e-9
275.49,3.469e+0,3.469e+0,9.450e-9
275.54,1.509e+1,1.509e+1,6.297e-8
275.59,6.148e+1,6.148e+1,3.932e-7
275.64,2.346e+2,2.346e+2,2.300e-6
275.69,8.389e+2,8.389e+2,1.260e-5
275.74,2.809e+3,2.809e+3,6.472e-5
275.79,8.814e+3,8.814e+3,3.114e-4
275.84,2.590e+4,2.590e+4,1.403e-3
275.89,7.131e+4,7.131e+4,5.926e-3
275.94,1.839e+5,1.839e+5,2.344e-2
275.99,4.443e+5,4.443e+5,8.690e-2
276.04,1.005e+6,1.005e+6,3.018e-1
276.09,2.131e+6,2.131e+6,9.818e-1
276.14,4.232e+6,4.232e+6,2.993e+0
276.19,7.873e+6,7.873e+6,8.548e+0
276.24,1.372e+7,1.372e+7,2.287e+1
276.29,2.239e+7,2.239e+7,5.734e+1
276.34,3.424e+7,3.424e+7,1.347e+2
276.39,4.905e+7,4.905e+7,2.963e+2
276.44,6.581e+7,6.581e+7,6.109e+2
276.49,8.272e+7,8.272e+7,1.180e+3
276.54,9.740e+7,9.739e+7,2.135e+3
276.59,1.074e+8,1.074e+8,3.620e+3
276.64,1.110e+8,1.110e+8,5.751e+3
276.69,1.074e+8,1.074e+8,8.559e+3
276.74,9.741e+7,9.739e+7,1.193e+4
276.79,8.273e+7,8.272e+7,1.559e+4
276.84,6.583e+7,6.581e+7,1.908e+4
276.89,4.907e+7,4.905e+7,2.188e+4
276.94,3.426e+7,3.424e+7,2.351e+4
276.99,2.242e+7,2.239e+7,2.366e+4
277.04,1.374e+7,1.372e+7,2.231e+4
277.09,7.892e+6,7.873e+6,1.971e+4
277.14,4.248e+6,4.232e+6,1.632e+4
277.19,2.144e+6,2.131e+6,1.266e+4
277.24,1.015e+6,1.005e+6,9.195e+3
277.29,4.505e+5,4.443e+5,6.260e+3
277.34,1.879e+5,1.839e+5,3.992e+3
277.39,7.370e+4,7.131e+4,2.386e+3
277.44,2.724e+4,2.590e+4,1.336e+3
277.49,9.514e+3,8.814e+3,7.005e+2
277.54,3.154e+3,2.809e+3,3.442e+2
277.59,9.974e+2,8.389e+2,1.585e+2
277.64,3.030e+2,2.346e+2,6.837e+1
277.69,8.911e+1,6.148e+1,2.763e+1
277.74,2.555e+1,1.509e+1,1.046e+1
277.79,7.180e+0,3.469e+0,3.711e+0
277.84,1.981e+0,7.472e-1,1.233e+0
277.89,5.348e-1,1.508e-1,3.841e-1
277.94,1.405e-1,2.849e-2,1.120e-1
277.99,3.567e-2,5.044e-3,3.063e-2
278.04,8.679e-3,8.366e-4,7.843e-3
278.09,2.012e-3,1.300e-4,1.882e-3
