Wavelength (nm),Sum,Cu I (1.2e-02),Cu II (9.5e-01)
402.28,1.662e+7,1.662e+7,
402.33,1.617e+7,1.617e+7,
402.38,1.524e+7,1.524e+7,
402.43,1.394e+7,1.394e+7,
402.48,1.235e+7,1.235e+7,
402.53,1.062e+7,1.062e+7,
402.58,8.849e+6,8.849e+6,
402.63,7.150e+6,7.150e+6,
402.68,5.602e+6,5.602e+6,
402.73,4.255e+6,4.255e+6,
402.78,3.133e+6,3.133e+6,
402.83,2.237e+6,2.237e+6,
402.88,1.549e+6,1.549e+6,
402.93,1.040e+6,1.040e+6,
402.98,6.767e+5,6.767e+5,
403.03,4.270e+5,4.270e+5,
403.08,2.613e+5,2.613e+5,
403.13,1.550e+5,1.550e+5,
403.18,8.915e+4,8.915e+4,
403.23,4.971e+4,4.971e+4,
403.28,2.688e+4,2.688e+4,
403.33,1.409e+4,1.409e+4,
403.38,7.163e+3,7.163e+3,
403.43,3.530e+3,3.530e+3,
403.48,1.687e+3,1.687e+3,
403.53,7.814e+2,7.814e+2,
403.58,3.510e+2,3.510e+2,
403.63,1.529e+2,1.529e+2,
403.68,6.456e+1,6.456e+1,
403.73,2.643e+1,2.643e+1,
403.78,1.049e+1,1.049e+1,
403.83,4.039e+0,4.039e+0,
403.88,1.507e+0,1.507e+0,
403.93,5.453e-1,5.453e-1,
403.98,1.913e-1,1.913e-1,
404.03,6.507e-2,6.507e-2,
404.08,2.147e-2,2.147e-2,
404.13,6.893e-3,6.893e-3,
404.18,2.239e-3,2.239e-3,
404.23,1.028e-3,1.028e-3,
404.28,1.495e-3,1.495e-3,
404.33,4.331e-3,4.331e-3,
404.38,1.358e-2,1.358e-2,
404.43,4.175e-2,4.175e-2,
404.48,1.246e-1,1.246e-1,
404.53,3.609e-1,3.609e-1,
404.58,1.014e+0,1.014e+0,
404.63,2.764e+0,2.764e+0,
404.68,7.308e+0,7.308e+0,
404.73,1.875e+1,1.875e+1,
404.78,4.666e+1,4.666e+1,
404.83,1.127e+2,1.127e+2,
404.88,2.640e+2,2.640e+2,
404.93,5.999e+2,5.999e+2,
404.98,1.323e+3,1.323e+3,
405.03,2.829e+3,2.829e+3,
405.08,5.872e+3,5.872e+3,
405.13,1.182e+4,1.182e+4,
405.18,2.309e+4,2.309e+4,
405.23,4.375e+4,4.375e+4,
405.28,8.044e+4,8.044e+4,
405.33,1.435e+5,1.435e+5,
405.38,2.482e+5,2.482e+5,
405.43,4.167e+5,4.167e+5,
405.48,6.787e+5,6.787e+5,
405.53,1.072e+6,1.072e+6,
405.58,1.644e+6,1.644e+6,
405.63,2.445e+6,2.445e+6,
405.68,3.527e+6,3.527e+6,
405.73,4.937e+6,4.937e+6,
405.78,6.704e+6,6.704e+6,
405.83,8.831e+6,8.831e+6,
405.88,1.129e+7,1.129e+7,
405.93,1.400e+7,1.400e+7,
405.98,1.684e+7,1.684e+7,
406.03,1.965e+7,1.965e+7,
406.08,2.225e+7,2.225e+7,
406.13,2.444e+7,2.444e+7,
406.18,2.604e+7,2.604e+7,
406.23,2.693e+7,2.693e+7,
406.28,2.701e+7,2.701e+7,
406.33,2.628e+7,2.628e+7,
406.38,2.481e+7,2.481e+7,
406.43,2.273e+7,2.273e+7,
406.48,2.019e+7,2.019e+7,
406.53,1.741e+7,1.741e+7,
406.58,1.456e+7,1.456e+7,
406.63,1.181e+7,1.181e+7,
406.68,9.298e+6,9.298e+6,
406.73,7.101e+6,7.101e+6,
406.78,5.261e+6,5.261e+6,
406.83,3.781e+6,3.781e+6,
406.88,2.637e+6,2.637e+6,
406.93,1.784e+6,1.784e+6,
406.98,1.171e+6,1.171e+6,
407.03,7.455e+5,7.455e+5,
407.08,4.605e+5,4.605e+5,
407.13,2.760e+5,2.760e+5,
407.18,1.605e+5,1.605e+5,
407.23,9.053e+4,9.053e+4,
407.28,4.954e+4,4.954e+4,
407.33,2.630e+4,2.630e+4,
407.38,1.355e+4,1.355e+4,
407.43,6.770e+3,6.770e+3,
407.48,3.282e+3,3.282e+3,
407.53,1.544e+3,1.544e+3,
407.58,7.044e+2,7.044e+2,
407.63,3.118e+2,3.118e+2,
407.68,1.339e+2,1.339e+2,
407.73,5.580e+1,5.580e+1,
407.78,2.255e+1,2.255e+1,
407.83,8.845e+0,8.845e+0,
407.88,3.365e+0,3.365e+0,
407.93,1.242e+0,1.242e+0,
407.98,4.448e-1,4.448e-1,
408.03,1.545e-1,1.545e-1,
408.08,5.208e-2,5.208e-2,
408.13,1.703e-2,1.703e-2,
408.18,5.402e-3,5.402e-3,
408.23,1.663e-3,1.663e-3,
408.28,4.964e-4,4.964e-4,
408.33,1.438e-4,1.438e-4,
408.38,4.041e-5,4.041e-5,
408.43,1.102e-5,1.102e-5,
408.48,2.914e-6,2.914e-6,
408.53,7.478e-7,7.478e-7,
408.58,1.862e-7,1.862e-7,
408.63,4.497e-8,4.497e-8,
408.68,1.054e-8,1.054e-8,
408.73,2.395e-9,2.395e-9,
422.34,5.533e-10,5.533e-10,
422.39,2.253e-9,2.253e-9,
422.44,8.924e-9,8.924e-9,
422.49,3.438e-8,3.438e-8,
422.54,1.288e-7,1.288e-7,
422.59,4.696e-7,4.696e-7,
422.64,1.665e-6,1.665e-6,
422.69,5.742e-6,5.742e-6,
422.74,1.926e-5,1.926e-5,
422.79,6.285e-5,6.285e-5,
422.84,1.995e-4,1.995e-4,
422.89,6.157e-4,6.157e-4,
422.94,1.849e-3,1.849e-3,
422.99,5.400e-3,5.400e-3,
423.04,1.534e-2,1.534e-2,
423.09,4.239e-2,4.239e-2,
423.14,1.139e-1,1.139e-1,
423.19,2.979e-1,2.979e-1,
423.24,7.574e-1,7.574e-1,
423.29,1.874e+0,1.874e+0,
423.34,4.508e+0,4.508e+0,
423.39,1.055e+1,1.055e+1,
423.44,2.401e+1,2.401e+1,
423.49,5.317e+1,5.317e+1,
423.54,1.145e+2,1.145e+2,
423.59,2.399e+2,2.399e+2,
423.64,4.887e+2,4.887e+2,
423.69,9.686e+2,9.686e+2,
423.74,1.867e+3,1.867e+3,
423.79,3.501e+3,3.501e+3,
423.84,6.386e+3,6.386e+3,
423.89,1.133e+4,1.133e+4,
423.94,1.955e+4,1.955e+4,
423.99,3.282e+4,3.282e+4,
424.04,5.358e+4,5.358e+4,
424.09,8.509e+4,8.509e+4,
424.14,1.314e+5,1.314e+5,
424.19,1.975e+5,1.975e+5,
424.24,2.886e+5,2.886e+5,
424.29,4.102e+5,4.102e+5,
424.34,5.672e+5,5.672e+5,
424.39,7.629e+5,7.629e+5,
424.44,9.980e+5,9.980e+5,
424.49,1.270e+6,1.270e+6,
424.54,1.572e+6,1.572e+6,
424.59,1.892e+6,1.892e+6,
424.64,2.216e+6,2.216e+6,
424.69,2.524e+6,2.524e+6,
424.74,2.796e+6,2.796e+6,
424.79,3.013e+6,3.013e+6,
424.84,3.159e+6,3.159e+6,
424.89,3.221e+6,3.221e+6,
424.94,3.194e+6,3.194e+6,
424.99,3.081e+6,3.081e+6,
425.04,2.891e+6,2.891e+6,
425.09,2.638e+6,2.638e+6,
425.14,2.342e+6,2.342e+6,
425.19,2.022e+6,2.022e+6,
425.24,1.699e+6,1.699e+6,
425.29,1.388e+6,1.388e+6,
425.34,1.103e+6,1.103e+6,
425.39,8.523e+5,8.523e+5,
425.44,6.408e+5,6.408e+5,
425.49,4.686e+5,4.686e+5,
425.54,3.333e+5,3.333e+5,
425.59,2.306e+5,2.306e+5,
425.64,1.552e+5,1.552e+5,
425.69,1.016e+5,1.016e+5,
425.74,6.468e+4,6.468e+4,
425.79,4.006e+4,4.006e+4,
425.84,2.414e+4,2.414e+4,
425.89,1.416e+4,1.416e+4,
425.94,8.097e+3,8.097e+3,
425.99,4.557e+3,4.557e+3,
426.04,2.610e+3,2.610e+3,
426.09,1.707e+3,1.707e+3,
426.14,1.596e+3,1.596e+3,
426.19,2.306e+3,2.306e+3,
426.24,4.188e+3,4.188e+3,
426.29,8.045e+3,8.045e+3,
426.34,1.536e+4,1.536e+4,
426.39,2.870e+4,2.870e+4,
426.44,5.222e+4,5.222e+4,
426.49,9.250e+4,9.250e+4,
426.54,1.594e+5,1.594e+5,
426.59,2.674e+5,2.674e+5,
426.64,4.363e+5,4.363e+5,
426.69,6.928e+5,6.928e+5,
426.74,1.070e+6,1.070e+6,
426.79,1.609e+6,1.609e+6,
426.84,2.353e+6,2.353e+6,
426.89,3.349e+6,3.349e+6,
426.94,4.638e+6,4.638e+6,
426.99,6.249e+6,6.249e+6,
427.04,8.193e+6,8.193e+6,
427.09,1.045e+7,1.045e+7,
427.14,1.297e+7,1.297e+7,
427.19,1.567e+7,1.567e+7,
427.24,1.841e+7,1.841e+7,
427.29,2.106e+7,2.106e+7,
427.34,2.343e+7,2.343e+7,
427.39,2.536e+7,2.536e+7,
427.44,2.671e+7,2.671e+7,
427.49,2.738e+7,2.738e+7,
427.54,2.730e+7,2.730e+7,
427.59,2.650e+7,2.650e+7,
427.64,2.502e+7,2.502e+7,
427.69,2.298e+7,2.298e+7,
427.74,2.054e+7,2.054e+7,
427.79,1.787e+7,1.787e+7,
427.84,1.512e+7,1.512e+7,
427.89,1.245e+7,1.245e+7,
427.94,9.977e+6,9.977e+6,
427.99,7.778e+6,7.778e+6,
428.04,5.901e+6,5.901e+6,
428.09,4.355e+6,4.355e+6,
428.14,3.128e+6,3.128e+6,
428.19,2.186e+6,2.186e+6,
428.24,1.486e+6,1.486e+6,
428.29,9.833e+5,9.833e+5,
428.34,6.330e+5,6.330e+5,
428.39,3.965e+5,3.965e+5,
428.44,2.416e+5,2.416e+5,
428.49,1.433e+5,1.433e+5,
428.54,8.268e+4,8.268e+4,
428.59,4.642e+4,4.642e+4,
428.64,2.536e+4,2.536e+4,
428.69,1.348e+4,1.348e+4,
428.74,6.972e+3,6.972e+3,
428.79,3.509e+3,3.509e+3,
428.84,1.718e+3,1.718e+3,
428.89,8.186e+2,8.186e+2,
428.94,3.795e+2,3.795e+2,
428.99,1.712e+2,1.712e+2,
429.04,7.513e+1,7.513e+1,
429.09,3.209e+1,3.209e+1,
429.14,1.333e+1,1.333e+1,
429.19,5.391e+0,5.391e+0,
429.24,2.121e+0,2.121e+0,
429.29,8.119e-1,8.119e-1,
429.34,3.024e-1,3.024e-1,
429.39,1.096e-1,1.096e-1,
429.44,3.865e-2,3.865e-2,
429.49,1.326e-2,1.326e-2,
429.54,4.427e-3,4.427e-3,
429.59,1.438e-3,1.438e-3,
429.64,4.546e-4,4.546e-4,
429.69,1.398e-4,1.398e-4,
429.74,4.184e-5,4.184e-5,
429.79,1.218e-5,1.218e-5,
429.84,3.452e-6,3.452e-6,
429.89,9.515e-7,9.515e-7,
429.94,2.552e-7,2.552e-7,
429.99,6.661e-8,6.661e-8,
430.04,1.692e-8,1.692e-8,
430.09,4.180e-9,4.180e-9,
448.25,1.417e-9,1.417e-9,
448.3,5.254e-9,5.254e-9,
448.35,1.901e-8,1.901e-8,
448.4,6.711e-8,6.711e-8,
448.45,2.312e-7,2.312e-7,
448.5,7.770e-7,7.770e-7,
448.55,2.548e-6,2.548e-6,
448.6,8.152e-6,8.152e-6,
448.65,2.545e-5,2.545e-5,
448.7,7.753e-5,7.753e-5,
448.75,2.304e-4,2.304e-4,
448.8,6.682e-4,6.682e-4,
448.85,1.891e-3,1.891e-3,
448.9,5.220e-3,5.220e-3,
448.95,1.406e-2,1.406e-2,
449,3.696e-2,3.696e-2,
449.05,9.477e-2,9.477e-2,
449.1,2.371e-1,2.371e-1,
449.15,5.789e-1,5.789e-1,
449.2,1.379e+0,1.379e+0,
449.25,3.205e+0,3.205e+0,
449.3,7.269e+0,7.269e+0,
449.35,1.608e+1,1.608e+1,
449.4,3.473e+1,3.473e+1,
449.45,7.315e+1,7.315e+1,
449.5,1.503e+2,1.503e+2,
449.55,3.015e+2,3.015e+2,
449.6,5.900e+2,5.900e+2,
449.65,1.126e+3,1.126e+3,
449.7,2.098e+3,2.098e+3,
449.75,3.814e+3,3.814e+3,
449.8,6.764e+3,6.764e+3,
449.85,1.170e+4,1.170e+4,
449.9,1.976e+4,1.976e+4,
449.95,3.255e+4,3.255e+4,
450,5.232e+4,5.232e+4,
450.05,8.205e+4,8.205e+4,
450.1,1.255e+5,1.255e+5,
450.15,1.874e+5,1.874e+5,
450.2,2.731e+5,2.731e+5,
450.25,3.881e+5,3.881e+5,
450.3,5.383e+5,5.383e+5,
450.35,7.283e+5,7.283e+5,
450.4,9.616e+5,9.616e+5,
450.45,1.239e+6,1.239e+6,
450.5,1.557e+6,1.557e+6,
450.55,1.910e+6,1.910e+6,
450.6,2.285e+6,2.285e+6,
450.65,2.668e+6,2.668e+6,
450.7,3.039e+6,3.039e+6,
450.75,3.378e+6,3.378e+6,
450.8,3.664e+6,3.664e+6,
450.85,3.877e+6,3.877e+6,
450.9,4.003e+6,4.003e+6,
450.95,4.033e+6,4.033e+6,
451,3.964e+6,3.964e+6,
451.05,3.801e+6,3.801e+6,
451.1,3.557e+6,3.557e+6,
451.15,3.248e+6,3.248e+6,
451.2,2.893e+6,2.893e+6,
451.25,2.515e+6,2.515e+6,
451.3,2.133e+6,2.133e+6,
451.35,1.765e+6,1.765e+6,
451.4,1.425e+6,1.425e+6,
451.45,1.123e+6,1.123e+6,
451.5,8.630e+5,8.630e+5,
451.55,6.473e+5,6.473e+5,
451.6,4.737e+5,4.737e+5,
451.65,3.384e+5,3.384e+5,
451.7,2.360e+5,2.360e+5,
451.75,1.608e+5,1.608e+5,
451.8,1.075e+5,1.075e+5,
451.85,7.107e+4,7.107e+4,
451.9,4.759e+4,4.759e+4,
451.95,3.409e+4,3.409e+4,
452,2.867e+4,2.867e+4,
452.05,3.049e+4,3.049e+4,
452.1,3.977e+4,3.977e+4,
452.15,5.775e+4,5.775e+4,
452.2,8.670e+4,8.670e+4,
452.25,1.299e+5,1.299e+5,
452.3,1.914e+5,1.914e+5,
452.35,2.761e+5,2.761e+5,
452.4,3.890e+5,3.890e+5,
452.45,5.352e+5,5.352e+5,
452.5,7.186e+5,7.186e+5,
452.55,9.418e+5,9.418e+5,
452.6,1.205e+6,1.205e+6,
452.65,1.504e+6,1.504e+6,
452.7,1.833e+6,1.833e+6,
452.75,2.181e+6,2.181e+6,
452.8,2.533e+6,2.533e+6,
452.85,2.874e+6,2.874e+6,
452.9,3.185e+6,3.185e+6,
452.95,3.449e+6,3.449e+6,
453,3.655e+6,3.655e+6,
453.05,3.793e+6,3.793e+6,
453.1,3.861e+6,3.861e+6,
453.15,3.867e+6,3.867e+6,
453.2,3.824e+6,3.824e+6,
453.25,3.753e+6,3.753e+6,
453.3,3.678e+6,3.678e+6,
453.35,3.628e+6,3.628e+6,
453.4,3.627e+6,3.627e+6,
453.45,3.697e+6,3.697e+6,
453.5,3.853e+6,3.853e+6,
453.55,4.099e+6,4.099e+6,
453.6,4.429e+6,4.429e+6,
453.65,4.824e+6,4.824e+6,
453.7,5.258e+6,5.258e+6,
453.75,5.697e+6,5.697e+6,
453.8,6.102e+6,6.102e+6,
453.85,6.435e+6,6.435e+6,
453.9,6.663e+6,6.663e+6,
453.95,6.760e+6,6.760e+6,
454,6.711e+6,6.711e+6,
454.05,6.514e+6,6.514e+6,
454.1,6.177e+6,6.177e+6,
454.15,5.722e+6,5.722e+6,
454.2,5.176e+6,5.176e+6,
454.25,4.571e+6,4.571e+6,
454.3,3.941e+6,3.941e+6,
454.35,3.316e+6,3.316e+6,
454.4,2.724e+6,2.724e+6,
454.45,2.184e+6,2.184e+6,
454.5,1.710e+6,1.710e+6,
454.55,1.306e+6,1.306e+6,
454.6,9.736e+5,9.736e+5,
454.65,7.085e+5,7.085e+5,
454.7,5.033e+5,5.033e+5,
454.75,3.489e+5,3.489e+5,
454.8,2.361e+5,2.361e+5,
454.85,1.559e+5,1.559e+5,
454.9,1.005e+5,1.005e+5,
454.95,6.323e+4,6.323e+4,
455,3.883e+4,3.883e+4,
455.05,2.327e+4,2.327e+4,
455.1,1.361e+4,1.361e+4,
455.15,7.772e+3,7.772e+3,
455.2,4.331e+3,4.331e+3,
455.25,2.356e+3,2.356e+3,
455.3,1.251e+3,1.251e+3,
455.35,6.480e+2,6.480e+2,
455.4,3.277e+2,3.277e+2,
455.45,1.618e+2,1.618e+2,
455.5,7.794e+1,7.794e+1,
455.55,3.665e+1,3.665e+1,
455.6,1.682e+1,1.682e+1,
455.65,7.535e+0,7.535e+0,
455.7,3.294e+0,3.294e+0,
455.75,1.406e+0,1.406e+0,
455.8,5.856e-1,5.856e-1,
455.85,2.380e-1,2.380e-1,
455.9,9.445e-2,9.445e-2,
455.95,3.658e-2,3.658e-2,
456,1.383e-2,1.383e-2,
456.05,5.101e-3,5.101e-3,
456.1,1.837e-3,1.837e-3,
456.15,6.462e-4,6.462e-4,
456.2,2.234e-4,2.234e-4,
456.25,8.056e-5,8.056e-5,
456.3,4.454e-5,4.454e-5,
456.35,7.053e-5,7.053e-5,
456.4,1.920e-4,1.920e-4,
456.45,5.598e-4,5.598e-4,
456.5,1.610e-3,1.610e-3,
456.55,4.526e-3,4.526e-3,
456.6,1.243e-2,1.243e-2,
456.65,3.331e-2,3.331e-2,
456.7,8.722e-2,8.722e-2,
456.75,2.230e-1,2.230e-1,
456.8,5.567e-1,5.567e-1,
456.85,1.357e+0,1.357e+0,
456.9,3.231e+0,3.231e+0,
456.95,7.511e+0,7.511e+0,
457,1.705e+1,1.705e+1,
457.05,3.780e+1,3.780e+1,
457.1,8.183e+1,8.183e+1,
457.15,1.730e+2,1.730e+2,
457.2,3.571e+2,3.571e+2,
457.25,7.199e+2,7.199e+2,
457.3,1.417e+3,1.417e+3,
457.35,2.724e+3,2.724e+3,
457.4,5.113e+3,5.113e+3,
457.45,9.373e+3,9.373e+3,
457.5,1.678e+4,1.678e+4,
457.55,2.933e+4,2.933e+4,
457.6,5.006e+4,5.006e+4,
457.65,8.344e+4,8.344e+4,
457.7,1.358e+5,1.358e+5,
457.75,2.159e+5,2.159e+5,
457.8,3.351e+5,3.351e+5,
457.85,5.078e+5,5.078e+5,
457.9,7.516e+5,7.516e+5,
457.95,1.086e+6,1.086e+6,
458,1.533e+6,1.533e+6,
458.05,2.113e+6,2.113e+6,
458.1,2.844e+6,2.844e+6,
458.15,3.738e+6,3.738e+6,
458.2,4.797e+6,4.797e+6,
458.25,6.013e+6,6.013e+6,
458.3,7.358e+6,7.358e+6,
458.35,8.794e+6,8.794e+6,
458.4,1.026e+7,1.026e+7,
458.45,1.170e+7,1.170e+7,
458.5,1.302e+7,1.302e+7,
458.55,1.414e+7,1.414e+7,
458.6,1.501e+7,1.501e+7,
458.65,1.556e+7,1.556e+7,
458.7,1.574e+7,1.574e+7,
458.75,1.556e+7,1.556e+7,
458.8,1.501e+7,1.501e+7,
458.85,1.414e+7,1.414e+7,
458.9,1.302e+7,1.302e+7,
458.95,1.170e+7,1.170e+7,
459,1.026e+7,1.026e+7,
459.05,8.794e+6,8.794e+6,
459.1,7.358e+6,7.358e+6,
459.15,6.013e+6,6.013e+6,
459.2,4.797e+6,4.797e+6,
459.25,3.738e+6,3.738e+6,
459.3,2.844e+6,2.844e+6,
459.35,2.113e+6,2.113e+6,
459.4,1.533e+6,1.533e+6,
459.45,1.086e+6,1.086e+6,
459.5,7.516e+5,7.516e+5,
459.55,5.078e+5,5.078e+5,
459.6,3.351e+5,3.351e+5,
459.65,2.159e+5,2.159e+5,
459.7,1.358e+5,1.358e+5,
459.75,8.344e+4,8.344e+4,
459.8,5.006e+4,5.006e+4,
459.85,2.933e+4,2.933e+4,
459.9,1.678e+4,1.678e+4,
459.95,9.373e+3,9.373e+3,
460,5.113e+3,5.113e+3,
460.05,2.724e+3,2.724e+3,
460.1,1.417e+3,1.417e+3,
460.15,7.199e+2,7.199e+2,
460.2,3.571e+2,3.571e+2,
460.25,1.730e+2,1.730e+2,
460.3,8.183e+1,8.183e+1,
460.35,3.780e+1,3.780e+1,
460.4,1.705e+1,1.705e+1,
460.45,7.511e+0,7.511e+0,
460.5,3.231e+0,3.231e+0,
460.55,1.357e+0,1.357e+0,
460.6,5.567e-1,5.567e-1,
460.65,2.230e-1,2.230e-1,
460.7,8.722e-2,8.722e-2,
460.75,3.331e-2,3.331e-2,
460.8,1.243e-2,1.243e-2,
460.85,4.526e-3,4.526e-3,
460.9,1.610e-3,1.610e-3,
460.95,5.591e-4,5.591e-4,
461,1.896e-4,1.896e-4,
461.05,6.280e-5,6.280e-5,
461.1,2.031e-5,2.031e-5,
461.15,6.415e-6,6.415e-6,
461.2,1.979e-6,1.979e-6,
461.25,5.959e-7,5.959e-7,
461.3,1.752e-7,1.752e-7,
461.35,5.033e-8,5.033e-8,
461.4,1.411e-8,1.411e-8,
461.45,3.865e-9,3.865e-9,
462.3,3.591e-9,3.591e-9,
462.35,1.301e-8,1.301e-8,
462.4,4.607e-8,4.607e-8,
462.45,1.594e-7,1.594e-7,
462.5,5.388e-7,5.388e-7,
462.55,1.780e-6,1.780e-6,
462.6,5.745e-6,5.745e-6,
462.65,1.812e-5,1.812e-5,
462.7,5.585e-5,5.585e-5,
462.75,1.682e-4,1.682e-4,
462.8,4.950e-4,4.950e-4,
462.85,1.423e-3,1.423e-3,
462.9,3.999e-3,3.999e-3,
462.95,1.098e-2,1.098e-2,
463,2.946e-2,2.946e-2,
463.05,7.724e-2,7.724e-2,
463.1,1.979e-1,1.979e-1,
463.15,4.953e-1,4.953e-1,
463.2,1.212e+0,1.212e+0,
463.25,2.896e+0,2.896e+0,
463.3,6.763e+0,6.763e+0,
463.35,1.543e+1,1.543e+1,
463.4,3.442e+1,3.442e+1,
463.45,7.500e+1,7.500e+1,
463.5,1.597e+2,1.597e+2,
463.55,3.323e+2,3.323e+2,
463.6,6.756e+2,6.756e+2,
463.65,1.342e+3,1.342e+3,
463.7,2.605e+3,2.605e+3,
463.75,4.942e+3,4.942e+3,
463.8,9.161e+3,9.161e+3,
463.85,1.659e+4,1.659e+4,
463.9,2.937e+4,2.937e+4,
463.95,5.079e+4,5.079e+4,
464,8.582e+4,8.582e+4,
464.05,1.417e+5,1.417e+5,
464.1,2.287e+5,2.287e+5,
464.15,3.605e+5,3.605e+5,
464.2,5.555e+5,5.555e+5,
464.25,8.362e+5,8.362e+5,
464.3,1.230e+6,1.230e+6,
464.35,1.768e+6,1.768e+6,7.402e-10
464.4,2.484e+6,2.484e+6,2.664e-9
464.45,3.409e+6,3.409e+6,9.370e-9
464.5,4.572e+6,4.572e+6,3.221e-8
464.55,5.992e+6,5.992e+6,1.082e-7
464.6,7.673e+6,7.673e+6,3.554e-7
464.65,9.601e+6,9.601e+6,1.141e-6
464.7,1.174e+7,1.174e+7,3.578e-6
464.75,1.403e+7,1.403e+7,1.097e-5
464.8,1.638e+7,1.638e+7,3.287e-5
464.85,1.868e+7,1.868e+7,9.625e-5
464.9,2.083e+7,2.083e+7,2.755e-4
464.95,2.268e+7,2.268e+7,7.706e-4
465,2.415e+7,2.415e+7,2.107e-3
465.05,2.511e+7,2.511e+7,5.629e-3
465.1,2.552e+7,2.552e+7,1.470e-2
465.15,2.535e+7,2.535e+7,3.752e-2
465.2,2.460e+7,2.460e+7,9.360e-2
465.25,2.332e+7,2.332e+7,2.282e-1
465.3,2.161e+7,2.161e+7,5.437e-1
465.35,1.957e+7,1.957e+7,1.266e+0
465.4,1.731e+7,1.731e+7,2.882e+0
465.45,1.496e+7,1.496e+7,6.411e+0
465.5,1.264e+7,1.264e+7,1.394e+1
465.55,1.043e+7,1.043e+7,2.962e+1
465.6,8.416e+6,8.416e+6,6.151e+1
465.65,6.633e+6,6.633e+6,1.249e+2
465.7,5.109e+6,5.108e+6,2.477e+2
465.75,3.845e+6,3.844e+6,4.802e+2
465.8,2.828e+6,2.827e+6,9.100e+2
465.85,2.033e+6,2.031e+6,1.685e+3
465.9,1.429e+6,1.426e+6,3.051e+3
465.95,9.840e+5,9.786e+5,5.397e+3
466,6.654e+5,6.560e+5,9.331e+3
466.05,4.455e+5,4.298e+5,1.577e+4
466.1,3.012e+5,2.751e+5,2.604e+4
466.15,2.141e+5,1.721e+5,4.203e+4
466.2,1.715e+5,1.052e+5,6.631e+4
466.25,1.651e+5,6.282e+4,1.022e+5
466.3,1.907e+5,3.666e+4,1.541e+5
466.35,2.478e+5,2.091e+4,2.269e+5
466.4,3.383e+5,1.165e+4,3.267e+5
466.45,4.659e+5,6.344e+3,4.596e+5
466.5,6.353e+5,3.375e+3,6.319e+5
466.55,8.509e+5,1.755e+3,8.492e+5
466.6,1.116e+6,8.915e+2,1.115e+6
466.65,1.432e+6,4.426e+2,1.432e+6
466.7,1.797e+6,2.147e+2,1.796e+6
466.75,2.203e+6,1.018e+2,2.203e+6
466.8,2.640e+6,4.713e+1,2.640e+6
466.85,3.093e+6,2.133e+1,3.093e+6
466.9,3.541e+6,9.434e+0,3.541e+6
466.95,3.964e+6,4.077e+0,3.964e+6
467,4.337e+6,1.722e+0,4.337e+6
467.05,4.640e+6,7.103e-1,4.640e+6
467.1,4.856e+6,2.864e-1,4.856e+6
467.15,4.971e+6,1.128e-1,4.971e+6
467.2,4.983e+6,4.344e-2,4.983e+6
467.25,4.894e+6,1.634e-2,4.894e+6
467.3,4.719e+6,6.007e-3,4.719e+6
467.35,4.476e+6,2.158e-3,4.476e+6
467.4,4.193e+6,7.573e-4,4.193e+6
467.45,3.898e+6,2.597e-4,3.898e+6
467.5,3.624e+6,8.704e-5,3.624e+6
467.55,3.398e+6,2.850e-5,3.398e+6
467.6,3.246e+6,9.121e-6,3.246e+6
467.65,3.185e+6,2.853e-6,3.185e+6
467.7,3.227e+6,8.754e-7,3.227e+6
467.75,3.371e+6,2.742e-7,3.371e+6
467.8,3.609e+6,1.231e-7,3.609e+6
467.85,3.925e+6,1.769e-7,3.925e+6
467.9,4.294e+6,5.054e-7,4.294e+6
467.95,4.684e+6,1.570e-6,4.684e+6
468,5.064e+6,4.824e-6,5.064e+6
468.05,5.399e+6,1.449e-5,5.399e+6
468.1,5.659e+6,4.258e-5,5.659e+6
468.15,5.820e+6,1.223e-4,5.820e+6
468.2,5.863e+6,3.433e-4,5.863e+6
468.25,5.783e+6,9.425e-4,5.783e+6
468.3,5.580e+6,2.529e-3,5.580e+6
468.35,5.265e+6,6.636e-3,5.265e+6
468.4,4.858e+6,1.702e-2,4.858e+6
468.45,4.383e+6,4.269e-2,4.383e+6
468.5,3.865e+6,1.047e-1,3.865e+6
468.55,3.332e+6,2.509e-1,3.332e+6
468.6,2.808e+6,5.880e-1,2.808e+6
468.65,2.313e+6,1.347e+0,2.313e+6
468.7,1.862e+6,3.018e+0,1.862e+6
468.75,1.466e+6,6.609e+0,1.466e+6
468.8,1.127e+6,1.415e+1,1.127e+6
468.85,8.478e+5,2.962e+1,8.477e+5
468.9,6.231e+5,6.062e+1,6.231e+5
468.95,4.477e+5,1.213e+2,4.476e+5
469,3.145e+5,2.372e+2,3.143e+5
469.05,2.162e+5,4.537e+2,2.157e+5
469.1,1.456e+5,8.482e+2,1.447e+5
469.15,9.646e+4,1.550e+3,9.491e+4
469.2,6.360e+4,2.771e+3,6.083e+4
469.25,4.295e+4,4.841e+3,3.811e+4
469.3,3.161e+4,8.269e+3,2.334e+4
469.35,2.778e+4,1.381e+4,1.397e+4
469.4,3.072e+4,2.255e+4,8.174e+3
469.45,4.066e+4,3.599e+4,4.674e+3
469.5,5.877e+4,5.616e+4,2.613e+3
469.55,8.711e+4,8.568e+4,1.428e+3
469.6,1.286e+5,1.278e+5,7.624e+2
469.65,1.868e+5,1.864e+5,3.980e+2
469.7,2.659e+5,2.657e+5,2.031e+2
469.75,3.705e+5,3.704e+5,1.013e+2
469.8,5.048e+5,5.047e+5,4.937e+1
