Wavelength (nm),Sum,Na I (1.2e-01),Na II (8.8e-01),Na III (7.9e-25)
589.14,9.272e+9,9.272e+9,,
589.19,9.214e+9,9.214e+9,,
589.24,9.075e+9,9.075e+9,,
589.29,8.864e+9,8.864e+9,,
589.34,8.588e+9,8.588e+9,,
589.39,8.257e+9,8.257e+9,,
589.44,7.879e+9,7.879e+9,,
589.49,7.465e+9,7.465e+9,,
589.54,7.022e+9,7.022e+9,,
589.59,6.558e+9,6.558e+9,,
589.64,6.079e+9,6.079e+9,,
589.69,5.594e+9,5.594e+9,,
589.74,5.106e+9,5.106e+9,,
589.79,4.623e+9,4.623e+9,,
589.84,4.149e+9,4.149e+9,,
589.89,3.690e+9,3.690e+9,,
589.94,3.251e+9,3.251e+9,,
589.99,2.835e+9,2.835e+9,,
590.04,2.446e+9,2.446e+9,,
590.09,2.088e+9,2.088e+9,,
590.14,1.762e+9,1.762e+9,,
590.19,1.470e+9,1.470e+9,,
590.24,1.211e+9,1.211e+9,,
590.29,9.858e+8,9.858e+8,,
590.34,7.923e+8,7.923e+8,,
590.39,6.286e+8,6.286e+8,,
590.44,4.922e+8,4.922e+8,,
590.49,3.803e+8,3.803e+8,,
590.54,2.900e+8,2.900e+8,,
590.59,2.181e+8,2.181e+8,,
590.64,1.618e+8,1.618e+8,,
590.69,1.184e+8,1.184e+8,,
590.74,8.541e+7,8.541e+7,,
590.79,6.078e+7,6.078e+7,,
590.84,4.265e+7,4.265e+7,,
590.89,2.950e+7,2.950e+7,,
590.94,2.013e+7,2.013e+7,,
590.99,1.354e+7,1.354e+7,,
591.04,8.975e+6,8.975e+6,,
591.09,5.867e+6,5.867e+6,,
591.14,3.781e+6,3.781e+6,,
591.19,2.402e+6,2.402e+6,,
591.24,1.504e+6,1.504e+6,,
591.29,9.287e+5,9.287e+5,,
591.34,5.652e+5,5.652e+5,,
591.39,3.391e+5,3.391e+5,,
591.44,2.005e+5,2.005e+5,,
591.49,1.169e+5,1.169e+5,,
591.54,6.719e+4,6.719e+4,,
591.59,3.806e+4,3.806e+4,,
591.64,2.125e+4,2.125e+4,,
591.69,1.170e+4,1.170e+4,,
591.74,6.348e+3,6.348e+3,,
591.79,3.395e+3,3.395e+3,,
591.84,1.790e+3,1.790e+3,,
591.89,9.303e+2,9.303e+2,,
591.94,4.766e+2,4.766e+2,,
591.99,2.406e+2,2.406e+2,,
592.04,1.198e+2,1.198e+2,,
592.09,5.877e+1,5.877e+1,,
592.14,2.843e+1,2.843e+1,,
592.19,1.355e+1,1.355e+1,,
592.24,6.369e+0,6.369e+0,,
592.29,2.950e+0,2.950e+0,,
592.34,1.347e+0,1.347e+0,,
592.39,6.063e-1,6.063e-1,,
592.44,2.690e-1,2.690e-1,,
592.49,1.176e-1,1.176e-1,,
592.54,5.071e-2,5.071e-2,,
592.59,2.155e-2,2.155e-2,,
592.64,9.026e-3,9.026e-3,,
592.69,3.727e-3,3.727e-3,,
592.74,1.517e-3,1.517e-3,,
592.79,6.085e-4,6.085e-4,,
592.84,2.406e-4,2.406e-4,,
592.89,9.380e-5,9.380e-5,,
592.94,3.604e-5,3.604e-5,,
592.99,1.365e-5,1.365e-5,,
593.04,5.096e-6,5.096e-6,,
593.09,1.875e-6,1.875e-6,,
593.14,6.803e-7,6.803e-7,,
