Wavelength (nm),Sum,Na I (1.4e-02),Na II (9.9e-01),Na III (8.1e-11)
282.34,9.644e-4,,9.644e-4,2.313e-24
282.39,2.105e-3,,2.105e-3,7.889e-24
282.44,4.316e-3,,4.316e-3,2.528e-23
282.49,8.313e-3,,8.313e-3,7.612e-23
282.54,1.504e-2,,1.504e-2,2.154e-22
282.59,2.558e-2,,2.558e-2,5.725e-22
282.64,4.085e-2,,4.085e-2,1.430e-21
282.69,6.130e-2,,6.130e-2,3.356e-21
282.74,8.642e-2,,8.642e-2,7.402e-21
282.79,1.144e-1,,1.144e-1,1.534e-20
282.84,1.424e-1,,1.424e-1,2.986e-20
282.89,1.665e-1,,1.665e-1,5.464e-20
282.94,1.828e-1,,1.828e-1,9.393e-20
282.99,1.886e-1,,1.886e-1,1.517e-19
283.04,1.828e-1,,1.828e-1,2.303e-19
283.09,1.665e-1,,1.665e-1,3.284e-19
283.14,1.425e-1,,1.425e-1,4.401e-19
283.19,1.148e-1,,1.148e-1,5.541e-19
283.24,8.732e-2,,8.732e-2,6.556e-19
283.29,6.362e-2,,6.362e-2,7.288e-19
283.34,4.652e-2,,4.652e-2,7.613e-19
283.39,3.883e-2,,3.883e-2,7.472e-19
283.44,4.464e-2,,4.464e-2,6.891e-19
283.49,7.149e-2,,7.149e-2,5.971e-19
283.54,1.331e-1,,1.331e-1,4.862e-19
283.59,2.527e-1,,2.527e-1,3.720e-19
283.64,4.658e-1,,4.658e-1,2.674e-19
283.69,8.209e-1,,8.209e-1,1.806e-19
283.74,1.376e+0,,1.376e+0,1.146e-19
283.79,2.188e+0,,2.188e+0,6.837e-20
283.84,3.297e+0,,3.297e+0,3.831e-20
283.89,4.697e+0,,4.697e+0,2.017e-20
283.94,6.322e+0,,6.322e+0,9.981e-21
283.99,8.031e+0,,8.031e+0,4.640e-21
284.04,9.620e+0,,9.620e+0,2.027e-21
284.09,1.086e+1,,1.086e+1,8.318e-22
284.14,1.154e+1,,1.154e+1,3.208e-22
284.19,1.155e+1,,1.155e+1,1.163e-22
284.24,1.088e+1,,1.088e+1,3.958e-23
284.29,9.643e+0,,9.643e+0,1.266e-23
284.34,8.038e+0,,8.038e+0,3.807e-24
284.39,6.302e+0,,6.302e+0,1.075e-24
284.44,4.646e+0,,4.646e+0,2.854e-25
284.49,3.220e+0,,3.220e+0,7.118e-26
284.54,2.099e+0,,2.099e+0,1.668e-26
284.59,1.286e+0,,1.286e+0,3.673e-27
284.64,7.408e-1,,7.408e-1,7.599e-28
284.69,4.012e-1,,4.012e-1,1.477e-28
284.74,2.042e-1,,2.042e-1,2.698e-29
284.79,9.774e-2,,9.774e-2,4.631e-30
284.84,4.402e-2,,4.402e-2,7.469e-31
284.89,1.876e-2,,1.876e-2,1.132e-31
284.94,7.811e-3,,7.811e-3,1.612e-32
284.99,3.747e-3,,3.747e-3,2.156e-33
285.04,3.140e-3,,3.140e-3,2.711e-34
285.09,4.827e-3,,4.827e-3,3.125e-34
285.14,8.951e-3,,8.951e-3,2.483e-33
285.19,1.651e-2,,1.651e-2,1.856e-32
285.24,2.919e-2,,2.919e-2,1.306e-31
285.29,4.930e-2,,4.930e-2,8.645e-31
285.34,7.980e-2,,7.980e-2,5.386e-30
285.39,1.244e-1,,1.244e-1,3.158e-29
285.44,1.875e-1,,1.875e-1,1.742e-28
285.49,2.742e-1,,2.742e-1,9.044e-28
285.54,3.901e-1,,3.901e-1,4.418e-27
285.59,5.395e-1,,5.395e-1,2.031e-26
285.64,7.237e-1,,7.237e-1,8.788e-26
285.69,9.380e-1,,9.380e-1,3.578e-25
285.74,1.170e+0,,1.170e+0,1.371e-24
285.79,1.396e+0,,1.396e+0,4.942e-24
285.84,1.590e+0,,1.590e+0,1.677e-23
285.89,1.720e+0,,1.720e+0,5.352e-23
285.94,1.763e+0,,1.763e+0,1.608e-22
285.99,1.710e+0,,1.710e+0,4.546e-22
286.04,1.565e+0,,1.565e+0,1.210e-21
286.09,1.351e+0,,1.351e+0,3.028e-21
286.14,1.100e+0,,1.100e+0,7.134e-21
286.19,8.430e-1,,8.430e-1,1.582e-20
286.24,6.085e-1,,6.085e-1,3.300e-20
286.29,4.136e-1,,4.136e-1,6.479e-20
286.34,2.652e-1,,2.652e-1,1.197e-19
286.39,1.615e-1,,1.615e-1,2.081e-19
286.44,9.614e-2,,9.614e-2,3.405e-19
286.49,6.177e-2,,6.177e-2,5.242e-19
286.54,5.328e-2,,5.328e-2,7.594e-19
286.59,6.947e-2,,6.947e-2,1.035e-18
286.64,1.138e-1,,1.138e-1,1.328e-18
286.69,1.936e-1,,1.936e-1,1.604e-18
286.74,3.182e-1,,3.182e-1,1.822e-18
286.79,4.955e-1,,4.955e-1,1.948e-18
286.84,7.278e-1,,7.278e-1,1.960e-18
286.89,1.007e+0,,1.007e+0,1.856e-18
286.94,1.313e+0,,1.313e+0,1.653e-18
286.99,1.612e+0,,1.612e+0,1.386e-18
287.04,1.865e+0,,1.865e+0,1.094e-18
287.09,2.034e+0,,2.034e+0,8.119e-19
287.14,2.090e+0,,2.090e+0,5.673e-19
287.19,2.027e+0,,2.027e+0,3.730e-19
287.24,1.854e+0,,1.854e+0,2.307e-19
287.29,1.602e+0,,1.602e+0,1.343e-19
287.34,1.310e+0,,1.310e+0,7.361e-20
287.39,1.017e+0,,1.017e+0,3.795e-20
287.44,7.597e-1,,7.597e-1,1.841e-20
287.49,5.642e-1,,5.642e-1,8.406e-21
287.54,4.508e-1,,4.508e-1,3.612e-21
287.59,4.372e-1,,4.372e-1,1.460e-21
287.64,5.428e-1,,5.428e-1,5.556e-22
287.69,7.896e-1,,7.896e-1,1.989e-22
287.74,1.199e+0,,1.199e+0,6.702e-23
287.79,1.780e+0,,1.780e+0,2.125e-23
287.84,2.523e+0,,2.523e+0,6.340e-24
287.89,3.382e+0,,3.382e+0,1.780e-24
287.94,4.275e+0,,4.275e+0,4.703e-25
287.99,5.092e+0,,5.092e+0,1.169e-25
288.04,5.713e+0,,5.713e+0,2.736e-26
288.09,6.039e+0,,6.039e+0,6.024e-27
288.14,6.018e+0,,6.018e+0,1.248e-27
288.19,5.659e+0,,5.659e+0,2.433e-28
288.24,5.031e+0,,5.031e+0,4.465e-29
288.29,4.242e+0,,4.242e+0,7.709e-30
288.34,3.413e+0,,3.413e+0,1.252e-30
288.39,2.647e+0,,2.647e+0,1.915e-31
288.44,2.010e+0,,2.010e+0,2.755e-32
288.49,1.526e+0,,1.526e+0,3.731e-33
288.54,1.184e+0,,1.184e+0,4.753e-34
288.59,9.522e-1,,9.522e-1,
288.64,7.909e-1,,7.909e-1,
288.69,6.670e-1,,6.670e-1,
288.74,5.586e-1,,5.586e-1,
288.79,4.561e-1,,4.561e-1,
288.84,3.590e-1,,3.590e-1,
288.89,2.717e-1,,2.717e-1,
288.94,1.995e-1,,1.995e-1,
288.99,1.461e-1,,1.461e-1,
289.04,1.127e-1,,1.127e-1,
289.09,9.796e-2,,9.796e-2,
289.14,9.846e-2,,9.846e-2,
289.19,1.098e-1,,1.098e-1,
289.24,1.267e-1,,1.267e-1,
289.29,1.443e-1,,1.443e-1,
289.34,1.581e-1,,1.581e-1,
289.39,1.651e-1,,1.651e-1,
289.44,1.644e-1,,1.644e-1,
289.49,1.575e-1,,1.575e-1,
289.54,1.485e-1,,1.485e-1,
289.59,1.437e-1,,1.437e-1,
289.64,1.507e-1,,1.507e-1,
289.69,1.782e-1,,1.782e-1,
289.74,2.347e-1,,2.347e-1,
289.79,3.282e-1,,3.282e-1,
289.84,4.663e-1,,4.663e-1,
289.89,6.573e-1,,6.573e-1,
289.94,9.125e-1,,9.125e-1,
289.99,1.249e+0,,1.249e+0,
290.04,1.693e+0,,1.693e+0,
290.09,2.275e+0,,2.275e+0,
290.14,3.025e+0,,3.025e+0,
290.19,3.956e+0,,3.956e+0,
290.24,5.048e+0,,5.048e+0,
290.29,6.230e+0,,6.230e+0,
290.34,7.383e+0,,7.383e+0,
290.39,8.352e+0,,8.352e+0,
290.44,8.982e+0,,8.982e+0,
290.49,9.155e+0,,9.155e+0,
290.54,8.828e+0,,8.828e+0,
290.59,8.042e+0,,8.042e+0,
290.64,6.915e+0,,6.915e+0,
290.69,5.609e+0,,5.609e+0,
290.74,4.291e+0,,4.291e+0,
290.79,3.095e+0,,3.095e+0,
290.84,2.105e+0,,2.105e+0,
290.89,1.351e+0,,1.351e+0,
290.94,8.196e-1,,8.196e-1,
290.99,4.759e-1,,4.759e-1,
291.04,2.773e-1,,2.773e-1,
291.09,1.893e-1,,1.893e-1,
291.14,1.938e-1,,1.938e-1,
291.19,2.934e-1,,2.934e-1,
291.24,5.124e-1,,5.124e-1,
291.29,8.935e-1,,8.935e-1,
291.34,1.491e+0,,1.491e+0,
291.39,2.355e+0,,2.355e+0,
291.44,3.518e+0,,3.518e+0,
291.49,4.967e+0,,4.967e+0,
291.54,6.636e+0,,6.636e+0,
291.59,8.399e+0,,8.399e+0,
291.64,1.009e+1,,1.009e+1,
291.69,1.152e+1,,1.152e+1,
291.74,1.254e+1,,1.254e+1,
291.79,1.308e+1,,1.308e+1,
291.84,1.311e+1,,1.311e+1,
291.89,1.272e+1,,1.272e+1,
291.94,1.199e+1,,1.199e+1,
291.99,1.104e+1,,1.104e+1,
292.04,9.976e+0,,9.976e+0,
292.09,8.860e+0,,8.860e+0,
292.14,7.734e+0,,7.734e+0,
292.19,6.628e+0,,6.628e+0,
292.24,5.564e+0,,5.564e+0,
292.29,4.566e+0,,4.566e+0,
292.34,3.656e+0,,3.656e+0,
292.39,2.853e+0,,2.853e+0,
292.44,2.168e+0,,2.168e+0,
292.49,1.603e+0,,1.603e+0,
292.54,1.154e+0,,1.154e+0,
292.59,8.112e-1,,8.112e-1,
292.64,5.626e-1,,5.626e-1,
292.69,3.948e-1,,3.948e-1,
292.74,2.943e-1,,2.943e-1,
292.79,2.478e-1,,2.478e-1,
292.84,2.421e-1,,2.421e-1,
292.89,2.647e-1,,2.647e-1,
292.94,3.035e-1,,3.035e-1,
292.99,3.479e-1,,3.479e-1,
293.04,3.894e-1,,3.894e-1,
293.09,4.222e-1,,4.222e-1,
293.14,4.440e-1,,4.440e-1,
293.19,4.558e-1,,4.558e-1,
293.24,4.613e-1,,4.613e-1,
293.3,4.672e-1,,4.672e-1,
293.35,4.783e-1,,4.783e-1,
293.4,5.005e-1,,5.005e-1,
293.45,5.370e-1,,5.370e-1,
293.5,5.882e-1,,5.882e-1,
293.55,6.506e-1,,6.506e-1,
293.6,7.167e-1,,7.167e-1,
293.65,7.757e-1,,7.757e-1,
293.7,8.154e-1,,8.154e-1,
293.75,8.252e-1,,8.252e-1,
293.8,7.990e-1,,7.990e-1,
293.85,7.369e-1,,7.369e-1,
293.9,6.458e-1,,6.458e-1,
293.95,5.373e-1,,5.373e-1,
294,4.253e-1,,4.253e-1,
294.05,3.225e-1,,3.225e-1,
294.1,2.387e-1,,2.387e-1,
294.15,1.797e-1,,1.797e-1,
294.2,1.476e-1,,1.476e-1,
294.25,1.416e-1,,1.416e-1,
294.3,1.590e-1,,1.590e-1,
294.35,1.963e-1,,1.963e-1,
294.4,2.501e-1,,2.501e-1,
294.45,3.177e-1,,3.177e-1,
294.5,3.992e-1,,3.992e-1,
294.55,4.990e-1,,4.990e-1,
294.6,6.278e-1,,6.278e-1,
294.65,8.030e-1,,8.030e-1,
294.7,1.048e+0,,1.048e+0,
294.75,1.385e+0,,1.385e+0,
294.8,1.830e+0,,1.830e+0,
294.85,2.381e+0,,2.381e+0,
294.9,3.009e+0,,3.009e+0,
294.95,3.657e+0,,3.657e+0,
295,4.247e+0,,4.247e+0,
295.05,4.691e+0,,4.691e+0,
295.1,4.915e+0,,4.915e+0,
295.15,4.878e+0,,4.878e+0,
295.2,4.581e+0,,4.581e+0,
295.25,4.067e+0,,4.067e+0,
295.3,3.414e+0,,3.414e+0,
295.35,2.710e+0,,2.710e+0,
295.4,2.034e+0,,2.034e+0,
295.45,1.446e+0,,1.446e+0,
295.5,9.776e-1,,9.776e-1,
295.55,6.350e-1,,6.350e-1,
295.6,4.066e-1,,4.066e-1,
295.65,2.716e-1,,2.716e-1,
295.7,2.061e-1,,2.061e-1,
295.75,1.885e-1,,1.885e-1,
295.8,2.003e-1,,2.003e-1,
295.85,2.265e-1,,2.265e-1,
295.9,2.554e-1,,2.554e-1,
295.95,2.778e-1,,2.778e-1,
296,2.878e-1,,2.878e-1,
296.05,2.824e-1,,2.824e-1,
296.1,2.620e-1,,2.620e-1,
296.15,2.297e-1,,2.297e-1,
296.2,1.903e-1,,1.903e-1,
296.25,1.489e-1,,1.489e-1,
296.3,1.101e-1,,1.101e-1,
296.35,7.701e-2,,7.701e-2,
296.4,5.110e-2,,5.110e-2,
296.45,3.251e-2,,3.251e-2,
296.5,2.048e-2,,2.048e-2,
296.55,1.397e-2,,1.397e-2,
296.6,1.203e-2,,1.203e-2,
296.65,1.419e-2,,1.419e-2,
296.7,2.065e-2,,2.065e-2,
296.75,3.253e-2,,3.253e-2,
296.8,5.236e-2,,5.236e-2,
296.85,8.483e-2,,8.483e-2,
296.9,1.379e-1,,1.379e-1,
296.95,2.239e-1,,2.239e-1,
297,3.601e-1,,3.601e-1,
297.05,5.683e-1,,5.683e-1,
297.1,8.709e-1,,8.709e-1,
297.15,1.286e+0,,1.286e+0,
297.2,1.818e+0,,1.818e+0,
297.25,2.451e+0,,2.451e+0,
297.3,3.143e+0,,3.143e+0,
297.35,3.831e+0,,3.831e+0,
297.4,4.436e+0,,4.436e+0,
297.45,4.883e+0,,4.883e+0,
297.5,5.118e+0,,5.118e+0,
297.55,5.123e+0,,5.123e+0,
297.6,4.923e+0,,4.923e+0,
297.65,4.572e+0,,4.572e+0,
297.7,4.144e+0,,4.144e+0,
297.75,3.712e+0,,3.712e+0,
297.8,3.327e+0,,3.327e+0,
297.85,3.021e+0,,3.021e+0,
297.9,2.799e+0,,2.799e+0,
297.95,2.658e+0,,2.658e+0,
298,2.590e+0,,2.590e+0,
298.05,2.594e+0,,2.594e+0,
298.1,2.673e+0,,2.673e+0,
298.15,2.826e+0,,2.826e+0,
298.2,3.045e+0,,3.045e+0,
298.25,3.299e+0,,3.299e+0,
298.3,3.542e+0,,3.542e+0,
298.35,3.716e+0,,3.716e+0,
298.4,3.767e+0,,3.767e+0,
298.45,3.662e+0,,3.662e+0,
298.5,3.395e+0,,3.395e+0,
298.55,2.992e+0,,2.992e+0,
298.6,2.501e+0,,2.501e+0,
298.65,1.981e+0,,1.981e+0,
298.7,1.485e+0,,1.485e+0,
298.75,1.053e+0,,1.053e+0,
298.8,7.064e-1,,7.064e-1,
298.85,4.481e-1,,4.481e-1,
298.9,2.688e-1,,2.688e-1,
298.95,1.524e-1,,1.524e-1,
299,8.172e-2,,8.172e-2,
299.05,4.142e-2,,4.142e-2,
299.1,1.985e-2,,1.985e-2,
299.15,8.995e-3,,8.995e-3,
299.2,3.853e-3,,3.853e-3,
299.25,1.560e-3,,1.560e-3,
299.3,5.974e-4,,5.974e-4,
299.35,2.164e-4,,2.164e-4,
299.4,7.448e-5,,7.448e-5,
299.45,2.543e-5,,2.543e-5,
299.5,1.159e-5,,1.159e-5,
299.55,1.369e-5,,1.369e-5,
299.6,3.034e-5,,3.034e-5,
299.65,7.278e-5,,7.278e-5,
299.7,1.685e-4,,1.685e-4,
299.75,3.719e-4,,3.719e-4,
299.8,7.836e-4,,7.836e-4,
299.85,1.580e-3,,1.580e-3,
299.9,3.058e-3,,3.058e-3,
299.95,5.709e-3,,5.709e-3,
300,1.032e-2,,1.032e-2,
300.05,1.812e-2,,1.812e-2,
300.1,3.103e-2,,3.103e-2,
300.15,5.186e-2,,5.186e-2,
300.2,8.456e-2,,8.456e-2,
300.25,1.342e-1,,1.342e-1,
300.3,2.067e-1,,2.067e-1,
300.35,3.075e-1,,3.075e-1,
300.4,4.401e-1,,4.401e-1,
300.45,6.040e-1,,6.040e-1,
300.5,7.922e-1,,7.922e-1,
300.55,9.908e-1,,9.908e-1,
300.6,1.180e+0,,1.180e+0,
300.65,1.335e+0,,1.335e+0,
300.7,1.435e+0,,1.435e+0,
300.75,1.464e+0,,1.464e+0,
300.8,1.417e+0,,1.417e+0,
300.85,1.302e+0,,1.302e+0,
300.9,1.136e+0,,1.136e+0,
300.95,9.406e-1,,9.406e-1,
301,7.409e-1,,7.409e-1,
301.05,5.564e-1,,5.564e-1,
301.1,4.006e-1,,4.006e-1,
301.15,2.798e-1,,2.798e-1,
301.2,1.940e-1,,1.940e-1,
301.25,1.390e-1,,1.390e-1,
301.3,1.084e-1,,1.084e-1,
301.35,9.476e-2,,9.476e-2,
301.4,9.146e-2,,9.146e-2,
301.45,9.279e-2,,9.279e-2,
301.5,9.446e-2,,9.446e-2,
301.55,9.368e-2,,9.368e-2,
301.6,8.913e-2,,8.913e-2,
301.65,8.075e-2,,8.075e-2,
301.7,6.945e-2,,6.945e-2,
301.75,5.660e-2,,5.660e-2,
301.8,4.369e-2,,4.369e-2,
301.85,3.193e-2,,3.193e-2,
301.9,2.209e-2,,2.209e-2,
301.95,1.447e-2,,1.447e-2,
302,8.996e-3,,8.996e-3,
302.05,5.348e-3,,5.348e-3,
302.1,3.144e-3,,3.144e-3,
302.15,2.063e-3,,2.063e-3,
302.2,1.943e-3,,1.943e-3,
302.25,2.848e-3,,2.848e-3,
302.3,5.133e-3,,5.133e-3,
302.35,9.476e-3,,9.476e-3,
302.4,1.688e-2,,1.688e-2,
302.45,2.861e-2,,2.861e-2,
302.5,4.595e-2,,4.595e-2,
302.55,6.990e-2,,6.990e-2,
302.6,1.007e-1,,1.007e-1,
302.65,1.374e-1,,1.374e-1,
302.7,1.775e-1,,1.775e-1,
302.75,2.172e-1,,2.172e-1,
302.8,2.517e-1,,2.517e-1,
302.85,2.764e-1,,2.764e-1,
302.9,2.877e-1,,2.877e-1,
302.95,2.845e-1,,2.845e-1,
303,2.681e-1,,2.681e-1,
303.05,2.430e-1,,2.430e-1,
303.1,2.160e-1,,2.160e-1,
303.15,1.953e-1,,1.953e-1,
303.2,1.900e-1,,1.900e-1,
303.25,2.087e-1,,2.087e-1,
303.3,2.586e-1,,2.586e-1,
303.35,3.444e-1,,3.444e-1,
303.4,4.661e-1,,4.661e-1,
303.45,6.183e-1,,6.183e-1,
303.5,7.887e-1,,7.887e-1,
303.55,9.593e-1,,9.593e-1,
303.6,1.108e+0,,1.108e+0,
303.65,1.214e+0,,1.214e+0,
303.7,1.261e+0,,1.261e+0,
303.75,1.240e+0,,1.240e+0,
303.8,1.156e+0,,1.156e+0,
303.85,1.021e+0,,1.021e+0,
303.9,8.538e-1,,8.538e-1,
303.95,6.770e-1,,6.770e-1,
304,5.094e-1,,5.094e-1,
304.05,3.645e-1,,3.645e-1,
304.1,2.496e-1,,2.496e-1,
304.15,1.660e-1,,1.660e-1,
304.2,1.107e-1,,1.107e-1,
304.25,7.848e-2,,7.848e-2,
304.3,6.354e-2,,6.354e-2,
304.35,6.058e-2,,6.058e-2,
304.4,6.539e-2,,6.539e-2,
304.45,7.512e-2,,7.512e-2,
304.5,8.838e-2,,8.838e-2,
304.55,1.052e-1,,1.052e-1,
304.6,1.270e-1,,1.270e-1,
304.65,1.563e-1,,1.563e-1,
304.7,1.965e-1,,1.965e-1,
304.75,2.518e-1,,2.518e-1,
304.8,3.273e-1,,3.273e-1,
304.85,4.298e-1,,4.298e-1,
304.9,5.688e-1,,5.688e-1,
304.95,7.586e-1,,7.586e-1,
305,1.019e+0,,1.019e+0,
305.05,1.378e+0,,1.378e+0,
305.1,1.865e+0,,1.865e+0,
305.15,2.514e+0,,2.514e+0,
305.2,3.353e+0,,3.353e+0,
305.25,4.392e+0,,4.392e+0,
305.3,5.618e+0,,5.618e+0,
305.35,6.981e+0,,6.981e+0,
305.4,8.391e+0,,8.391e+0,
305.45,9.721e+0,,9.721e+0,
305.5,1.082e+1,,1.082e+1,
305.55,1.154e+1,,1.154e+1,
305.6,1.178e+1,,1.178e+1,
305.65,1.149e+1,,1.149e+1,
305.7,1.069e+1,,1.069e+1,
305.75,9.482e+0,,9.482e+0,
305.8,8.023e+0,,8.023e+0,
305.85,6.479e+0,,6.479e+0,
305.9,5.004e+0,,5.004e+0,
305.95,3.709e+0,,3.709e+0,
306,2.654e+0,,2.654e+0,
306.05,1.849e+0,,1.849e+0,
306.1,1.270e+0,,1.270e+0,
306.15,8.737e-1,,8.737e-1,
306.2,6.107e-1,,6.107e-1,
306.25,4.393e-1,,4.393e-1,
306.3,3.276e-1,,3.276e-1,
306.35,2.539e-1,,2.539e-1,
306.4,2.052e-1,,2.052e-1,
306.45,1.733e-1,,1.733e-1,
306.5,1.530e-1,,1.530e-1,
306.55,1.401e-1,,1.401e-1,
306.6,1.311e-1,,1.311e-1,
306.65,1.235e-1,,1.235e-1,
306.7,1.157e-1,,1.157e-1,
306.75,1.077e-1,,1.077e-1,
306.8,1.015e-1,,1.015e-1,
306.85,1.005e-1,,1.005e-1,
306.9,1.097e-1,,1.097e-1,
306.95,1.352e-1,,1.352e-1,
307,1.838e-1,,1.838e-1,
307.05,2.624e-1,,2.624e-1,
307.1,3.776e-1,,3.776e-1,
307.15,5.361e-1,,5.361e-1,
307.2,7.450e-1,,7.450e-1,
307.25,1.014e+0,,1.014e+0,
307.3,1.359e+0,,1.359e+0,
307.35,1.801e+0,,1.801e+0,
307.4,2.368e+0,,2.368e+0,
307.45,3.089e+0,,3.089e+0,
307.5,3.982e+0,,3.982e+0,
307.55,5.041e+0,,5.041e+0,
307.6,6.227e+0,,6.227e+0,
307.65,7.455e+0,,7.455e+0,
307.7,8.605e+0,,8.605e+0,
307.75,9.536e+0,,9.536e+0,
307.8,1.012e+1,,1.012e+1,
307.85,1.027e+1,,1.027e+1,
307.9,9.951e+0,,9.951e+0,
307.95,9.207e+0,,9.207e+0,
308,8.133e+0,,8.133e+0,
308.05,6.863e+0,,6.863e+0,
308.1,5.536e+0,,5.536e+0,
308.15,4.270e+0,,4.270e+0,
308.2,3.153e+0,,3.153e+0,
308.25,2.231e+0,,2.231e+0,
308.3,1.514e+0,,1.514e+0,
308.35,9.888e-1,,9.888e-1,
308.4,6.281e-1,,6.281e-1,
308.45,4.033e-1,,4.033e-1,
308.5,2.946e-1,,2.946e-1,
308.55,2.993e-1,,2.993e-1,
308.6,4.406e-1,,4.406e-1,
308.65,7.759e-1,,7.759e-1,
308.7,1.403e+0,,1.403e+0,
308.75,2.461e+0,,2.461e+0,
308.8,4.120e+0,,4.120e+0,
308.85,6.557e+0,,6.557e+0,
308.9,9.909e+0,,9.909e+0,
308.95,1.421e+1,,1.421e+1,
309,1.935e+1,,1.935e+1,
309.05,2.499e+1,,2.499e+1,
309.1,3.065e+1,,3.065e+1,
309.15,3.566e+1,,3.566e+1,
309.2,3.939e+1,,3.939e+1,
309.25,4.128e+1,,4.128e+1,
309.3,4.107e+1,,4.107e+1,
309.35,3.877e+1,,3.877e+1,
309.4,3.474e+1,,3.474e+1,
309.45,2.954e+1,,2.954e+1,
309.5,2.384e+1,,2.384e+1,
309.55,1.826e+1,,1.826e+1,
309.6,1.328e+1,,1.328e+1,
309.65,9.161e+0,,9.161e+0,
309.7,5.999e+0,,5.999e+0,
309.75,3.728e+0,,3.728e+0,
309.8,2.199e+0,,2.199e+0,
309.85,1.232e+0,,1.232e+0,
309.9,6.564e-1,,6.564e-1,
309.95,3.341e-1,,3.341e-1,
310,1.650e-1,,1.650e-1,
310.05,8.274e-2,,8.274e-2,
310.1,4.709e-2,,4.709e-2,
310.15,3.511e-2,,3.511e-2,
310.2,3.450e-2,,3.450e-2,
310.25,3.880e-2,,3.880e-2,
310.3,4.453e-2,,4.453e-2,
310.35,4.967e-2,,4.967e-2,
310.4,5.298e-2,,5.298e-2,
310.45,5.376e-2,,5.376e-2,
310.5,5.183e-2,,5.183e-2,
310.55,4.745e-2,,4.745e-2,
310.6,4.125e-2,,4.125e-2,
310.65,3.404e-2,,3.404e-2,
310.7,2.668e-2,,2.668e-2,
310.75,1.985e-2,,1.985e-2,
310.8,1.402e-2,,1.402e-2,
310.85,9.403e-3,,9.403e-3,
310.9,5.987e-3,,5.987e-3,
310.95,3.620e-3,,3.620e-3,
311,2.078e-3,,2.078e-3,
311.05,1.132e-3,,1.132e-3,
311.1,5.859e-4,,5.859e-4,
311.15,2.878e-4,,2.878e-4,
311.2,1.343e-4,,1.343e-4,
311.25,5.972e-5,,5.972e-5,
311.3,2.589e-5,,2.589e-5,
311.35,1.279e-5,,1.279e-5,
311.4,1.214e-5,,1.214e-5,
311.45,2.501e-5,,2.501e-5,
311.5,6.403e-5,,6.403e-5,
311.55,1.625e-4,,1.625e-4,
311.6,3.938e-4,,3.938e-4,
311.65,9.077e-4,,9.077e-4,
311.7,1.988e-3,,1.988e-3,
311.75,4.140e-3,,4.140e-3,
311.8,8.193e-3,,8.193e-3,
311.85,1.542e-2,,1.542e-2,
311.9,2.762e-2,,2.762e-2,
311.95,4.711e-2,,4.711e-2,
312,7.668e-2,,7.668e-2,
312.05,1.194e-1,,1.194e-1,
312.1,1.786e-1,,1.786e-1,
312.15,2.582e-1,,2.582e-1,
312.2,3.642e-1,,3.642e-1,
312.25,5.067e-1,,5.067e-1,
312.3,7.040e-1,,7.040e-1,
312.35,9.871e-1,,9.871e-1,
312.4,1.403e+0,,1.403e+0,
312.45,2.012e+0,,2.012e+0,
312.5,2.887e+0,,2.887e+0,
312.55,4.091e+0,,4.091e+0,
312.6,5.661e+0,,5.661e+0,
312.65,7.579e+0,,7.579e+0,
312.7,9.755e+0,,9.755e+0,
312.75,1.202e+1,,1.202e+1,
312.8,1.414e+1,,1.414e+1,
312.85,1.585e+1,,1.585e+1,
312.9,1.693e+1,,1.693e+1,
312.95,1.724e+1,,1.724e+1,
313,1.674e+1,,1.674e+1,
313.05,1.554e+1,,1.554e+1,
313.1,1.387e+1,,1.387e+1,
313.15,1.200e+1,,1.200e+1,
313.2,1.019e+1,,1.019e+1,
313.25,8.673e+0,,8.673e+0,
313.3,7.561e+0,,7.561e+0,
313.35,6.872e+0,,6.872e+0,
313.4,6.533e+0,,6.533e+0,
313.45,6.412e+0,,6.412e+0,
313.5,6.361e+0,,6.361e+0,
313.55,6.247e+0,,6.247e+0,
313.6,5.982e+0,,5.982e+0,
313.65,5.534e+0,,5.534e+0,
313.7,4.919e+0,,4.919e+0,
313.75,4.192e+0,,4.192e+0,
313.8,3.421e+0,,3.421e+0,
313.85,2.674e+0,,2.674e+0,
313.9,2.005e+0,,2.005e+0,
313.95,1.445e+0,,1.445e+0,
314,1.004e+0,,1.004e+0,
314.05,6.776e-1,,6.776e-1,
314.1,4.523e-1,,4.523e-1,
314.15,3.104e-1,,3.104e-1,
314.2,2.361e-1,,2.361e-1,
314.25,2.180e-1,,2.180e-1,
314.3,2.506e-1,,2.506e-1,
314.35,3.347e-1,,3.347e-1,
314.4,4.778e-1,,4.778e-1,
314.45,6.917e-1,,6.917e-1,
314.5,9.908e-1,,9.908e-1,
314.55,1.386e+0,,1.386e+0,
314.6,1.881e+0,,1.881e+0,
314.65,2.463e+0,,2.463e+0,
314.7,3.099e+0,,3.099e+0,
314.75,3.738e+0,,3.738e+0,
314.8,4.311e+0,,4.311e+0,
314.85,4.746e+0,,4.746e+0,
314.9,4.983e+0,,4.983e+0,
314.95,4.985e+0,,4.985e+0,
315,4.748e+0,,4.748e+0,
315.05,4.304e+0,,4.304e+0,
315.1,3.713e+0,,3.713e+0,
315.15,3.047e+0,,3.047e+0,
315.2,2.378e+0,,2.378e+0,
315.25,1.765e+0,,1.765e+0,
315.3,1.246e+0,,1.246e+0,
315.35,8.366e-1,,8.366e-1,
315.4,5.341e-1,,5.341e-1,
