Wavelength (nm),Sum,Na I (2.7e-02),Na II (9.7e-01),Na III (9.7e-16)
282.34,6.938e-8,,6.938e-8,2.767e-35
282.39,1.514e-7,,1.514e-7,9.435e-35
282.44,3.104e-7,,3.104e-7,3.023e-34
282.49,5.980e-7,,5.980e-7,9.104e-34
282.54,1.082e-6,,1.082e-6,2.576e-33
282.59,1.840e-6,,1.840e-6,6.847e-33
282.64,2.939e-6,,2.939e-6,1.710e-32
282.69,4.410e-6,,4.410e-6,4.014e-32
282.74,6.216e-6,,6.216e-6,8.853e-32
282.79,8.233e-6,,8.233e-6,1.834e-31
282.84,1.024e-5,,1.024e-5,3.572e-31
282.89,1.197e-5,,1.197e-5,6.535e-31
282.94,1.315e-5,,1.315e-5,1.123e-30
282.99,1.357e-5,,1.357e-5,1.815e-30
283.04,1.315e-5,,1.315e-5,2.754e-30
283.09,1.198e-5,,1.198e-5,3.928e-30
283.14,1.026e-5,,1.026e-5,5.263e-30
283.19,8.266e-6,,8.266e-6,6.627e-30
283.24,6.310e-6,,6.310e-6,7.841e-30
283.29,4.664e-6,,4.664e-6,8.716e-30
283.34,3.600e-6,,3.600e-6,9.105e-30
283.39,3.479e-6,,3.479e-6,8.936e-30
283.44,4.957e-6,,4.957e-6,8.241e-30
283.49,9.321e-6,,9.321e-6,7.141e-30
283.54,1.898e-5,,1.898e-5,5.815e-30
283.59,3.806e-5,,3.806e-5,4.449e-30
283.64,7.302e-5,,7.302e-5,3.198e-30
283.69,1.329e-4,,1.329e-4,2.160e-30
283.74,2.287e-4,,2.287e-4,1.371e-30
283.79,3.715e-4,,3.715e-4,8.177e-31
283.84,5.695e-4,,5.695e-4,4.582e-31
283.89,8.227e-4,,8.227e-4,2.413e-31
283.94,1.120e-3,,1.120e-3,1.194e-31
283.99,1.435e-3,,1.435e-3,5.549e-32
284.04,1.730e-3,,1.730e-3,2.424e-32
284.09,1.963e-3,,1.963e-3,9.949e-33
284.14,2.096e-3,,2.096e-3,3.837e-33
284.19,2.105e-3,,2.105e-3,1.390e-33
284.24,1.987e-3,,1.987e-3,4.734e-34
284.29,1.764e-3,,1.764e-3,1.515e-34
284.34,1.473e-3,,1.473e-3,4.553e-35
284.39,1.156e-3,,1.156e-3,1.286e-35
284.44,8.531e-4,,8.531e-4,3.414e-36
284.49,5.917e-4,,5.917e-4,8.513e-37
284.54,3.859e-4,,3.859e-4,1.995e-37
284.59,2.365e-4,,2.365e-4,4.393e-38
284.64,1.363e-4,,1.363e-4,9.088e-39
284.69,7.382e-5,,7.382e-5,1.767e-39
284.74,3.759e-5,,3.759e-5,3.227e-40
284.79,1.799e-5,,1.799e-5,5.539e-41
284.84,8.098e-6,,8.098e-6,8.933e-42
284.89,3.435e-6,,3.435e-6,1.354e-42
284.94,1.391e-6,,1.391e-6,1.927e-43
284.99,5.813e-7,,5.813e-7,2.579e-44
285.04,3.414e-7,,3.414e-7,3.242e-45
285.09,4.040e-7,,4.040e-7,3.845e-45
285.14,7.145e-7,,7.145e-7,3.054e-44
285.19,1.349e-6,,1.349e-6,2.283e-43
285.24,2.494e-6,,2.494e-6,1.606e-42
285.29,4.462e-6,,4.462e-6,1.064e-41
285.34,7.743e-6,,7.743e-6,6.626e-41
285.39,1.306e-5,,1.306e-5,3.884e-40
285.44,2.142e-5,,2.142e-5,2.143e-39
285.49,3.411e-5,,3.411e-5,1.113e-38
285.54,5.257e-5,,5.257e-5,5.436e-38
285.59,7.809e-5,,7.809e-5,2.499e-37
285.64,1.113e-4,,1.113e-4,1.081e-36
285.69,1.514e-4,,1.514e-4,4.401e-36
285.74,1.961e-4,,1.961e-4,1.686e-35
285.79,2.408e-4,,2.408e-4,6.079e-35
285.84,2.799e-4,,2.799e-4,2.063e-34
285.89,3.075e-4,,3.075e-4,6.585e-34
285.94,3.186e-4,,3.186e-4,1.978e-33
285.99,3.113e-4,,3.113e-4,5.593e-33
286.04,2.865e-4,,2.865e-4,1.488e-32
286.09,2.483e-4,,2.483e-4,3.725e-32
286.14,2.026e-4,,2.026e-4,8.777e-32
286.19,1.556e-4,,1.556e-4,1.946e-31
286.24,1.124e-4,,1.124e-4,4.060e-31
286.29,7.651e-5,,7.651e-5,7.970e-31
286.34,4.908e-5,,4.908e-5,1.472e-30
286.39,2.990e-5,,2.990e-5,2.560e-30
286.44,1.779e-5,,1.779e-5,4.188e-30
286.49,1.139e-5,,1.139e-5,6.448e-30
286.54,9.762e-6,,9.762e-6,9.342e-30
286.59,1.265e-5,,1.265e-5,1.274e-29
286.64,2.065e-5,,2.065e-5,1.634e-29
286.69,3.507e-5,,3.507e-5,1.973e-29
286.74,5.758e-5,,5.758e-5,2.242e-29
286.79,8.955e-5,,8.955e-5,2.397e-29
286.84,1.313e-4,,1.313e-4,2.411e-29
286.89,1.813e-4,,1.813e-4,2.283e-29
286.94,2.357e-4,,2.357e-4,2.034e-29
286.99,2.886e-4,,2.886e-4,1.705e-29
287.04,3.326e-4,,3.326e-4,1.345e-29
287.09,3.610e-4,,3.610e-4,9.988e-30
287.14,3.690e-4,,3.690e-4,6.979e-30
287.19,3.554e-4,,3.554e-4,4.588e-30
287.24,3.225e-4,,3.225e-4,2.839e-30
287.29,2.759e-4,,2.759e-4,1.653e-30
287.34,2.230e-4,,2.230e-4,9.055e-31
287.39,1.709e-4,,1.709e-4,4.669e-31
287.44,1.259e-4,,1.259e-4,2.265e-31
287.49,9.257e-5,,9.257e-5,1.034e-31
287.54,7.430e-5,,7.430e-5,4.443e-32
287.59,7.406e-5,,7.406e-5,1.796e-32
287.64,9.521e-5,,9.521e-5,6.835e-33
287.69,1.417e-4,,1.417e-4,2.447e-33
287.74,2.174e-4,,2.174e-4,8.245e-34
287.79,3.244e-4,,3.244e-4,2.614e-34
287.84,4.605e-4,,4.605e-4,7.800e-35
287.89,6.176e-4,,6.176e-4,2.190e-35
287.94,7.808e-4,,7.808e-4,5.786e-36
287.99,9.298e-4,,9.298e-4,1.439e-36
288.04,1.043e-3,,1.043e-3,3.366e-37
288.09,1.101e-3,,1.101e-3,7.411e-38
288.14,1.096e-3,,1.096e-3,1.535e-38
288.19,1.028e-3,,1.028e-3,2.994e-39
288.24,9.086e-4,,9.086e-4,5.493e-40
288.29,7.588e-4,,7.588e-4,9.484e-41
288.34,5.999e-4,,5.999e-4,1.541e-41
288.39,4.511e-4,,4.511e-4,2.356e-42
288.44,3.252e-4,,3.252e-4,3.390e-43
288.49,2.276e-4,,2.276e-4,4.590e-44
288.54,1.576e-4,,1.576e-4,5.848e-45
288.59,1.105e-4,,1.105e-4,
288.64,7.982e-5,,7.982e-5,
288.69,5.982e-5,,5.982e-5,
288.74,4.597e-5,,4.597e-5,
288.79,3.551e-5,,3.551e-5,
288.84,2.703e-5,,2.703e-5,
288.89,2.007e-5,,2.007e-5,
288.94,1.458e-5,,1.458e-5,
288.99,1.062e-5,,1.062e-5,
289.04,8.174e-6,,8.174e-6,
289.09,7.095e-6,,7.095e-6,
289.14,7.131e-6,,7.131e-6,
289.19,7.951e-6,,7.951e-6,
289.24,9.182e-6,,9.182e-6,
289.29,1.046e-5,,1.046e-5,
289.34,1.146e-5,,1.146e-5,
289.39,1.197e-5,,1.197e-5,
289.44,1.192e-5,,1.192e-5,
289.49,1.144e-5,,1.144e-5,
289.54,1.083e-5,,1.083e-5,
289.59,1.056e-5,,1.056e-5,
289.64,1.125e-5,,1.125e-5,
289.69,1.366e-5,,1.366e-5,
289.74,1.866e-5,,1.866e-5,
289.79,2.736e-5,,2.736e-5,
289.84,4.129e-5,,4.129e-5,
289.89,6.273e-5,,6.273e-5,
289.94,9.518e-5,,9.518e-5,
289.99,1.437e-4,,1.437e-4,
290.04,2.150e-4,,2.150e-4,
290.09,3.166e-4,,3.166e-4,
290.14,4.548e-4,,4.548e-4,
290.19,6.319e-4,,6.319e-4,
290.24,8.431e-4,,8.431e-4,
290.29,1.074e-3,,1.074e-3,
290.34,1.300e-3,,1.300e-3,
290.39,1.492e-3,,1.492e-3,
290.44,1.620e-3,,1.620e-3,
290.49,1.661e-3,,1.661e-3,
290.54,1.608e-3,,1.608e-3,
290.59,1.469e-3,,1.469e-3,
290.64,1.265e-3,,1.265e-3,
290.69,1.028e-3,,1.028e-3,
290.74,7.866e-4,,7.866e-4,
290.79,5.677e-4,,5.677e-4,
290.84,3.862e-4,,3.862e-4,
290.89,2.479e-4,,2.479e-4,
290.94,1.505e-4,,1.505e-4,
290.99,8.743e-5,,8.743e-5,
291.04,5.105e-5,,5.105e-5,
291.09,3.504e-5,,3.504e-5,
291.14,3.617e-5,,3.617e-5,
291.19,5.499e-5,,5.499e-5,
291.24,9.606e-5,,9.606e-5,
291.29,1.673e-4,,1.673e-4,
291.34,2.785e-4,,2.785e-4,
291.39,4.390e-4,,4.390e-4,
291.44,6.538e-4,,6.538e-4,
291.49,9.200e-4,,9.200e-4,
291.54,1.224e-3,,1.224e-3,
291.59,1.541e-3,,1.541e-3,
291.64,1.840e-3,,1.840e-3,
291.69,2.086e-3,,2.086e-3,
291.74,2.254e-3,,2.254e-3,
291.79,2.330e-3,,2.330e-3,
291.84,2.315e-3,,2.315e-3,
291.89,2.224e-3,,2.224e-3,
291.94,2.079e-3,,2.079e-3,
291.99,1.903e-3,,1.903e-3,
292.04,1.714e-3,,1.714e-3,
292.09,1.522e-3,,1.522e-3,
292.14,1.332e-3,,1.332e-3,
292.19,1.148e-3,,1.148e-3,
292.24,9.708e-4,,9.708e-4,
292.29,8.032e-4,,8.032e-4,
292.34,6.485e-4,,6.485e-4,
292.39,5.101e-4,,5.101e-4,
292.44,3.902e-4,,3.902e-4,
292.49,2.900e-4,,2.900e-4,
292.54,2.092e-4,,2.092e-4,
292.59,1.464e-4,,1.464e-4,
292.64,9.968e-5,,9.968e-5,
292.69,6.670e-5,,6.670e-5,
292.74,4.498e-5,,4.498e-5,
292.79,3.207e-5,,3.207e-5,
292.84,2.569e-5,,2.569e-5,
292.89,2.381e-5,,2.381e-5,
292.94,2.468e-5,,2.468e-5,
292.99,2.692e-5,,2.692e-5,
293.04,2.946e-5,,2.946e-5,
293.09,3.165e-5,,3.165e-5,
293.14,3.316e-5,,3.316e-5,
293.19,3.400e-5,,3.400e-5,
293.24,3.439e-5,,3.439e-5,
293.3,3.483e-5,,3.483e-5,
293.35,3.566e-5,,3.566e-5,
293.4,3.733e-5,,3.733e-5,
293.45,4.006e-5,,4.006e-5,
293.5,4.389e-5,,4.389e-5,
293.55,4.855e-5,,4.855e-5,
293.6,5.349e-5,,5.349e-5,
293.65,5.790e-5,,5.790e-5,
293.7,6.087e-5,,6.087e-5,
293.75,6.160e-5,,6.160e-5,
293.8,5.965e-5,,5.965e-5,
293.85,5.501e-5,,5.501e-5,
293.9,4.821e-5,,4.821e-5,
293.95,4.012e-5,,4.012e-5,
294,3.175e-5,,3.175e-5,
294.05,2.408e-5,,2.408e-5,
294.1,1.783e-5,,1.783e-5,
294.15,1.344e-5,,1.344e-5,
294.2,1.105e-5,,1.105e-5,
294.25,1.060e-5,,1.060e-5,
294.3,1.191e-5,,1.191e-5,
294.35,1.469e-5,,1.469e-5,
294.4,1.869e-5,,1.869e-5,
294.45,2.371e-5,,2.371e-5,
294.5,2.977e-5,,2.977e-5,
294.55,3.720e-5,,3.720e-5,
294.6,4.684e-5,,4.684e-5,
294.65,6.003e-5,,6.003e-5,
294.7,7.852e-5,,7.852e-5,
294.75,1.041e-4,,1.041e-4,
294.8,1.379e-4,,1.379e-4,
294.85,1.797e-4,,1.797e-4,
294.9,2.274e-4,,2.274e-4,
294.95,2.767e-4,,2.767e-4,
295,3.215e-4,,3.215e-4,
295.05,3.553e-4,,3.553e-4,
295.1,3.724e-4,,3.724e-4,
295.15,3.697e-4,,3.697e-4,
295.2,3.472e-4,,3.472e-4,
295.25,3.083e-4,,3.083e-4,
295.3,2.588e-4,,2.588e-4,
295.35,2.054e-4,,2.054e-4,
295.4,1.541e-4,,1.541e-4,
295.45,1.096e-4,,1.096e-4,
295.5,7.403e-5,,7.403e-5,
295.55,4.802e-5,,4.802e-5,
295.6,3.065e-5,,3.065e-5,
295.65,2.032e-5,,2.032e-5,
295.7,1.525e-5,,1.525e-5,
295.75,1.377e-5,,1.377e-5,
295.8,1.451e-5,,1.451e-5,
295.85,1.634e-5,,1.634e-5,
295.9,1.839e-5,,1.839e-5,
295.95,1.999e-5,,1.999e-5,
296,2.070e-5,,2.070e-5,
296.05,2.031e-5,,2.031e-5,
296.1,1.885e-5,,1.885e-5,
296.15,1.653e-5,,1.653e-5,
296.2,1.369e-5,,1.369e-5,
296.25,1.071e-5,,1.071e-5,
296.3,7.921e-6,,7.921e-6,
296.35,5.540e-6,,5.540e-6,
296.4,3.677e-6,,3.677e-6,
296.45,2.341e-6,,2.341e-6,
296.5,1.480e-6,,1.480e-6,
296.55,1.025e-6,,1.025e-6,
296.6,9.225e-7,,9.225e-7,
296.65,1.173e-6,,1.173e-6,
296.7,1.869e-6,,1.869e-6,
296.75,3.257e-6,,3.257e-6,
296.8,5.841e-6,,5.841e-6,
296.85,1.054e-5,,1.054e-5,
296.9,1.891e-5,,1.891e-5,
296.95,3.331e-5,,3.331e-5,
297,5.703e-5,,5.703e-5,
297.05,9.411e-5,,9.411e-5,
297.1,1.487e-4,,1.487e-4,
297.15,2.239e-4,,2.239e-4,
297.2,3.205e-4,,3.205e-4,
297.25,4.351e-4,,4.351e-4,
297.3,5.599e-4,,5.599e-4,
297.35,6.825e-4,,6.825e-4,
297.4,7.878e-4,,7.878e-4,
297.45,8.617e-4,,8.617e-4,
297.5,8.935e-4,,8.935e-4,
297.55,8.799e-4,,8.799e-4,
297.6,8.247e-4,,8.247e-4,
297.65,7.388e-4,,7.388e-4,
297.7,6.363e-4,,6.363e-4,
297.75,5.321e-4,,5.321e-4,
297.8,4.380e-4,,4.380e-4,
297.85,3.616e-4,,3.616e-4,
297.9,3.066e-4,,3.066e-4,
297.95,2.731e-4,,2.731e-4,
298,2.601e-4,,2.601e-4,
298.05,2.661e-4,,2.661e-4,
298.1,2.894e-4,,2.894e-4,
298.15,3.275e-4,,3.275e-4,
298.2,3.765e-4,,3.765e-4,
298.25,4.299e-4,,4.299e-4,
298.3,4.795e-4,,4.795e-4,
298.35,5.161e-4,,5.161e-4,
298.4,5.321e-4,,5.321e-4,
298.45,5.227e-4,,5.227e-4,
298.5,4.878e-4,,4.878e-4,
298.55,4.316e-4,,4.316e-4,
298.6,3.617e-4,,3.617e-4,
298.65,2.869e-4,,2.869e-4,
298.7,2.152e-4,,2.152e-4,
298.75,1.527e-4,,1.527e-4,
298.8,1.025e-4,,1.025e-4,
298.85,6.502e-5,,6.502e-5,
298.9,3.900e-5,,3.900e-5,
298.95,2.212e-5,,2.212e-5,
299,1.186e-5,,1.186e-5,
299.05,6.012e-6,,6.012e-6,
299.1,2.881e-6,,2.881e-6,
299.15,1.306e-6,,1.306e-6,
299.2,5.592e-7,,5.592e-7,
299.25,2.265e-7,,2.265e-7,
299.3,8.671e-8,,8.671e-8,
299.35,3.139e-8,,3.139e-8,
299.4,1.077e-8,,1.077e-8,
299.45,3.582e-9,,3.582e-9,
299.5,1.375e-9,,1.375e-9,
299.55,1.162e-9,,1.162e-9,
299.6,2.311e-9,,2.311e-9,
299.65,5.553e-9,,5.553e-9,
299.7,1.315e-8,,1.315e-8,
299.75,2.996e-8,,2.996e-8,
299.8,6.579e-8,,6.579e-8,
299.85,1.398e-7,,1.398e-7,
299.9,2.885e-7,,2.885e-7,
299.95,5.801e-7,,5.801e-7,
300,1.138e-6,,1.138e-6,
300.05,2.178e-6,,2.178e-6,
300.1,4.059e-6,,4.059e-6,
300.15,7.341e-6,,7.341e-6,
300.2,1.283e-5,,1.283e-5,
300.25,2.159e-5,,2.159e-5,
300.3,3.483e-5,,3.483e-5,
300.35,5.370e-5,,5.370e-5,
300.4,7.896e-5,,7.896e-5,
300.45,1.105e-4,,1.105e-4,
300.5,1.468e-4,,1.468e-4,
300.55,1.852e-4,,1.852e-4,
300.6,2.216e-4,,2.216e-4,
300.65,2.513e-4,,2.513e-4,
300.7,2.701e-4,,2.701e-4,
300.75,2.750e-4,,2.750e-4,
300.8,2.652e-4,,2.652e-4,
300.85,2.422e-4,,2.422e-4,
300.9,2.097e-4,,2.097e-4,
300.95,1.720e-4,,1.720e-4,
301,1.337e-4,,1.337e-4,
301.05,9.874e-5,,9.874e-5,
301.1,6.938e-5,,6.938e-5,
301.15,4.667e-5,,4.667e-5,
301.2,3.044e-5,,3.044e-5,
301.25,1.974e-5,,1.974e-5,
301.3,1.332e-5,,1.332e-5,
301.35,9.874e-6,,9.874e-6,
301.4,8.295e-6,,8.295e-6,
301.45,7.707e-6,,7.707e-6,
301.5,7.497e-6,,7.497e-6,
301.55,7.282e-6,,7.282e-6,
301.6,6.866e-6,,6.866e-6,
301.65,6.198e-6,,6.198e-6,
301.7,5.322e-6,,5.322e-6,
301.75,4.335e-6,,4.335e-6,
301.8,3.345e-6,,3.345e-6,
301.85,2.444e-6,,2.444e-6,
301.9,1.691e-6,,1.691e-6,
301.95,1.108e-6,,1.108e-6,
302,6.885e-7,,6.885e-7,
302.05,4.089e-7,,4.089e-7,
302.1,2.396e-7,,2.396e-7,
302.15,1.554e-7,,1.554e-7,
302.2,1.429e-7,,1.429e-7,
302.25,2.058e-7,,2.058e-7,
302.3,3.685e-7,,3.685e-7,
302.35,6.792e-7,,6.792e-7,
302.4,1.210e-6,,1.210e-6,
302.45,2.049e-6,,2.049e-6,
302.5,3.292e-6,,3.292e-6,
302.55,5.007e-6,,5.007e-6,
302.6,7.214e-6,,7.214e-6,
302.65,9.842e-6,,9.842e-6,
302.7,1.272e-5,,1.272e-5,
302.75,1.556e-5,,1.556e-5,
302.8,1.803e-5,,1.803e-5,
302.85,1.980e-5,,1.980e-5,
302.9,2.061e-5,,2.061e-5,
302.95,2.038e-5,,2.038e-5,
303,1.921e-5,,1.921e-5,
303.05,1.742e-5,,1.742e-5,
303.1,1.549e-5,,1.549e-5,
303.15,1.402e-5,,1.402e-5,
303.2,1.366e-5,,1.366e-5,
303.25,1.503e-5,,1.503e-5,
303.3,1.866e-5,,1.866e-5,
303.35,2.487e-5,,2.487e-5,
303.4,3.367e-5,,3.367e-5,
303.45,4.468e-5,,4.468e-5,
303.5,5.700e-5,,5.700e-5,
303.55,6.933e-5,,6.933e-5,
303.6,8.009e-5,,8.009e-5,
303.65,8.775e-5,,8.775e-5,
303.7,9.112e-5,,9.112e-5,
303.75,8.964e-5,,8.964e-5,
303.8,8.354e-5,,8.354e-5,
303.85,7.376e-5,,7.376e-5,
303.9,6.170e-5,,6.170e-5,
303.95,4.893e-5,,4.893e-5,
304,3.681e-5,,3.681e-5,
304.05,2.634e-5,,2.634e-5,
304.1,1.804e-5,,1.804e-5,
304.15,1.200e-5,,1.200e-5,
304.2,8.003e-6,,8.003e-6,
304.25,5.675e-6,,5.675e-6,
304.3,4.597e-6,,4.597e-6,
304.35,4.384e-6,,4.384e-6,
304.4,4.731e-6,,4.731e-6,
304.45,5.433e-6,,5.433e-6,
304.5,6.387e-6,,6.387e-6,
304.55,7.597e-6,,7.597e-6,
304.6,9.167e-6,,9.167e-6,
304.65,1.130e-5,,1.130e-5,
304.7,1.427e-5,,1.427e-5,
304.75,1.847e-5,,1.847e-5,
304.8,2.447e-5,,2.447e-5,
304.85,3.314e-5,,3.314e-5,
304.9,4.594e-5,,4.594e-5,
304.95,6.524e-5,,6.524e-5,
305,9.469e-5,,9.469e-5,
305.05,1.396e-4,,1.396e-4,
305.1,2.068e-4,,2.068e-4,
305.15,3.043e-4,,3.043e-4,
305.2,4.398e-4,,4.398e-4,
305.25,6.191e-4,,6.191e-4,
305.3,8.427e-4,,8.427e-4,
305.35,1.104e-3,,1.104e-3,
305.4,1.385e-3,,1.385e-3,
305.45,1.662e-3,,1.662e-3,
305.5,1.903e-3,,1.903e-3,
305.55,2.075e-3,,2.075e-3,
305.6,2.154e-3,,2.154e-3,
305.65,2.126e-3,,2.126e-3,
305.7,1.994e-3,,1.994e-3,
305.75,1.777e-3,,1.777e-3,
305.8,1.504e-3,,1.504e-3,
305.85,1.211e-3,,1.211e-3,
305.9,9.267e-4,,9.267e-4,
305.95,6.757e-4,,6.757e-4,
306,4.705e-4,,4.705e-4,
306.05,3.142e-4,,3.142e-4,
306.1,2.027e-4,,2.027e-4,
306.15,1.276e-4,,1.276e-4,
306.2,7.965e-5,,7.965e-5,
306.25,5.026e-5,,5.026e-5,
306.3,3.278e-5,,3.278e-5,
306.35,2.256e-5,,2.256e-5,
306.4,1.664e-5,,1.664e-5,
306.45,1.323e-5,,1.323e-5,
306.5,1.129e-5,,1.129e-5,
306.55,1.016e-5,,1.016e-5,
306.6,9.440e-6,,9.440e-6,
306.65,8.867e-6,,8.867e-6,
306.7,8.304e-6,,8.304e-6,
306.75,7.748e-6,,7.748e-6,
306.8,7.335e-6,,7.335e-6,
306.85,7.334e-6,,7.334e-6,
306.9,8.141e-6,,8.141e-6,
306.95,1.028e-5,,1.028e-5,
307,1.439e-5,,1.439e-5,
307.05,2.131e-5,,2.131e-5,
307.1,3.211e-5,,3.211e-5,
307.15,4.835e-5,,4.835e-5,
307.2,7.230e-5,,7.230e-5,
307.25,1.074e-4,,1.074e-4,
307.3,1.584e-4,,1.584e-4,
307.35,2.314e-4,,2.314e-4,
307.4,3.336e-4,,3.336e-4,
307.45,4.710e-4,,4.710e-4,
307.5,6.469e-4,,6.469e-4,
307.55,8.587e-4,,8.587e-4,
307.6,1.096e-3,,1.096e-3,
307.65,1.340e-3,,1.340e-3,
307.7,1.565e-3,,1.565e-3,
307.75,1.742e-3,,1.742e-3,
307.8,1.847e-3,,1.847e-3,
307.85,1.864e-3,,1.864e-3,
307.9,1.788e-3,,1.788e-3,
307.95,1.632e-3,,1.632e-3,
308,1.418e-3,,1.418e-3,
308.05,1.171e-3,,1.171e-3,
308.1,9.214e-4,,9.214e-4,
308.15,6.904e-4,,6.904e-4,
308.2,4.931e-4,,4.931e-4,
308.25,3.361e-4,,3.361e-4,
308.3,2.189e-4,,2.189e-4,
308.35,1.370e-4,,1.370e-4,
308.4,8.374e-5,,8.374e-5,
308.45,5.325e-5,,5.325e-5,
308.5,4.187e-5,,4.187e-5,
308.55,4.977e-5,,4.977e-5,
308.6,8.243e-5,,8.243e-5,
308.65,1.521e-4,,1.521e-4,
308.7,2.789e-4,,2.789e-4,
308.75,4.911e-4,,4.911e-4,
308.8,8.231e-4,,8.231e-4,
308.85,1.310e-3,,1.310e-3,
308.9,1.980e-3,,1.980e-3,
308.95,2.840e-3,,2.840e-3,
309,3.866e-3,,3.866e-3,
309.05,4.995e-3,,4.995e-3,
309.1,6.125e-3,,6.125e-3,
309.15,7.127e-3,,7.127e-3,
309.2,7.871e-3,,7.871e-3,
309.25,8.251e-3,,8.251e-3,
309.3,8.208e-3,,8.208e-3,
309.35,7.749e-3,,7.749e-3,
309.4,6.943e-3,,6.943e-3,
309.45,5.905e-3,,5.905e-3,
309.5,4.766e-3,,4.766e-3,
309.55,3.650e-3,,3.650e-3,
309.6,2.654e-3,,2.654e-3,
309.65,1.831e-3,,1.831e-3,
309.7,1.199e-3,,1.199e-3,
309.75,7.451e-4,,7.451e-4,
309.8,4.395e-4,,4.395e-4,
309.85,2.461e-4,,2.461e-4,
309.9,1.309e-4,,1.309e-4,
309.95,6.621e-5,,6.621e-5,
310,3.205e-5,,3.205e-5,
310.05,1.512e-5,,1.512e-5,
310.1,7.346e-6,,7.346e-6,
310.15,4.153e-6,,4.153e-6,
310.2,3.124e-6,,3.124e-6,
310.25,3.041e-6,,3.041e-6,
310.3,3.307e-6,,3.307e-6,
310.35,3.626e-6,,3.626e-6,
310.4,3.847e-6,,3.847e-6,
310.45,3.898e-6,,3.898e-6,
310.5,3.756e-6,,3.756e-6,
310.55,3.439e-6,,3.439e-6,
310.6,2.989e-6,,2.989e-6,
310.65,2.467e-6,,2.467e-6,
310.7,1.933e-6,,1.933e-6,
310.75,1.438e-6,,1.438e-6,
310.8,1.016e-6,,1.016e-6,
310.85,6.813e-7,,6.813e-7,
310.9,4.338e-7,,4.338e-7,
310.95,2.623e-7,,2.623e-7,
311,1.505e-7,,1.505e-7,
311.05,8.204e-8,,8.204e-8,
311.1,4.245e-8,,4.245e-8,
311.15,2.086e-8,,2.086e-8,
311.2,9.733e-9,,9.733e-9,
311.25,4.328e-9,,4.328e-9,
311.3,1.879e-9,,1.879e-9,
311.35,9.355e-10,,9.355e-10,
311.4,9.069e-10,,9.069e-10,
311.45,1.889e-9,,1.889e-9,
311.5,4.846e-9,,4.846e-9,
311.55,1.230e-8,,1.230e-8,
311.6,2.983e-8,,2.983e-8,
311.65,6.879e-8,,6.879e-8,
311.7,1.508e-7,,1.508e-7,
311.75,3.144e-7,,3.144e-7,
311.8,6.237e-7,,6.237e-7,
311.85,1.178e-6,,1.178e-6,
311.9,2.123e-6,,2.123e-6,
311.95,3.659e-6,,3.659e-6,
312,6.055e-6,,6.055e-6,
312.05,9.676e-6,,9.676e-6,
312.1,1.506e-5,,1.506e-5,
312.15,2.310e-5,,2.310e-5,
312.2,3.533e-5,,3.533e-5,
312.25,5.446e-5,,5.446e-5,
312.3,8.506e-5,,8.506e-5,
312.35,1.343e-4,,1.343e-4,
312.4,2.122e-4,,2.122e-4,
312.45,3.317e-4,,3.317e-4,
312.5,5.069e-4,,5.069e-4,
312.55,7.502e-4,,7.502e-4,
312.6,1.068e-3,,1.068e-3,
312.65,1.456e-3,,1.456e-3,
312.7,1.895e-3,,1.895e-3,
312.75,2.351e-3,,2.351e-3,
312.8,2.777e-3,,2.777e-3,
312.85,3.121e-3,,3.121e-3,
312.9,3.339e-3,,3.339e-3,
312.95,3.402e-3,,3.402e-3,
313,3.305e-3,,3.305e-3,
313.05,3.069e-3,,3.069e-3,
313.1,2.738e-3,,2.738e-3,
313.15,2.367e-3,,2.367e-3,
313.2,2.008e-3,,2.008e-3,
313.25,1.705e-3,,1.705e-3,
313.3,1.481e-3,,1.481e-3,
313.35,1.340e-3,,1.340e-3,
313.4,1.267e-3,,1.267e-3,
313.45,1.236e-3,,1.236e-3,
313.5,1.218e-3,,1.218e-3,
313.55,1.188e-3,,1.188e-3,
313.6,1.129e-3,,1.129e-3,
313.65,1.035e-3,,1.035e-3,
313.7,9.098e-4,,9.098e-4,
313.75,7.648e-4,,7.648e-4,
313.8,6.138e-4,,6.138e-4,
313.85,4.702e-4,,4.702e-4,
313.9,3.439e-4,,3.439e-4,
313.95,2.405e-4,,2.405e-4,
314,1.610e-4,,1.610e-4,
314.05,1.038e-4,,1.038e-4,
314.1,6.537e-5,,6.537e-5,
314.15,4.164e-5,,4.164e-5,
314.2,2.926e-5,,2.926e-5,
314.25,2.591e-5,,2.591e-5,
314.3,3.063e-5,,3.063e-5,
314.35,4.389e-5,,4.389e-5,
314.4,6.741e-5,,6.741e-5,
314.45,1.039e-4,,1.039e-4,
314.5,1.565e-4,,1.565e-4,
314.55,2.275e-4,,2.275e-4,
314.6,3.178e-4,,3.178e-4,
314.65,4.251e-4,,4.251e-4,
314.7,5.434e-4,,5.434e-4,
314.75,6.627e-4,,6.627e-4,
314.8,7.703e-4,,7.703e-4,
314.85,8.529e-4,,8.529e-4,
314.9,8.990e-4,,8.990e-4,
314.95,9.018e-4,,9.018e-4,
315,8.606e-4,,8.606e-4,
315.05,7.813e-4,,7.813e-4,
315.1,6.746e-4,,6.746e-4,
315.15,5.539e-4,,5.539e-4,
315.2,4.325e-4,,4.325e-4,
315.25,3.212e-4,,3.212e-4,
315.3,2.268e-4,,2.268e-4,
315.35,1.523e-4,,1.523e-4,
315.4,9.721e-5,,9.721e-5,
