obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""262.6678""","=""0.0021""","=""262.6669""","=""0.0011""","=""10h""","=""""",,"=""40943.78""","=""79003.46""","=""3d9.(2D).4s.4p.(3P*)""","=""4P*""","=""1/2""","=""3d9.4s.(3D).5d""","=""4D""","=""3/2""",,"=""""","=""L772""",
"=""262.7365""","=""0.0021""","=""262.7376""","=""0.0015""","=""20h""","=""""",,"=""39018.69""","=""77068.13""","=""3d9.(2D).4s.4p.(3P*)""","=""4P*""","=""5/2""","=""3d9.4s.(3D).5d""","=""4D""","=""7/2""",,"=""""","=""L772""",
"=""262.8860""","=""0.0021""","=""262.884""","=""0.003""","=""1h""","=""""",,"=""42302.58""","=""80330.87""","=""3d9.(2D).4s.4p.(3P*)""","=""4F*""","=""3/2""","=""3d9.4s.(3D).7s""","=""4D""","=""1/2""",,"=""""","=""L772""",
"=""263.0004""","=""0.0021""","=""262.9992""","=""0.0016""","=""20h""","=""""",,"=""39018.69""","=""77030.29""","=""3d9.(2D).4s.4p.(3P*)""","=""4P*""","=""5/2""","=""3d9.4s.(3D).5d""","=""4P""","=""5/2""",,"=""""","=""L772""",
"=""263.4933""","=""0.0021""","=""263.4934""","=""0.0021""","=""30h""","=""""",,"=""39018.69""","=""76959.0""","=""3d9.(2D).4s.4p.(3P*)""","=""4P*""","=""5/2""","=""3d9.4s.(3D).5d""","=""4S""","=""3/2""",,"=""""","=""L772""",
"=""264.1550""","=""0.0021""","=""264.1547""","=""0.0008""","=""5h""","=""""",,"=""40114.01""","=""77959.34""","=""3d9.(2D).4s.4p.(3P*)""","=""4P*""","=""3/2""","=""3d9.4s.(3D).5d""","=""2F""","=""5/2""",,"=""""","=""L772""",
"=""264.3834""","=""0.0021""","=""264.3831""","=""0.0015""","=""1h""","=""""",,"=""39018.69""","=""76831.32""","=""3d9.(2D).4s.4p.(3P*)""","=""4P*""","=""5/2""","=""3d9.4s.(3D).5d""","=""2P""","=""3/2""",,"=""""","=""L772""",
"=""264.5303""","=""0.0021""","=""264.5320""","=""0.0021""","=""20h""","=""""",,"=""40114.01""","=""77905.37""","=""3d9.(2D).4s.4p.(3P*)""","=""4P*""","=""3/2""","=""3d9.4s.(3D).5d""","=""4D""","=""5/2""",,"=""""","=""L772""",
"=""264.6194""","=""0.0021""","=""264.622""","=""0.003""","=""1h""","=""""",,"=""43514.01""","=""81292.53""","=""3d9.(2D).4s.4p.(3P*)""","=""4D*""","=""7/2""","=""3d9.4s.(1D).5d""","=""2D""","=""5/2""",,"=""""","=""L772""",
"=""264.9840""","=""0.0021""","=""264.9826""","=""0.0018""","=""30h""","=""""",,"=""40114.01""","=""77841.10""","=""3d9.(2D).4s.4p.(3P*)""","=""4P*""","=""3/2""","=""3d9.4s.(3D).5d""","=""4P""","=""3/2""",,"=""""","=""L772""",
"=""265.1440""","=""0.0021""","=""265.138""","=""0.006""","=""1h""","=""""",,"=""41562.93""","=""79267.93""","=""3d9.(2D).4s.4p.(3P*)""","=""4F*""","=""5/2""","=""3d9.4s.(3D).7s""","=""2D""","=""5/2""",,"=""""","=""L772""",
"=""265.1693""","=""0.0021""","=""265.168""","=""0.003""","=""10h""","=""""",,"=""40114.01""","=""77814.7""","=""3d9.(2D).4s.4p.(3P*)""","=""4P*""","=""3/2""","=""3d9.4s.(3D).5d""","=""4P""","=""1/2""",,"=""""","=""L772""",
"=""265.2065""","=""0.0021""","=""265.2081""","=""0.0018""","=""2h""","=""""",,"=""41562.93""","=""79257.95""","=""3d9.(2D).4s.4p.(3P*)""","=""4F*""","=""5/2""","=""3d9.4s.(3D).7s""","=""4D""","=""3/2""",,"=""""","=""L772""",
"=""266.659""","=""0.006""","=""266.655""","=""0.004""","=""2h""","=""""",,"=""41562.93""","=""79053.38""","=""3d9.(2D).4s.4p.(3P*)""","=""4F*""","=""5/2""","=""3d9.4s.(3D).5d""","=""4G""","=""5/2""",,"=""""","=""L772""",
"=""267.1204""","=""0.0021""","=""267.1197""","=""0.0021""","=""20h""","=""""",,"=""41562.93""","=""78988.2""","=""3d9.(2D).4s.4p.(3P*)""","=""4F*""","=""5/2""","=""3d9.4s.(3D).5d""","=""4G""","=""7/2""",,"=""""","=""L772""",
"=""267.6428""","=""0.0009""","=""267.6436""","=""0.0011""","=""20""","=""""",,"=""40909.16""","=""78261.18""","=""3d9.(2D).4s.4p.(3P*)""","=""4F*""","=""9/2""","=""3d9.4s.(3D).7s""","=""4D""","=""7/2""",,"=""""","=""L772""",
"=""267.919""","=""0.006""","=""267.9190""","=""0.0009""","=""0""","=""""",,"=""39018.69""","=""76332.32""","=""3d9.(2D).4s.4p.(3P*)""","=""4P*""","=""5/2""","=""3d9.4s.(3D).6s""","=""2D""","=""3/2""",,"=""""","=""L772""",
"=""268.768""","=""0.006""","=""268.764""","=""0.004""","=""1h""","=""""",,"=""41153.47""","=""78349.76""","=""3d9.(2D).4s.4p.(3P*)""","=""4F*""","=""7/2""","=""3d9.4s.(1D).6s""","=""2D""","=""5/2""",,"=""""","=""L772""",
"=""269.4080""","=""0.0021""","=""269.4058""","=""0.0022""","=""5h""","=""""",,"=""41153.47""","=""78261.18""","=""3d9.(2D).4s.4p.(3P*)""","=""4F*""","=""7/2""","=""3d9.4s.(3D).7s""","=""4D""","=""7/2""",,"=""""","=""L772""",
"=""270.265""","=""0.006""","=""270.2637""","=""0.0022""","=""10h*""","=""""",,"=""40909.16""","=""77899.09""","=""3d9.(2D).4s.4p.(3P*)""","=""4F*""","=""9/2""","=""3d9.4s.(3D).5d""","=""2G""","=""7/2""",,"=""""","=""L772""",
"=""270.265""","=""0.006""","=""270.265""","=""0.003""","=""10h*""","=""""",,"=""40943.78""","=""77933.5""","=""3d9.(2D).4s.4p.(3P*)""","=""4P*""","=""1/2""","=""3d9.4s.(3D).5d""","=""2D""","=""3/2""",,"=""""","=""L772""",
"=""270.409""","=""0.006""","=""270.4102""","=""0.0022""","=""1h""","=""""",,"=""44406.32""","=""81376.21""","=""3d9.(2D).4s.4p.(3P*)""","=""4D*""","=""5/2""","=""3d9.4s.(1D).5d""","=""2F""","=""7/2""",,"=""""","=""L772""",
"=""270.518""","=""0.006""","=""270.5164""","=""0.0018""","=""2h""","=""""",,"=""42302.58""","=""79257.95""","=""3d9.(2D).4s.4p.(3P*)""","=""4F*""","=""3/2""","=""3d9.4s.(3D).7s""","=""4D""","=""3/2""",,"=""""","=""L772""",
"=""270.750""","=""0.006""","=""270.7495""","=""0.0012""","=""0h""","=""""",,"=""41562.93""","=""78486.49""","=""3d9.(2D).4s.4p.(3P*)""","=""4F*""","=""5/2""","=""3d9.4s.(3D).7s""","=""4D""","=""5/2""",,"=""""","=""L772""",
"=""271.400""","=""0.006""","=""271.397""","=""0.003""","=""2h""","=""""",,"=""40114.01""","=""76949.44""","=""3d9.(2D).4s.4p.(3P*)""","=""4P*""","=""3/2""","=""3d9.4s.(3D).5d""","=""2D""","=""5/2""",,"=""""","=""L772""",
"=""271.454""","=""0.006""","=""271.457""","=""0.004""","=""2h""","=""""",,"=""43726.24""","=""80553.6""","=""3d9.(2D).4s.4p.(3P*)""","=""2F*""","=""5/2""","=""3d9.4s.(3D).6d""","=""2G""","=""7/2""",,"=""""","=""L772""",
"=""271.535""","=""0.006""","=""271.5362""","=""0.0022""","=""5h""","=""""",,"=""42302.58""","=""79119.17""","=""3d9.(2D).4s.4p.(3P*)""","=""4F*""","=""3/2""","=""3d9.4s.(3D).5d""","=""4F""","=""3/2""",,"=""""","=""L772""",
"=""271.5543""","=""0.0021""","=""271.5538""","=""0.0013""","=""20h""","=""""",,"=""42302.58""","=""79116.79""","=""3d9.(2D).4s.4p.(3P*)""","=""4F*""","=""3/2""","=""3d9.4s.(3D).5d""","=""4F""","=""5/2""",,"=""""","=""L772""",
"=""271.8847""","=""0.0021""","=""271.8828""","=""0.0022""","=""2h""","=""""",,"=""44544.16""","=""81313.82""","=""3d9.(2D).4s.4p.(3P*)""","=""4D*""","=""3/2""","=""3d9.4s.(1D).5d""","=""2D""","=""3/2""",,"=""""","=""L772""",
"=""271.9097""","=""0.0021""","=""271.9108""","=""0.0012""","=""15h""","=""""",,"=""41153.47""","=""77919.35""","=""3d9.(2D).4s.4p.(3P*)""","=""4F*""","=""7/2""","=""3d9.4s.(3D).5d""","=""4F""","=""7/2""",,"=""""","=""L772""",
"=""272.0199""","=""0.0021""","=""272.0223""","=""0.0022""","=""15h""","=""""",,"=""42302.58""","=""79053.38""","=""3d9.(2D).4s.4p.(3P*)""","=""4F*""","=""3/2""","=""3d9.4s.(3D).5d""","=""4G""","=""5/2""",,"=""""","=""L772""",
"=""272.062""","=""0.006""","=""272.0607""","=""0.0022""","=""2h""","=""""",,"=""41153.47""","=""77899.09""","=""3d9.(2D).4s.4p.(3P*)""","=""4F*""","=""7/2""","=""3d9.4s.(3D).5d""","=""2G""","=""7/2""",,"=""""","=""L772""",
"=""272.175""","=""0.006""","=""272.175""","=""0.006""","=""1h""","=""""",,"=""43726.24""","=""80456.4""","=""3d9.(2D).4s.4p.(3P*)""","=""2F*""","=""5/2""","=""3d9.4s.(3D).7s""","=""2D""","=""3/2""",,"=""""","=""L772""",
"=""272.2702""","=""0.0021""","=""272.2705""","=""0.0016""","=""5h""","=""""",,"=""40114.01""","=""76831.32""","=""3d9.(2D).4s.4p.(3P*)""","=""4P*""","=""3/2""","=""3d9.4s.(3D).5d""","=""2P""","=""3/2""",,"=""""","=""L772""",
"=""272.3953""","=""0.0009""","=""272.3954""","=""0.0007""","=""30""","=""""",,"=""41153.47""","=""77853.94""","=""3d9.(2D).4s.4p.(3P*)""","=""4F*""","=""7/2""","=""3d9.4s.(3D).5d""","=""4G""","=""9/2""",,"=""""","=""L772""",
"=""273.4858""","=""0.0009""","=""273.4858""","=""0.0004""","=""10""","=""""",,"=""39018.69""","=""75572.84""","=""3d9.(2D).4s.4p.(3P*)""","=""4P*""","=""5/2""","=""3d9.4s.(1D).4d""","=""2F""","=""7/2""",,"=""""","=""L772""",
"=""273.7608""","=""0.0021""","=""273.7603""","=""0.0010""","=""2h""","=""""",,"=""39018.69""","=""75536.19""","=""3d9.(2D).4s.4p.(3P*)""","=""4P*""","=""5/2""","=""3d9.4s.(1D).4d""","=""2F""","=""5/2""",,"=""""","=""L772""",
"=""274.435""","=""0.006""","=""274.4331""","=""0.0023""","=""1h""","=""""",,"=""39018.69""","=""75446.67""","=""3d9.(2D).4s.4p.(3P*)""","=""4P*""","=""5/2""","=""3d9.4s.(1D).4d""","=""2D""","=""5/2""",,"=""""","=""L772""",
"=""274.5452""","=""0.0021""","=""274.5464""","=""0.0017""","=""20h""","=""""",,"=""44963.26""","=""81376.21""","=""3d9.(2D).4s.4p.(3P*)""","=""2F*""","=""7/2""","=""3d9.4s.(1D).5d""","=""2F""","=""7/2""",,"=""""","=""L772""",
"=""274.6713""","=""0.0021""","=""274.6711""","=""0.0009""","=""20h""","=""""",,"=""41562.93""","=""77959.34""","=""3d9.(2D).4s.4p.(3P*)""","=""4F*""","=""5/2""","=""3d9.4s.(3D).5d""","=""2F""","=""5/2""",,"=""""","=""L772""",
"=""274.860""","=""0.006""","=""274.866""","=""0.007""","=""1h""","=""""",,"=""41562.93""","=""77933.5""","=""3d9.(2D).4s.4p.(3P*)""","=""4F*""","=""5/2""","=""3d9.4s.(3D).5d""","=""2D""","=""3/2""",,"=""""","=""L772""",
"=""274.939""","=""0.006""","=""274.954""","=""0.015""","=""1h""","=""""",,"=""30783.697""","=""67142.68""","=""3d10.4p""","=""2P*""","=""3/2""","=""3d9.4s.(1D).5s""","=""2D""","=""5/2""",,"=""""","=""L772""",
"=""274.9734""","=""0.0021""","=""274.9733""","=""0.0008""","=""2h""","=""""",,"=""41562.93""","=""77919.35""","=""3d9.(2D).4s.4p.(3P*)""","=""4F*""","=""5/2""","=""3d9.4s.(3D).5d""","=""4F""","=""7/2""",,"=""""","=""L772""",
"=""275.0786""","=""0.0021""","=""275.0791""","=""0.0009""","=""5h""","=""""",,"=""41562.93""","=""77905.37""","=""3d9.(2D).4s.4p.(3P*)""","=""4F*""","=""5/2""","=""3d9.4s.(3D).5d""","=""4D""","=""5/2""",,"=""""","=""L772""",
"=""275.129""","=""0.006""","=""275.127""","=""0.003""","=""10h""","=""""",,"=""41562.93""","=""77899.09""","=""3d9.(2D).4s.4p.(3P*)""","=""4F*""","=""5/2""","=""3d9.4s.(3D).5d""","=""2G""","=""7/2""",,"=""""","=""L772""",
"=""275.1810""","=""0.0021""","=""275.1788""","=""0.0023""","=""10h""","=""""",,"=""44963.26""","=""81292.53""","=""3d9.(2D).4s.4p.(3P*)""","=""2F*""","=""7/2""","=""3d9.4s.(1D).5d""","=""2D""","=""5/2""",,"=""""","=""L772""",
"=""275.569""","=""0.006""","=""275.566""","=""0.003""","=""5h""","=""""",,"=""41562.93""","=""77841.10""","=""3d9.(2D).4s.4p.(3P*)""","=""4F*""","=""5/2""","=""3d9.4s.(3D).5d""","=""4P""","=""3/2""",,"=""""","=""L772""",
"=""275.8221""","=""0.0017""","=""275.8201""","=""0.0023""","=""1""","=""""",,"=""39018.69""","=""75263.50""","=""3d9.(2D).4s.4p.(3P*)""","=""4P*""","=""5/2""","=""3d9.4s.(1D).4d""","=""2P""","=""3/2""",,"=""""","=""L772""",
"=""276.025""","=""0.006""","=""276.022""","=""0.003""","=""2h""","=""""",,"=""40114.01""","=""76332.32""","=""3d9.(2D).4s.4p.(3P*)""","=""4P*""","=""3/2""","=""3d9.4s.(3D).6s""","=""2D""","=""3/2""",,"=""""","=""L772""",
"=""276.258""","=""0.006""","=""276.256""","=""0.003""","=""1h*""","=""""",,"=""39018.69""","=""75206.3""","=""3d9.(2D).4s.4p.(3P*)""","=""4P*""","=""5/2""","=""3d9.4s.(1D).4d""","=""2G""","=""7/2""",,"=""""","=""L772""",
"=""276.258""","=""0.006""","=""276.271""","=""0.015""","=""1h*""","=""""",,"=""43514.01""","=""79699.6""","=""3d9.(2D).4s.4p.(3P*)""","=""4D*""","=""7/2""","=""3d9.4s.(3D).6d""","=""4F""","=""9/2""",,"=""""","=""L772""",
"=""276.309""","=""0.006""","=""276.311""","=""0.006""","=""1h*""","=""""",,"=""43514.01""","=""79694.4""","=""3d9.(2D).4s.4p.(3P*)""","=""4D*""","=""7/2""","=""3d9.4s.(3D).6d""","=""4D""","=""7/2""",,"=""""","=""L772""",
"=""276.309""","=""0.006""","=""276.313""","=""0.005""","=""1h*""","=""""",,"=""44406.32""","=""80586.5""","=""3d9.(2D).4s.4p.(3P*)""","=""4D*""","=""5/2""","=""3d9.4s.(3D).6d""","=""2D""","=""3/2""",,"=""""","=""L772""",
"=""276.3809""","=""0.0021""","=""276.3804""","=""0.0011""","=""15h""","=""""",,"=""40909.16""","=""77080.49""","=""3d9.(2D).4s.4p.(3P*)""","=""4F*""","=""9/2""","=""3d9.4s.(3D).5d""","=""4F""","=""9/2""",,"=""""","=""L772""",
"=""276.4762""","=""0.0021""","=""276.4749""","=""0.0016""","=""5h""","=""""",,"=""40909.16""","=""77068.13""","=""3d9.(2D).4s.4p.(3P*)""","=""4F*""","=""9/2""","=""3d9.4s.(3D).5d""","=""4D""","=""7/2""",,"=""""","=""L772""",
"=""276.5300""","=""0.0017""","=""276.5317""","=""0.0018""","=""1""","=""""",,"=""39018.69""","=""75170.23""","=""3d9.(2D).4s.4p.(3P*)""","=""4P*""","=""5/2""","=""3d9.4s.(3D).6s""","=""2D""","=""5/2""",,"=""""","=""L772""",
"=""276.6371""","=""0.0021""","=""276.63669""","=""0.00023""","=""2500r*""","=""""",,"=""13245.443""","=""49383.264""","=""3d9.4s2""","=""2D""","=""3/2""","=""3d10.5p""","=""2P*""","=""1/2""",,"=""""","=""L772""",
"=""276.6371""","=""0.0021""","=""276.6391""","=""0.0023""","=""2500r*""","=""9.6e+06""",C+,"=""13245.443""","=""49382.945""","=""3d9.4s2""","=""2D""","=""3/2""","=""3d10.5p""","=""2P*""","=""3/2""",,"=""T1343""","=""L772""",
"=""276.8878""","=""0.0021""","=""276.8879""","=""0.0023""","=""125h""","=""""",,"=""40909.16""","=""77014.2""","=""3d9.(2D).4s.4p.(3P*)""","=""4F*""","=""9/2""","=""3d9.4s.(3D).5d""","=""4G""","=""11/2""",,"=""""","=""L772""",
"=""277.370""","=""0.006""","=""277.370""","=""0.004""","=""1h""","=""""",,"=""44544.16""","=""80586.5""","=""3d9.(2D).4s.4p.(3P*)""","=""4D*""","=""3/2""","=""3d9.4s.(3D).6d""","=""2D""","=""3/2""",,"=""""","=""L772""",
"=""277.45""","=""0.03""","=""277.465""","=""0.018""","=""4h""","=""""",,"=""44544.16""","=""80574.1""","=""3d9.(2D).4s.4p.(3P*)""","=""4D*""","=""3/2""","=""3d9.4s.(3D).6d""","=""2F""","=""5/2""",,"=""""","=""L772""",
"=""278.0828""","=""0.0017""","=""278.079""","=""0.004""","=""1""","=""""",,"=""40114.01""","=""76064.42""","=""3d9.(2D).4s.4p.(3P*)""","=""4P*""","=""3/2""","=""3d9.4s.(3D).6s""","=""4D""","=""1/2""",,"=""""","=""L772""",
"=""278.2592""","=""0.0021""","=""278.2599""","=""0.0013""","=""20h""","=""""",,"=""41153.47""","=""77080.49""","=""3d9.(2D).4s.4p.(3P*)""","=""4F*""","=""7/2""","=""3d9.4s.(3D).5d""","=""4F""","=""9/2""",,"=""""","=""L772""",
"=""278.3551""","=""0.0021""","=""278.3557""","=""0.0011""","=""20h""","=""""",,"=""41153.47""","=""77068.13""","=""3d9.(2D).4s.4p.(3P*)""","=""4F*""","=""7/2""","=""3d9.4s.(3D).5d""","=""4D""","=""7/2""",,"=""""","=""L772""",
"=""278.6496""","=""0.0021""","=""278.6493""","=""0.0009""","=""10h""","=""""",,"=""41153.47""","=""77030.29""","=""3d9.(2D).4s.4p.(3P*)""","=""4F*""","=""7/2""","=""3d9.4s.(3D).5d""","=""4P""","=""5/2""",,"=""""","=""L772""",
"=""279.1951""","=""0.0021""","=""279.1945""","=""0.0011""","=""5h""","=""""",,"=""41153.47""","=""76960.23""","=""3d9.(2D).4s.4p.(3P*)""","=""4F*""","=""7/2""","=""3d9.4s.(3D).5d""","=""2F""","=""7/2""",,"=""""","=""L772""",
"=""279.3485""","=""0.0021""","=""279.351""","=""0.003""","=""2h""","=""""",,"=""44544.16""","=""80330.87""","=""3d9.(2D).4s.4p.(3P*)""","=""4D*""","=""3/2""","=""3d9.4s.(3D).7s""","=""4D""","=""1/2""",,"=""""","=""L772""",
"=""279.6045""","=""0.0021""","=""279.607""","=""0.003""","=""1h""","=""""",,"=""43514.01""","=""79267.93""","=""3d9.(2D).4s.4p.(3P*)""","=""4D*""","=""7/2""","=""3d9.4s.(3D).7s""","=""2D""","=""5/2""",,"=""""","=""L772""",
"=""280.2556""","=""0.0021""","=""280.2568""","=""0.0024""","=""10h""","=""""",,"=""41153.47""","=""76824.52""","=""3d9.(2D).4s.4p.(3P*)""","=""4F*""","=""7/2""","=""3d9.4s.(3D).5d""","=""2G""","=""9/2""",,"=""""","=""L772""",
"=""280.3686""","=""0.0021""","=""280.3691""","=""0.0010""","=""10h""","=""""",,"=""42302.58""","=""77959.34""","=""3d9.(2D).4s.4p.(3P*)""","=""4F*""","=""3/2""","=""3d9.4s.(3D).5d""","=""2F""","=""5/2""",,"=""""","=""L772""",
"=""280.571""","=""0.006""","=""280.572""","=""0.003""","=""5h""","=""""",,"=""42302.58""","=""77933.5""","=""3d9.(2D).4s.4p.(3P*)""","=""4F*""","=""3/2""","=""3d9.4s.(3D).5d""","=""2D""","=""3/2""",,"=""""","=""L772""",
"=""280.978""","=""0.006""","=""280.982""","=""0.006""","=""1h""","=""""",,"=""44963.26""","=""80542.3""","=""3d9.(2D).4s.4p.(3P*)""","=""2F*""","=""7/2""","=""3d9.4s.(3D).6d""","=""4D""","=""5/2""",,"=""""","=""L772""",
"=""281.274""","=""0.006""","=""281.272""","=""0.006""","=""2h*""","=""""",,"=""44963.26""","=""80505.6""","=""3d9.(2D).4s.4p.(3P*)""","=""2F*""","=""7/2""","=""3d9.4s.(3D).6d""","=""4G""","=""9/2""",,"=""""","=""L772""",
"=""281.274""","=""0.006""","=""281.277""","=""0.003""","=""2h*""","=""""",,"=""43726.24""","=""79267.93""","=""3d9.(2D).4s.4p.(3P*)""","=""2F*""","=""5/2""","=""3d9.4s.(3D).7s""","=""2D""","=""5/2""",,"=""""","=""L772""",
"=""281.3558""","=""0.0021""","=""281.3559""","=""0.0013""","=""2h""","=""""",,"=""43726.24""","=""79257.95""","=""3d9.(2D).4s.4p.(3P*)""","=""2F*""","=""5/2""","=""3d9.4s.(3D).7s""","=""4D""","=""3/2""",,"=""""","=""L772""",
"=""281.571""","=""0.006""","=""281.566""","=""0.005""","=""1h""","=""""",,"=""41562.93""","=""77068.13""","=""3d9.(2D).4s.4p.(3P*)""","=""4F*""","=""5/2""","=""3d9.4s.(3D).5d""","=""4D""","=""7/2""",,"=""""","=""L772""",
"=""281.747""","=""0.006""","=""281.742""","=""0.006""","=""1h""","=""""",,"=""45879.32""","=""81362.3""","=""3d9.(2D).4s.4p.(3P*)""","=""2P*""","=""3/2""","=""3d9.4s.(1D).5d""","=""2F""","=""5/2""",,"=""""","=""L772""",
"=""281.868""","=""0.006""","=""281.8664""","=""0.0016""","=""4h""","=""""",,"=""41562.93""","=""77030.29""","=""3d9.(2D).4s.4p.(3P*)""","=""4F*""","=""5/2""","=""3d9.4s.(3D).5d""","=""4P""","=""5/2""",,"=""""","=""L772""",
"=""282.123""","=""0.006""","=""282.128""","=""0.005""","=""1h""","=""""",,"=""45879.32""","=""81313.82""","=""3d9.(2D).4s.4p.(3P*)""","=""2P*""","=""3/2""","=""3d9.4s.(1D).5d""","=""2D""","=""3/2""",,"=""""","=""L772""",
"=""282.286""","=""0.006""","=""282.282""","=""0.005""","=""0h""","=""""",,"=""44915.68""","=""80330.87""","=""3d9.(2D).4s.4p.(3P*)""","=""4D*""","=""1/2""","=""3d9.4s.(3D).7s""","=""4D""","=""1/2""",,"=""""","=""L772""",
"=""282.4370""","=""0.0021""","=""282.4368""","=""0.0003""","=""1250r""","=""7.8e+06""",C+,"=""11202.618""","=""46598.35""","=""3d9.4s2""","=""2D""","=""5/2""","=""3d9.(2D).4s.4p.(3P*)""","=""2D*""","=""5/2""",,"=""T1343""","=""L772""",
"=""282.942""","=""0.006""","=""282.9410""","=""0.0015""","=""5h""","=""""",,"=""40114.01""","=""75446.67""","=""3d9.(2D).4s.4p.(3P*)""","=""4P*""","=""3/2""","=""3d9.4s.(1D).4d""","=""2D""","=""5/2""",,"=""""","=""L772""",
"=""282.988""","=""0.006""","=""282.985""","=""0.003""","=""1h*""","=""""",,"=""43726.24""","=""79053.38""","=""3d9.(2D).4s.4p.(3P*)""","=""2F*""","=""5/2""","=""3d9.4s.(3D).5d""","=""4G""","=""5/2""",,"=""""","=""L772""",
"=""282.988""","=""0.006""","=""282.993""","=""0.005""","=""1h*""","=""""",,"=""40114.01""","=""75440.18""","=""3d9.(2D).4s.4p.(3P*)""","=""4P*""","=""3/2""","=""3d9.4s.(1D).4d""","=""2D""","=""3/2""",,"=""""","=""L772""",
"=""283.249""","=""0.006""","=""283.2477""","=""0.0018""","=""5h""","=""""",,"=""39018.69""","=""74313.10""","=""3d9.(2D).4s.4p.(3P*)""","=""4P*""","=""5/2""","=""3d9.4s.(3D).6s""","=""4D""","=""5/2""",,"=""""","=""L772""",
"=""283.430""","=""0.006""","=""283.426""","=""0.005""","=""2h""","=""""",,"=""40114.01""","=""75386.2""","=""3d9.(2D).4s.4p.(3P*)""","=""4P*""","=""3/2""","=""3d9.4s.(1D).4d""","=""2S""","=""1/2""",,"=""""","=""L772""",
"=""283.734""","=""0.006""","=""283.729""","=""0.006""","=""1h""","=""""",,"=""44406.32""","=""79640.9""","=""3d9.(2D).4s.4p.(3P*)""","=""4D*""","=""5/2""","=""3d9.4s.(3D).6d""","=""4S""","=""3/2""",,"=""""","=""L772""",
"=""284.092""","=""0.006""","=""284.093""","=""0.003""","=""10h""","=""""",,"=""46172.89""","=""81362.3""","=""3d9.(2D).4s.4p.(3P*)""","=""*""","=""3/2""","=""3d9.4s.(1D).5d""","=""2F""","=""5/2""",,"=""""","=""L772""",
"=""284.4160""","=""0.0009""","=""284.4155""","=""0.0006""","=""15""","=""""",,"=""40114.01""","=""75263.50""","=""3d9.(2D).4s.4p.(3P*)""","=""4P*""","=""3/2""","=""3d9.4s.(1D).4d""","=""2P""","=""3/2""",,"=""""","=""L772""",
"=""284.4842""","=""0.0021""","=""284.4848""","=""0.0013""","=""10h""","=""""",,"=""46172.89""","=""81313.82""","=""3d9.(2D).4s.4p.(3P*)""","=""*""","=""3/2""","=""3d9.4s.(1D).5d""","=""2D""","=""3/2""",,"=""""","=""L772""",
"=""284.6478""","=""0.0009""","=""284.6492""","=""0.0015""","=""15""","=""""",,"=""40943.78""","=""76064.42""","=""3d9.(2D).4s.4p.(3P*)""","=""4P*""","=""1/2""","=""3d9.4s.(3D).6s""","=""4D""","=""1/2""",,"=""""","=""L772""",
"=""285.1743""","=""0.0021""","=""285.1723""","=""0.0019""","=""15h""","=""""",,"=""40114.01""","=""75170.23""","=""3d9.(2D).4s.4p.(3P*)""","=""4P*""","=""3/2""","=""3d9.4s.(3D).6s""","=""2D""","=""5/2""",,"=""""","=""L772""",
"=""285.6660""","=""0.0021""","=""285.6674""","=""0.0013""","=""2h""","=""""",,"=""40114.01""","=""75109.47""","=""3d9.(2D).4s.4p.(3P*)""","=""4P*""","=""3/2""","=""3d9.4s.(1D).4d""","=""2P""","=""1/2""",,"=""""","=""L772""",
"=""285.8225""","=""0.0021""","=""285.8234""","=""0.0014""","=""50h""","=""""",,"=""39018.69""","=""73995.05""","=""3d9.(2D).4s.4p.(3P*)""","=""4P*""","=""5/2""","=""3d9.4s.(3D).6s""","=""4D""","=""7/2""",,"=""""","=""L772""",
"=""285.8734""","=""0.0009""","=""285.8732""","=""0.0003""","=""200""","=""""",,"=""11202.618""","=""46172.89""","=""3d9.4s2""","=""2D""","=""5/2""","=""3d9.(2D).4s.4p.(3P*)""","=""*""","=""3/2""",,"=""""","=""L772""",
"=""286.207""","=""0.006""","=""286.2059""","=""0.0016""","=""5h""","=""""",,"=""40114.01""","=""75043.63""","=""3d9.(2D).4s.4p.(3P*)""","=""4P*""","=""3/2""","=""3d9.4s.(3D).6s""","=""4D""","=""3/2""",,"=""""","=""L772""",
"=""286.7633""","=""0.0021""","=""286.7643""","=""0.0014""","=""1h""","=""""",,"=""44406.32""","=""79267.93""","=""3d9.(2D).4s.4p.(3P*)""","=""4D*""","=""5/2""","=""3d9.4s.(3D).7s""","=""2D""","=""5/2""",,"=""""","=""L772""",
"=""286.8470""","=""0.0021""","=""286.8463""","=""0.0016""","=""10h*""","=""""",,"=""43726.24""","=""78577.89""","=""3d9.(2D).4s.4p.(3P*)""","=""2F*""","=""5/2""","=""3d9.4s.(1D).6s""","=""2D""","=""3/2""",,"=""""","=""L772""",
"=""286.8470""","=""0.0021""","=""286.8464""","=""0.0014""","=""10h*""","=""""",,"=""44406.32""","=""79257.95""","=""3d9.(2D).4s.4p.(3P*)""","=""4D*""","=""5/2""","=""3d9.4s.(3D).7s""","=""4D""","=""3/2""",,"=""""","=""L772""",
