obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""329.065""","=""0.003""","=""329.0637""","=""0.0024""","=""5""","=""4.72e+08""",,"=""186681.4""","=""217061.9""","=""3p5.4p""","=""3D""","=""2""","=""3p5.4d""","=""3F*""","=""2""",,"=""T8304""","=""L3490""",
"=""330.160""","=""0.003""","=""330.1537""","=""0.0015""","=""3""","=""9.17e+06""",,"=""164492.0""","=""194772.2""","=""3p5.3d""","=""3P*""","=""1""","=""3p5.4p""","=""1S""","=""0""",,"=""T8304""","=""L3490""",
"=""333.767""","=""0.003""","=""333.7649""","=""0.0025""","=""1""","=""4.78e+05""",,"=""189239.5""","=""219192.1""","=""3p5.4p""","=""1P""","=""1""","=""3p5.4d""","=""3D*""","=""2""",,"=""T8304""","=""L3490""",
"=""335.651""","=""0.003""","=""335.6486""","=""0.0016""","=""2""","=""5.88e+07""",,"=""183204.1""","=""212988.6""","=""3p5.4p""","=""3S""","=""1""","=""3p5.(2P*<3/2>).5s""","=""2[3/2]*""","=""1""",,"=""T8304""","=""L3490""",
"=""338.062""","=""0.003""","=""338.061""","=""0.003""","=""6""","=""1.59e+09""",,"=""188150.3""","=""217722.3""","=""3p5.4p""","=""1D""","=""2""","=""3p5.4d""","=""3D*""","=""3""",,"=""T8304""","=""L3490""",
"=""338.486""","=""0.003""","=""338.485""","=""0.003""","=""6bl*""","=""1.10e+09""",,"=""187527.0""","=""217061.9""","=""3p5.4p""","=""3D""","=""1""","=""3p5.4d""","=""3F*""","=""2""",,"=""T8304""","=""L12188""",
"=""338.486""","=""0.003""","=""338.488""","=""0.003""","=""6bl*""","=""5.25e+07""",,"=""189657.4""","=""219192.1""","=""3p5.4p""","=""3P""","=""2""","=""3p5.4d""","=""3D*""","=""2""",,"=""T8304""","=""L12188""",
"=""339.263""","=""0.003""","=""339.2572""","=""0.0016""","=""3""","=""3.72e+07""",,"=""186383.8""","=""215851.5""","=""3p5.4p""","=""3D""","=""3""","=""3p5.4d""","=""3P*""","=""2""",,"=""T8304""","=""L3490""",
"=""340.424""","=""0.003""","=""340.4194""","=""0.0016""","=""6""","=""2.20e+08""",,"=""183204.1""","=""212571.2""","=""3p5.4p""","=""3S""","=""1""","=""3p5.(2P*<3/2>).5s""","=""2[3/2]*""","=""2""",,"=""T8304""","=""L3490""",
"=""342.713""","=""0.003""","=""342.7185""","=""0.0017""","=""2""","=""1.72e+07""",,"=""186681.4""","=""215851.5""","=""3p5.4p""","=""3D""","=""2""","=""3p5.4d""","=""3P*""","=""2""",,"=""T8304""","=""L3490""",
"=""344.005""","=""0.003""","=""344.000""","=""0.003""","=""7""","=""1.12e+09""",,"=""190130.7""","=""219192.1""","=""3p5.4p""","=""3P""","=""1""","=""3p5.4d""","=""3D*""","=""2""",,"=""T8304""","=""L3490""",
"=""345.785""","=""0.003""","=""345.783""","=""0.003""","=""2""","=""8.91e+06""",,"=""188150.3""","=""217061.9""","=""3p5.4p""","=""1D""","=""2""","=""3p5.4d""","=""3F*""","=""2""",,"=""T8304""","=""L3490""",
"=""352.851""","=""0.003""","=""352.8420""","=""0.0018""","=""1""","=""2.39e+07""",,"=""186681.4""","=""215014.6""","=""3p5.4p""","=""3D""","=""2""","=""3p5.(2P*<1/2>).5s""","=""2[1/2]*""","=""1""",,"=""T8304""","=""L3490""",
"=""352.953""","=""0.003""","=""352.9504""","=""0.0018""","=""3""","=""3.13e+07""",,"=""187527.0""","=""215851.5""","=""3p5.4p""","=""3D""","=""1""","=""3p5.4d""","=""3P*""","=""2""",,"=""T8304""","=""L3490""",
"=""353.075""","=""0.003""","=""353.0700""","=""0.0018""","=""7""","=""2.26e+08""",,"=""166457.3""","=""194772.2""","=""3p5.4s""","=""1P*""","=""1""","=""3p5.4p""","=""1S""","=""0""",,"=""T8304""","=""L3490""",
"=""356.215""","=""0.003""","=""356.215""","=""0.003""","=""4""","=""6.49e+07""",,"=""189657.4""","=""217722.3""","=""3p5.4p""","=""3P""","=""2""","=""3p5.4d""","=""3D*""","=""3""",,"=""T8304""","=""L3490""",
"=""358.660""","=""0.003""","=""358.6562""","=""0.0018""","=""2""","=""2.52e+07""",,"=""187527.0""","=""215400.9""","=""3p5.4p""","=""3D""","=""1""","=""3p5.4d""","=""3P*""","=""1""",,"=""T8304""","=""L3490""",
