element,ionization_stage,observed_wavelength_nm,ritz_wavelength_nm,relative_intensity,Aki,lower_energy,upper_energy
Fe,I,213.85924,213.859231,115.0,2800000.0,0.0,46744.993
Fe,I,213.9698,213.969792,468.0,,0.0,46720.842
Fe,I,,213.972957,,,415.933,47136.084
Fe,I,213.99344,213.993438,72.0,,704.007,47419.687
Fe,I,214.10858,214.108623,11.0,,415.933,47106.484
Fe,I,214.14717,214.147186,9.0,,6928.268,53610.412
Fe,I,214.17181,214.171803,162.0,,415.933,47092.712
Fe,I,214.2146,214.214493,4.0,,888.132,47555.61
Fe,I,214.25662,214.256902,14.0,,6928.268,53586.51
Fe,I,214.28316,214.28311,9.0,,8154.714,54807.25
Fe,I,214.33692,214.336957,9.0,,7376.764,54017.581
Fe,I,214.355,214.354557,,,7376.764,54013.752
Fe,I,214.38964,214.389696,23.0,,7728.06,54357.405
Fe,I,214.44485,214.444843,40.0,,7985.785,54603.14
Fe,I,214.45681,214.456971,31.0,,7728.06,54342.779
Fe,I,214.51895,214.518938,275.0,5700000.0,415.933,47017.188
Fe,I,214.62821,214.628192,14.0,,978.074,47555.61
Fe,I,214.67205,214.672055,28.0,,704.007,47272.027
Fe,I,214.70454,214.704545,48.0,,7728.06,54289.034
Fe,I,214.7479,214.747447,,,8154.714,54706.387
Fe,I,214.77883,214.778848,10.0,,7985.785,54530.653
Fe,I,214.84031,214.840304,40.0,,888.132,47419.687
Fe,I,214.84928,214.849244,6.0,,7728.06,54257.679
Fe,I,214.91786,214.917876,7.0,,7376.764,53891.526
Fe,I,214.96294,214.962801,6.0,,7376.764,53881.806
Fe,I,215.01847,215.01847,91.0,,704.007,47197.01
Fe,I,215.10023,215.100151,12.0,,7376.764,53852.114
Fe,I,215.10994,215.109978,,,704.007,47177.234
Fe,I,215.10994,215.110061,,,415.933,46889.142
Fe,I,215.16953,215.169517,151.0,,6928.268,53388.637
Fe,I,215.22487,215.224848,32.0,,8154.714,54603.14
Fe,I,215.248007,,630.0,,,
Fe,I,215.30065,215.300638,219.0,6900000.0,704.007,47136.084
Fe,I,215.41244,215.412416,4.0,,7376.764,53784.75
Fe,I,215.44454,215.444564,18.0,,12560.934,58961.996
Fe,I,215.44689,215.446862,38.0,,6928.268,53328.835
Fe,I,215.50197,215.50196,72.0,,704.007,47092.712
Fe,I,215.52429,215.52431,11.0,,888.132,47272.027
Fe,I,215.56139,215.561288,3.0,,8154.714,54530.653
Fe,I,215.56472,215.564477,3.0,,12968.554,59343.807
Fe,I,215.58144,215.581368,15.0,,7985.785,54357.405
Fe,I,215.64301,215.642973,11.0,,11976.239,58334.613
Fe,I,215.6495,215.649393,42.0,,7985.785,54342.779
Fe,I,215.77944,215.779433,620.0,,415.933,46744.993
Fe,I,215.84743,215.847429,52.0,,7728.06,54042.527
Fe,I,215.85342,215.853423,91.0,,704.007,47017.188
Fe,I,215.86294,215.862932,65.0,,415.933,46727.074
Fe,I,215.87348,215.873482,68.0,,888.132,47197.01
Fe,I,215.892,215.891988,126.0,,415.933,46720.842
Fe,I,215.89977,215.899729,6.0,,7985.785,54289.034
Fe,I,215.915,215.914783,,,11976.239,58276.26
Fe,I,215.9431,215.943087,55.0,,978.074,47272.027
Fe,I,215.96374,215.963765,33.0,,7728.06,54017.581
Fe,I,215.96557,215.96572,89.0,,888.132,47177.234
Fe,I,215.98809,215.988059,76.0,,7376.764,53661.079
Fe,I,215.99235,215.992334,110.0,,888.132,47171.531
Fe,I,216.02382,216.0238,11.0,,7728.06,54004.718
Fe,I,216.04615,216.046044,6.0,,7985.785,54257.679
Fe,I,216.1579,216.1579,200.0,5000000.0,888.132,47136.084
Fe,I,216.22479,216.224784,112.0,,7376.764,53610.412
Fe,I,216.33665,216.336638,100.0,,7376.764,53586.51
Fe,I,216.38622,216.386215,79.0,,978.074,47177.234
Fe,I,216.3927,216.392468,,,704.007,46901.832
Fe,I,216.43813,216.438199,22.0,,8154.714,54342.779
Fe,I,216.45275,216.452752,,,7728.06,53913.02
Fe,I,216.45487,216.454861,316.0,,704.007,46888.517
Fe,I,216.55351,216.553545,5.0,,7728.06,53891.526
Fe,I,216.58614,216.586132,224.0,,6928.268,53084.789
Fe,I,216.59911,216.599156,19.0,,7728.06,53881.806
Fe,I,216.6222,216.622044,,,7985.785,54134.655
Fe,I,216.65858,216.658578,126.0,,6928.268,53069.357
Fe,I,216.67732,216.677326,3240.0,270000000.0,0.0,46137.097
Fe,I,216.72761,216.727369,11.0,,7985.785,54112.23
Fe,I,216.7386,216.738605,25.0,,7728.06,53852.114
Fe,I,216.7526,216.752611,,,12968.554,59089.628
Fe,I,216.80565,216.805655,22.0,,7728.06,53837.851
Fe,I,216.83776,216.837759,20.0,,8154.714,54257.679
Fe,I,216.99436,216.994317,18.0,,8154.714,54224.42
Fe,I,217.05298,217.052929,7.0,,11976.239,58033.506
Fe,I,217.05543,217.055403,,,7985.785,54042.527
Fe,I,217.05543,217.055648,,,7728.06,53784.75
Fe,I,217.12338,217.12339,59.0,,11976.239,58018.561
Fe,I,217.1297,217.129691,245.0,5100000.0,704.007,46744.993
Fe,I,217.13702,217.137125,3.0,,12560.934,58600.344
Fe,I,217.21423,217.214239,36.0,,704.007,46727.074
Fe,I,217.2225,217.222368,0.0,,7728.06,53749.405
Fe,I,217.25847,217.258462,155.0,,888.132,46901.832
Fe,I,217.26708,217.26709,,,7376.764,53388.637
Fe,I,217.32136,217.321355,123.0,8300000.0,888.132,46888.517
Fe,I,217.3469,217.346712,0.0,,7728.06,53723.079
Fe,I,217.3543,217.354165,,,12968.554,58961.996
Fe,I,217.3706,217.37063,2.0,,7985.785,53975.744
Fe,I,217.41429,217.414163,21.0,,7376.764,53357.515
Fe,I,217.5239,217.524094,,,8154.714,54112.23
Fe,I,217.54989,217.549872,15.0,,7376.764,53328.835
Fe,I,217.60233,217.602232,3.0,,11976.239,57917.254
Fe,I,217.6228,217.622797,9.0,,7376.764,53313.438
Fe,I,217.64006,217.640116,5.0,,7728.06,53661.079
Fe,I,217.6677,217.667528,2.0,,7985.785,53913.02
Fe,I,217.68401,217.68401,174.0,10000000.0,978.074,46901.832
Fe,I,217.7697,217.769455,8.0,,7985.785,53891.526
Fe,I,217.80806,217.808067,930.0,,415.933,46313.537
Fe,I,217.81185,217.811831,398.0,,704.007,46600.818
Fe,I,217.8805,217.880478,1.0,,7728.06,53610.412
Fe,I,217.8981,217.897666,,,6928.268,52807.001
Fe,I,218.025,218.024406,,,7985.785,53837.851
Fe,I,218.0869,218.086835,10.0,,888.132,46727.074
Fe,I,218.11406,218.11405,,,0.0,45833.223
Fe,I,218.1652,218.164759,,,7985.785,53808.356
Fe,I,218.17186,218.1721,105.0,,8154.714,53975.744
Fe,I,218.34664,218.346626,16.0,,888.132,46672.54
Fe,I,218.39797,218.397811,35.0,,12560.934,58334.613
Fe,I,218.44601,218.44582,18.0,,7985.785,53749.405
Fe,I,218.52138,218.521326,5.0,,7985.785,53733.594
Fe,I,218.62496,218.624939,59.0,,0.0,45726.13
Fe,I,218.64868,218.648687,1290.0,,415.933,46137.097
Fe,I,218.6767,218.676612,,,12560.934,58276.26
Fe,I,218.68924,218.689243,398.0,,888.132,46600.818
Fe,I,218.7119,218.711545,,,7376.764,53084.789
Fe,I,218.71943,218.719447,930.0,,704.007,46410.381
Fe,I,218.91877,218.918775,4.0,,11976.239,57641.001
Fe,I,218.93884,218.938842,10.0,,7728.06,53388.637
Fe,I,219.07696,219.076975,9.0,,12968.554,58600.344
Fe,I,219.0881,219.088187,4.0,,7728.06,53357.515
Fe,I,219.12042,219.120418,162.0,7300000.0,978.074,46600.818
Fe,I,219.18389,219.183908,1550.0,120000000.0,704.007,46313.537
Fe,I,219.2261,219.225994,0.0,,7728.06,53328.835
Fe,I,219.28232,219.282306,16.0,,11976.239,57565.305
Fe,I,219.34102,219.341014,16.0,,7376.764,52953.629
Fe,I,219.356,219.355907,3.0,,11976.239,57550.01
Fe,I,219.60418,219.604199,910.0,120000000.0,888.132,46410.381
Fe,I,219.7234,219.723359,5.0,,415.933,45913.497
Fe,I,220.0086,220.00887,0.0,,12560.934,57999.461
Fe,I,220.03519,220.0352,214.0,,704.007,46137.097
Fe,I,220.03898,220.038993,331.0,89000000.0,978.074,46410.381
Fe,I,220.04914,220.04902,9.0,,7376.764,52807.001
Fe,I,220.0577,220.057909,,,0.0,45428.402
Fe,I,220.07241,220.072429,363.0,28000000.0,888.132,46313.537
Fe,I,220.11178,220.111755,52.0,,415.933,45833.223
Fe,I,220.4074,220.407669,0.0,,12560.934,57917.254
Fe,I,220.644,220.644185,0.0,,12968.554,58276.26
Fe,I,220.70684,220.706836,50.0,,0.0,45294.846
Fe,I,220.8723,220.872141,,,704.007,45964.957
Fe,I,221.06883,221.068847,52.0,,0.0,45220.681
Fe,I,221.12353,221.123576,,,704.007,45913.497
Fe,I,221.3481,221.347813,,,12968.554,58132.249
Fe,I,221.4257,221.425715,,,12560.934,57708.741
Fe,I,221.7585,221.758476,1.0,,12560.934,57641.001
Fe,I,221.7743,221.774427,32.0,,888.132,45964.957
Fe,I,222.0915,222.091538,18.0,,415.933,45428.402
Fe,I,222.1317,222.131504,0.0,,12560.934,57565.305
Fe,I,222.2071,222.20703,0.0,,12560.934,57550.01
Fe,I,222.27632,222.276276,27.0,,11976.239,56951.301
Fe,I,222.3767,222.376173,,,7728.06,52682.92
Fe,I,222.7868,222.786756,,,7985.785,52857.804
Fe,I,222.81715,222.817144,102.0,2100000.0,415.933,45281.833
Fe,I,222.85174,222.851584,,,704.007,45562.974
Fe,I,222.90732,222.907277,23.0,,704.007,45551.767
Fe,I,223.1101,223.109658,1.0,,11976.239,56783.322
Fe,I,223.1213,223.121287,120.0,,415.933,45220.681
Fe,I,223.44327,223.443287,19.0,,12968.554,57708.741
Fe,I,223.7817,223.782143,,,12968.554,57641.001
Fe,I,,223.826298,,,888.132,45551.767
Fe,I,224.06297,224.062963,69.0,,11976.239,56592.703
Fe,I,224.25699,224.257189,87.0,,704.007,45281.833
Fe,I,224.27807,224.277985,6.0,,978.074,45551.767
Fe,I,224.3908,224.390549,,,0.0,44551.335
Fe,I,224.50734,224.507114,38.0,,8154.714,52682.92
Fe,I,224.56526,224.565278,158.0,,704.007,45220.681
Fe,I,224.7244,224.724328,,,7728.06,52213.23
Fe,I,224.74607,224.746126,48.0,,6928.268,51409.124
Fe,I,224.886,224.886018,126.0,,6928.268,51381.457
Fe,I,225.07902,225.079023,468.0,1230000.0,0.0,44415.074
Fe,I,225.123,225.122876,0.0,,11976.239,56382.662
Fe,I,225.18732,225.187396,79.0,,888.132,45281.833
Fe,I,225.2752,225.275523,,,6928.268,51304.604
Fe,I,225.58609,225.586102,115.0,,7376.764,51692.01
Fe,I,225.607,225.607033,,,7985.785,52296.92
Fe,I,225.67548,225.675366,14.0,,12560.934,56858.653
Fe,I,225.92825,225.928244,56.0,1300000.0,415.933,44664.075
Fe,I,225.95101,225.951006,2090.0,5660000.0,0.0,44243.685
Fe,I,225.95802,225.958018,54.0,,7376.764,51619.076
Fe,I,226.05971,226.059831,59.0,,12560.934,56783.322
Fe,I,226.08871,226.088791,33.0,,7728.06,51944.784
Fe,I,226.19968,226.199756,,,7985.785,52180.82
Fe,I,226.34741,226.347419,,,0.0,44166.206
Fe,I,226.43891,226.438924,288.0,,6928.268,51076.628
Fe,I,226.50541,226.505412,650.0,1430000.0,415.933,44551.335
Fe,I,226.5595,226.559758,1.0,,7985.785,52110.601
Fe,I,226.5758,226.576289,2.0,,11976.239,56097.836
Fe,I,226.69058,226.690586,95.0,,7728.06,51827.413
Fe,I,226.70845,226.708447,1070.0,4570000.0,415.933,44511.812
Fe,I,226.74694,226.74695,490.0,,6928.268,51016.66
Fe,I,226.90987,226.909873,191.0,,704.007,44760.746
Fe,I,227.0678,227.06777,,,8154.714,52180.82
Fe,I,227.08624,227.086242,355.0,,0.0,44022.525
Fe,I,227.17828,227.178273,182.0,,7376.764,51381.457
Fe,I,227.20694,227.206942,,2920000.0,415.933,44415.074
