element,ionization_stage,observed_wavelength_nm,ritz_wavelength_nm,relative_intensity,Aki,lower_energy,upper_energy
Ca,I,720.219,,31.0,,,
Ca,I,732.615,,33.0,,,
Ca,I,825.667,,14.0,,,
Ca,I,833.804,,10.0,,,
Ca,I,833.912,,12.0,,,
Ca,I,835.239,,10.0,,,
Ca,I,835.717,,11.0,,,
Ca,I,863.395,,10.0,,,
Ca,I,884.261,,12.0,,,
Ca,I,890.918,,15.0,,,
Ca,I,896.747,,12.0,,,
Ca,I,909.91,,16.0,,,
Ca,I,910.562,,13.0,,,
Ca,I,910.882,,12.0,,,
Ca,I,917.114,,10.0,,,
Ca,I,941.697,,25.0,,,
Ca,I,945.68,,10.0,,,
Ca,I,953.488,,10.0,,,
Ca,I,954.838,,11.0,,,
