element,ionization_stage,observed_wavelength_nm,ritz_wavelength_nm,relative_intensity,Aki,lower_energy,upper_energy
Mn,II,213.952,213.9553,1.0,,49889.927,96613.93
Mn,II,214.035,214.03651,20.0,,36364.64,83070.92
Mn,II,214.337,214.337,40.0,,39808.492,86449.3
Mn,II,214.56,214.56045,10.0,,33147.71,79739.95
Mn,II,214.642,214.64264,2.0,,36364.64,82939.04
Mn,II,214.743,214.74617,10.0,,33248.66,79800.61
Mn,II,214.884,214.88499,30.0,,33278.73,79800.61
Mn,II,214.935,214.93609,8.0,,36428.22,82939.04
Mn,II,215.013,215.01327,1.0,,39808.492,86302.62
Mn,II,215.026,215.02639,30.0,,33248.66,79739.95
Mn,II,215.2427,215.24207,60.0,,33147.71,79592.42
Mn,II,215.5349,215.53419,,,39808.492,86190.26
Mn,II,215.5349,215.53484,,,39826.91,86208.54
Mn,II,215.587,215.58597,2.0,,36364.64,82735.27
Mn,II,215.594,215.59355,10.0,,34910.77,81279.77
Mn,II,215.6977,215.69781,5.0,,36428.22,82774.81
Mn,II,215.816,215.8167,1.0,,44139.031,90460.09
Mn,II,215.869,215.8689,1.0,,34910.77,81220.63
Mn,II,216.1333,216.13287,5.0,,39808.492,86061.8
Mn,II,216.309,216.30811,20.0,,35004.79,81220.63
Mn,II,216.558,216.55906,50.0,,39826.91,85989.2
Mn,II,216.6412,216.64078,50.0,,36274.62,82419.5
Mn,II,216.6693,216.66872,50.0,,39813.76,85952.69
Mn,II,216.995,216.993,60.0,,43395.395,89465.38
Mn,II,217.089,217.08866,30.0,,29869.42,75919.107
Mn,II,217.555,217.55533,80.0,,39808.492,85759.41
Mn,II,219.064,219.0642,5.0,,33278.73,78913.18
Mn,II,219.6826,219.68209,5.0,,36274.62,81780.73
Mn,II,219.96,219.9586,,,40759.62,86208.54
Mn,II,219.96,219.96136,,,36364.64,81812.98
Mn,II,219.978,219.97738,80.0,,44315.26,89760.29
Mn,II,220.171,220.16979,1.0,,38901.88,84307.2
Mn,II,220.191,220.19402,,,43696.217,89096.54
Mn,II,220.248,,5.0,,,
Mn,II,220.27,220.26813,40.0,,36274.62,81659.67
Mn,II,220.3547,220.35393,2.0,,36364.64,81732.02
Mn,II,220.6637,220.66321,10.0,,36428.22,81732.02
Mn,II,220.685,220.6811,,,69044.91,114345.04
Mn,II,220.685,220.6844,,,69044.91,114344.37
Mn,II,220.7854,220.78501,5.0,,44521.54,89800.35
Mn,II,221.003,221.00303,3.0,,30684.96,75919.107
Mn,II,221.059,221.059,2.0,,37848.225,83070.92
Mn,II,221.118,,15.0,,,
Mn,II,221.719,221.72012,1.0,,37848.225,82936.09
Mn,II,221.736,221.73618,2.0,,37851.49,82936.09
Mn,II,222.2573,222.25548,,,37851.49,82830.76
Mn,II,222.2573,222.26249,,,34762.098,79739.95
Mn,II,222.994,222.99399,10.0,48000000.0,34762.098,79592.42
Mn,II,222.999,222.99967,10.0,49000000.0,34910.77,79739.95
Mn,II,223.166,223.16576,10.0,53000000.0,35004.79,79800.61
Mn,II,225.956,225.9569,1.0,,37811.88,82054.42
Mn,II,226.9847,226.98504,30.0,,29869.42,73911.57
Mn,II,227.804,227.80249,5.0,,43696.217,87580.34
Mn,II,228.198,228.19743,1.0,,37851.49,81659.67
Mn,II,229.677,229.67685,20.0,,29869.42,73395.444
Mn,II,229.693,229.69191,3.0,,47073.64,90596.81
Mn,II,229.759,229.7584,5.0,,37811.88,81322.46
Mn,II,229.769,229.7672,,,47073.64,90582.55
Mn,II,229.769,229.7689,,,40759.62,84268.21
Mn,II,229.8953,229.89532,60.0,860000.0,0.0,43484.664
Mn,II,229.951,229.9505,5.0,,37848.225,81322.46
Mn,II,230.02,230.0188,5.0,,41182.62,84643.94
Mn,II,230.5003,230.50033,100.0,1460000.0,0.0,43370.537
Mn,II,230.879,230.87834,5.0,,37848.225,81147.76
Mn,II,230.897,230.89575,10.0,,37851.49,81147.76
Mn,II,231.21,231.20876,3.0,,41190.53,84428.19
Mn,II,231.268,231.26787,30.0,,30684.96,73911.57
Mn,II,231.566,231.56521,10.0,,43131.51,86302.62
Mn,II,231.616,231.61518,5.0,,27583.59,70745.387
Mn,II,231.828,231.82718,5.0,,39813.76,82936.09
Mn,II,231.891,231.89169,30.0,,27547.26,70657.595
Mn,II,231.933,231.93213,8.0,,41204.38,84307.2
Mn,II,231.9434,231.94396,1.0,,30684.96,73785.58
Mn,II,231.997,231.9964,3.0,,39826.91,82917.79
Mn,II,232.021,232.02082,15.0,,27571.25,70657.595
Mn,II,232.042,232.0386,,120000000.0,38720.26,81803.31
Mn,II,232.042,232.04224,,,32836.74,75919.107
Mn,II,232.087,232.08729,1.0,,27583.59,70657.595
Mn,II,232.154,232.15288,1.0,,32857.27,75919.107
Mn,II,232.233,232.23263,8.0,,46903.32,89950.37
Mn,II,232.466,232.46551,10.0,,30679.51,73683.44
Mn,II,232.593,232.59306,30.0,,27547.26,70527.61
Mn,II,232.622,232.62153,12.0,,27571.25,70546.34
Mn,II,232.689,232.68835,2.0,,27583.59,70546.34
Mn,II,232.715,232.71511,12.0,900000.0,27588.53,70546.34
Mn,II,232.723,232.72297,5.0,,27571.25,70527.61
Mn,II,232.763,232.7632,12.0,,48436.05,91384.98
Mn,II,232.79,232.78985,1.0,,27583.59,70527.61
Mn,II,232.864,232.8643,15.0,,43131.51,86061.8
Mn,II,232.874,232.87293,5.0,,27589.36,70518.06
Mn,II,232.884,232.88465,30.0,,27571.25,70497.79
Mn,II,232.952,232.95162,15.0,,27583.59,70497.79
Mn,II,233.086,233.0865,20.0,,31022.2,73911.57
Mn,II,233.2141,233.2135,15.0,48000000.0,48436.05,91302.06
Mn,II,233.242,233.24185,2.0,,32859.15,75719.955
Mn,II,233.323,233.3234,10.0,45000000.0,48333.08,91178.9
Mn,II,233.477,233.47608,0.0,,44899.851,87717.66
Mn,II,233.4924,,20.0,,,
Mn,II,233.7956,233.79533,30.0,,27583.59,70342.936
Mn,II,233.8225,233.82235,10.0,,27588.53,70342.936
Mn,II,233.975,233.97344,2.0,,32836.74,75563.538
Mn,II,234.0,233.99782,,,43339.452,86061.8
Mn,II,234.0,234.00033,,,41190.53,83912.42
Mn,II,234.0586,234.05794,30.0,,30684.96,73396.334
Mn,II,234.117,234.1172,,,30684.96,73385.525
Mn,II,234.117,234.1179,,,48317.83,91018.27
Mn,II,234.28,234.27893,1.0,,41204.38,83875.47
Mn,II,234.365,234.3634,1.0,,49427.371,92083.09
Mn,II,234.4338,234.43361,20.0,,27588.53,70231.468
Mn,II,234.438,234.43817,5.0,,27589.36,70231.468
Mn,II,234.583,234.5813,0.0,,46903.32,89519.42
Mn,II,234.598,234.59701,0.0,,43339.452,85952.69
Mn,II,234.653,234.65262,2.0,,43131.51,85734.65
Mn,II,234.785,234.78496,1.0,,39808.492,82387.62
Mn,II,234.81,234.8089,1.0,,49465.15,92039.94
Mn,II,234.815,234.81402,0.0,,39813.76,82387.62
Mn,II,234.883,234.88277,30.0,,27589.36,70150.76
Mn,II,234.9231,234.9226,15.0,,44315.26,86869.44
Mn,II,235.491,235.49033,2.0,,29869.42,72321.02
Mn,II,235.566,235.56686,3.0,,29869.42,72307.23
Mn,II,235.679,235.67857,20.0,,29889.534,72307.23
Mn,II,235.723,235.7214,1.0,,39826.91,82236.9
Mn,II,235.7686,235.76818,30.0,,29919.444,72321.02
Mn,II,235.8448,235.84489,50.0,,29919.444,72307.23
Mn,II,235.9386,235.93802,20.0,,29951.434,72322.49
Mn,II,235.947,235.94621,30.0,,29951.434,72321.02
Mn,II,235.9812,235.9811,15.0,,31022.2,73385.525
Mn,II,236.0099,236.00966,60.0,,29889.534,72247.73
Mn,II,236.0234,236.02303,30.0,,29951.434,72307.23
Mn,II,236.1768,236.17644,80.0,,29919.444,72247.73
Mn,II,236.2307,236.22966,5.0,,38901.88,81220.63
Mn,II,236.383,236.3819,1.0,,39808.492,82099.99
Mn,II,236.691,236.6894,30.0,100000000.0,43131.51,85368.07
Mn,II,236.84,,0.0,,,
Mn,II,236.89,236.8895,10.0,,49882.208,92083.09
Mn,II,236.977,236.97669,8.0,,39808.492,81993.85
Mn,II,237.009,237.0101,12.0,,40759.62,82939.04
Mn,II,237.07,237.07014,20.0,,31514.71,73683.44
Mn,II,237.1758,237.17347,,,31761.21,73911.57
Mn,II,237.1758,237.1754,,,49889.927,92039.94
Mn,II,237.3357,237.3359,200.0,70000000.0,29889.534,72011.05
Mn,II,237.349,237.34964,15.0,,31662.04,73781.117
Mn,II,237.673,237.67259,20.0,,37851.49,79913.34
Mn,II,237.734,237.7347,8.0,,59537.455,101588.32
Mn,II,237.861,237.8605,8.0,,43339.452,85368.07
Mn,II,237.886,237.88458,10.0,,31761.21,73785.58
Mn,II,237.901,237.9014,5.0,,31662.04,73683.44
Mn,II,237.91,237.90985,0.0,,31761.21,73781.117
Mn,II,237.94,237.93946,,,43528.661,85543.34
Mn,II,238.0275,238.02704,10.0,,39813.76,81812.98
Mn,II,238.1019,238.1016,10.0,,39826.91,81812.98
Mn,II,238.151,238.14969,1.0,,43696.217,85673.81
Mn,II,238.18,238.18007,2.0,,39808.492,81780.73
Mn,II,238.1911,238.1919,1.0,,64550.04,106520.19
Mn,II,238.211,238.20997,2.0,,39813.76,81780.73
Mn,II,238.288,238.2854,12.0,,67295.446,109249.14
Mn,II,238.2991,238.3008,20.0,,67295.446,109246.42
Mn,II,238.3921,,30.0,,,
Mn,II,238.4131,,0.0,,,
Mn,II,238.433,238.43276,10.0,,44521.54,86449.3
Mn,II,238.4912,,12.0,,,
Mn,II,238.5096,,10.0,,,
Mn,II,238.5532,,10.0,,,
Mn,II,238.5618,238.56164,10.0,,39826.91,81732.02
Mn,II,238.6206,,15.0,,,
Mn,II,238.6515,,0.0,,,
Mn,II,238.6605,238.6617,10.0,,49291.36,91178.9
Mn,II,238.6715,238.6697,8.0,,39826.91,81713.05
Mn,II,238.6807,238.68013,12.0,,43850.341,85734.65
Mn,II,238.694,,20.0,,,
Mn,II,238.7004,238.70051,40.0,,31514.71,73395.444
Mn,II,238.7268,,8.0,,,
Mn,II,238.7335,238.735,12.0,,49427.371,91302.06
Mn,II,238.7779,238.7772,8.0,,49517.69,91384.98
Mn,II,238.802,,2.0,,,
Mn,II,238.87,238.86909,20.0,,39808.492,81659.67
Mn,II,238.872,238.87485,5.0,,44139.031,85989.2
Mn,II,238.8973,238.89917,20.0,,39813.76,81659.67
Mn,II,238.9075,,5.0,,,
Mn,II,238.949,,30.0,,,
Mn,II,238.9792,,2.0,,,
Mn,II,239.1281,,20.0,,,
Mn,II,239.252,239.251,10.0,,49517.69,91302.06
Mn,II,239.37,,3.0,,,
Mn,II,239.4395,239.4393,10.0,,49427.371,91178.9
Mn,II,239.454,,25.0,,,
Mn,II,239.5383,239.53814,40.0,,31662.04,73396.334
Mn,II,239.543,239.54325,30.0,,31662.04,73395.444
Mn,II,239.58,239.5805,1.0,,49291.36,91018.27
Mn,II,239.6467,,8.0,,,
Mn,II,239.7286,239.7286,25.0,330000000.0,64456.72,106157.86
Mn,II,239.7868,239.787,25.0,300000000.0,64473.421,106164.41
Mn,II,239.8082,,5.0,,,
Mn,II,239.824,239.8247,10.0,80000000.0,64473.421,106157.86
Mn,II,239.8429,,0.0,,,
Mn,II,239.8792,239.8794,30.0,290000000.0,64494.14,106169.07
Mn,II,239.9061,239.9062,12.0,100000000.0,64494.14,106164.41
Mn,II,239.94,239.93923,25.0,,37848.225,79512.76
Mn,II,239.959,239.95804,,,37851.49,79512.76
Mn,II,239.959,239.9584,,,49517.69,91178.9
Mn,II,239.9685,,3.0,,,
Mn,II,240.015,240.0151,25.0,310000000.0,64518.89,106170.25
Mn,II,240.0221,240.0219,10.0,90000000.0,64518.89,106169.07
Mn,II,240.043,240.04274,15.0,,37811.88,79458.45
Mn,II,240.094,240.0949,0.0,,30684.96,72322.49
Mn,II,240.109,240.10874,15.0,,31761.21,73396.334
Mn,II,240.112,240.11387,0.0,,31761.21,73395.444
Mn,II,240.1298,,3.0,,,
Mn,II,240.1715,240.17109,30.0,,31761.21,73385.525
Mn,II,240.183,240.18289,1.0,,30684.96,72307.23
Mn,II,240.1957,240.1948,15.0,70000000.0,64550.04,106170.25
Mn,II,240.208,240.2079,25.0,350000000.0,64550.04,106167.98
Mn,II,240.253,240.25242,12.0,,37848.225,79458.45
Mn,II,240.3409,,15.0,,,
Mn,II,240.3477,,10.0,,,
Mn,II,240.364,240.3641,1.0,,49427.371,91018.27
Mn,II,240.583,240.5826,1.0,,49465.15,91018.27
Mn,II,240.59,,10.0,,,
Mn,II,240.6101,240.6081,,,73395.444,114944.16
Mn,II,240.6101,240.6127,,,52373.269,93921.19
Mn,II,240.723,240.7229,12.0,,52653.327,94182.24
Mn,II,240.7608,,10.0,,,
Mn,II,240.788,240.78648,,,66929.517,108447.46
Mn,II,240.788,240.7877,,,43850.341,85368.07
Mn,II,240.8157,,2.0,,,
Mn,II,240.8401,240.8401,15.0,,39813.76,81322.46
Mn,II,240.8857,240.88505,60.0,,29889.534,71390.488
Mn,II,240.9053,240.9045,12.0,,55116.333,96613.93
Mn,II,240.917,240.9164,12.0,,39826.91,81322.46
Mn,II,241.0586,241.0588,100.0,,29919.444,71390.488
Mn,II,241.0811,241.08074,12.0,,48333.08,89800.35
Mn,II,241.274,241.27395,60.0,,29889.534,71323.6
Mn,II,241.364,,15.0,,,
Mn,II,241.378,241.38036,0.0,,66686.739,108102.54
Mn,II,241.408,,5.0,,,
Mn,II,241.433,241.43243,8.0,,39813.76,81220.63
Mn,II,241.465,241.46695,,,41204.38,82605.33
Mn,II,241.465,241.4687,,,53805.822,95206.47
Mn,II,241.6347,241.63496,70.0,,29951.434,71323.6
Mn,II,241.6712,,30.0,,,
Mn,II,241.7941,241.79406,50.0,,29919.444,71264.39
Mn,II,241.8279,241.82727,15.0,,39808.492,81147.76
Mn,II,241.86,241.8581,1.0,,39813.76,81147.76
Mn,II,241.9138,241.9152,20.0,,48436.05,89760.29
Mn,II,241.935,241.9347,,,44315.26,85636.17
Mn,II,241.935,241.93507,,,39826.91,81147.76
Mn,II,241.944,241.9389,1.0,,65566.03,106886.23
Mn,II,241.963,241.96172,8.0,,44745.501,86061.8
Mn,II,241.9811,241.9813,20.0,,29951.434,71264.39
Mn,II,242.006,,10.0,,,
Mn,II,242.0262,242.02528,10.0,,49291.36,90596.81
Mn,II,242.0719,,15.0,,,
Mn,II,242.11,242.1089,12.0,,49291.36,90582.55
Mn,II,242.138,,10.0,,,
Mn,II,242.271,,3.0,,,
Mn,II,242.2749,,15.0,,,
Mn,II,242.326,242.32579,5.0,,48317.83,89572.06
Mn,II,242.3881,242.38767,15.0,,44745.501,85989.2
Mn,II,242.424,242.42194,5.0,,44521.54,85759.41
Mn,II,242.474,242.4739,1.0,,44139.031,85368.07
Mn,II,242.5606,242.5623,10.0,,53017.188,94231.2
Mn,II,242.5683,242.56759,1.0,,44521.54,85734.65
Mn,II,242.592,242.59131,5.0,,29869.42,71078.501
Mn,II,242.604,242.60245,1.0,,44745.501,85952.69
Mn,II,242.656,242.6562,0.0,,49820.205,91018.27
Mn,II,242.7127,242.7137,5.0,,53698.736,94887.04
Mn,II,242.7379,242.73748,200.0,170000000.0,38366.232,79550.5
Mn,II,242.7719,242.7716,500.0,400000000.0,38366.232,79544.71
Mn,II,242.7939,242.7939,300.0,600000000.0,38366.232,79540.93
Mn,II,242.87,242.8691,1.0,,44899.851,86061.8
Mn,II,242.886,242.88617,1.0,,29919.444,71078.501
Mn,II,242.9297,242.9318,,,73781.117,114932.45
Mn,II,242.941,242.94202,0.0,,52718.905,93868.5
Mn,II,243.019,243.0182,5.0,,43131.51,84268.21
Mn,II,243.048,243.04796,2.0,,49465.15,90596.81
Mn,II,243.122,,3.0,,,
Mn,II,243.133,243.1323,8.0,,49465.15,90582.55
Mn,II,243.216,243.2164,3.0,,55697.014,96800.19
Mn,II,243.228,243.22751,2.0,,37811.88,78913.18
Mn,II,243.287,,0.0,,,
Mn,II,243.331,,30.0,,,
Mn,II,243.374,,0.0,,,
Mn,II,243.384,243.38426,12.0,,32836.74,73911.57
Mn,II,243.462,243.46215,2.0,,37851.49,78913.18
Mn,II,243.472,243.4676,,,44899.851,85960.622
Mn,II,243.5156,243.51465,,,44899.851,85952.69
Mn,II,243.5156,243.51713,,,32859.15,73911.57
Mn,II,243.5251,243.52536,5.0,,29889.534,70940.568
Mn,II,243.532,,0.0,,,
Mn,II,243.626,,1.0,,,
Mn,II,243.6538,243.6538,30.0,570000000.0,65483.12,106512.52
Mn,II,243.699,243.69892,15.0,,44521.54,85543.34
Mn,II,243.711,243.7115,2.0,,38720.26,79739.95
Mn,II,243.7366,243.7367,300.0,370000000.0,38543.122,79558.56
Mn,II,243.7844,243.78463,200.0,370000000.0,38543.122,79550.5
Mn,II,243.8072,,15.0,,,
Mn,II,243.8187,243.8191,100.0,200000000.0,38543.122,79544.71
Mn,II,243.8478,,20.0,,,
Mn,II,243.893,243.89306,,,44745.501,85734.65
Mn,II,243.893,243.89315,,,29951.434,70940.568
Mn,II,243.989,243.9928,,,40759.62,81732.02
Mn,II,244.0453,244.0454,,80000000.0,51553.11,92516.68
Mn,II,244.1056,244.1056,40.0,560000000.0,65566.03,106519.5
Mn,II,244.1139,244.1142,,,73395.444,114347.47
Mn,II,244.1139,244.1147,,,41190.53,82142.46
Mn,II,244.123,244.1226,1.0,,73395.444,114346.06
Mn,II,244.1471,244.1472,10.0,39000000.0,65566.03,106512.52
Mn,II,244.1609,,5.0,,,
Mn,II,244.257,244.25562,0.0,,32857.27,73785.58
Mn,II,244.268,244.26685,10.0,,32859.15,73785.58
Mn,II,244.282,244.28226,20.0,,32857.27,73781.117
Mn,II,244.3414,244.33917,15.0,,35004.79,75919.107
Mn,II,244.3809,244.38088,20.0,,27589.36,68496.694
Mn,II,244.385,,15.0,,,
Mn,II,244.3946,,1.0,,,
Mn,II,244.451,244.45095,,,41204.38,82099.99
Mn,II,244.451,244.45136,,,32787.9,73683.44
Mn,II,244.5686,244.56843,30.0,,29869.42,70745.387
Mn,II,244.592,244.5912,0.0,,38720.26,79592.42
Mn,II,244.619,244.6191,5.0,,47073.64,87941.14
Mn,II,244.638,244.6391,60.0,560000000.0,65658.65,106522.81
Mn,II,244.659,244.6589,10.0,43000000.0,65658.65,106519.5
Mn,II,244.666,244.66664,2.0,,44899.851,85759.41
Mn,II,244.6803,,5.0,,,
Mn,II,244.6888,244.68884,20.0,,29889.534,70745.387
Mn,II,244.717,244.71604,10.0,,53017.188,93868.5
Mn,II,244.7697,,5.0,,,
Mn,II,244.7803,,8.0,,,
Mn,II,244.7956,244.7954,20.0,,38901.88,79739.95
Mn,II,244.8535,244.85376,0.0,,27589.36,68417.697
Mn,II,244.859,244.8651,,,68417.697,109244.14
Mn,II,244.868,244.86676,,,32857.27,73683.44
Mn,II,244.868,244.86812,,,29919.444,70745.387
Mn,II,244.8766,244.8747,,,68417.697,109242.54
Mn,II,244.9438,,5.0,,,
Mn,II,244.9602,244.9527,,,67744.44,108556.29
Mn,II,244.9602,244.9527,,,67744.44,108556.29
Mn,II,244.9742,244.9742,40.0,52000000.0,48317.83,89126.09
Mn,II,245.0317,,2.0,,,
Mn,II,245.18,245.18033,20.0,,44899.851,85673.81
Mn,II,245.2157,245.2162,8.0,35000000.0,65754.82,106522.81
Mn,II,245.2328,245.232,60.0,580000000.0,65754.82,106520.19
Mn,II,245.2486,245.2491,300.0,590000000.0,38806.691,79569.22
Mn,II,245.3133,245.3132,100.0,220000000.0,38806.691,79558.56
Mn,II,245.3371,,10.0,,,
Mn,II,245.362,245.36177,80.0,52000000.0,38806.691,79550.5
Mn,II,245.3721,,8.0,,,
Mn,II,245.383,,8.0,,,
Mn,II,245.426,245.42677,10.0,,31514.71,72247.73
Mn,II,245.4646,,5.0,,,
Mn,II,245.5083,,10.0,,,
Mn,II,245.5358,,15.0,,,
Mn,II,245.61,245.6109,2.0,,53017.188,93719.67
Mn,II,245.6768,,15.0,,,
Mn,II,245.739,245.7389,10.0,,65483.12,106164.41
Mn,II,245.7785,245.7784,20.0,180000000.0,65483.12,106157.86
Mn,II,245.788,245.788,8.0,,65847.03,106520.19
Mn,II,245.8229,,5.0,,,
Mn,II,245.832,245.8322,,,73683.44,114349.29
Mn,II,245.8577,245.8577,60.0,600000000.0,65847.03,106508.66
Mn,II,245.8733,245.87354,30.0,60000000.0,49291.36,89950.37
Mn,II,245.886,245.88687,0.0,,29889.534,70546.34
Mn,II,245.8935,,0.0,,,
Mn,II,245.9042,,10.0,,,
Mn,II,245.9135,,3.0,,,
Mn,II,245.953,245.9468,,,52718.905,93365.8
Mn,II,245.953,245.9539,,,67910.56,108556.29
Mn,II,245.953,245.9539,,,67910.56,108556.29
Mn,II,245.953,245.9539,,,67910.56,108556.29
Mn,II,245.956,245.95715,8.0,,31662.04,72307.23
Mn,II,245.996,245.99679,2.0,,30684.96,71323.6
Mn,II,246.026,246.0245,5.0,,53597.139,94231.2
Mn,II,246.059,246.05804,1.0,,29889.534,70518.06
Mn,II,246.0694,246.06946,40.0,,48436.05,89062.69
Mn,II,246.109,246.1055,5.0,,41182.62,81803.31
Mn,II,246.131,,0.0,,,
Mn,II,246.1525,246.1534,20.0,,41190.53,81803.31
Mn,II,246.1853,246.18518,,,32787.9,73395.444
Mn,II,246.2125,246.2125,10.0,38000000.0,65566.03,106169.07
Mn,II,246.2276,,8.0,,,
Mn,II,246.2409,246.2408,20.0,160000000.0,65566.03,106164.41
Mn,II,246.3277,,10.0,,,
Mn,II,246.3923,,20.0,,,
Mn,II,246.457,246.4565,10.0,,40759.62,81322.46
Mn,II,246.474,246.47493,15.0,,31761.21,72321.02
Mn,II,246.5075,,30.0,,,
Mn,II,246.522,,2.0,,,
Mn,II,246.541,246.54195,2.0,,32836.74,73385.525
Mn,II,246.559,246.55877,2.0,,31761.21,72307.23
Mn,II,246.5944,,10.0,,,
Mn,II,246.602,246.60108,8.0,,32857.27,73396.334
Mn,II,246.6214,246.62136,100.0,52000000.0,33147.71,73683.44
Mn,II,246.6415,246.64128,80.0,46000000.0,33248.66,73781.117
Mn,II,246.6723,,3.0,,,
Mn,II,246.699,246.69885,5.0,,49427.371,89950.37
Mn,II,246.7044,,15.0,,,
Mn,II,246.7546,,5.0,,,
Mn,II,246.7682,246.7683,5.0,34000000.0,65658.65,106170.25
Mn,II,246.7757,246.7755,15.0,160000000.0,65658.65,106169.07
Mn,II,246.784,246.78417,10.0,,49291.36,89800.35
Mn,II,246.7978,246.79721,,,33278.73,73785.58
Mn,II,246.7978,246.79812,,,47073.64,87580.34
Mn,II,246.8241,246.8244,30.0,,33278.73,73781.117
Mn,II,246.8409,246.83953,5.0,,73395.444,113895.35
Mn,II,246.8786,,5.0,,,
Mn,II,246.9292,246.92907,,,49465.15,89950.37
Mn,II,246.96,246.96046,1.0,,43395.395,83875.47
Mn,II,247.001,247.00048,,,29869.42,70342.936
Mn,II,247.033,247.0328,5.0,,44899.851,85368.07
Mn,II,247.0849,,10.0,,,
Mn,II,247.116,247.1165,3.0,,48317.83,88772.35
Mn,II,247.125,247.1233,5.0,,29889.534,70342.936
Mn,II,247.1979,,10.0,,,
Mn,II,247.214,247.2097,1.0,,48333.08,88772.35
Mn,II,247.2374,247.23712,25.0,,33248.66,73683.44
Mn,II,247.2581,,5.0,,,
Mn,II,247.2847,247.285,60.0,34000000.0,38720.26,79147.22
Mn,II,247.306,247.30617,2.0,,29919.444,70342.936
Mn,II,247.3556,247.3555,30.0,180000000.0,65754.82,106170.25
Mn,II,247.3625,247.3627,5.0,,65754.82,106169.07
Mn,II,247.3691,247.3694,10.0,21000000.0,65754.82,106167.98
Mn,II,247.489,247.48955,30.0,,30684.96,71078.501
Mn,II,247.4967,247.4968,50.0,,38720.26,79112.62
Mn,II,247.5095,,10.0,,,
Mn,II,247.5498,247.54951,30.0,,43528.661,83912.42
Mn,II,247.5751,,8.0,,,
Mn,II,247.602,247.60178,15.0,,43537.186,83912.42
Mn,II,247.683,247.68267,5.0,,29869.42,70231.468
Mn,II,247.704,247.70302,1.0,,67812.087,108170.82
Mn,II,247.7185,,15.0,,,
Mn,II,247.795,247.79538,1.0,,66542.539,106886.23
Mn,II,247.8284,247.8286,15.0,,43537.186,83875.47
Mn,II,247.841,247.8408,20.0,,48436.05,88772.35
Mn,II,247.848,247.84755,18.0,,49465.15,89800.35
Mn,II,247.8985,247.89813,20.0,750000.0,27583.59,67910.56
Mn,II,247.905,,18.0,,,
Mn,II,247.9204,247.9212,2.0,,65847.03,106170.25
Mn,II,247.9284,247.92851,20.0,520000.0,27588.53,67910.56
Mn,II,247.9354,247.9351,20.0,230000000.0,65847.03,106167.98
Mn,II,248.07,248.0703,10.0,,27547.26,67846.24
Mn,II,248.0963,248.09671,50.0,1400000.0,27571.25,67865.945
Mn,II,248.124,248.12283,8.0,,67812.087,108102.54
Mn,II,248.1708,248.17084,,,49517.69,89800.35
Mn,II,248.1708,248.17271,,,27583.59,67865.945
Mn,II,248.182,248.18291,10.0,,49291.36,89572.06
Mn,II,248.204,248.20315,8.0,,27588.53,67865.945
Mn,II,248.217,248.2181,50.0,,27571.25,67846.24
Mn,II,248.241,248.24047,2.0,,53597.139,93868.5
Mn,II,248.2604,,3.0,,,
Mn,II,248.2939,248.29418,50.0,,27583.59,67846.24
Mn,II,248.3381,248.33762,40.0,,30684.96,70940.568
Mn,II,248.3541,,0.0,,,
Mn,II,248.42,248.4179,,,49517.69,89760.29
Mn,II,248.42,248.4204,,,31022.2,71264.39
Mn,II,248.449,248.44869,5.0,,43696.217,83933.83
Mn,II,248.4545,248.45497,5.0,,67865.945,108102.54
Mn,II,248.4735,,10.0,,,
Mn,II,248.4808,,15.0,,,
Mn,II,248.5052,248.50499,60.0,,27583.59,67812.087
Mn,II,248.5343,248.53551,10.0,,27588.53,67812.087
Mn,II,248.541,248.54064,10.0,,27589.36,67812.087
Mn,II,248.6158,248.61474,100.0,53000000.0,38901.88,79112.62
Mn,II,248.6868,248.68533,8.0,,29951.434,70150.76
Mn,II,248.6991,248.6986,60.0,,27547.26,67744.44
Mn,II,248.7089,,20.0,,,
Mn,II,248.812,248.80958,5.0,,43696.217,83875.47
Mn,II,248.816,248.81557,40.0,,27588.53,67766.817
Mn,II,248.821,248.82071,10.0,,27589.36,67766.817
Mn,II,248.842,248.842,10.0,60000000.0,49291.36,89465.38
Mn,II,248.8476,248.84714,50.0,,27571.25,67744.44
Mn,II,248.9206,,10.0,,,
Mn,II,249.0227,249.02382,15.0,,49427.371,89572.06
Mn,II,249.0508,,20.0,,,
Mn,II,249.091,249.09086,70.0,27000000.0,30523.71,70657.595
Mn,II,249.114,249.11395,10.0,,49820.205,89950.37
Mn,II,249.1325,,12.0,,,
Mn,II,249.1645,,0.0,,,
Mn,II,249.212,249.2129,15.0,,73781.117,113895.35
Mn,II,249.2404,249.2406,10.0,,73785.58,113895.35
Mn,II,249.258,249.25841,0.0,,49465.15,89572.06
Mn,II,249.2716,249.27122,40.0,,39808.492,79913.34
Mn,II,249.3716,,10.0,,,
Mn,II,249.404,249.40406,10.0,,43850.341,83933.83
Mn,II,249.4538,249.45447,20.0,,41204.38,81279.77
Mn,II,249.548,249.54755,5.0,,49889.927,89950.37
Mn,II,249.573,249.5734,30.0,,31022.2,71078.501
Mn,II,249.587,249.586,20.0,,49465.15,89519.42
Mn,II,249.6557,,5.0,,,
Mn,II,249.6905,249.6874,,,49427.371,89465.38
Mn,II,249.6905,249.68848,,,66929.517,106967.35
Mn,II,249.708,249.7145,,,46903.32,86936.981
Mn,II,249.7689,249.7688,20.0,,72648.86,112673.82
Mn,II,249.7771,,2.0,,,
