element,ionization_stage,observed_wavelength_nm,ritz_wavelength_nm,relative_intensity,Aki,lower_energy,upper_energy
Mg,II,,545.537,,1220000.0,97468.92,115794.39
Mg,II,546.0019,546.0018,1.0,1110000.0,97455.12,115764.99
Mg,II,546.4136,546.4136,2.0,2220000.0,97468.92,115764.99
Mg,II,,573.977,,5250.0,92790.51,110207.99
Mg,II,,574.122,,3670.0,92790.51,110203.58
Mg,II,591.6429,591.6431,7.0,642000.0,93310.59,110207.99
Mg,II,,591.661,,71600.0,93311.11,110207.99
Mg,II,591.8158,591.8158,6.0,704000.0,93311.11,110203.58
Mg,II,592.3366,592.3365,3.0,1400000.0,97455.12,114332.74
Mg,II,,592.821,,276000.0,97468.92,114332.74
Mg,II,592.8233,592.8233,4.0,1660000.0,97468.92,114332.68
Mg,II,593.8629,593.8629,3.0,1360000.0,97455.12,114289.36
Mg,II,594.3499,594.3501,4.0,2710000.0,97468.92,114289.36
Mg,II,634.6737,634.6742,10.0,22000000.0,93310.59,109062.35
Mg,II,,634.675,,1470000.0,93310.59,109062.32
Mg,II,634.6962,634.6964,9.0,20500000.0,93311.11,109062.32
Mg,II,654.5973,654.5942,,,93799.63,109072.05
Mg,II,654.5973,654.5994,,,93799.75,109072.05
Mg,II,662.044,662.0438,5.0,461000.0,93799.63,108900.2
Mg,II,,662.052,,21900.0,93799.63,108900.02
Mg,II,662.0569,662.057,6.0,437000.0,93799.75,108900.02
Mg,II,678.1451,678.1445,7.0,2490000.0,97455.12,112197.17
Mg,II,,678.78,,492000.0,97468.92,112197.17
Mg,II,678.7851,678.7855,8.0,2960000.0,97468.92,112197.05
Mg,II,681.286,681.2857,7.0,2110000.0,97455.12,112129.2
Mg,II,681.927,681.927,8.0,4210000.0,97468.92,112129.2
Mg,II,716.6676,716.6663,,,103689.86,117639.51
Mg,II,716.6676,716.6694,,,103689.92,117639.51
Mg,II,758.0764,758.0748,,,103689.86,116877.54
Mg,II,758.0764,758.0782,,,103689.92,116877.54
Mg,II,758.9558,758.9553,3.0,,103705.66,116878.04
Mg,II,,760.327,,117000.0,103689.86,116838.48
Mg,II,,760.329,,5550.0,103689.86,116838.45
Mg,II,,760.332,,111000.0,103689.92,116838.45
Mg,II,778.65,778.6499,5.0,197000.0,92790.51,105629.72
Mg,II,779.0978,779.0977,4.0,184000.0,92790.51,105622.34
Mg,II,,782.54,,170000.0,103419.7,
Mg,II,,782.56,,18800.0,103420.0,
Mg,II,,782.64,,188000.0,103420.0,
Mg,II,,787.705,,4.67e-06,80619.5,93311.11
