element,ionization_stage,observed_wavelength_nm,ritz_wavelength_nm,relative_intensity,Aki,lower_energy,upper_energy
Si,II,784.88,784.882,400.0,37300000.0,101023.05,113760.32
Si,II,,784.962,,2660000.0,101024.35,113760.32
Si,II,784.972,784.972,500.0,39900000.0,101024.35,113760.15
Si,II,,791.152,,241000.0,113760.15,126396.47
Si,II,,791.152,,3850000.0,113760.15,126396.47
Si,II,,791.163,,3370000.0,113760.32,126396.47
Si,II,,799.723,,0.0148,42824.29,55325.18
Si,II,,800.737,,0.0149,42824.29,55309.35
Si,II,,800.737,,0.000656,42824.29,55309.35
Si,II,,804.441,,4410000.0,112394.56,124822.14
Si,II,,804.451,,315000.0,112394.72,124822.14
Si,II,,804.455,,4730000.0,112394.72,124822.08
Si,II,,806.714,,0.00135,42932.62,55325.18
Si,II,,806.714,,3.13e-05,42932.62,55325.18
Si,II,,807.746,,2.52,42932.62,55309.35
Si,II,,807.746,,8.18e-06,42932.62,55309.35
Si,II,,818.288,,0.00665,43107.91,55325.18
Si,II,,818.288,,0.000198,43107.91,55325.18
Si,II,,819.35,,8.35e-05,43107.91,55309.35
Si,II,,819.35,,0.000752,43107.91,55309.35
Si,II,,893.55,,373000.0,113760.15,124948.4
Si,II,,893.55,,5970000.0,113760.15,124948.4
Si,II,,893.563,,5220000.0,113760.32,124948.4
Si,II,941.272,941.27,100.0,4650000.0,103556.03,114177.1
Si,II,,949.08,,2360000.0,113962.08,124495.7
Si,II,,950.4,,2820000.0,113976.72,124495.7
Si,II,,950.4,,471000.0,113976.72,124495.7
