element,ionization_stage,observed_wavelength_nm,ritz_wavelength_nm,relative_intensity,Aki,lower_energy,upper_energy
Ti,I,433.9996,433.99948,16.0,,16267.48,39302.506
Ti,I,434.3777,434.37773,29.0,,17369.529,40384.497
Ti,I,434.6103,434.61021,180.0,,18037.213,41039.87
Ti,I,434.6605,434.66036,26.0,,17369.529,40369.532
Ti,I,435.4054,435.40553,,,17423.856,40384.497
Ti,I,435.4054,435.40644,,,25037.405,47997.9976
Ti,I,435.5283,435.52818,19.0,,16458.671,39412.846
Ti,I,436.0482,436.04824,130.0,,17540.188,40466.987
Ti,I,436.8934,436.89333,35.0,,18287.554,41170.006
Ti,I,437.2375,437.2373,55.0,,20062.886,42927.337
Ti,I,438.854,438.85421,21.0,,20126.062,42906.2727
Ti,I,439.1645,439.16412,10.0,,20006.039,42770.1745
Ti,I,439.3922,439.39226,570.0,33000000.0,18287.554,41039.87
Ti,I,439.4875,439.48738,160.0,,8436.618,31184.01
Ti,I,439.5465,439.54662,7.0,,15108.111,37852.437
Ti,I,439.7721,439.77134,,,20126.062,42858.7661
Ti,I,440.058,440.05812,17.0,,20209.447,42927.337
Ti,I,440.0841,440.0848,49.0,,19937.855,42654.3674
Ti,I,440.4275,440.42696,,,18145.286,40844.151
Ti,I,440.4389,440.43895,400.0,,8492.422,31190.669
Ti,I,440.4897,440.48964,180.0,,15156.802,37852.437
Ti,I,440.568,440.5682,130.0,,8492.422,31184.01
Ti,I,441.2422,441.24212,23.0,,7255.355,29912.286
Ti,I,441.4096,441.40972,9.0,,20006.039,42654.3674
Ti,I,441.4923,441.49191,20.0,,20126.062,42770.1745
Ti,I,441.5565,441.5566,21.0,,19573.974,42214.7689
Ti,I,441.6531,441.65304,150.0,,15108.111,37743.962
Ti,I,441.7274,441.72734,720.0,36000000.0,15220.393,37852.437
Ti,I,441.7444,441.74397,20.0,,19421.58,42052.7717
Ti,I,442.1451,442.14526,32.0,,19573.974,42184.6261
Ti,I,442.1752,442.17518,200.0,,18061.387,40670.509
Ti,I,442.282,442.28198,810.0,,8602.3441,31206.007
Ti,I,442.4385,442.43832,52.0,,19573.974,42169.6496
Ti,I,442.5824,442.5823,140.0,,8602.3441,31190.669
Ti,I,442.6055,442.60513,480.0,,15156.802,37743.962
Ti,I,442.7098,442.70976,2900.0,,12118.393,34700.215
Ti,I,443.0017,443.00159,47.0,,19421.58,41988.5259
Ti,I,443.0364,443.03614,,,25643.701,48208.887
Ti,I,443.0364,443.03638,,,11639.8109,34204.985
Ti,I,443.1276,443.12764,91.0,,17995.487,40556.014
Ti,I,443.2592,443.25893,42.0,,19421.58,41975.4249
Ti,I,443.3566,443.35652,55.0,,19322.984,41871.8642
Ti,I,443.3964,443.39654,210.0,,11531.761,34078.606
Ti,I,443.4017,443.40178,400.0,,15108.111,37654.69
Ti,I,443.4366,443.43682,26.0,,19322.984,41867.7812
Ti,I,443.6586,443.65865,140.0,,15156.802,37690.327
Ti,I,443.6675,443.6674,45.0,,19573.974,42107.0545
Ti,I,443.8221,443.82217,48.0,,18145.286,40670.509
Ti,I,444.0338,444.03426,,,15108.111,37622.575
Ti,I,444.1266,444.1266,120.0,6100000.0,15108.111,37617.894
Ti,I,444.4258,444.42584,53.0,,18061.387,40556.014
Ti,I,444.9143,444.91425,2200.0,97000000.0,15220.393,37690.327
Ti,I,444.9974,444.99665,18.0,,15156.802,37622.575
Ti,I,445.0894,445.08939,1600.0,96000000.0,15156.802,37617.894
Ti,I,445.3049,445.30367,,,19421.58,41871.8642
Ti,I,445.3313,445.33128,1400.0,59800000.0,11531.761,33980.653
Ti,I,445.3699,445.36987,1000.0,47000000.0,15108.111,37555.058
Ti,I,445.3851,445.38467,,,19421.58,41867.7812
Ti,I,445.5318,445.53168,1900.0,48000000.0,11639.8109,34078.606
Ti,I,445.7427,445.74268,2600.0,56000000.0,11776.812,34204.985
Ti,I,446.2088,446.20891,130.0,42800.0,0.0,22404.739
Ti,I,446.2746,446.27441,10.0,,19573.974,41975.4249
Ti,I,446.338,446.33807,210.0,,15156.802,37555.058
Ti,I,446.3533,446.35311,220.0,,15220.393,37617.894
Ti,I,446.5806,446.58054,610.0,32800000.0,14028.436,36414.531
Ti,I,447.1237,447.12372,640.0,,13981.773,36340.673
Ti,I,447.4852,447.48513,210.0,,11639.8109,33980.653
Ti,I,447.5171,447.51727,14.0,,16875.124,39214.362
Ti,I,447.5499,447.55032,,,17075.258,39412.846
Ti,I,447.6595,447.65991,9.0,,16817.16,39149.28
Ti,I,447.8401,447.84059,,,18061.387,40384.497
Ti,I,447.9701,447.97015,220.0,,13981.773,36298.427
Ti,I,448.0589,448.05884,120.0,,14028.436,36340.673
Ti,I,448.1259,448.12592,1200.0,57000000.0,14105.634,36414.531
Ti,I,448.1415,448.14102,,,18061.387,40369.532
Ti,I,448.2687,448.26865,220.0,,11776.812,34078.606
Ti,I,448.453,448.45449,2.0,,17369.529,39662.081
Ti,I,448.5076,448.50785,17.0,,16817.16,39107.06
Ti,I,448.8249,448.82487,22.0,,16875.124,39149.28
Ti,I,448.9088,448.90881,590.0,,14028.436,36298.427
Ti,I,449.0675,449.06777,11.0,,17423.856,39685.964
Ti,I,449.2532,449.25225,,,19937.855,42190.8217
Ti,I,449.2532,449.25319,,,16961.442,39214.362
Ti,I,449.5,449.49984,,,20126.062,42366.7719
Ti,I,449.6145,449.61448,610.0,44000000.0,14105.634,36340.673
Ti,I,449.6234,449.62323,250.0,110000.0,170.1328,22404.739
Ti,I,449.6766,449.67724,,,16875.124,39107.06
Ti,I,449.772,449.77208,50.0,,17075.258,39302.506
Ti,I,450.0593,450.05967,11.0,,25068.842,47281.887
Ti,I,450.3757,450.37574,81.0,,17215.39,39412.846
Ti,I,450.5487,450.54882,7.0,,25092.958,47281.887
Ti,I,450.5707,450.57098,11.0,,16961.442,39149.28
Ti,I,450.6321,450.63303,,,20006.039,42190.8217
Ti,I,450.8266,450.82673,14.0,,17540.188,39715.439
Ti,I,451.2733,451.27339,3000.0,9860000.0,6742.756,28896.059
Ti,I,451.3714,451.37152,24.0,,11531.761,33680.248
Ti,I,451.5614,451.5622,,,25797.595,47936.73
Ti,I,451.8022,451.8022,3700.0,17200000.0,6661.006,28788.38
Ti,I,451.8689,451.8689,380.0,6500000.0,11531.761,33655.869
Ti,I,451.9801,451.9801,4.0,,25068.842,47187.507
Ti,I,452.2797,452.2797,3500.0,19000000.0,6598.765,28702.778
Ti,I,452.4736,452.47344,14.0,,25092.958,47187.507
Ti,I,452.5935,452.59311,,,20126.062,42214.7689
Ti,I,452.6251,452.62571,8.0,,17215.39,39302.506
