element,ionization_stage,observed_wavelength_nm,ritz_wavelength_nm,relative_intensity,Aki,lower_energy,upper_energy
Ti,II,238.93226,238.932292,14.0,,31787.934,73628.043
Ti,II,239.84683,239.846821,8.0,,31756.6406,73437.2269
Ti,II,239.88076,239.880673,7.0,,32275.4863,73950.1912
Ti,II,240.211648,240.211647,47.0,,32332.9031,73950.1912
Ti,II,240.72683,240.726849,22.0,,32025.5915,73553.8175
Ti,II,241.077268,241.077266,97.0,,32332.9031,73800.7705
Ti,II,241.74954,241.749556,23.0,,32275.4863,73628.043
Ti,II,242.365846,242.365844,67.0,,32275.4863,73522.8997
Ti,II,242.70366,242.703715,8.0,,32332.9031,73522.8997
Ti,II,244.01647,244.016464,47.0,51000000.0,12628.8455,53597.2664
Ti,II,244.269,244.268548,,4000000.0,12628.8455,53554.9903
Ti,II,244.78979,244.789782,6.0,3700000.0,12758.2597,53597.2664
Ti,II,245.04347,245.043467,73.0,45000000.0,12758.2597,53554.9903
Ti,II,245.601,245.599832,,,94.1142,40798.4333
Ti,II,246.064722,246.064733,145.0,,37430.6814,78058.1017
Ti,II,246.343,246.342399,,,0.0,40581.6301
Ti,II,246.397,246.396445,,,225.7039,40798.4333
Ti,II,246.52485,246.524723,4.0,,32332.9031,72884.5221
Ti,II,246.797731,246.797737,73.0,,37430.6814,77937.4445
Ti,II,246.916,246.915069,,,94.1142,40581.6301
Ti,II,247.29408,247.292548,4.0,2080000.0,0.0,40425.7183
Ti,II,247.41947,247.419437,17.0,651000.0,393.4459,40798.4333
Ti,II,247.64931,247.649265,4.0,,34543.3799,74910.8726
Ti,II,247.72028,247.720249,14.0,790000.0,225.7039,40581.6301
Ti,II,247.86965,247.869648,10.0,512000.0,94.1142,40425.7183
Ti,II,247.878,247.877561,,,0.0,40330.3168
Ti,II,247.926742,247.926732,41.0,,37430.6814,77753.0
Ti,II,247.999433,247.99943,51.0,,37430.6814,77741.1809
Ti,II,248.15,248.148927,,2000000.0,4628.6571,44914.8733
Ti,II,248.21146,248.211437,9.0,,32332.9031,72608.9742
Ti,II,248.226,248.225507,,,4628.6571,44902.4455
Ti,II,248.99345,248.993489,15.0,,39926.8192,80076.398
Ti,II,249.1845,249.184567,10.0,,32332.9031,72451.6968
Ti,II,249.68463,249.68463,18.0,,40074.6707,80113.1209
Ti,II,249.89511,249.89512,21.0,1370000.0,4897.7179,44902.4455
Ti,II,251.08901,251.089052,9.0,361000.0,983.9157,40798.4333
Ti,II,251.743134,251.743139,160.0,5010000.0,1087.3561,40798.4333
Ti,II,251.9327,251.93254,3.0,,393.4459,40074.6707
Ti,II,251.98049,251.980562,12.0,461000.0,907.9672,40581.6301
Ti,II,252.27394,252.273931,24.0,,32332.9031,71960.4326
Ti,II,252.437668,252.437676,46.0,,31207.5111,70809.3378
Ti,II,252.4576,252.457578,10.0,,31207.5111,70806.2161
Ti,II,252.46389,252.463894,206.0,8210000.0,983.9157,40581.6301
Ti,II,252.560296,252.5603,1350.0,40600000.0,1215.8329,40798.4333
Ti,II,252.76526,252.765268,12.0,,32275.4863,71825.9911
Ti,II,252.974777,252.974783,154.0,7480000.0,907.9672,40425.7183
Ti,II,253.125172,253.125172,930.0,37100000.0,1087.3561,40581.6301
Ti,II,253.3899,253.389929,3.0,,32275.4863,71728.4971
Ti,II,253.461943,253.46194,610.0,29500000.0,983.9157,40425.7183
Ti,II,253.587016,253.587019,384.0,48600000.0,907.9672,40330.3168
Ti,II,253.679,253.681448,9.0,,29544.454,68952.1302
Ti,II,254.27755,254.277554,110.0,,31490.9177,70806.2161
Ti,II,254.36196,254.36201,8.0,,29544.454,68846.699
Ti,II,254.67884,254.678884,12.0,,32332.9031,71586.2514
Ti,II,254.863728,254.863719,93.0,,29544.454,68769.3365
Ti,II,254.91163,254.911636,10.0,,29734.6206,68952.1302
Ti,II,255.11465,255.114627,14.0,,32275.4863,71461.7932
Ti,II,255.48892,255.489,4.0,,32332.9031,71461.7932
Ti,II,255.57132,255.571235,5.0,,29968.3304,69084.6309
Ti,II,255.598697,255.598614,,32000000.0,4628.6571,43740.7678
Ti,II,255.598697,255.59882,,,29734.6206,68846.699
Ti,II,255.706008,255.70598,76.0,,45548.9273,84644.617
Ti,II,255.98753,255.987498,15.0,,31756.6406,70809.3378
Ti,II,256.41688,256.416823,8.0,,1087.3561,40074.6707
Ti,II,256.439948,256.439943,246.0,,29968.3304,68952.1302
Ti,II,256.72163,256.721649,12.0,,39602.8645,78543.8893
Ti,II,256.85322,256.853242,14.0,,39674.7616,78595.8371
Ti,II,256.896791,256.896772,29.0,1650000.0,8710.5675,47625.0485
Ti,II,257.103223,257.103221,274.0,12600000.0,4897.7179,43780.9533
Ti,II,257.264652,257.264654,62.0,2130000.0,1215.8329,40074.6707
Ti,II,257.364972,257.364976,332.0,,30240.9396,69084.6309
Ti,II,257.3692,257.369226,12.0,2700000.0,4897.7179,43740.7678
Ti,II,257.49096,257.490966,17.0,,39233.4153,78058.1017
Ti,II,257.52155,257.521446,4.0,,29544.454,68364.5454
Ti,II,257.78352,257.783541,24.0,,32025.5915,70806.2161
Ti,II,257.93024,257.930219,10.0,,44902.4455,83661.0179
Ti,II,258.171126,258.171131,50.0,4240000.0,8744.3406,47466.7479
Ti,II,258.29374,258.293727,30.0,,39233.4153,77937.4445
Ti,II,258.88167,258.881574,4.0,,29968.3304,68584.4792
Ti,II,259.11624,259.116249,28.0,,39476.9244,78058.1017
Ti,II,259.153,259.147103,,,20891.7898,59468.374
Ti,II,259.153,259.161972,,,39233.4153,77807.7864
Ti,II,259.260496,259.260496,458.0,,32332.9031,70892.616
Ti,II,259.53058,259.5306,34.0,,39233.4153,77753.0
Ti,II,259.61026,259.610263,13.0,,39233.4153,77741.1809
Ti,II,259.918453,259.918444,69.0,,43780.9533,82243.0637
Ti,II,259.96489,259.964902,64.0,,39602.8645,78058.1017
Ti,II,260.40966,260.409624,18.0,425000.0,1087.3561,39476.9244
Ti,II,260.4519,260.451881,31.0,,39674.7616,78058.1017
Ti,II,260.811178,260.811184,252.0,,32275.4863,70605.9514
Ti,II,261.20243,261.202474,22.0,,32332.9031,70605.9514
Ti,II,261.26246,261.262493,13.0,,39476.9244,77741.1809
Ti,II,261.27324,261.273238,39.0,,39674.7616,77937.4445
Ti,II,261.3634,261.363296,3.0,,983.9157,39233.4153
Ti,II,261.66829,261.668274,24.0,,39602.8645,77807.7864
Ti,II,261.74337,261.74342,29.0,,45472.4518,83666.406
Ti,II,262.04407,262.044072,16.0,,39602.8645,77753.0
Ti,II,262.12528,262.125284,97.0,,39602.8645,77741.1809
Ti,II,262.17362,262.17364,4.0,,39926.8192,78058.1017
Ti,II,262.26864,262.26859,7.0,,45548.9273,83666.406
Ti,II,262.305667,262.30567,49.0,,45548.9273,83661.0179
Ti,II,262.53889,262.538878,16.0,,39674.7616,77753.0
Ti,II,262.62046,262.620397,14.0,,39674.7616,77741.1809
Ti,II,262.65285,262.652906,6.0,,29544.454,67606.1621
Ti,II,262.865689,262.865678,129.0,,40027.2001,78058.1017
Ti,II,263.008367,263.00834,124.0,,30836.425,68846.699
Ti,II,263.124145,263.124148,179.0,,30958.5846,68952.1302
Ti,II,263.280688,263.280705,151.0,,31113.6764,69084.6309
Ti,II,263.544755,263.544765,469.0,190000000.0,30836.425,68769.3365
Ti,II,263.702355,263.702352,61.0,,40027.2001,77937.4445
Ti,II,263.856431,263.85639,790.0,170000000.0,30958.5846,68846.699
Ti,II,263.89825,263.898318,5.0,,39476.9244,77359.019
Ti,II,264.202701,264.202702,1290.0,190000000.0,31113.6764,68952.1302
Ti,II,264.396273,264.396281,118.0,,30958.5846,68769.3365
Ti,II,264.586522,264.586532,2180.0,270000000.0,31301.0653,69084.6309
Ti,II,264.607414,264.607398,425.0,,40027.2001,77807.7864
Ti,II,264.94101,264.94096,204.0,,31113.6764,68846.699
Ti,II,264.991697,264.99169,113.0,,40027.2001,77753.0
Ti,II,265.074739,265.074741,213.0,,40027.2001,77741.1809
Ti,II,265.517712,265.517713,178.0,,31301.0653,68952.1302
Ti,II,265.60155,265.6015,4.0,,31207.5111,68846.699
Ti,II,266.0187,266.018668,3.0,,4628.6571,42208.8232
Ti,II,266.14864,266.148568,10.0,,31207.5111,68769.3365
Ti,II,266.38764,266.387616,15.0,,30836.425,68364.5454
