element,ionization_stage,observed_wavelength_nm,ritz_wavelength_nm,relative_intensity,Aki,lower_energy,upper_energy
Al,I,708.4644,708.4643,6.0,1650000.0,32436.796,46547.942
Al,I,,732.7472,,366000.0,32949.807,46593.32
Al,I,,733.5645,,437000.0,32965.639,46593.95
Al,I,,733.5985,,72800.0,32965.639,46593.32
Al,I,736.1568,736.1568,8.0,2320000.0,32435.453,46015.774
Al,I,,736.2296,,166000.0,32436.796,46015.774
Al,I,736.2297,736.2296,9.0,2490000.0,32436.796,46015.774
Al,I,755.4162,755.4164,1.0,,32949.807,46183.895
Al,I,756.3214,756.3212,3.0,,32965.639,46183.895
Al,I,760.6159,760.6162,5.0,436000.0,32949.807,46093.424
Al,I,761.482,761.482,7.0,520000.0,32965.639,46094.312
Al,I,761.5339,761.5335,1.0,86800.0,32965.639,46093.424
Al,I,783.5309,783.5309,11.0,3710000.0,32435.453,45194.681
Al,I,783.6134,783.6134,,265000.0,32436.796,45194.681
Al,I,783.6134,783.6134,,3970000.0,32436.796,45194.681
Al,I,799.3048,799.3045,5.0,,32949.807,45457.244
Al,I,800.3186,800.3175,7.0,,32965.639,45457.244
Al,I,806.5968,806.5969,6.0,442000.0,32949.807,45344.165
Al,I,807.5353,807.5353,8.0,528000.0,32965.639,45345.594
Al,I,807.6289,807.6285,2.0,88100.0,32965.639,45344.165
Al,I,877.2866,877.2871,13.0,6470000.0,32435.453,43831.101
Al,I,877.3896,877.3902,,6950000.0,32436.796,43831.105
Al,I,877.3896,877.3905,,462000.0,32436.796,43831.101
Al,I,882.8909,882.8903,8.0,672000.0,32949.807,44273.133
Al,I,884.1277,884.1265,10.0,1340000.0,32965.639,44273.133
Al,I,891.29,891.2918,7.0,228000.0,32949.807,44166.398
Al,I,892.3555,892.3565,9.0,273000.0,32965.639,44168.847
Al,I,892.5504,892.5516,4.0,45400.0,32965.639,44166.398
Al,I,908.9906,908.9906,5.0,,56636.933,67635.128
Al,I,913.995,913.9948,6.0,,56724.98,67662.959
Al,I,916.3261,916.3264,2.0,,56724.98,67635.128
