element,ionization_stage,observed_wavelength_nm,ritz_wavelength_nm,relative_intensity,Aki,lower_energy,upper_energy
Si,I,740.9082,,200.0,,,
Si,I,741.535,,40.0,,,
Si,I,741.5946,,275.0,,,
Si,I,742.3497,,425.0,,,
Si,I,742.46,,85.0,,,
Si,I,768.0267,768.0266,100.0,4620000.0,47284.061,60300.86
Si,I,774.271,774.272,40.0,5340000.0,50054.8,62966.61
Si,I,780.0008,,30.0,,,
Si,I,784.9967,,30.0,,,
Si,I,791.8386,791.8384,90.0,5220000.0,48020.074,60645.441
Si,I,,792.585,,2080000.0,50189.389,62802.86
Si,I,793.2349,793.2348,120.0,5130000.0,48102.323,60705.464
Si,I,794.4001,794.4001,140.0,5750000.0,48264.292,60848.946
Si,I,797.0306,797.0307,35.0,711000.0,48102.323,60645.441
Si,I,,800.669,,92000.0,50499.838,62985.96
Si,I,,800.839,,977000.0,49028.294,61511.77
Si,I,,802.917,,726000.0,49060.601,61511.77
Si,I,803.5619,803.5618,35.0,811000.0,48264.292,60705.464
Si,I,,804.96,,1360000.0,50566.397,62985.96
Si,I,,807.059,,1290000.0,49060.601,61447.86
Si,I,,807.1284,,1720000.0,49188.617,61574.814
Si,I,,807.303,,1800000.0,50602.44,62985.96
Si,I,,807.4574,,31600.0,48264.292,60645.441
Si,I,809.3241,809.3232,70.0,1500000.0,47284.061,59636.667
Si,I,,811.258,,46900.0,49188.617,61511.77
Si,I,,815.487,,416000.0,49188.617,61447.86
Si,I,823.0642,,35.0,,,
Si,I,,835.3719,,340000.0,50189.389,62156.816
Si,I,844.3982,,40.0,,,
Si,I,850.1547,,40.0,,,
Si,I,850.2221,,60.0,,,
Si,I,853.6165,,40.0,,,
Si,I,855.678,,120.0,,,
Si,I,864.8462,864.847,50.0,9120000.0,50054.8,61614.37
Si,I,,868.008,,19000.0,47284.061,58801.529
Si,I,872.8011,,40.0,,,
Si,I,874.2451,,75.0,,,
Si,I,875.2009,,100.0,,,
Si,I,879.0389,,35.0,,,
Si,I,,889.923,,3420000.0,50189.389,61423.23
Si,I,,896.814,,155000.0,50499.838,61647.36
Si,I,,902.201,,2290000.0,50566.397,61647.36
Si,I,,905.145,,3010000.0,50602.44,61647.36
Si,I,,939.342,,895000.0,49399.67,60042.5
Si,I,941.3506,941.35,100.0,22600000.0,40991.884,51612.012
Si,I,,942.1786,,886000.0,49399.67,60010.458
Si,I,,950.5205,,863000.0,49399.67,59917.336
