element,ionization_stage,observed_wavelength_nm,ritz_wavelength_nm,relative_intensity,Aki,lower_energy,upper_energy
Mn,I,353.185,,360.0,,,
Mn,I,353.2,,,,,
Mn,I,353.212,,1100.0,,,
Mn,I,,353.527,,17000000.0,37630.62,65908.92
Mn,I,,353.7974,,4000000.0,37630.62,65887.31
Mn,I,354.78,,1300.0,,,
Mn,I,354.803,,1100.0,,,
Mn,I,354.82,,390.0,,,
Mn,I,,355.9797,,21000000.0,37789.93,65873.4
Mn,I,356.949,,2200.0,,,
Mn,I,356.98,,720.0,,,
Mn,I,357.004,,,,,
Mn,I,357.788,357.7868,1400.0,94000000.0,17052.29,44993.92
Mn,I,,358.3675,,3500000.0,23549.2,51445.55
Mn,I,358.654,,720.0,,,
Mn,I,,359.1799,,2200000.0,23719.52,51552.78
Mn,I,359.512,359.5107,290.0,18000000.0,17451.52,45259.17
Mn,I,,360.1264,,23000000.0,38008.7,65768.81
Mn,I,360.754,360.7526,420.0,23000000.0,17282.0,44993.92
Mn,I,360.849,360.8481,420.0,36000000.0,17451.52,45156.11
Mn,I,361.03,361.0292,360.0,42000000.0,17568.48,45259.17
Mn,I,,361.5307,,13000000.0,34423.27,62075.55
Mn,I,361.928,,290.0,,,
Mn,I,362.379,362.378,220.0,9700000.0,17568.48,45156.11
Mn,I,,362.6288,,1600000.0,34250.52,61819.07
Mn,I,362.974,362.9731,140.0,2800000.0,17451.52,44993.92
Mn,I,,363.58,,21000000.0,38120.18,65616.6
Mn,I,,363.9144,,39000.0,17052.29,44523.45
Mn,I,,364.3006,,2000000.0,34343.9,61785.94
Mn,I,,364.6693,,51000.0,17282.0,44696.29
Mn,I,,364.869,,4300000.0,37420.24,64819.53
Mn,I,,365.2326,,7400000.0,35114.98,62486.99
Mn,I,,365.3501,,75000.0,17451.52,44814.73
Mn,I,,365.7897,,5500000.0,34138.88,61469.21
Mn,I,366.04,366.04,100.0,91000000.0,37420.24,64731.88
Mn,I,,366.3341,,5000000.0,37630.62,64920.33
Mn,I,,366.7687,,7300000.0,37630.62,64888.0
Mn,I,,366.8198,,1000000.0,38008.7,65262.28
Mn,I,,366.8545,,1500000.0,37737.22,64988.22
Mn,I,,366.9185,,100000.0,17568.48,44814.73
Mn,I,,366.9831,,630000.0,17282.0,44523.45
Mn,I,367.052,367.0502,70.0,590000.0,17052.29,44288.76
Mn,I,,367.5655,,22000000.0,37789.93,64988.22
Mn,I,367.696,367.6923,70.0,73000000.0,37630.62,64819.53
Mn,I,,367.8456,,96000.0,17637.15,44814.73
Mn,I,,368.0133,,19000000.0,37420.24,64585.44
Mn,I,368.209,368.2087,50.0,76000000.0,37737.22,64888.0
Mn,I,,368.4853,,26000000.0,37789.93,64920.33
Mn,I,,368.5205,,210000.0,17568.48,44696.29
Mn,I,,368.5545,,2400000.0,34343.9,61469.21
